,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,271155,DC Universe Online: Episode 10 - Amazon Fury Part I,"[6, 9, 48]",The tenth episode Amazon Fury Part I was released on April 30 2014 for players with an active subscription and May 6 2014 for players who did not have an active subscription The episode focused on the battle between DC hero Wonder Woman and her mother Queen Hippolyta Some of the key features of this episode include two Tier 6 Challenges in Aegis of Truth and Circes Trial two Tier 6 Duos in Port of Paradise and Supply Lines one Tier 6 Alert in Themyscira Divided and a new location in Gotham Under Siege with daily Tier 6 missions,Missing,Missing,Missing,,,,,,
1,254250,Minecraft: Marvel Spider-Man Skin Pack,"[9, 12, 41, 46, 48, 49]",The pack contained characters from SpiderMan,Missing,Missing,Missing,,,,,,
2,222559,Juuzaengi: Engetsu Sangokuden 2,[38],A sequel to Juuzaengi Engetsu Sangokuden,[34],Late in the Han Dynasty of China  During the turbulent times brought on by the cunning and wicked Sousou the Maozoku cat race were removed from their hidden village Theyre a race with with the body of a human and ears of a beast said to be descendants of the catshaped youkai known as the Kinme golden eyes For this reason the Maozoku are despised by humans Humans are told of an old legend in which cats are an outcast of the 12 signs of the zodiac Calling cats Juuza 13th sign of the zodiac the humans scorn them  Having been caught in the middle of the humans conflicts the curse of the Kinme that had been lying within the head of the Maozoku Ryuubi gets amplified As result Ryuubi became cruel and wicked hijacking the Enshou Forces and attempting to use them to slaughter thousands upon thousands of humans However due to Kanu and her fellow Maozokus liferisking efforts they were able to stop Ryuubi Thus Ryuubi returned to his original form of a child and the curtains close on the Battle of Guandu  From then on half a year passes  Sousou rose in power dominating the Heibei province with his unrelenting power The Maozoku now live quietly deep within the mountains of Sousous country in a region called Kyoto much like old times However it was not to last as Sousou razed their peaceful times because of his desire to suppress the Wuhan protoMongolic nomadic people Taking advantage of Sousous absence the humans of Kyoto rebelled and brutalised the Maozoku The Maozoku continued to be on the receiving end of the humans irrational acts of violence Unable to retaliate they were chased out of their village  In the time of upheaval the wheels of fate of the Maozoku and the humans were sure to circle once again,Missing,,,,,,
3,218951,Kuroyuki Hime: Snow Black,[38],Kuroyuki Hime Snow Black was released in 2014 for the PSP  This game has a sequel called Kuroyuki Hime Snow Magic,[34],The protagonist and princess of the kingdom of Tresor is nicknamed Snow White due to the similarities of their beauty She was once a commoner but due to her beauty the king wanted her to become his foster daughter but with a condition as long as she agreed to be wedded in the future for political reasons She accepted  Her peaceful life came to an end after the prime minister Reviens Tendre rebelled His capabilities as a prime minister were so excellent that other countries were once trying to recruit him However he became overwhelmed by the protagonist Snow Whites beauty and escaped in womens clothing for reasons unknown Reviens had killed every last member of the royal family but the protagonist and became the countrys ruler as its queen  The protagonist had become the sole remaining member of the royal family From then on her life in confinement began  One day three years later the protagonist had finally managed to escape and ventured into a deep forest There she met a group individuals who hold a grudge against the queen known as The Alliance of Seven  Even though he had treated the protagonist heartlessly thus far in truth the queen apparently is in love with her Since the protagonist escaped his clutches he has become halfcrazed  Will the protagonist the last surviving member of the royal family be able to take back her country  Like the poisoned apple this story is sinister yet enchanting,Missing,,,,,,
4,202597,Houkagou Colorful Step: Bunka-bu!,[38],Houkagou Colorful Step Bunkabu is an otome game developed and published by honeybee which was released in Japan in 2014,[34],At Private Tokiwa High School that thrives on club activities there is a rule stating all students must be part of a club Transfer students Kohinata Natsuko and Haruko managed to narrow their choices down to two clubs but are still unable to choose Which club will you choose,Missing,,,,,,
5,201158,Warframe: Dark Sectors,"[6, 48]",Tenno we have received word that Vay Hek has enlisted the ranks of the Grineer Prosecutors and Guardsmen to keep the Tenno at bay To fight Vay Hek players must first find his location a secret the Prosecutors protect,"[5, 12, 25]",Missing,Missing,,,,,,
6,170390,Child of Light: The Golem's Plight Pack,"[6, 9, 12, 46, 48, 49]",The Golems Plight Coffer contains the Golem quest which unlocks another powerful ally to fight alonside Aurora Also included in the pack are the unique powerful Erins Stone and a pack of smaller Rough oculi 3 Blue 3 Red and 3 Green,"[12, 31]",Missing,Missing,,,,,,
7,160279,Child of Light: Dark Aurora Pack,"[6, 9, 12, 46, 48, 49]",Child of Light Dark Aurora a DLC pack for Child of Light contains an exclusive skin for Aurora and provides her improvements of Magic Power Defense and Magic resistance Also included in the bonus content a pack of Rough oculi 3 Blue 3 Green and 2 Red,"[12, 31]",Missing,Missing,,,,,,
8,147304,Dream Club Gogo.,[9],Dream Club Gogo Japans premier hostess club beckons those with lonely hearts into a world of fantasy where every hostess attends to your every need But in this fantasy lies a path to true love and it is in this game where players use their charms to woo even the most charming and buxom of girls,Missing,Missing,Missing,,,,,,
9,146382,Drakengard 3: Zero's Prologue,[9],A prequel to the main chapters of the game about the story of Zero It is an episode about how Zero met Michael Acquire Ending A to access this DLC,"[4, 12, 25, 31]",Missing,Missing,,,,,,
10,143832,@Simple V Series Vol. 2: The Tousou Highway Full Boost - Nagoya-Tokyo Gekisou 4-Jikan,[46],Missing,Missing,Missing,Missing,,,,,,
11,143197,Watch Dogs: Season Pass,"[6, 9, 12, 48, 49]",The Season Pass contains a new Single Player Campaign featuring the legendary hacker TBone as a new playable character 3 additional missions for the main game 3 new weapons and 5 additional skins It also includes a new mind bending game mode in which cyborgs are invading Chicago,[31],Missing,Missing,,,,,,
12,141475,@Simple V Series Vol.1 - The Docodemo Gal Mahjong,[46],Missing,Missing,Missing,Missing,,,,,,
13,129501,Child of Light: Deluxe Edition,"[6, 9, 48]",This limited edition package includes   Child of Light  Child of Light Golem Pack  Child of Light Dark Aurora Pack  24page artbook  A2 poster designed by Yoshitaka Amano  Lightup keyring modelled after the character Igniculus,"[12, 31]",Missing,Missing,,,,,,
14,99796,The Amazing Spider-Man Franchise Pack,"[6, 9]",The Amazing SpiderMan Franchise Pack is a bundle of The Amazing SpiderMan and The Amazing SpiderMan 2,[31],Missing,Missing,,,,,,
15,80144,Dai-3-ji Super Robot Taisen Z: Jigoku-hen,"[9, 46]",Like Z2 the third and final chapter in the Super Robot Taisen Z tactical RPG series is split into two parts starting with Jigokuhen Time Prison Chapter The game features mobile suits and mecha characters from 32 anime series including the newly added Mobile Suit Gundam UC Armored Trooper Votoms Big Battle Armored Trooper Votoms Shining Heresy and Aquarion EVOL,[35],Missing,Missing,,,,,,
16,78359,Monster Hunter Frontier GG,"[6, 9, 12, 41]",Season 4 of Monster Hunter Frontier G,[25],Missing,Missing,,,,,,
17,75529,Batman: Arkham Origins - Season Pass,"[6, 9, 12]",Enhance your Arkham Origins experience by purchasing a season pass today Gain access to new challenge maps two Skin packs and an epic new story campaign adventure In addition to hours of new content youll also unlock two exclusive Batman Skins Gotham by Gaslight Batman and Brightest Day Batman  All Skins can be used in the story campaign upon completion of the main story in the challenge maps and online All other Season Pass content is for use exclusively in the story campaign mode All content included in the Season Pass can also be purchased individually  Season Pass Skin Pack  Key Features Gotham by Gaslight Batman Bring a little bit of 1889 into your gameplay Wear the suit inspired by Brian Augustyn and Mike Mignolas hit graphic Novel Gotham by Gaslight Gotham by Gaslight Batman From the natural fiber trousers to the leather utility belt loaded with throwing knives every detail is painstakingly modeled after that of the comic Brightest Day Batman Play as Brightest Day Batman the Batman resurrected from the dead by the White Light in Geoff Johns and Peter Tomassis Brightest Day series Brightest Day Batman Brightest Day Batmans suit is white unlike any others in the game  New Millennium Skins Pack  Key Features Dress to impress Get the latest gear without paying full price Save big on the New Millennium Skins Pack with this Season Pass  The coolest Skins The New Millennium Skin Pack includes 5 of the most soughtafter Skins 1 Red Son Batman 2 Blackest Night Batman 3 New 52 Batman 4 Batman Noel 5 1st Appearance Batman and 6 One Year Later Robin  Infinite Earth Skins Pack  Key Features Dress to impress Get the latest gear without paying full price Save big on the Infinite Earth Skins Pack with this Season Pass The Skins youve been wanting The New Millennium Skin Pack includes 5 of the best Skins 1 Earth 2 Dark Knight 2 Long Halloween Batman 3 Batman Dark Knight of the Round Table 4 Thrillkiller Batman 5 Earth 2 Batman 6 Classic Tim Drake Robin  Initiation DLC  Key Features Travel back in time Journey to the days before Batman even existed and take control of a young Bruce Wayne in the final stages of his martial arts training Experience exotic locales including a bamboo forest and mountaintop monastery Where Batman really began Witness the birth of the worlds most powerful crime fighter with this DLC containing 2 Skins  Bruce Wayne and Vigilante Bruce Wayne four challenge maps and a challenge campaign  Cold Cold Heart DLC  Key Features Return to Gotham City to ring in the New Year Arkham Origins style When the CEO of GothCorp is kidnapped by Mr Freeze Batman sets out to bring him to justice Along the way he will uncover the tragic history of his new enemy prompting our hero to attempt the impossible save the victim AND the villain Hours of narrativedriven gameplay and new Open World content await,"[25, 31]",Missing,Missing,,,,,,
18,74744,South Park: The Stick of Truth - Super Samurai Spaceman Pack,"[6, 9, 12, 48, 49]",Push your role playing skills to the limit with Superhero Samurai and Spaceman outfits,"[12, 31]",Missing,Missing,,,,,,
19,74743,South Park: The Stick of Truth - Ultimate Fellowship Pack,"[6, 9, 12, 48, 49]",Unlock the ultimate fellowship with the one preorder pack to rule them all Choose your class and pick your perk with four exclusive Stick of Truth costumes that come equipped with special abilities  Suit up as the Necromancer Sorcerer to increase your fire damage earn extra gold by equipping the Rogue Assassin outfit deal extra weapon damage with the Ranger Elf costume or raise your defense with the Holy Defender outfit The choice is yours New Kid Seize the Kingdom of South Park,"[12, 31]",Missing,Missing,,,,,,
20,62523,Dream C Club Gogo,[9],A new entry in the hostess dating sim,"[13, 31]",Missing,Missing,,,,,,
21,62444,Ima Sugu Onii-chan ni Imouto da tte Iitai!,[46],Ima Sugu Oniichan ni Imōto da tte Iitai also known as Imaimo for short with the tagline I wanna say that Im not your brother right now is a Japanese visual novel developed by Fairys a sister brand of Sprite the creators of Love Elections  Chocolate,"[31, 34]",Missing,Missing,,,,,,
22,62324,R.B.I. Baseball 14,"[9, 12, 39, 48, 49]",Major League Baseball is getting into the video game business with the release of a new game that says RBI Baseball right on the digital cover,"[13, 14]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
