,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[10, 13, 31]",254209,Minecraft: How To Train Your Dragon,"[6, 34, 39, 48, 49, 130, 132, 169]",This is Berk home of Vikings and dragons Join Toothless Hiccup and the rest of the dragons and riders on heroic adventures in Minecraft Compete in racing map the world and release captive dragons from invading trappers Tame collect and train dragons from the vast reaches of the Barbaric Archipelago to become an expert dragon rider Includes 24 popular skins,Missing,Missing,,,,,,
1,"[5, 12, 15, 31]",245478,Mass Effect 3,"[6, 48, 49]",A remaster of the original Mass Effect 3 included in the Mass Effect Legendary Edition bundle,Missing,Missing,24.44,35.67,49.92,85.0,2289.0,2782.0
2,Missing,237850,SnowRunner: 1-Year Anniversary Edition,"[6, 48, 49, 130, 167, 169]",The 1Year Anniversary Edition includes the base game SnowRunner and its Year 1 Pass  Get ready for the nextgeneration offroad experience  The game puts you in the drivers seat of powerful vehicles as you conquer extreme open environments with the most advanced terrain simulation ever Drive 40 vehicles from brands such as Ford Chevrolet and Freightliner as you leave your mark on an untamed open world  Overcome mud torrential waters snow and frozen lakes while taking on perilous contracts and missions Expand and customize your fleet with many upgrades and accessories including an exhaust snorkel for heavy waters or chain tires to battle the snow  Ride solo or with friends in 4player cooperative multiplayer,Missing,Missing,,,,,,
3,Missing,234927,Generation Zero: Soviet Weapons Pack,"[6, 48, 49]",The Östertörn survivors are no longer the only ones fighting the war against FNIX Soviet soldiers in small and specialized forces have been seen in the northern regions using moveable defenses to set up temporary camps They seem to be fighting the machines but does that make them allies or do they have their own motives for entering Swedish territory,Missing,Missing,,,,,,
4,"[9, 31, 35]",216583,Process of Elimination,"[48, 130]",The Quartering Duke an infamous serial killer with over a hundred victims has thrown the country into chaos with his heinous acts To bring an end to his killing spree the Detective Alliance composed of the countrys top detectives has gathered to uncover and subdue him However in a series of unforeseen events an aspiring yet unremarkable detective named Wato Hojo stumbles into their operations He joins the Detective Alliance on the mysterious island of Morgue to investigate the Quartering Duke only to make the gruesome discovery that their target lurks among them Can these detectives prove their innocence and unveil the identity of the Quartering Duke before the case runs cold,Missing,Missing,18.12,19.64,22.53,82.0,9.0,12.0
5,"[12, 31, 32]",207155,Touhou Genso Wanderer: Lotus Labyrinth R - Lotus Friends,"[6, 48, 130]",Venture into dungeons with a huge party of your favorite Touhou characters This is a dungeoncrawler RPG with an absurdly large party size The dungeoncrawler RPG Genso Wanderer is now a game with an Oversized Party System that pushes the envelope of the roguelike genre Now you can bring dozens of partners with you on your dungeon crawls in addition to other quality of life improvements that make the games systems and controls smoother than ever,Lead tons of your favorite Touhou characters at once and conquer the impregnable Lotus Labyrinth,Missing,,,,,,
6,"[13, 14]",187624,International Basketball,"[48, 130]",Show you skills moves and fakes in this fastpaced authentic Basketball game On defence steal ball from your opponents and on attack score 2 or 3 points shoots or dunk,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,"[12, 31, 32, 34]",173124,Touhou Genso Wanderer: Lotus Labyrinth R,"[6, 48, 130]",Venture into dungeons with a huge party of your favorite Touhou characters This is a dungeoncrawler RPG with an absurdly large party size The dungeoncrawler RPG Genso Wanderer is now a game with an Oversized Party System that pushes the envelope of the roguelike genre Now you can bring dozens of partners with you on your dungeon crawls in addition to other quality of life improvements that make the games systems and controls smoother than ever Overwhelm your enemies with strength in numbers Lead tons of your favorite Touhou characters at once and conquer the impregnable Lotus Labyrinth,One day on one of his scavenging outings to Muenzuka Rinnosuke Morichika finds a curious device that drifted in from the outside worldThe device turns out to be a machine called the WRS World Replication System which generates a playable game set in a cyberworld Rinnosuke brings the WRS to Nitori Kawashiro for examination Once Nitori activates it it fulfills its intended purpose by generating the cyberworld Lotus Land Sanae Kochiya and Tenshi Hinanawi happen to be there for this and they log into the cyberworld to play this fancy new game Little do they know that the cyberworld created by the WRS can also potentially spill over into the real world,Missing,,,,,,
8,[12],169212,Outward Adventurer Bundle,"[6, 48, 49, 169]",The Adventurer Bundle includes the critically acclaimed Outward and its DLCs The Soroboreans and The Three Brothers Outward An immersive RPG experience coupled with survival gameplay playable in solo or online coop,Missing,Missing,,,,,,
9,"[12, 13, 15, 31]",167762,Conan Exiles: Isle of Siptah,"[48, 49]",Isle of Siptah is a massive expansion to the open world survival game Conan Exiles featuring a vast new island to explore huge and vile new creatures to slay new building sets and a host of new features,Missing,Missing,0.0,0.0,0.0,100.0,1.0,0.0
