,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269500,Patito Feo,[38],Graphic adventure based on the popular television series for children and adolescents in which we will be another student at the Pretty Land School of Arts and we will see what would have happened in the first season of the series if we had been part of it through minigames and tests set in the real settings of the series with the original music and dance,Missing,Missing,Missing,,,,,,
1,222127,Sly 3: Honor Among Thieves,"[9, 46]",An HD remaster of Sly 3 Honor Among Thieves included in The Sly Collection  Unlike the Playstation 3 version The PS Vita version does not support the twoplayer minigames  The thieving gang returns for its greatest heist ever Your favorite characters return from Sly 2 Band of Thieves as well as new playable specialists like Carmelita Fox and the Guru,"[8, 31]",Missing,Missing,12.77,14.44,15.15,80.0,255.0,190.0
2,222126,Sly 2: Band of Thieves,"[9, 46]",An HD remaster of Sly 2 Band of Thieves included in The Sly Collection  Sly and the gang are back And theyre ready to pull off the biggest job of their lives yet Journey around the world and beat the Klaww Gang at their own game,"[8, 31]",Missing,Missing,15.09,16.19,17.08,82.0,372.0,333.0
3,222125,Sly Cooper and the Thievius Raccoonus,"[9, 46]",An HD remaster of Sly Cooper and the Thievius Raccoonus included in The Sly Collection  Sly Cooper the notorious international thief is out to reclaim what is rightfully his Prepare to infiltrate the most secure places in the world,"[8, 9, 31]",Missing,Missing,6.85,7.35,8.28,77.0,578.0,579.0
4,222119,Miyako,[38],Miyako is an otome game developed by Sanctuary and published by Idea Factory which was released in Japan in 2010,[34],Our story starts when a girl finds herself summoned by an Onmiyouji who claims that she is his shikigami created to do his bidding The girl has no recollection of who she is but she feels like she was a human and her name is Sayuki Sadly her new master Abeno Seimei is pretty demanding and tells her that if she doesnt accept her fate as a shikigami she will disappear Seimei then brings her to Izumi at the capital to work to do things like console quarraling married couples or deliver love letters Unfortunately some of the jobs she has to do also require her to fight demons Will she be able to get used to her new life as Shikigami 3,Missing,,,,,,
5,221887,"Renai Banchou! Inochi Mijikashi, Koiseyo Otome! Love is Power",[38],A PSP otome adventure game,"[13, 34]",Our heroine is pissed off that she cant find her special someone while everyone else seems to have found theirs She decides to try the school legend tie a yellow handkerchief in the school roof that will make a Renai Banchou come and help her with her love issues However she ties 7 of them and 7 Renai Banchous come to help her Maybe one of them is her destined someone,Missing,,,,,,
6,221825,"Pandora: Kimi no Namae wo, Boku ha Shiru",[8],A otome game by Otomate,[34],The protagonist Kanna Isora is a normal high school girl who goes to school in her hometown With the same never changing rhythm she goes to school and comes back home Its not like its boring but shes living her life in a normal average way  However that changes completely with the crash of a single airplane The code to an unprecedentedly powerful weapon is hidden in her genes All of a sudden the world begins to move,Missing,,,,,,
7,218505,Kaeru Batake DE Tsukamaete Portable,[38],A port of Kaeru Batake DE Tsukamaete for PSP,[34],It all started when we broke that shrine  Sugano Fuu is a 1st year student who goes to Tsukiyado High School  One day she along with her upperclassman Norizuki and her classmate Hirose decided to investigate the Seven Mysteries of Tsukiyado as part of their club activities  It wasnt a particularly interesting topic to find information on they were just wasting time Ah Theres a weird shrine at our school isnt there Why dont we go investigate In that kind of noncommittal fashion they went to look into it  At the shrine Hamura and Kuga were waiting They werent really on good terms with those two they were more like complete strangers With a quick greeting the investigation started  The shrine was pretty old and even though it wasnt locked the door wouldnt open It seemed like it was rusted shut when they tried to pry the doors open they quickly crumbled Within that dirty rubble they saw something As they blankly gazed at that something suddenly smoke started pouring out  What if its poison gas  With all their might they threw the something as far away as they could But after all that they were still enveloped in the smoke coming from that something And before they knew it they were transformed into frogs,Missing,,,,,,
8,208754,Tron: Evolution,[38],TRON Evolution is an immersive 3rd person actionadventure game that pulls the player into the unique digital world of TRON Gamers explore TRONs cities using the free running phenomenon Parkour navigate among unique rebel factions and fight an epic battle against a dictators seemingly unstoppable army in the prequel story to the blockbuster film TRON Legacy,"[8, 9, 31]",Missing,Missing,7.11,9.46,14.71,60.0,61.0,56.0
9,206831,Card Shark,"[9, 38]",Missing,Missing,Missing,Missing,7.29,8.08,9.06,76.0,50.0,70.0
10,165490,Scott Pilgrim vs. the World: The Game - Knives Chau Add-on Pack,"[9, 12]",A DLC pack coensiding with the release of the Bluray version of Scott Pilgrim vs The World It included Knives Chau as a playable character dropin coop and 2 competitive modes  dodgeball and battle royale,Missing,Missing,Missing,,,,,,
11,140461,Front Mission Evolved: Map Pack,"[6, 9, 12]",2 new maps to conquer Play all classic multiplayer modes on these maps,"[5, 13]",The game is set in the year 2171 50 years after the events of Front Mission 5 Scars of the War During the 22nd century the worlds superpowers look towards space for expansion and began constructing large structures called orbital elevators With an increasing number of surveillance satellites and spacebased technologies being developed a Cold Warstyle atmosphere sets in as the supranational unions used these technologies to watch over their adversaries on Earth    The plot of Front Mission Evolved revolves around USN engineer Dylan Ramsey As an engineer for the weapons developer Diable Avionics Dylan begins testing of a prototype wanzer on Long Island New York In the midst of the wanzer test unknown forces begin attacking New York City and its orbital elevator Percival Worried about his fathers safety in the city he sets off for New York City inside the prototype As he travels through the city to reach the National Strategic Research Laboratory NSRL Ramsey assists USN forces battling the unknown assailants After battling through numerous enemy wanzers vehicles and aircraft Dylan makes it to the NSRL premises just as missiles are launched into the building With his father seemingly dead he engages the attacker Marcus Seligman of the Apollos Chariot The fight is cut short when the orbital elevator begins crashing down on New York City After Percival collapses Dylan is recruited into the USN Army as it prepares for war against the Oceania Cooperative Union,Missing,,,,,,
12,140460,Front Mission Evolved: Last Stand,"[6, 9, 12]",Endless swarms of the enemy are invading Can you and your team hold them off Multiplayer coop mode,"[5, 13]",The game is set in the year 2171 50 years after the events of Front Mission 5 Scars of the War During the 22nd century the worlds superpowers look towards space for expansion and began constructing large structures called orbital elevators With an increasing number of surveillance satellites and spacebased technologies being developed a Cold Warstyle atmosphere sets in as the supranational unions used these technologies to watch over their adversaries on Earth    The plot of Front Mission Evolved revolves around USN engineer Dylan Ramsey As an engineer for the weapons developer Diable Avionics Dylan begins testing of a prototype wanzer on Long Island New York In the midst of the wanzer test unknown forces begin attacking New York City and its orbital elevator Percival Worried about his fathers safety in the city he sets off for New York City inside the prototype As he travels through the city to reach the National Strategic Research Laboratory NSRL Ramsey assists USN forces battling the unknown assailants After battling through numerous enemy wanzers vehicles and aircraft Dylan makes it to the NSRL premises just as missiles are launched into the building With his father seemingly dead he engages the attacker Marcus Seligman of the Apollos Chariot The fight is cut short when the orbital elevator begins crashing down on New York City After Percival collapses Dylan is recruited into the USN Army as it prepares for war against the Oceania Cooperative Union,Missing,,,,,,
