,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
28,78027,The Mission,[7],"[8, 14, 24, 33]",The Mission offers gamers the opportunity to play as some of the greatest footballers in the world The aim of the game is to rescue a Geo Merlin ball which has been stolen by Ninjas who embody the forces of brutality and poor sportsmanship to save the future of football in its purest form Using a selected team of two footballers the player must battle and puzzle his way through over 24 levels of action dispensing with firespitting demons and innumerable Ninjas trained in the martial arts along the way Contains a mix of elements from football action and combat games,The prized Geo Merlin ball has been stolen by the evil forces of Football the terrible Ninjas An elite team has been set up formed of the best football players in the world  Davids figo Kanu Cole Henry Cannavaro Guardiola Thuram and Hamann Together with their coach Louis Van Gaal they have to infiltrate the HQ of the Ninjas which contains many hidden traps and evil surprises Will they suceed in bringing the ball back and insure the triumph of amazing football  Game features  Join some of the most famous and talented football starts in the world in the unique mix of combat adventure and football   Control the every move of your favourite football heroes make passes combination shots and special trick shots unique to each player   Use your football skillsdribbling tackling and running to defeat those ninjas   Discover hidden powerups such as ball or shoes and utilise them to your advantage   Battle through 20 gruelling and stimulating levels until the final combat with the Ninja leader Uri,Missing,3.47,0.0,0.0,10.0,1.0,1.0
29,77674,Bomberman Land,[7],[33],A spinoff of the Bomberman series allowing players to navigate an amusement park and play numerous minigames,Missing,Missing,9.6,0.0,0.0,0.0,0.0,2.0
30,77016,Police 911,"[8, 52]","[5, 33]",An arcade lightgun shooter with a camera to detect player movement allowing the player to use body movement to hide behind cover and dodge the slowmoving bullets It was the first video game with fairly accurate fullbody motion detection and probably the only one with a motioncontrolled cover system,Shinjuku Kabukicho the city that never sleeps I caught information on a secret transaction of the designated gangster Gokudokai who plans to smuggle a large amount of handguns from the United States Police officers who fight day and night against gangster crimes that threaten a peaceful life,Missing,,,,,,
31,76591,Angel's Present: A Marl Kingdom Story,[8],Missing,The third game in the Marl Oukoku series,Missing,Missing,,,,,,
32,73430,Harvest Moon for Girl,"[7, 9]","[12, 13]",Harvest Moon for Girl is essentially Harvest Moon Back to Nature with a slightly tweaked story a few different gameplay mechanics and you can play as a girl,The game starts with the player washed up and unconscious on the beach of Mineral Town Suddenly she has a flashback In this flashback she is on the side of a cruise ship staring at the sky and thinking about the her lifes direction She then meets a poet and ends up spending a lot of time with him as he teaches her a lot about living  One day a storm hits the ship causing a shipwreck Claire then drifts onto the beach of Mineral Town where she is rescued by Zack and one mystery boy Claire then wakes up in an abandoned farm and Mayor Thomas introduces himself to her Because she has nowhere to go Mayor Thomas allows Claire to live on the farm Claire who now has a bit of amnesia remembers the words of the poet and finding a meaning in life She then decides to raise the farm and hunts for the mystery boy,Missing,,,,,,
33,72230,Bouken Jidai Katsugeki: Goemon,[8],"[12, 31]",Bouken Jidai Katsugeki Goemon is a Ganbare Goemon game released for the PlayStation 2 on December 21 2000 This is the third game in the series set in a 3D world following Mystical Ninja Starring Goemon and Ganbare Goemon Kuru Nara Koi Ayashige Ikka no Kuroi Kage Unlike most of the other games this game departs from the quirky humor that the franchise is known for and replaces it with a more serious tone,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
34,72029,ECW Anarchy Rulz,"[7, 23]",[14],Acclaim brings its third wrestling title to the Dreamcast with ECW Anarchy Rulz More than 60 ECW wrestlers are included in the game including Dusty Rhodes The Sandman and Masato Tanaka Choose from any of the available wrestlers or create your own jump into the action in any one of the more than 25 modes of play,Missing,Missing,4.76,0.0,0.0,70.0,1.0,1.0
35,70994,Beatmania Append 5thMix: Time to Get Down,[7],[7],Beatmania Append 5thMix Time to Get Down was released on March 2nd 2000 as a countpart of beatmania 5thMIX Time to get down It has a total of 49 songs including five additional,Missing,Missing,,,,,,
36,70459,7: Molmorth no Kiheitai,[8],[15],Trouble is in the land of Acralind Thousand years ago seven legendary heroes have sealed the powers of evil with seven sacred stones But now the stones have been weakened and the ancient evil raises its head again Monsters attack villages and towns It is your task to retrieve the seven stones and to restore peace in the land  In this strategy RPG the emphasis is on preparation for the battles rather than on the battles themselves Before each battle you are able to see the stats of the monsters and even the tactics they are going to use You must then select seven units of various classes knights archers mages etc and place them on a battle field which is a grid composed of four columns and three rows Front row can attack middle row support or attack with bows and back row heals The battle itself is controlled by computer AI but you can change formation at any time,Missing,Missing,,,,,,
37,65028,Blood: The Last Vampire - First Volume,[8],"[31, 34]",The first volume of a two part full motion adventure game based off Blood The Last Vampire Both parts are the 6th installment of the Yarudora series,Missing,Missing,,,,,,
38,65026,Blood: The Last Vampire - Last Volume,[8],"[31, 34]",The final volume of a two part full motion adventure game based off Blood The Last Vampire Both parts are the 6th installment of the Yarudora series,Missing,Missing,,,,,,
39,63826,Wizardry Empire: Princess of the Ancient,"[6, 7]","[12, 31]",Missing,Missing,Missing,,,,,,
40,63502,RPG Tsukuuru 4,[7],Missing,The final PS1 RPG Tsukuru game It was never released outside of Japan,Missing,Missing,,,,,,
41,62543,Aqua Paradise: Boku no Suizokukan,[7],[15],As implied by the subtitle My Aquarium this Japanonly PlayStation game lets the player manage a public aquarium stuffed to the gills with sea animals,Missing,Missing,,,,,,
42,61669,Smash Court 3,[7],[14],The third entry in Namcos Smash Court series of tennis games for the PS1 Released in 2000 for Japan only,Missing,Missing,0.0,0.0,6.95,0.0,0.0,1.0
43,57835,Hresvelgr,[8],[10],Hresvelgr is a futuristic racing game for the PlayStation 2 also released in Europe under the title Jet Ion GP,Missing,Missing,,,,,,
44,56726,Pachi-Slot Aruze Oukoku 4,[7],[13],The fourth game in the PachiSlot Aruze Oukoku series,Missing,Missing,,,,,,
45,56050,Arthur! Ready to Race,[7],[10],Arthur and his friends decide to enter a soapbox derby and Arthur must go around his town doing tasks to acquire parts to his car,Missing,Missing,0.85,1.0,0.0,40.0,3.0,3.0
46,45306,Extreme Go-Kart Racing,[7],[10],This valueminded release comes to North America courtesy of Tommo and A1 Games Play as one of 12 racers competing for firstplace finishes on seven different race tracks which include pavement and frozen landscapes  Three modes of play include Grand Prix Time Attack and TwoPlayer Versus Use the drift technique and grab turbo capsules littering the race courses to give you a competitive edge,Missing,Missing,2.3,0.0,0.0,0.0,0.0,1.0
47,45228,Disney's The Lion King: Simba's Mighty Adventure,[7],[8],After his father is killed the young lion prince Simba must travel through the jungle to find his lifes path Eventually he will return home and claim his rightful place as the Lion King On his journey Simba must avoid such dangers of the jungles and plains as wildebeests and rhinos When he encounters these enemies as a cub his roar does little to scare them off However maturing into a majestic lion deepens his voice and makes the growl useful as a weapon As he explores the nine levels Simba will be able to collect a wide variety of items that will open several bonuses that include puzzles minigames and movies While the film was animated in 2D Simba and his world are rendered in three dimensions and the plot unfolds in cinematic sequences between each level Youve got to help Simba take his rightful place in DISNEYS THE LION KING Simbas Mighty Adventure,Missing,Missing,,,,,,
48,45083,Action Man: Operation Extreme,[7],Missing,Action Man Operation Extreme features two different gameplay modes that you switch back and forth from during the course of play The first is a topdown vehicular portion where the perspective and controls are quite similar to the Grand Theft Auto series Youll need to chase down the enemy vehicles with your own trusty assortment of cars motorbikes and the like blasting them until they slow down for good After this its on to the thirdperson action levels where you control Action Man from behind the back as he makes his way through enemy territory and must occasionally solve puzzles to get out of whatever predicament hes found himself in this time  The games levels feature a myriad of locales from evil villains bases to the burning sands of the desert to the arctic chill of the North Pole Youll face many of Action Mans most notorious fiends during the adventure You have a host of weapons from your trusty handgun to automatic weapons and even a sniping rifle,Missing,Missing,3.77,4.23,7.0,55.0,6.0,4.0
49,45049,Mort the Chicken,[7],[8],The Chickens are in a panic when mysterious creatures from another world kidnap their baby chicks Stolen from the farm and threatened with becoming tasty snacks it is up to fearless Mort to come to their rescue A super chicken with super powers Mort must cluck peck and combwhip the pride of the farm back to safety,Missing,Missing,1.34,2.0,0.0,48.0,5.0,4.0
50,44986,The Dukes of Hazzard II: Daisy Dukes it Out,[7],[10],In Dukes of Hazzard II Daisy Dukes it Out it will take a players racing prowess and lead foot to make it through the pitfalls and troubles of this dusty country county Players will control either the Duke boys in their highpowered General Lee or Daisy in her jeep as they sweep through the dirt roads and downtown of Hazzard Levels alternate between the two vehicles and the objectives you must complete are varied as well You might find yourself outrunning the law or perhaps showing someone the sights in Hazzard You might even deliver some mail but eventually youll get down to some good oldfashioned crime fighting,Missing,Missing,2.86,0.0,0.0,20.0,1.0,1.0
51,44950,Dragon Tales: Dragon Seek,[7],Missing,Dragon Tales Dragon Seek is an interactive product that is part of the encompassing multimedia project centered on the PBS television series Dragon Tales The game features puzzles and activities designed to encourage creative problemsolving and bolster selfconfidence in preschoolers,Like the television show Dragon Tales Dragon Seek teaches kids to understand their fears and to look forward to learning from new experiences even when things do not turn out exactly as planned Emmy Max and many of their dragon friends are featured throughout the game,Missing,0.42,0.0,0.0,40.0,1.0,1.0
52,44949,Supercross,[7],"[10, 13]",Supercross features a more actionoriented style of gameplay Tricks are smoother and may come a little more easily but players will still have to hold the right line and perfect their timing if theyre going to be real contenders in the Motocross circuit Players will race through several indoor and outdoor tracks in this dirt bike simulation from EA SPORTS and a freestyle mode is available as well offering a perfect track for maximum air and wild tricks    The most notable change in Supercross is that EA opted to go with a more arcadestyled control scheme this time around While this may come as a disappointment to gamers looking for the ultimate motocross sim fact of the matter is they tried the more realistic approach in the last game and it did not work well Besides with this games new holdtheacceleratoranddontletgo approach gamers will get a better sense of the speed they would experience in they actually participated in a motocross event    The game is known in usa as Supercross 2001,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
53,44940,Freestyle Motocross: McGrath vs. Pastrana,[7],"[10, 13, 14]",Freestyle Motocross McGrath vs Pastrana not only combines two of the sports biggest stars but also the two unique styles of motocross into one game The game seeks to combine both freestyle and motocross into one event  Players race amongst four other riders taking on a twisted track with plenty of places to catch air but they wont just be jockeying for the head of the pack Theyll also have to mix some tricks into their run because position is not only determined by where you are in the pack but how stylish and challenging your run is in terms of stunts There are over 30 tricks in all to keep you occupied,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
54,44935,HBO Boxing,[7],"[4, 14]",Time to step into the ring and slug it out with more than 35 real life boxers Some of the fighters featured in the game are George Foreman Roy Jones Jr Rocky Marciano Hector Camacho and Jack Dempsey Modes of play include Career Exhibition Tournament and Quickbout Players can create their own boxer and tweak his abilities in style power stamina foot speed and invincibility Providing the commentary for the matches are Jim Lampley Larry Merchant and Harold Lederman    Acclaim Sports HBO Boxing is The Heart  Soul of Boxing video games This debut release is the most complete boxing video game franchise ever developed Featuring past and present champions in the most accurate and exciting boxing experience ever,Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
55,44921,Tonka Space Station,[7],"[15, 31]",Tonka Space Station features nine different arcadestyle games each covering a different part of life on a space station from gathering food to fighting off rogue asteroids Each challenge also features a different Tonka vehicle to help you complete your task such as driving the TEV the Tonkonium Extraction Vehicle with the front mounted drill or speeding through space in a space ship    The game not only provides arcade action but also teaches the responsibilities associated with running a space station You start off with a small group of people and with careful management you can watch your population grow You can monitor their happiness levels as well as how productive they are Remember these people are counting on you    So team up with Tonka Joe and see if you have what it takes to build a successful space station Are you the person for the job,Missing,Missing,3.0,0.0,0.0,56.0,4.0,2.0
56,44888,Power Spike: Pro Beach Volleyball,[7],[14],Put away that suntan lotion because youre not going to need it for this beach volleyball game Thats not to say the action isnt hot as you form a twoperson team and battle the superstars of volleyball Licensed by the FIVB POWER SPIKE PRO BEACH VOLLEYABALL features over 40 real heroes of the pro circuit such as Gabrielle Reece and Sinjin Smith Youll play in reallife environments set in 14 different locations spanning the globe Travel to Sydney Osaka Los Angeles and lots of other great cities as you spike and dig your way to hardfought victory If youd like to see how your own creations fare against the worlds best create your own player based on a list of physical traits and abilities then pick a partner and serve it up Real volleyball physics are in place making every bump and spike look and feel like the real thing The graphics and animations will rock your world as you play in several competitive modes If you have a Multitap and four controllers you can even play a fourplayer extravaganza each player taking on a different star or created athlete in a twoontwo matchup,Missing,Missing,,,,,,
57,44841,A2 Racer III: Europa Tour,"[6, 7]",[10],Part 3 in the Dutch A2 Racer series takes the player to London Berlin and Vienna The gameplay remains the same with illegal street races on well known highways and cities  During the races players have to collect powerups like money fuel and time extensions He has to avoid getting caught by the cops and reach the finish line before his opponents do,Missing,Missing,,,,,,
58,44838,The Messenger,"[6, 7, 14]","[2, 31]",The most terrifying conspiracy has travelled through the centuries and you have been chosen to go back in time to prevent disaster You are a Secret Service Agent and you have been sent against your will into the very depths of the ancient Louvre castle Your mission is to wage battle against a mysterious Tempilar brotherhood thirsty for chaos You may never return to the 21st century You are plunged into a 3D world that is astoundingly realistic and filled with historical characters You will discover a castle that has never been seen before accurately reconstructed with the help of the Louvre Museum  What you need in this mentally stimulating adventure are action and reflection You must uncover the clues and cleverly question the games characters,Missing,Missing,11.99,14.3,15.56,84.0,860.0,1333.0
59,44831,UEFA Euro 2000,"[6, 7]",[14],This is a specially released FIFA football game that coincided with the Euro 2000 European Cup You can take charge of a team and playall the qualifying phases for the cup or play for the cup itself,Missing,Missing,0.0,0.0,0.0,74.0,5.0,0.0
60,44743,Hugo: The Quest for the Sunstones,"[6, 7]",[8],The Quest for the Sunstones is a 3D platform jumpnrun game Like Indiana Jones Hugo takes on great danger only equipped with a whip Hugo has to collect three magic Sunstones and place them in the right way and with the sun shining on them he will prevent Scylla and Don Crocos evil plan on causing death to the lovely and sweet creatures called Kikurians and destruction of their village,Missing,Missing,2.25,0.0,0.0,55.0,6.0,2.0
61,44728,Love Hina: Ai wa Kotoba no Naka ni,[7],[31],Keitaro Urashima promised a girl when he was young that they would meet up again at Tokyo University in the future Sadly in the National Practice Exam Keitaro ranked 27th from the bottom Knowing his grandmother owned a hotel Keitaro intended to stay there while continuing his studies for Tokyo U only to find out the hotel had long been transformed into an allgirls dormitory Through an odd twist of fate Keitaro eventually became the manager of the dorm beginning his life of living with 5 other girls  With over 500 phrases to collect be sure to visit all the girls rooms but be careful and make sure you dont peek when you should not be looking,Missing,Missing,,,,,,
62,43837,Love Hina 2: Kotoba wa Konayuki no You ni,[7],[31],The Winter has begun in Hinata Xmas is coming up There are rumors about this special christmas eve If someone is going to confess his love on this christmas eve any wish will come true Keitaro decides to confess his love to Naru But he isnt the only one confessing on this christmas eve  Link up with your PocketStation and gather all the words to win the heart of your love,Missing,Missing,,,,,,
63,43732,Winnie the Pooh: Kindergarten,"[6, 7, 14]","[2, 31]",Its time for kindergarten with Pooh After watching Christopher Robin head off for a day at school Pooh Piglet Eeyore and friends decide they want to go to school too Kids can join Pooh and friends in a wonderful learning adventure as they all come together to hold school in the 100 Acre Wood  BAM Entertainment takes the magic of learning to the PlayStation gaming console Learning is made fun with engaging content surrounding the alphabet simple arithmetic problem solving and much more The art and voices are reminiscent of Disneys classic animation series The Many Adventures of Winnie the Pooh,Missing,Missing,,,,,,
64,43715,NCAA Final Four 2001,[7],[14],NCAA FINAL FOUR 2001 has all the standard game modes including Exhibition Season and Tournament modes and it also tracks season stats for both players and teams The game has almost every Division I mens college teams and sports a fair amount of womens squads as well The game also features the Touch Shooting Meter so players will have even more control over their jump shots Quinn Buckner handles the announcing duties and the sound really manages to capture that college game feel If you get tired of playing the computer you can always take on a friend in the versus mode and take him to school,Missing,Missing,,,,,,
65,43563,Warriors of Might and Magic,"[7, 8, 22]","[12, 25, 31]",Warriors of Might and Magic is a game in the fictional Might and Magic universe,Missing,Missing,5.46,0.0,0.0,67.0,3.0,3.0
66,43307,Soccer America International Cup,[8],[14],For realistic footie action strap on your cleats for Soccer America International Cup The latest to challenge FIFA and MLS for the crown of soccer champ this rookie drives down the field and puts a few through their nets The first in its series Soccer America is coached by tenyear soccer gaming vets and it shows in the sophisticated AI and blistering graphics The full power of the PlayStation 2 is on show in 60framespersecond motion with motioncaptured players animated down to their hair and shadows all shown in action with nearly 50 different camera positions for soccer action right out of broadcast TV 18 International teams and 32 American squads line up and shoot hard with bicycle kicks fakes and headers Soccer America features a balanced Easy Play mode to let beginners get into the game while pro fielders will find the sharp AI more responsive to your fancy moves on the turf than the average soccer sim With a MultiTap for PlayStation 2 up to four players can call their formations and drive to the net so limber up and spit out your orange rindsoccer action is calling,Missing,Missing,,,,,,
67,28501,Silent Scope 2: Dark Silhouette,"[8, 11, 52]",[5],Silent Scope 2 Dark Silhouette is a rail shooter game that is the sequel to the popular arcade game Silent Scope,Missing,Missing,0.66,0.0,1.13,70.0,4.0,6.0
68,27622,7 Blades,[8],"[4, 31]",7 Blades is an actionadventure video game developed by Konami for the PlayStation 2,7 Blades is based on the 1990 film Zipang directed by Japanese filmmaker Kaizo Hayashi1 The game takes place in mid17th century Japan during which the Tokugawa shogunate was gaining power The game is set on the manmade island Dejima which the Japanese government is using to house Western foreigners and were a Christian group is trying to separate from the rest of the country12 The main character is Gokurakumaru a violent mercenary and poor womanizer He travels with his gunwielding love interest Oyuri and sidekick Togizo The latter provides comic relief and holds the swords as Gokurakumaru collects them one by one,Missing,4.17,8.78,0.0,55.0,2.0,4.0
69,26134,Cool Boarders: Code Alien,[8],[14],Cool Boarders Code Alien is the only Cool Boarders title to be released exclusively in Japan,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
70,14392,Ghoul Panic,[7],[5],Ghoul Panic is a comedy adventure game set in a haunted mansion Using a PlayStation lightgun take on the might of vampires monsters mummies skeletons and spooks to open the locked doors and uncover hidden bonuses A conversion of the arcade game with 3 difficulties and hidden game modes There are also PlayStation exclusive game modes including Survival Adventure and Remix,Missing,Missing,1.35,0.0,0.0,75.0,2.0,2.0
71,13776,Gold and Glory: The Road to El Dorado,"[6, 7]","[2, 31]",After stowing away on Cortess ship bound for the New World Miguel and Tulio find themselves in a strange land with no food However they do find part of a map that might lead them to El Dorado the lost city of gold You take the role of either Miguel or Tulio as they search 20 levels of action that span swamps rainforests Spanish galleons and even El Dorado for treasure and the other pieces of the map Along the way the heroes will have to fight bulls native warriors Spanish soldiers wild boars and rhinos and theyll also have to brave the Circle of Fire Luckily the heroes are equipped with swords to dispatch any problems they might run into If you play the game well you just might get to ride Altivo the horse Help Miguel and Tulio find GOLD AND GLORY The Road to El Dorado,Missing,Missing,2.42,2.45,3.64,68.0,12.0,9.0
72,10758,The Adventures of Cookie & Cream,[8],"[8, 9, 31]",Players will enjoy puzzling challenges like theyve never seen before in this unique party game for the whole family For the first time in an ActionPlatformer both characters must work cooperatively to help each other through every trap over each obstacle and past some very hungry critters that would love to have them for dinner,Missing,Missing,4.95,6.25,11.0,78.0,13.0,13.0
73,10562,Moto Racer World Tour,[7],[10],Moto Racer World Tour is the third part of the Moto Racer series for the PlayStation The game offers you to race on 34 different bikes in both dirt and street bike category Each bikes settings can be manually adjusted The game features 18 reallife tracks Besides normal races you can play a variety of different modes such as obstacle course drag race freestyle race where you have to perform tricks to score points and Traffic Race with normal traffic on the road The game features two player multiplayer,Missing,Missing,0.0,0.0,30.0,0.0,0.0,1.0
74,4088,Gadget Racers,"[8, 21]",[10],Gadget Racers is the first game in the HGHigh Grade series of games developed exclusively for the PlayStation 2 by Barnhouse Effect In this game the objective is to gain 100 by completing various events in the games Grand Prix,Missing,Missing,0.0,5.25,10.35,77.0,3.0,4.0
75,3714,Aqua GT,"[7, 23]",[10],Aqua GT is powerboat racing game It features three modes Championship Arcade and Twoplayer  Championship mode is the main single player game where you advance through the Bronze Silver and Gold Championships In the Arcade gameplay mode you have to beat the clock In twoplayer split screen mode you go head to head against another player  There are 5 boats to choose from and you can unlock another 15 while progressing through the game All boat vary in speed acceleration and handling  The tracks are set in canals of major cities like London Amsterdam and New York Each track has a high or low tide and you can race at day time or during the night time,Missing,Missing,2.63,0.0,0.0,0.0,0.0,2.0
76,3584,Razor Freestyle Scooter,"[4, 7, 23]",[14],Razor Freestyle Scooter is an extremesports style action game modeled around small nimble scooters In contrast to most games of this type there is a story A crazed giant robot has kidnapped your skating buddies By completing skating challenges at the robots sky fortress you must rescue your friends You skate around 3 large areas and attempt to perform wild tricks collect scooter wheels and earn bonus time By completing an objective on all 3 areas you unlock a sky fortress level in which you can rescue a new skater to control,Missing,Missing,,,,,,
