,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
71,"[14, 33]",75676,ACA Neo Geo: Street Hoop,"[48, 49, 130]",Missing,Street Hoop is a street basketball game released by Data East in 1994 Pick a team from the 10 competing countries and aim to be the worlds best In addition to a variety of techniques power can be charged and released for flashy super dunk shots making for exhilarating street basketball,70.0,,,,,,
72,"[5, 10, 31, 32, 33]",75371,Lost Wing,"[6, 14, 48, 49, 130]",Missing,Lost Wing is all about speed guns and points Storm your way through brutallychallenging environments and destroy the mega bosses for a chance to top the leaderboards Featuring a deep electronic soundtrack and stunning neon scifi visuals,70.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"[15, 32]",75227,It's Quiz Time,"[6, 48, 49]",Missing,Go head to head with a brand new massive quiz game on PC Featuring our devious AI game host Salli take on Its Quiz Times catalogue of over 25000 questions Face off against up to 8 players using your smartphone go solo or use Live Show mode to stream and play along with your audiences,70.0,0.0,0.0,6.58,65.0,3.0,1.0
74,"[8, 31, 32, 33]",74875,Super Skelemania,"[6, 48, 130]",You arrive on a mysterious planet with no memories Explore the planets lively underground finding powerup orbs along the way Discover the secrets of the planet and maybe even find your way home,Dive into Super Skelemania a singlesitting metroidvania about an acrobatic skeleton Jump over a pit of thorns roll your skull like a bowling ball or headbutt a spider like any good skeleton would,70.0,1.29,1.43,1.63,63.0,8.0,14.0
75,"[8, 31, 32]",68320,Thy Sword,"[6, 48, 49, 130]",You bold adventurer must break the tyranny of the Dark Overlord Your quest will be to obtain the ancient crystals of power with which to overcome the Dark Overlords rule  Can you be that hero Can you fulfil the destiny of greatness and bring deliverance to these shadowed lands The answer lies in your heartand Thy Sword,Thy Sword is a hack n slash platformer with procedural levels and roguelike elements A world of Sword  Sorcery awaits,70.0,2.25,0.0,0.0,65.0,2.0,1.0
76,"[31, 32, 34]",61612,Far from Noise,"[6, 14, 48]",Missing,Far from Noise is a narrative set on the edge of a cliff where two characters discuss what it means to balance between life and death,70.0,1.51,2.0,3.16,65.0,36.0,51.0
77,[5],57020,Earth Defense Force 4.1: Wing Diver the Shooter,"[6, 48]",Missing,A verticalscrolling shoot em up spinoff of Earth Defense Force 41,70.0,,,,,,
78,"[5, 31, 32, 33]",33625,Rush Rover,"[6, 46, 48, 49, 130]",Missing,Rush Rover is a 2D top down view shooter game Compared with the same type of games this games shooting experience closer to the traditional STG gameIt includes random map generation random elementsunique weapons and devices design various enemies and exciting boss battlesdynamic chiptune style game soundtrackalso with traditional STG games barrages dodge elements,70.0,0.52,0.0,1.5,60.0,1.0,3.0
79,"[4, 32, 33]",28695,One Strike,"[6, 14, 48, 130]",Feudal Japan is known for its amazing historical warriors the samurais The way of the warrior leads to perfection and trials,Duel fearsome foes in this fast and thrilling fighting game But be careful Dont enter a fight recklessly Every fight means ictory or death there is no middle ground  Inspired by Akira Kurosawa movie 7 Samurais One Strike tries to recreate the real duels between oriental warriors where a win means to keep you life and grow your status as a legend,69.96035900818843,0.47,0.74,0.81,53.0,23.0,23.0
80,"[9, 15, 31, 32]",77550,Death Coming,"[6, 48, 130]",Missing,Death Coming is a nonlinear puzzle game where you must harvest human souls Final Destination style However pesky mortals are not your only problem as the Agents of Light will do everything they can to stop you,69.90210778480026,3.91,6.41,10.05,65.0,58.0,70.0
81,"[5, 31]",26401,Star Wars Battlefront II,"[6, 48, 49]",Missing,Embark on an endless Star Wars action experience from the bestselling Star Wars HD video game franchise of all time Experience rich multiplayer battlegrounds across all 3 eras  prequel classic and new trilogy  or rise as a new hero and discover an emotionally gripping singleplayer story spanning thirty years  Customise and upgrade your heroes starfighters or troopers  each with unique abilities to exploit in battle Ride tauntauns or take control of tanks and speeders Use the Force to prove your worth against iconic characters like Kylo Ren Darth Maul or Han Solo as you play a part in a gaming experience inspired by forty years of timeless Star Wars films,69.7684813067494,7.75,17.14,53.74,82.0,590.0,355.0
82,"[12, 25]",75999,Titan Quest: Ragnarök,"[6, 48, 49, 130]",Missing,At long last Titan Quest continues its epic journey through the world of antiquity A mysterious threat calls the heroes of Hades to the uncharted lands of northern Europe where new enemies await and new powers and treasures are waiting to be found  This new expansion to the acclaimed Anniversary Edition of Titan Quest adds a fifth act of unprecedented scope along with many new and requested features including new weapon types and a 10th Mastery for your characters to learn,67.58105636852567,10.0,13.45,13.91,75.0,20.0,28.0
83,"[31, 34]",31553,Our World is Ended,"[6, 46, 48, 130]",Missing,Japanese visual novel for PS Vita published by Red Entertainment,67.0,25.8,34.55,43.47,65.0,13.0,32.0
84,"[12, 13, 31]",28843,Harvest Moon: Light of Hope,"[6, 34, 39, 48, 130]",Missing,The third Harvest Moon game created by Natsume without the original developers of the series,66.29700202689548,18.83,38.55,110.56,63.0,15.0,26.0
85,"[12, 13, 31]",75675,The Sims 4: Cats & Dogs,"[6, 14, 48, 49, 167, 169]",Use the powerful Create A Pet tool to customize your Sims perfect cats dogs puppies and kittens  Experience the companionship and fun that furry friends bring to your Sims lives  Build a veterinary clinic hire a dedicated staff and further your career as the towns most promising animal doctor  Creating a new furry friend is just the beginning You can open your own veterinary clinic discover Brindleton Bay and more  From simple collars to cute costumes you can give your cat or dog the perfect look for any occasion  Build a strong relationship with your new furry friend when your Sims care for train and play games with their pets  Take your dog to the park stroll along the harbor docks and watch out for stray pets that your Sims can adopt,Create a variety of cats and dogs add them to your Sims homes to forever change their lives and care for neighborhood pets as a veterinarian with The Sims 4 Cats  Dogs The powerful new Create A Pet tool lets you personalize cats and dogs each with their own unique appearances distinct behaviors and for the first time expressive outfits These wonderful lifelong companions will change your Sims lives in new and special ways Treat animal ailments as a veterinarian and run your own clinic in a beautiful coastal world where theres so much for your Sims and their pets to discover,64.36230249041722,0.0,0.0,0.0,83.0,4.0,0.0
86,"[10, 14]",36662,Need for Speed: Payback,"[6, 48, 49]",Missing,This explosive adventure is filled with intense heist missions high stakes car battles epic cop pursuits and jaw dropping set pieces Its blockbuster gameplay never before seen from the series fueled by a gripping story of betrayal and revenge With Need for Speed Payback its no longer just about being the first to cross the finish line or racing to prove to be the best its about building the perfect ride getting behind the wheel and playing out an action driving fantasy  Set in the underworld of Fortune Valley players will drive as three distinct characters reunited by a quest for vengeance against The House a nefarious cartel that rules the citys casinos criminals and cops They will take on a variety of challenges and events as Tyler the Racer Mac the Showman and Jess the Wheelman to earn the respect of the underground Featuring the deepest customization from the series players can truly craft a personalized and unique ride or spend hours finding and tuning an abandoned derelict into a supercar They can then push their cars to the limit and raise the stakes by betting on their own performance where they can either multiply their winnings or risk losing it all,62.27984901075558,18.7,26.8,45.63,66.0,390.0,534.0
87,[5],75843,Wolfenstein II: The Freedom Chronicles - Episode Zero,"[6, 48, 49, 130]",Missing,Included with preorder or Season Pass  Episode Zero introduces you to Joseph Stallion Jessica Valiant and Gerald Wilkins as they fight for freedom in the American Territories Blast your way through Nazis using unique abilities and an arsenal of guns in this opening DLC mission,61.84034322445467,,,,,,
88,"[9, 31, 32]",83768,Your Toy,"[6, 48, 49, 130]",Do you remember your childhood toys Where are they now They were your friends once but has it ever occurred to you that they could become the stuff of nightmares You wake up to darkness and find yourself trapped in a place thats supposed to have long vanished Messages one after another lure you into an abyss of intrigues unknown Whats that thing watching you from the other side of nonexistent reality Caught in between dreamscape and memory the forgotten victim returns this time around who is the toy,Your Toy is a 3D first person escape game that incorporates elements of horror Features an advanced norepeat puzzle system challenging puzzle content as well as a welldesigned backstory Not only will you enjoy solving the games puzzles you will also experience the story through collecting various ingame items Are you ready to enter the nightmare,60.0,1.69,0.0,2.27,30.0,1.0,3.0
89,"[4, 33]",76576,ACA Neo Geo: World Heroes 2 Jet,"[6, 48, 49, 130]",Missing,World Heroes 2 Jet is a fighting game released by SNK in 1994 It is the third title in the WORLD HEROES series Sixteen heroes villains and other fighters have gathered to determine who is the strongest in the world With dashes back steps and the addition of a counter system you can enjoy speedy battles,60.0,,,,,,
90,"[13, 31, 32, 33]",75078,Harvest life,"[3, 6, 14, 48, 49, 130, 167, 169]",Missing,Master the challenges of country life and create your own farm Show your agricultural prowess and become the leading local organic farmer,60.0,0.0,0.0,0.0,45.0,2.0,0.0
91,"[12, 31]",74384,Star Ocean: The Last Hope - 4K & Full HD Remaster,"[6, 48]",Missing,From the creative minds of Square Enix and triAce STAR OCEAN THE LAST HOPE takes place at the very beginning of the STAR OCEAN series This actionpacked RPG takes players on the epic journey of mankinds last standwith exploration and battle across some of the most mysterious dangerous and fantastical worlds of the universe  Earth has been decimated by World War III and now humanity must turn to the stars in search of a new home Explore the galaxy on your quest make allies and enemies among the alien races you encounter and uncover a danger so great that it threatens all of creation,60.0,,,,,,
92,"[14, 32]",68282,Ashes Cricket,"[6, 48, 49]",Missing,Ashes Cricket is the officially licensed video game of crickets greatest rivalry Bringing all the fast paced action big hits and skill that you see in the greatest cricket competition on earth in both a more realistic and authentic way than ever before youll be able to bathe your team in glory in the mens and womens 20172018 Ashes tours,60.0,23.05,0.0,37.0,55.0,2.0,2.0
93,[5],51486,Star Wars Battlefront II: Elite Trooper Deluxe Edition,"[6, 48, 49]",Missing,The Star Wars Battlefront II Elite Trooper Deluxe Edition turns your troopers into the ultimate opponents Every trooper class Officer Assault Heavy and Specialist is upgraded delivering superior firepower deadly weapon attachments and epic Star Card abilities    Charge through the grand corridors of the Theed Royal Palace with the A280CFE blaster rifle instant weapon unlock with additional scope attachment for enhanced zoom capabilities As an Assault trooper equip the Thermal Detonator epic Star Card to split your grenade into three covering a larger area of damage    Star Wars Battlefront II Elite Trooper Deluxe Edition owners also get to play Star Wars Battlefront II up to three days early    The Star Wars Battlefront II Elite Trooper Deluxe Edition also includes the Star Wars Battlefront II The Last Jedi Heroes pack including exclusive outfits for Kylo Ren and Rey and instant access to epic tier Star Cards,60.0,,,,,,
94,[4],44529,Million Arthur: Arcana Blood,"[6, 48, 52]",Missing,A 2D fighting game for arcades by the developers of the Arcana Heart series based on the mobile card game KakuSanSei Million Arthur,60.0,0.27,0.0,0.0,70.0,1.0,2.0
95,"[13, 15, 16]",28244,Nobunaga's Ambition: Taishi,"[6, 48, 130]",Missing,Nobunagas Ambition Taishi is the 15th and latest in the historical simulation game series Nobunagas Ambition Where a warriors resolve exceeds their ambition We offer the grandest warring states experience to all the fans out there,60.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"[9, 31, 32]",114411,Among the Sleep: Enhanced Edition,"[3, 6, 14, 48, 49, 130]",Missing,Among the Sleep Enhanced Edition is a new and improved version of the award winning first person horror adventure In the game you play as a small child trapped in a weird nightmare where you go looking for your mom,59.2675614675121,,,,,,
97,"[8, 15, 31]",21063,Sonic Forces,"[6, 48, 49, 130]",The game follows Sonic the Hedgehog as a member of a resistance force against Doctor Eggman who has taken over the world with the help of his robot army and a mysterious new villain known as Infinite Gameplay is similar to Sonic Generations with players controlling Classic and Modern versions of the titular character the former plays from a 25D sidescrolling view reminiscent of the original Sonic games on the Sega Genesis while the latter uses threedimensional gameplay similar to Sonic Unleashed and Sonic Colors In addition to the two Sonics Sonic Forces also introduces a third gameplay mode featuring the Avatar the players own custom character,Fight through a world destroyed by Dr Eggman and a powerful new villain in Sonic Forces the new fastpaced action platformer from the team that brought you Sonic Colors and Sonic Generations Sonic Forces lets you speed through rolling ruined landscapes as Modern Sonic catapult past perilous platforms as Classic Sonic and use powerful new gadgets as your own Custom Hero Character,58.09921811735482,4.07,6.12,26.93,55.0,532.0,637.0
98,"[2, 31]",54699,Black Mirror,"[3, 6, 14, 48, 49]",David Gordon never knew his estranged father particularly well Still it comes as a shock when he is summoned to his familys ancestral home in the Scottish highlands after his father has taken his own life there David does not know much about his fathers final weeks but the circumstances of his death seem more than peculiar Settling the heritage is merely an excuse for David to find out more about the castle his father grew up in meeting the family he never knew and for shedding light on the mysteries surrounding his fathers death  Tormented by nightmares and waking dreams for all his life he fears that it might be his destiny to follow in his fathers footsteps down a path that leads to madness and death Is there really a curse that has been haunting his family for generations as his father believed Or are the mysteries hidden inside the cold walls of Black Mirror house of a far more wordly nature  It is up to David to uncover the horrible truths buried under generations of silence and fathoms of stone,Blood is not always thicker than water  Scotland 1926 Following the suicide of his father David Gordon visits his ancestral home for the first time in his life A life that is soon threatened by the dark secrets that claimed the sanity of many Gordons before him  Tormented by nightmares and waking dreams for all his life David fears that it might be his destiny to follow in his fathers footsteps down a path that leads to madness and death  Is there really a Curse that has been haunting his family like his father believed It is up to David to uncover the horrible truths buried under generations of silence and fathoms of stone Black Mirror Castle demands an offering  I became insane with long intervals of horrible sanity Edgar Allen Poe  Like in the original graphic adventure trilogy the Gothic Horror genre and its unique atmosphere of madness and psychological distress remains at the heart of Black Mirror The pointandclick gameplay of the original trilogy served as the basis for the reimagined gameplay which focuses on closeup investigation and interaction with nightmarish visions that plague the protagonist of the game David Gordon  They who dream by day are cognizant of many things which escape those who dream only by night Edgar Allan Poe  Gameplay Like in the original graphic adventure trilogy the Gothic Horror genre and its unique atmosphere of madness and psychological distress remains at the heart of Black Mirror The pointandclick gameplay of the original trilogy served as the basis for the reimagined gameplay which focuses on closeup investigation and interaction with nightmarish visions that plague the protagonist of the game David Gordon  Key Features  A modern reimagining of the acclaimed gothichorror adventure series  Interactions with visionlike apparitions which help you learn more about the past of your family  Eerie atmosphere focusing on the horrors of the mind in the style of EA Poe and HP Lovecraft  High quality voice acting from a compelling ensemble cast,52.37278218551874,14.93,16.63,19.42,73.0,50.0,73.0
99,"[5, 15, 32]",75720,Blood Waves,"[6, 48, 49, 130, 167, 169]",Missing,Hardcore and bloody shooter where you will have to repulse the attacks of the living dead using the destroying traps defensive barricades and also weapon of close and longrange combat,50.0,0.0,0.0,0.0,35.0,2.0,0.0
100,"[5, 8, 32, 33]",75296,Jump Gunners,"[3, 6, 14, 48, 49, 130]",Missing,Jump Gunners is the definitive couch combat game for up to 4 players matching fast paced hilarious recoil jumping gunplay with core gameplay that is easy to learn but hard master Become the champion among friends as you fight alone or team up together against your foes With multiple game modes featuring over 20 weapons 80 destructible environments custom battles and single player challenges Jump Gunners has something for everyone  Jump Gunners is best played around the screen together with friends but not so close to each other that youll catch an errant rage induced fist or thrown controller  Features in Jump Gunners  14 player support Unique bullet jumping recoil mechanics Skill shots and mastery become the champion among your friends Customisable characters Multiple game modes such as classic last man standing team deathmatch and capture the flag Hilarious multiplayer  single player minigames Tough Single player challenges to test your abilities 20 over the top weapons including Sniper Rifles Flamethrowers Rocket Launchers Gauss Rifles and more 80 Levels to conquer with multiple themes and procedural content Use the fully destructible environment to kill your enemies Custom game mode play the game how you want to play All the content for one price including all updates and DLC No paywalls no loot boxes no cash grabs just regular free updates and content,50.0,0.0,0.0,0.0,0.0,0.0,0.0
101,[5],52717,Call of Duty: WWII - Digital Deluxe Edition,"[6, 48, 49]",Missing,Call of Duty returns to its historical roots with Call of Duty World War II a blockbuster experience from Sledgehammer Games From the beaches of Normandy to the Hürtgen Forest experience a dramatic story highlighting some of the most dramatic and iconic moments of World War II as a young soldier who is facing the unforgiving reality of war alongside his brothers in arms  Digital Deluxe Edition Includes  Base Game Season Pass Additional Bonus Content,50.0,,,,,,
102,"[5, 25]",19544,Killing Floor: Incursion,"[6, 48, 162, 163, 165, 385]",Missing,Tripwire brings Killing Floor to VR,50.0,3.57,5.29,0.0,63.0,10.0,16.0
103,"[4, 25]",71455,Ben 10,"[6, 48, 49, 130]",Missing,Ben Gwen and Grandpa Max once again have their crosscountry road trip in the Rust Bucket cut short by super villains and their evil worldthreatening plans As Ben Tennyson its up to you to save the world Take on some of Bens most infamous enemies including Zombozo Queen Bee and the Weatherheads Unlock and transform into all ten of Bens incredible alien forms Use each aliens powerful combat moves to lay the beatdown on enemies with devastating combos and solve puzzles with each aliens unique abilities as you unravel exciting new stories in three allnew playable episodes,41.78342408858056,2.44,3.31,6.66,55.0,24.0,38.0
