,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[13, 31]",235338,Minecraft: Steven Universe Mash-up,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Steven enters the Minecraft universe in this Diamondworthy Mashup Contains Steven Universethemed skins textures original music from the show and all your favorite locations from Beach City to Homeworld Believe in Steven,Missing,Missing,,,,,,
1,"[5, 31]",228709,Resident Evil 2: The Ghost Survivors,"[6, 48, 49]",The Ghost Survivors is one of the updates for 2019s Resident Evil 2 It was released for free on February 15 2019 acting as a series of whatif sidestories for the characters of gunstore owner Robert Kendo the mayors estranged daughter Katherine Warren a USS member codenamed Ghost and Sheriff Daniel Cortini exploring the various scenarios in which they survived the events of the main game,The Ghost Survivors follows a noncanon storyline where each campaign is set as a whatif scenario  In Kendos No Time To Mourn scenario he is seen pointing a gun to his head in front of his deceased daughter Emma Kendo Before Kendo pulls the trigger he receives a call from a friend who states hes got a helicopter and asks Kendo to come to the rendezvous point Kendo is able to arrive at the destination and leaves Raccoon City safely on the helicopter  In Katherine Warrens Runaway scenario Katherine is able to fight off Brian Irons at the Directors Room and even manages to kill him She starts making her way to the Jail at the Police Stations B1 floor it is then revealed that her plan all along was to free Ben Bertolucci who apparently she has an affection with  In Ghosts Forgotten Soldier scenario its revealed that when Ada falls down the shaft the GVirus sample also fell and ended up on the hands of the USS member simply known as Ghost With his objective now complete Ghost sets out to leave NEST however upon reaching the cable car Ada Wong appears behind him pointing a gun to his head and taking back the sample  In Daniel Cortinis No Way Out scenario the Sheriff is able to kill the attacking zombie at the Mizoil Gas Station but multiple zombies start raiding the gas station and Daniel tries to survive for as long as he can Eventually Leon Scott Kennedy arrives at the scene and helps Daniel the two then leave the place on Leons car,Missing,,,,,,
2,"[9, 25, 31]",158773,LEGO DC Super-Villains: DC Movies Character Pack,"[6, 48, 49, 130]",Expand your character roster with the DC Movies Character Pack Play as your favorite characters from DCs exciting cinematic universe,Missing,Missing,,,,,,
3,"[5, 13, 14]",158565,Elk Simulator,[48],Challenging elk hunting taken to another level Hunt in one of three world venues to include the United States Canada or New Zealand Stalk through the vast photorealistic woodlands and mountains in search of trophy elk Use your wind detector to make sure youre upwind or your range finder to determine distance to potential targets And if youre not sure ask your virtual hunting guide for advice Whos going to be the next Elk Hunting Legend,Missing,Missing,,,,,,
4,"[5, 33]",146401,Darius Cozmic Collection: Special Edition,"[48, 130]",Darius Cozmic Collection is a compilation of various Darius titles It was released in Japan for the Nintendo Switch on February 28 2019 and on PlayStation 4 on March 5 2020 A worldwide release on both platforms followed on June 16 2020  There are six editions of Darius Cozmic Collection  Arcade Edition WW JP PS4 Digital  Standard Edition JP Switch  Console Edition WW  Consumer Edition JP  International Edition WW  Special Edition JP  Almost all of the editions feature different games,Missing,Missing,,,,,,
5,"[5, 33]",146398,Darius Cozmic Collection: Console Edition,"[48, 130]",Darius Cozmic Collection is a compilation of various Darius titles It was released in Japan for the Nintendo Switch on February 28 2019 and on PlayStation 4 on March 5 2020 A worldwide release on both platforms followed on June 16 2020  There are six editions of Darius Cozmic Collection  Arcade Edition WW JP PS4 Digital  Standard Edition JP Switch  Console Edition WW  Consumer Edition JP  International Edition WW  Special Edition JP  Almost all of the editions feature different games,Missing,Missing,,,,,,
6,"[10, 13, 14]",135972,DiRT Rally 2.0: Day One Edition,"[6, 48, 49]",DiRT Rally 20 dares you to carve your way through a selection of iconic rally locations from across the globe in the most powerful offroad vehicles ever made knowing that the smallest mistake could end your stage,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
7,"[10, 13, 14]",122657,DiRT Rally 2.0: Super Deluxe Edition,"[6, 48, 49]",Buy the DiRT Rally 20 Super Deluxe Edition and receive the DiRT Rally 20 base game plus all content included in Seasons 14 24 cars 11 tracks  locations exclusive liveries credit drops and high reward events Also includes the latest 2019 FIA World Rallycross Championship season updates,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
8,"[10, 13, 14]",122656,DiRT Rally 2.0: Digital Deluxe Edition,"[6, 48, 49]",DiRT Rally 20 Deluxe Edition Content Pack includes The Porsche 911 RGT Rally Spec Upgraded My Team starter cars x5 Early vehicle unlocks added to your team garage Ford Escort Mk II Lancia Stratos Subaru Impreza 1995 AUDI Sport quattro S1 E2 and Ford Fiesta OMSE SuperCar Lite  The DiRT Rally 20 Deluxe Content Pack also includes Dirt Season 1 x3 tracks x5 cars InGame Bonuses High reward events Plus Dirt Season 2 x3 tracks x5 cars InGame Bonuses High reward events,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
9,"[13, 31, 34]",121724,Amamane,"[6, 46, 48]",Missing,Seiichi did better at baseball than everyone else However he was unable to perform at his best during games due to his courage He trained hard by himself to get over his stage fright but it only resulted in him exhausting himself and collapsing on the scorching grounds Fortunately his kouhai Satsuki held him in her arms and told him,Missing,0.0,0.0,1.28,60.0,2.0,2.0
10,"[13, 31, 34]",121520,Aibeya,"[6, 48]",Starting from tomorrow youll be staying at Akis place  After Koutas mother suddenly said that he ended up living with his childhood friend Aki Being together with her all the time he developed some feelings for her However he did not know if it was love  Then how about we try being lovers  A trial period as lovers under the same roof Are they just childhood friends or something else,Missing,Missing,,,,,,
11,"[4, 14]",119129,Tekken 7: Negan,"[6, 48, 49]",Negan The Walking Deads charismatic villain and leader of the Saviors joins the battle With Lucille in hand he metes out punishment to those who would disturb his new world order,Missing,Missing,,,,,,
12,"[4, 14]",119128,Tekken 7: Julia Chang,"[6, 48, 49]",Julia Chang top spokeswoman for her great reforestation program has joined the fray Dazzle and overwhelm your opponents with her powerful fighting style based on Xin Yi Liu He Quan and Baji Quan,Missing,Missing,,,,,,
13,"[4, 8, 31]",119074,Guacamelee! 2 Complete,"[48, 49, 130]",Get the complete Guacamelee 2 experience by picking up the game and both DLC packs together  The celebrated metroidvania is here in its ultimate form Punch and suplex your way through the entire story in the gamechanging costumes of the Three Enemigos character pack and enjoy the savage challenges and rewards of the Proving Grounds challenge level,Missing,Missing,,,,,,
14,Missing,118911,Dead Land VR,[165],Missing,Missing,Missing,,,,,,
15,[4],118748,Jump Force: Deluxe Edition,"[6, 48, 49, 130]",For the first time ever the most famous Manga heroes are thrown into a whole new battleground our world Uniting to fight the most dangerous threat the Jump Force will bear the fate of the entire human kind  JUMP FORCE  Deluxe Edition includes    The game  The Characters Pass 9 additional characters  their respective costumes and moves for your Avatar  4 days of early access to play with those characters before everyone else,Missing,Missing,,,,,,
16,[4],118721,Jump Force: Ultimate Edition,"[6, 48, 49]",For the first time ever the most famous Manga heroes are thrown into a whole new battleground our world Uniting to fight the most dangerous threat the Jump Force will bear the fate of the entire human kind  JUMP FORCE  Ultimate Edition includes    The game  The Characters Pass 9 additional characters  their respective costumes and moves for your Avatar  4 days of early access to play with those characters before everyone else  16 exclusive Tshirts for your Avatar  A Jump Starter Pack of ingame items,Missing,Missing,,,,,,
17,Missing,118706,Stellaris: Console Deluxe Edition,"[48, 49]",Featuring the same deep strategic gameplay rich and diverse alien races and emergent storytelling Stellaris Console Edition puts the complexity of the galaxy at your thumbsticks Whether youre exploring the unknown discovering the mysteries of the universe or conquering it for the glory of your empire console players have more intergalactic strategy awaiting them than ever before,Missing,Missing,,,,,,
18,[9],118533,Pic-a-Pix Classic,"[46, 48]",PicaPix is a picture logic game sometimes known as Picross Nonogram or Hanjie where whimsical pixelart pictures are created by solving puzzles  PicaPix Classic features 150 traditional singlecolour puzzles ranging from introductory 5x5 puzzles to challenging 30x20 grids,Missing,Missing,0.0,0.0,8.0,57.0,3.0,1.0
19,Missing,118159,MiniWood VR,[165],Missing,Missing,Missing,,,,,,
20,[9],118158,Mixups by POWGI,"[46, 48, 49, 169]",The mixedup anagram puzzle where three connected words are hidden among a jumble of letters,Missing,Missing,0.0,0.0,3.57,0.0,0.0,1.0
21,"[5, 32, 33]",117141,Task Force Kampas,"[6, 46, 48, 49, 130, 167]",Task Force Kampas is inspired by the Golden Age of japanese shmups and adds new mechanics randomly generated levels and handcrafted bosses It is an endless loop you can finish it but also find the way to continue past the ending and get the highest score  Space shooters were never that punchy before Task Force Kampas emphasizes music and game feel to create the perfect game youd want to spend all your coins into if that were still a thing you know,The story revolves about a team of outcasts fighting for their future who happened to be at the worst place during the Evil Invasion Can you contain the breach Can you save the whole universe before it becomes corrupted More importantly can you save your friends,Missing,0.3,0.0,0.77,66.0,5.0,11.0
