,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,271154,DC Universe Online: Episode 9 - War of the Light Part I,"[6, 9, 48]",On January 22 2014 the ninth episode War of the Light Part I was released The episode revolved around the continuing battle between the Lantern Corps in Metropolis Some of the key features of this episode include two Tier 5 4Player Operations in Mist Recovery and Strike Team one Tier 5 8Player Operation in Assault and Battery a new location in Downtown Metropolis Battlezone with weekly Tier 5 missions and gave players access to either Ranxs Command Center or Mogos Command Center And finishing the new powers trio it brought Rage as a tank power based on the Red Lanterns,Missing,Missing,Missing,,,,,,
1,224356,Assassin's Creed: Liberation HD - Bonus Pack,"[6, 9, 12]",Assassins Creed Liberation HD is the remastering of the stunning preAmerican Revolution chapter of the Assassins Creed saga Discover the Bonus pack and employ brand new weapon improvements for Aveline to enhance her fighting skills  This pack contains two new weapons the Pirate Scimitar and the Voodoo Dagger and two new weapon upgrades the Gun Powder Pouch and Poison Dart Pouch upgrades,[31],Missing,Missing,,,,,,
2,223123,Muramasa Rebirth: Genroku Legends - A Cause to Daikon For,[46],The second of the Genroku Legends additional scenarios for Muramasa Rebirth This addon follows the story of downtrodden farmer Gonbe who has taken it upon himself to ask the powers that be to rethink the taxes that are driving his village to the brink of ruin With the spirit of his deceased wife Otae and some of his fellow farmers by his side Gonbe sets off to fight for nothing less than the very survival of everyone he knows and cares about,[25],Missing,Missing,,,,,,
3,221323,Kiniro no Corda 3 AnotherSky feat. Jinnan,[38],AnotherSky allows players to view the narrative from one of the three main rival schools introduced in the third title,[34],After one of her lessons the protagonists violin instructor breaks the hard truth to her she feels her student will never improve in her current state The protagonist remembers Ritsus promise three years prior to meet in the national tournament and feels vexed by the news Wishing to help foster her students progress the instructor hands the protagonist a magazine article regarding one of Tohganes concerts and helps her student enroll at Jinnan High School in Kobe,Missing,,,,,,
4,203233,Invizimals Hidden Challenges,"[34, 38, 46]",Missing,Missing,Missing,Missing,,,,,,
5,202596,Houkagou Colorful Step: Undou-bu!,"[38, 46]",Houkago Colorful  Step Undoubu is an otome game developed and published by honeybee which was released in Japan in 2014,[34],At Private Tokiwa High School that thrives on club activities there is a rule stating all students must be part of a club Transfer students Kohinata Natsuko and Haruko managed to narrow their choices down to two clubs but are still unable to choose Which club will you choose,Missing,,,,,,
6,195856,Minus 8,[38],8 is an otome game collaboration between Otomate Rejet and Nico Nico Douga where the students of Mogura Gakuen need to save the school from closing by dating,"[31, 34]",The story takes place in Mogura Gakuen commonly known as Z Gakuen a place for students with shame to gather from all over the country Right after our heroine Yaotome Rei enters the school they suddenly announced that the school is going to be closed down Theres only one way to save the school from many unfortunate events and that is for the students to fall in love  Rei immediately searches for a boy to become a couple with Sadly she was born with the ability to attract all sorts of bad luck and unfortunate guys are starting to gather around her All of them are incomplete humans with a missing piece so maybe theyre looking for another piece that can complete the part theyre missing  Rei can choose one of these unfortunate guys and when she erases their complex with her love  Shame and shame will become love,Missing,,,,,,
7,191690,Arabians Doubt: The Engagement on Desert,[38],Set after the normal route in Arabians Lost where you win the bet but dont get a husband Eileen finds herself forced to act as ruler after her parents take off one day on a trip,[34],Set after the normal route in Arabians Lost where you win the bet but dont get a husband Eileen finds herself forced to act as ruler after her parents take off one day on a trip,Missing,,,,,,
8,154347,Don't Starve: Console Edition,"[48, 49]",Dont Starve is an uncompromising wilderness survival game full of science and magic  You play as Wilson an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world Wilson must learn to exploit his environment and its inhabitants if he ever hopes to escape and find his way back home  Enter a strange and unexplored world full of strange creatures dangers and surprises Gather resources to craft items and structures that match your survival style Play your way as you unravel the mysteries of this strange land,"[13, 31, 32]",Missing,Missing,,,,,,
9,136525,Butterfly's Poison: Blood Chains,"[6, 34, 38, 39, 46, 130]",Yuriko a noblewoman in the Taisho Era has a big party on her birthday She then discovers her father is trying to find her a rich husband at the party but she doesnt want to have that fate Suddenly some rogues break into her place and start trashing the place She grabs a wooden sword so she can fight them but a man saves her,"[31, 34]",Yuriko a noblewoman in the Taisho Era has a big party on her birthday She then discovers her father is trying to find her a rich husband at the party but she doesnt want to have that fate Suddenly some rogues break into her place and start trashing the place She grabs a wooden sword so she can fight them but a man saves her,Missing,,,,,,
