,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,274283,Xeta,[165],The earth is dead The lack of resources brought the end to the earth Governments sent exploring troops to the universe to find new homes A troop  Columbus  was attacked while landing the planet called Z The spacecraft crashed on the halfway up the mountain and as the only survival what you need to do is trying not to be killed by the enemies,Missing,Missing,Missing,,,,,,
1,227409,Dead by Daylight: Charity Case,"[6, 48, 49, 130, 167, 169, 170]",The Charity Case is a collection of 26 cosmetic items for many of the Dead by Daylight survivors and killers It contains 20 brand new customization options based on your favorite broadcasters and 6 previously exclusive items from old friends,[15],Missing,Missing,,,,,,
2,222780,No Man's Sky: Atlas Rises,"[6, 48]",Update 13 Atlas Rises brings a brand new and overhauled central storyline portals a new procedural mission system trade improvements system economies joint exploration and more  This update marks the one year anniversary of No Mans Sky and a lot has changed Please see Pathfinder and Foundation for previous major updates This is the next step on our journey,Missing,Missing,Missing,,,,,,
3,191559,Final Fantasy XV: Assassin's Festival,[48],Final Fantasy XV Assassins Festival was a free downloadable content event for Final Fantasy XV in collaboration with Ubisofts Assassins Creed series It ran between August 31 2017January 31 2018 The event featured gameplay from the Assassins Creed series such as stealth and climbing segments minigames such as chocobo racing and whackacactuar and a chance to obtain exclusive items such as the Medjay Assassins Robes attire for Noctis Gladiolus Ignis and Prompto If the player had the Dream Egg obtained from the Moogle Chocobo Carnival the player could unlock the Master Assassins Robes attire for Noctis,[12],The party arrives to Lestallum during the Assassins Festival They meet Holly and Cindy and change into assassins robes to blend into the crowd and to take part in the festivities While Gladiolus and Ignis head off not being much interested in the assassins Noctis and Prompto explore the festivities together as Assassins Creed is their favorite game series Within Lestallum The Assassin is a figure of legend in its history regarded as a vigilante hero from a far off nation who fought against oppression that once ruled over the city in an age long ago As they return to the hotel to meet with the others they learn the Niflheim Empire has made its rounds into Lestallum Noctis and Prompto shadow Loqi Tummelt an imperial general they beat back in Duscae while Ignis and Gladiolus check up on their car Loqi takes Holly captive when she doesnt let them access to the EXINERIS Industries power plant As they return to the hotel Noctis feels his magic powers fading They find the Leville guarded by Loqis magitek infantry but Noctis can warp to the second floor to go unnoticed The party hatches a plan to save Holly that involves Noctis covertly assassinating MTs around town as he cannot use the power of kings as long as Niflheims Wallbreaker Wave is in effect To get access to the power plant where the Wallbreaker Wave generator is Noctis and his friends collect keycards from MTs until Loqi himself arrives Noctis shadows Loqi to the power plant but after reclaiming the last keycard from him Loqi escapes and Noctis makes his escape as well as the magitek infantry begins to attack Lestallum to catch him Noctis rendezvouses with his friends and while one of them accompanies Cindy to the power plant to dismantle the Wallbreaker Wave generator the others defeat Loqi in his magitek armor Noctis reclaims the power of kings and drives Loqi and his infantry away from Lestallum so the festival can continue,Missing,,,,,,
4,185720,Starry Sky: Autumn Stories,[46],Starry Sky Autumn Stories is a bundle of both Starry Sky In Autumn and Starry Sky After Autumn  The third of the four Starry Sky games starring the characters from the drama CDs of the same name  Starry Sky takes place at Seigatsu Gakuen a school which specializes in horoscopes astronomy and other related topics The main characters are all based on horoscopes  Starry Sky Autumn features Kotarou Hoshizuki Libra Naoshi Haruki Leo and Iku Mizushima Gemini,[34],Starry Sky takes place at Seigatsu Gakuen a school which specializes in horoscopes astronomy and other related topics The main characters are all based on horoscopes  Starry Sky Autumn features Kotarou Hoshizuki Libra Naoshi Haruki Leo and Iku Mizushima Gemini,Missing,,,,,,
5,167039,Velocity 2X: Critical Mass Edition,"[46, 48]",Velocity 2X Critical Mass Edition for PlayStation 4 and Vita features an exclusive makingof documentary and all three expansions Daily Sprint Critical Urgency and Dual Core on the disc for a total of 66 levels of platforming  shooter fun  The physical release for PlayStation 4 included exclusive extras with the Official Soundtrack CD by Joris de Man the composer of the OST of Horizon Zero Dawn and an exclusive Studio Booklet focusing on the inspirations behind the creation of the game,"[5, 8, 9, 33]",Nefarious tactics send Kai Tana and her teleporting Quarp Jet to a galaxy ruled by the evil Vokh a tyrannical race of aliens who believe they have a divine right to rule the universe Theyve created an armada by enslaving other races and seek to make humanity their next conquest Kai Tana must free the enslaved races and use her Quarp Jet to stop the Vokh before they can discover its secrets and invade Earth,Missing,5.21,8.74,0.0,75.0,4.0,6.0
6,166968,Yakuza Kiwami: Steelbook Edition,[48],The year is 1995 and Kazuma Kiryu the Dragon of Dojima is an upandcoming yakuza A Lieutenant Advisor in the Tojo Clans Dojima Family his hard work has nearly earned him his own subfamily in this prestigious group,[31],Missing,Missing,,,,,,
7,164826,Resident Evil Revelations 1 & 2 Bundle,"[48, 49]",Enter the world of survival horror with this value bundle featuring both Resident Evil Revelations and Resident Evil Revelations 2 Deluxe Edition,Missing,Missing,Missing,,,,,,
8,161747,Touhou Genso Wanderer Reloaded: Suwako Moriya,"[6, 46, 48]",Adds the player character Suwako Moriya to Touhou Genso Wanderer Reloaded,"[12, 31, 32]",Missing,Missing,,,,,,
9,154717,For Honor: Season 3 - Grudge & Glory,"[6, 48, 49]",Grudge  Glory has been unleashed The Faction War has been updated two new Heroes and two new free Maps have been added along with more Territories New Gear more new content and a new duel tournament competitive feature around the corner,"[4, 25]",Missing,Missing,,,,,,
