,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,274854,Buzzy Bee,[7],The game works similar to FlappyBird in that tapping X increases the bees speed up,Missing,Missing,Missing,,,,,,
1,264067,Lost Judgment: Detective Essentials Pack,"[48, 49, 167, 169]",A DLC pack containing items to enhance the story and side content in the game  The Detective Essentials Pack contains  The following additional girlfriends Tsukino Satome a familiar graphic designer Minato Todo the girl inside the mascot Kyoko Hakase the school nurse  A set of the following six extract recipes and a sample of each extract for single use Extract Recipe Lightning Blade Extract Recipe Telekinesis Extract Recipe InstaFlux Extra Recipe Unyielding Wave Extract Recipe Guardian Spirit Extract Recipe Temporal Zen  The following three distinct types of fur varieties for the detective dog White Black Rust  The following four additional Sega Master System titles Fantasy Zone II The Tears of OpaOpa Global Defense SAGAIA  Darius II Alien Syndrome  Additional skateboarding pursuits including Skateboard Hover Drive Skateboard park Open Air  An additional skin for the drone racing minigame Drone frame Sky Spider  A challenging super boss for the Gauntlet Super Shin Amon,"[12, 25, 31]",Missing,Missing,,,,,,
2,257625,Deltarune: Chapter 1 & 2,"[6, 14, 48, 130]",The awardwinning indie RPG Undertale expands the series with a brand new gamein a different world Create your own avatar meet strange friends and jump into the darkness The first two chapters are free so what are you waiting for And more paid chapters will come out as soon as we finish them so keep an eye out For years,Missing,Missing,Missing,,,,,,
3,227941,Sonic Colors: Ultimate - Day One Edition,"[6, 48, 49, 130]",Missing,Missing,Missing,Missing,,,,,,
4,223954,Blue Fire: Void of Sorrows,"[6, 48, 49, 130]",The Void of Sorrow DLC is an endgame content expansion for Blue Fire that includes  2 new Areas the Void Gate a secret wing of the Fire Keep and the Sealed Land a forgotten place hidden away for ages 16 new mindblowing Voids which will have you prove your limit 1 new epic boss fight where youll uncover an unbelievable truth Several hours of new gameplay Exclusive tunics swords and a new NPC Lore expansion  cutscenes,"[8, 31, 32]",Missing,Missing,,,,,,
5,222418,Castlevania: Dracula X,"[6, 48, 49, 130]",A port of Castlevania Dracula X included in Castlevania Advance Collection  Fight your way through Draculas Castle and defeat the toughest enemies with the new special attack Item Crash  Castlevania Dracula X is a reimagining of the cult action game Castlevania Rondo of Blood and has been acclaimed as one of the most challenging Castlevania titles ever created  New QualityofLife features for this port are included such as Rewind Quick Save and RecordReplay  The Dark Lord Count Dracula rises again from the dead to revive the forces of darkness and to annihilate this corrupted world and create a new one You are Richter Belmont heir of the Belmont family and you set out for Draculas Castle to defeat its evil master,"[8, 31]",Missing,Missing,3.07,3.31,3.98,66.0,119.0,100.0
6,222412,Castlevania: Aria of Sorrow,"[6, 48, 49, 130]",A port of Castlevania Aria of Sorrow included in Castlevania Advance Collection  Aria of Sorrow introduced a brand new attack system called Tactical Souls that lets Soma Cruz capture the souls of slain monsters to acquire their abilities 100 abilities in total Aria of Sorrow also has a ton of New Game content  New QualityofLife features for this port are included such as Rewind Quick Save and RecordReplay The new Encyclopedia feature offers helpful information that helps you keep track of items equipment enemies and the Tactical Souls System With the new Soul Gadget option you can get onscreen popups that display whether or not a soul has been obtained every time you defeat a monster  Soma Cruz a young high school exchange student in Japan is somehow involved in the eternal cycle of reincarnation of the Dark Lord himself What role does Soma play in all of this Will he be able to return to his own world,"[8, 12, 31]",Missing,Missing,6.99,7.87,13.94,85.0,593.0,681.0
7,222411,Castlevania: Harmony of Dissonance,"[6, 48, 49, 130]",A port of Castlevania Harmony of Dissonance included in Castlevania Advance Collection  Harmony of Dissonance introduced a lot of new features to the franchise such as Boss Rush mode and the Spell Fusion System that lets players combine SubWeapons with Spell Books to cast devastating spells  New QualityofLife features for this port are included such as Rewind Quick Save and RecordReplay The new Encyclopedia feature offers helpful information that helps you keep track of items equipment enemies and the Spell Fusion System With the new Collection Gadget option you can get onscreen popups that display the obtainable collection items in the current area  Play as Juste Belmont the grandson of legendary Vampire Hunter Simon Belmont,"[8, 12, 31]",Missing,Missing,7.67,8.2,11.5,74.0,317.0,382.0
8,222410,Castlevania: Circle of the Moon,"[6, 48, 49, 130]",A port of Castlevania Circle of the Moon included in Castlevania Advance Collection  In Circle of the Moon you can combine action and attribute cards to create over 80 unique spell effects ranging from fire whips to ice blizzards with the Dual Setup System  New QualityofLife features for this port are included such as Rewind Quick Save and RecordReplay The new Encyclopedia feature offers helpful information that helps you keep track of items equipment enemies and the Dual Setup System With the new DSS Gadget option you can get onscreen popups that display the DSS Attribute  Action cards that are obtainable from the monsters you encounter in battle  The story follows Nathan Graves a vampire hunter apprentice who enters Draculas Castle along with his Master in order to prevent the dreaded return of the Count,"[8, 12, 31]",Missing,Missing,8.79,11.29,16.56,73.0,386.0,415.0
9,219788,Gamedec: Definitive Edition,"[6, 130, 167]",Gamedec is a singleplayer cyberpunk isometric RPG You are a game detective who solves crimes inside virtual worlds Use your wits to gather info from your witnesses and suspects getting to the bottom of deceptive schemes The game continually adapts to your decisions and never judges,"[2, 12, 31, 32]",Missing,Missing,,,,,,
10,218494,Historical Trilogy,"[6, 48, 49, 130]",Klabaters Historical Trilogy contains three meaningful storydriven  historyinspired games We The Revolution Help Will Come Tomorrow and The Amazing American Circus Immerse yourself into plots inspired by momentous historical and political events created with Unique handdrawn 2D visuals,"[2, 12, 15, 31, 32, 35]",Missing,Missing,,,,,,
11,215153,Starlit Kart Racing,"[34, 48, 49, 167, 169]",Come show your skills as a pilot and your intelligence to use the super powers of karts With this perfect combination you will be the great Starlit Kart champion  Adrenaline fuels the mindboggling races between heroes and villains from Starlit Adventures Do you dare to join this team,"[10, 32]",Missing,Missing,,,,,,
12,214572,ZJ the Ball: Level 5,[48],Missing,[33],Missing,Missing,,,,,,
13,214571,ZJ the Ball: Level 4,[48],Missing,[33],Missing,Missing,,,,,,
14,214528,Horror Break: Head to Head,[48],Horror Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated fantasy items tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,[33],Missing,Missing,,,,,,
15,214518,Oktoberfest Break: Head to Head,"[48, 167]",Oktoberfest Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated Oktoberfest themed items tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,[33],Missing,Missing,,,,,,
16,214517,Baseball Bout: Otterrific Arcade,[48],Missing,[33],Missing,Missing,0.08,0.0,0.13,25.0,2.0,3.0
17,214515,Halloween Candy Break 2: Head to Head,[48],Halloween Candy Break 2 Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated Halloween themed items tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,[33],Missing,Missing,,,,,,
18,213134,"Fuyukara, Kururu.","[6, 48, 130]",Eh What do you mean that Shihonchan might die Eeh Shihonchans head has gone missing  It seems Shihonchans headless body was found in the meditation room  A murder isnt unusual after all theres at least one bloodthirsty killer at school Murdering people is fine and all but its considered a taboo that must be never violated to decapitate and hide their head because one can never be revived if so If her head isnt found within two days shell really kick the bucket  A boarding system school isolated from the outside world and there do the immortal girls live The time it takes for them to become an adult is the same time it takes for them to deage and become a baby they grow up until they become an adult once more and then do they deage againa cycle thats being repeated  Theres only one condition in order to graduate from school one needed to be deemed a prodigy by someone observing from the outside The moment that verdict be handed down the girls graduation would be recognized and she would disappear from school  The immortal girls peaceful school life would be greatly disturbed by a certain murder case,[34],Missing,Missing,,,,,,
19,211377,Zippy the Circle: Level 1 & Level 2,[48],Missing,Missing,Missing,Missing,,,,,,
20,194887,Arcade Archives: USAAF Mustang,"[48, 130]",USAAF Mustang is a shooter released by UPL in 1990 Players pilot a plane and take on enemy squadrons Use powerup items to enhance your weapons and gain the advantage as you clear stages The key to victory is the Strike Forcer attack which makes you temporarily invincible in a pinch while continuing your attacks on enemies,"[5, 33]",Missing,Missing,,,,,,
21,187764,Donut Break 2,"[48, 167]",Missing,[33],Missing,Missing,,,,,,
22,187684,Oktoberfest Break,"[48, 167]",Missing,[33],Missing,Missing,,,,,,
