,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
10,[5],183137,CRSED: F.O.A.D. - Rock Solid,"[6, 48, 49, 167, 169]",Missing,Welcome to the new season and the Rock Solid major update in CRSED FOAD,Missing,,,,,,
11,[5],181616,Raiden IV x Mikado Remix: Limited Edition,"[48, 130, 167]",RAIDEN IV x MIKADO remix  Raiden IV the popular shoot em up arcade and console game debuts on Nintendo Switch with remixed BGM by a superb lineup of artists produced by Game Center Mikado  Instill fear in your enemies with devastating attacks and earn the acclaimed title of Master Ace,This edition includes the following  Game Raiden IV x Mikado Remix  Background Music and Soundtrack CD  Reprint Original Soundtrack CD Raiden IV Ultimate of Raiden  Reversible Cover,Missing,,,,,,
12,[15],174297,Forest Camp Story,"[6, 34, 39, 48, 130]",Missing,The great outdoors are calling Create and run your own campground in this business management sim Get a lay of the land and find the best places to camp Before you know it customers will be setting up tents and taking pictures making memories that will last a lifetime But its not all about peace and solitude With activities like bird watching fly fishing and horse riding theres no shortage of ways to show your campers a good time No camping experience No problem Set up guided tours to show new campers the ropes and theyll soon be coming back for more If you play your cards right you might get visits from rabbits squirrels and other cute critters too Dont be afraid to branch out and grow your business Set up a camping goods store in nearby towns to earn extra cash and attract new customers Get more people interested in your wares and you might just spark a nationwide camping craze Answer the call of the wild and start creating the camp of your dreams,Missing,0.0,15.58,0.0,70.0,2.0,1.0
13,"[7, 9, 32]",164863,Alveole,"[6, 48, 49, 130, 167, 169]",Missing,Alveole is a minimalistic puzzle where the player must understand how to run and why does he do it,Missing,0.83,0.0,0.9,65.0,2.0,4.0
14,[14],164688,MLB The Show 21: Digital Deluxe Edition,"[48, 49, 167, 169]",Missing,Own your rivals Own the show Welcome to MLB The Show 21,Missing,,,,,,
15,[15],163832,Gnomes Garden: Return of the Queen,"[6, 48, 49]",Missing,Gnomes Garden Return of the Queen  amazing adventures await Help the queen defeat the Sea Overlord and rescue her friends,Missing,0.0,0.0,0.0,0.0,0.0,0.0
16,"[10, 14, 32]",159225,Rocket League: Season 3,"[3, 6, 14, 48, 49, 130, 167, 169]",Missing,Start your engines Rocket League Season 3 is fueled up and live Drive into the most highoctane season yet with a new Rocket Pass challenges and content from Nascar and Formula 1,Missing,,,,,,
17,"[8, 9, 31, 32]",158769,Crazy Gravity,"[6, 48, 49, 130, 167, 169]",Missing,Crazy Gravity is a challenging Platform  Puzzle game about a little Astronaut lost in space where your main objective is to energize your rocket and go home Good luck,Missing,0.0,0.0,2.0,70.0,1.0,1.0
18,"[8, 9, 13, 15, 32]",157713,Underland: The Climb,"[6, 48, 49, 130]",Missing,Use the elements of the scenery such as picks and many others to drill the soil to the indicated location Destructive terrain fluid mechanics and the laws of physics must be handled correctly to solve the puzzles Escape the city of Underland,Missing,0.0,0.0,2.88,70.0,1.0,2.0
19,"[5, 31]",157112,Waifu Impact,"[6, 48, 130, 167]",Missing,WAIFU IMPACT is a third person shooter immersive singleplayer game in a paradisiac deserted island Find all the stars and unlock the 6 beautiful girls Increase your affinity with the girls defeating your enemies with them and then check out the gallery to see what they have for you,Missing,,,,,,
20,"[9, 15, 32, 35]",157039,Puzzletronics Digital Infinite,"[6, 48, 49, 130]",Missing,Puzzletronics Digital Infinite is a minimalist puzzle in the style of jigsaw The player must move pieces to form logical circuits while listening to a calm and relaxing soundtrack,Missing,0.0,0.0,1.58,70.0,1.0,3.0
21,[13],154753,Ace Combat 7: Skies Unknown - 25th Anniversary DLC: Experimental Aircraft Series,"[6, 48, 49]",Missing,This special set contains 3 ACE COMBAT 7 SKIES UNKNOWN addons including the F15 SMTD Set the F16XL Set and the FB22 Strike Raptor Set As a bonus it also includes 10 emblems and 10 skins,Missing,,,,,,
22,"[2, 9, 31]",154515,Hidden Through Time: Road to Rome,"[6, 48, 49, 130]",Missing,This DLC includes ten new levels ranging from Gaul settlements to the monumental Colosseum It also features more than 300 new Roman Empire themed objects and characters which will be in the level editor upon purchase,Missing,,,,,,
23,[33],151850,Dragon Break Classic,"[48, 167]",Missing,Dragon Break Classic is an arcade game that lets the user break pixel fantasy characters with a unique shield paddle and ball Unique animated fantasy pixel levels MiniBosses and powerups to collect while you progress through the levels Thirty Levels to play in and battle mini bosses on your way to victory Single player retroarcade fun,Missing,,,,,,
24,[31],149925,Cions of Vega,"[6, 48, 49, 167, 169]",Missing,Your daughter Leila ran away from home so youre going after her to find where shes hiding Your brother Logan accompanies you throughout your journey,Missing,0.95,0.0,1.4,60.0,3.0,4.0
25,[15],149628,Roads of Time 2: Odyssey,"[6, 48, 49]",Missing,Roads of Time is a fun strategy game all about adventure and historical discoveries Save history from collapsing in time,Missing,,,,,,
26,[32],148707,Warhammer: Vermintide 2 - Chaos Wastes,"[6, 48, 49]",Missing,Chaos Wastes is a free update to Warhammer Vermintide 2 Explore the unpredictable and dramatic lands of Chaos Wastes in this allnew 14 player coop roguelite experience expanding the Vermintide story in a new game mode,Missing,,,,,,
27,"[8, 31, 32]",148568,Crossbow Crusade,"[6, 48, 49, 130]",Missing,You are the legendary monster hunter on a mission to survive the slaughter through the Dead Kingdom Armed only with a trusty crossbow and oldfashioned trench coat you have to reach the bowels of a dying country riddled with hordes of bloodsoaking monsters These scoundrels have to be hunted down In Crossbow Crusade you will have everything needed from instant platforming classics  challenging enemies hard and rewarding fight system 90sstyle pixel art and responsive controls All these features make for a great platforming experience suitable for new gamers and genre veterans alike,Missing,0.0,0.0,1.02,50.0,1.0,2.0
28,[9],147968,Sudoku Master,"[48, 130]",Missing,Sudoku Master is a logicbased number puzzle where the goal is to place the numbers 19 in each box so that each number appears only once in each row column and mini grid With our Sudoku app you can not only play whenever you wish at different difficulty levels but you can also learn sudoku techniques,Missing,,,,,,
29,"[2, 13, 31, 34]",147813,Laid-Back Camp: Virtual - Fumoto Campsite,"[6, 34, 39, 48, 130, 162, 165, 384, 386]",Together Rin you and Nadeshiko embark on a new camping adventure at the Fumoto Campsite taking pictures and trying lots of delicious food,Experience LaidBack Camp in 3D Together Rin you and Nadeshiko embark on a new camping adventure at the Fumoto Campsite taking pictures and trying lots of delicious food About the Game Nadeshiko Rin  co encounter a variety of unique situations,Missing,,,,,,
30,"[9, 33]",147586,Candy Match Kiddies,"[48, 130]",Missing,Line up candies in this entertaining and captivating matching game by 3 Help Kiddies get ready for a fabulous fiesta by collecting an assortment of delicious treats,Missing,,,,,,
31,"[8, 9, 31, 33]",147271,Yoko & Yuki: Dr. Rat's Revenge,"[6, 48, 49, 130]",Missing,Yoko  Yuki Dr Rats Revenge is a family game suitable for kids of all ages Yoko and Yuki are two adorable cats in love with each other But the devious doctor Rat stole Yuki from Yoko Now its time to do some cat business using helpful gadgets and solve puzzles in order to save your girlfriend Our hero is equipped with scissors to cut ropes gravitron to flip the world and spray can to find hidden objects Daring players would be handsomely rewarded for using their wits and helping two cats to achieve their happiness,Missing,0.0,0.0,3.88,0.0,0.0,1.0
32,[33],147120,Arcade Archives: Saboten Bombers,"[48, 130]",Missing,Saboten Bombers is an action game Take control of a good little cactus that lives in your house While you are out he will protect your house Throw bombs to drive out the bad cactuses and insects,Missing,,,,,,
33,"[9, 35]",146927,Ladders by Powgi,"[48, 49, 130, 167, 169]",Missing,Make new words by changing one letter at a time The goal is to turn one word into another using only a limited number of steps Your reward A free dad joke with each puzzle solved,Missing,,,,,,
34,"[10, 13, 14, 32]",146829,VR Skater,"[163, 390]",Missing,A skateboarding game designed from the ground up for virtual reality VR Skater is a highly immersive street skateboarding game Its a finely tuned mix between arcade and simulation,Missing,0.0,0.0,0.0,0.0,0.0,0.0
35,[5],146505,Call of Duty: Black Ops Cold War - Season Three,"[6, 48, 49, 167, 169]",Missing,The Cold War heats up in Call of Duty Black Ops Cold War  Season 3 Experience Verdansk in 1984 as Perseus brainwashing scheme is revealed With Wraith a cold and calculated Perseus spy joining the fray youre going to need plenty of backup Fortunately Season 3 delivers with new weaponry Operator Skins and Legendary Blueprints,Missing,,,,,,
36,"[5, 8, 9, 32]",146439,Alpha Particle,"[6, 48, 49, 130, 167, 169]",A new Particle Entity is created but it has no idea why It must survive and discover what its purpose is,Alpha Particle is a scifi action game about a defenseless particle that has to overcome its obstacles creatively  Play as a newly created particle traveling to various space stations in the quest to discover your purpose  Action with no shooting Solve mini puzzles Upgrades and abilities Bosses Become Alpha,Missing,,,,,,
37,"[11, 15, 24, 32]",146438,Warpips,"[6, 48, 49, 167, 169]",Missing,Warpips is the ultimate quick to learn but amazingly deep tugofwar strategy game Deploy the right composition of soldiers tanks helicopters and planes in this tight streamlined strategyfocused war game Compose the best army research the right tech overwhelm your enemy,Missing,7.13,11.48,14.12,63.0,17.0,22.0
38,"[13, 32]",146434,Crypto Mining Simulator,"[6, 48]",Missing,Realistic Mining simulator with custom builds  mechanics A lot of GPUs CPUs Motherboards RAMs SSDs PSUs and more Build your dream farm with 1000 GPUs,Missing,,,,,,
39,"[4, 25, 32]",146427,WarDogs: Red's Return,"[6, 48, 49, 130]",Missing,After a catastrophic plague almost sweeping the world The remnants of humanity have turned to genetic engineering to survive Unrecognizable humans now strive to recover in the few cities that still exist,Missing,3.37,0.0,4.0,60.0,1.0,2.0
40,"[5, 33]",146426,Gunducky Industries++,"[48, 167]",Missing,Contact with our forces has been lost I presume they have all been destroyed by the robot uprising Keeping low in valleys and amongst buildings to stay out of range of their anti aircraft weapons I have no choice but to fly my plane to the robot factory in an effort to destroy their manufacturing facilities once and for all  Updated version of Gunducky Industries with improved graphics and extra gameplay elements  Fly your plane with arcade flight simulator controls through narrow levels shooting enemy robots and dodging amongst obstacles such as trees and ancient ruins  8 levels over four different environments River Valley Ancient Ruins City and within the Robot Factory  Slower moving physical bullets mandating considered aiming,Missing,,,,,,
41,"[5, 33]",146391,Arcade Archives: Thunder Cross II,"[48, 130]",Missing,Thunder Cross II is a shooting game released by Konami in 1991 Control Blue Thunder 2 and Red Thunder 2 and battle for the survival of the galaxy Upgrade your shots and increase your options to defeat the bosses Two player coop is also available,Missing,,,,,,
42,"[13, 30, 33]",146363,Star Wars Pinball VR,"[6, 48, 384, 386]",Missing,Immerse yourself with 8 amazing Star Wars Pinball tables in VR  including one based on The Mandalorian  and level up the pinball action with a customizable Fan Cave Career Mode Force Powers and Total Immersion,Missing,0.0,0.0,0.0,0.0,0.0,0.0
43,[31],146329,Ben 10 Bundle,"[48, 49, 130, 169]",Missing,Enjoy both games from the series Ben 10  Included in this bundle are  Ben 10 Its Hero Time As Ben Tennyson its up to you to save the world Take on some of Bens most infamous enemies including Zombozo Queen Bee and the Weatherheads Unlock and transform into all ten of Bens incredible alien forms Discover an exciting new story and use each aliens unique combat moves to defeat enemies solve fun puzzles and save the day  Ben 10 Power Trip Evil Hex has cursed Europe  and only Ben 10 can stop him Explore a 3D world filled with combat puzzles and secrets as you save the day,Missing,,,,,,
44,"[2, 13, 31, 32]",146236,Trails and Traces: The Tomb of Thomas Tew,"[6, 48, 49, 130, 167]",In 1695 Tew and his fellow pirates pursued a Mughal ship His ship The Amity attacked the ship the Fateh Muhammed Tew was disemboweled by a cannon shot and died instantly Or did he Present day Detective James Labbett takes a missing persons case which unexpectedly leads to an adventure of discovering the truth of what happened to the pirate Thomas Tew but he isnt the only one who has an interest,Use your sleuthing skill and any means necessary to uncover information Pointandclick adventure inspired by the classics Megaphone tap unsuspecting people for clues Original soundtrack and jukebox mode,Missing,,,,,,
45,[5],146183,Alien Destroyer,"[6, 48, 130]",Missing,Alien robots are attacking The last piece of land is rapidly collapsing Destroy all enemies and survive,Missing,0.0,0.15,0.36,26.0,10.0,17.0
46,"[5, 12]",146147,Terminator: Resistance Enhanced - Collector's Edition,[167],Missing,Run and gun or sneak and hack through Skynets defenses Interact with a motley group of survivors and change their fates Get under the skin of the iconic T800 series Infiltrator and strike out against Resistance forces with the new infiltrator mode  The Collectors Edition includes  SteelBook case  Mini Hardcover Comic  4x A6 Postcards  Presented in a Collectors Box,Missing,,,,,,
47,"[5, 12]",146146,Terminator: Resistance Enhanced,[167],Missing,Run and gun or sneak and hack through Skynets defenses Interact with a motley group of survivors and change their fates Get under the skin of the iconic T800 series Infiltrator and strike out against Resistance forces with the new infiltrator mode,Missing,8.96,12.06,17.94,72.0,9.0,16.0
48,[14],146034,MLB The Show 21: Jackie Robinson Edition,"[48, 49, 167, 169]",Missing,Own your rivals Own the show Welcome to MLB The Show 21,Missing,,,,,,
49,"[8, 9, 31]",146008,Oddworld: Soulstorm - Collector's Oddition,"[48, 130, 167]",Abes epic story explodes in this all new adventure  Oddworld Soulstorm is an explosive action adventure game complete with crafting scavenging platforming and sneaking Its the story of an impossible flight against an opposing force that will use every means at their wellfunded disposal from propaganda to brutal force to deadly violence to stop Abe and the uprising  You play as Abe a reluctant hero who inadvertently sparked an uprising and now must lead his fellow Mudokons in their fight for freedom against the Magog Cartel and the planets ruling power  Whether he is ready for it or not the entire fate of the Mudokon species rests on Abes actions Accept his destiny and galvanize societal change or fail and see his entire race eradicated the choice is in your hands,This version contains   Game Oddworld Soulstorm  Unique Collectors Box  Collectible Metal Case  Exclusive 22cm figurine of Abe Mudokon Hero  Premium 160page artbook  Exclusive Mining Company Keychain  Three Art Prints  Ancient Mudokon Tribal Stickers  Abes Hand Tattoo,Missing,,,,,,
50,"[8, 31]",145978,Shantae,"[48, 130, 167]",The original Shantae adventure returns First released in 2002 Shantae is the classic actionadventureplatformer that introduced players to the fanfavorite HalfGenie heroine In her debut title Shantae hairwhips dances and transforms as she seeks out four elemental stones hidden throughout Sequin Land to put a stop to the nefarious lady pirate Risky Boots,The original Shantae adventure returns First released in 2002 Shantae is the classic actionadventureplatformer that introduced players to the fanfavorite HalfGenie heroine In her debut title Shantae hairwhips dances and transforms as she seeks out four elemental stones hidden throughout Sequin Land to put a stop to the nefarious lady pirate Risky Boots During her quest shell explore treacherous labyrinths gain amazing new powers conquer minigames and meet up with friends such as Bolo Sky and Rottytops This version of the game includes both the standard Game Boy Color mode and the Game Boy Advanceenhanced mode,Missing,8.46,9.95,11.74,66.0,106.0,142.0
51,"[9, 12, 33, 35]",145965,BraveMatch,"[48, 130]",Missing,Choose from 6 different heroes to beat 20 different enemy types Use mana and dig gold to unlock new skills buy weapons and armor Fight against your enemies in 20 different beautiful backgrounds Listen to more than 20 epic fantasy music tracks,Missing,0.0,0.0,0.37,0.0,0.0,1.0
52,"[9, 31, 32]",145961,Mystic Fate,"[6, 48, 49, 130]",Missing,Help young Aris to solve the mystery of the fall of Asfand and Its guild of alchemists avenge the death of her brother discover the limits of her powers all of that and more inside a 3D voxel action adventure game where you control weapons made of metal Aris has been training for all her life due to her special powers and skills along with her brother to go inside the Alchemists Dungeon and recover the long lost orbs to restore the peace in Asfand long thrilled by Koltors which after the fall of the alchemists guild has been winning the war Recovering the orbs means Aris will have to discover what happened to her world many generations ago Features  Play as Aris and control her powers over Coins and Swords master them and Fly over the Alchemists dungeon  Get to know all the History THrough many NPCs and Collect all the Scrolls to know exactly what happened to Asfand  Enjoy the Detailed Environment and rich enemy variety,Missing,,,,,,
53,"[2, 9, 31, 32]",145853,Heal: Console Edition,"[48, 49, 130, 167, 169]",Missing,I want to see you again even if only for one last time  Heal is an experimental adventure game from the creator of DISTRAINT series exploring the themes of aging and dementia  The narrative is driven by a strong and obscure atmosphere with instructions and dialog used only sparingly  Wake up from a dreamless sleep explore the mysteries of your surroundings and solve puzzles,Missing,,,,,,
54,"[8, 9, 31, 32, 33]",145816,World-Splitter,"[6, 48, 49, 130, 167]",Missing,WorldSplitter is a 2D² puzzle platformer challenging you with multidimensional puzzles  Youll travel through wonderful and fantastic worlds that are beautifully animated and full of tricky challenges  The game features a unique gameplay mechanic A combination of jump  run elements and logical thinking puzzles Each level consist of two parallel worlds separated by the Dimension Rift The character can move freely through the Rift and interacts only with the visible parts of both worlds  You have to master the Rift and make it pave your way through the worlds,Missing,,,,,,
55,"[9, 33]",145810,Arcade Archives: Frisky Tom,"[48, 130]",Missing,Frisky Tom is an action game released by Nichibutsu in 1981 Control Tom the plumber and fix the water pipes broken by mice The mice not only break the pipes they also attack and set off bombs Deal with this pest problem and complete the stages,Missing,,,,,,
56,"[5, 12, 32, 33]",145655,Astro Aqua Kitty,"[6, 46, 48, 49, 130, 167]",Missing,The Aqua Kitty cats have launched into space in an all new action RPG shootemup adventure Pick your crew blast off to investigate mysterious water filled asteroids and watch out for marauding pirate rabbits  Battle bizarre enemies mine magnificent gems grab new weapons install enhancing devices and unlock your crews unique skills as you level up XP  Just watch out for marauding pirate rabbits always trying to be first to the loot,Missing,7.38,0.0,10.32,77.0,3.0,7.0
57,"[8, 12, 25, 31, 32]",145582,Demon Skin,"[6, 48, 49, 130]",The darkness has got into the far off corners of the universe and threatens the world Only the mighty Order of Wanderers whose members possess superhuman divine powers can resist that threat One of the Wanderers witnesses a sinister ritual of restoring a powerful ancient artifact In an attempt to break off the ceremony he gets into a flow of energy released by the artifact and instantly turns into a demon  Wanderer is now eager to regain his former appearance but to do so he needs the artifact which was stolen afterwards The hero sets on a path to find it fighting the hordes of demons along the way,Demon Skin  is a brutal hacknslash set in a rough dark fantasy world which combines unique combat mechanics RPG and fighting game elements and even some platformer features With its versatile combat system you can fight enemies in both hardcore mode changing battle stances and weapons in time and in casual mode slashing monsters left and right,Missing,0.0,0.0,0.0,0.0,0.0,0.0
58,"[8, 12, 31, 32, 33]",145539,Kingdom of Arcadia,"[39, 48, 49, 130, 167, 169]",Sam is just a normal kid who likes video games Likewise his father has a passion for old games but when Sam tries out his dads arcade machine hes suddenly pulled inside where he finds himself starring in his own pixelated adventure But can he get back home Help Sam remove the spell cast on Arcadia and return safely before its too late,Kingdom of Arcadia is a metroidvania spanning five levels each with multiple missions to undertake Sam will encounter a wide variety of enemies huge bosses and other obstacles in pixelated retro presentation Fortunately he can level up and buy new gear from shops to aid in the daunting adventure that lies ahead,Missing,,,,,,
59,"[12, 13, 31, 32]",145240,Deiland: Pocket Planet,"[6, 48, 49, 130]",Discover the story of Arco in this singleplayer experience a tale about growing up helping others and revealing the secrets that lie on the heart of your planet Weve crafted a relaxing game with a strong narrative and a cast of diverse characters for you to meet Customize your planet with trees plants crops flowers or structures and take care of your farm animalsDiscover how the whole planet changes through Spring Summer Autumn and Winter Each crop will only be available in the right seasons  Play and relax Smooth and cute graphics as well as relaxing soundtrack to ease up the bustling everyday routine with over 12 characters to meet and befriend and more than 100 quests to uncover the secrets that the heart of your planet holds  Deiland Pocket Planet can be played with keyboard but it is recommended to play with game controller The game supports also key binding,Deiland Pocket Planet Edition is a relaxing farming adventure where you will have to take care of your tiny planet Farm craft and fight monsters to make your home a special place and help others with their quest  Discover the story of Arco in this singleplayer experience a tale about growing up helping others and revealing the secrets that lie on the heart of your planet Weve crafted a relaxing game with a strong narrative and a cast of diverse characters for you to meet,Missing,,,,,,
60,"[9, 10, 12]",144821,Pocoyo Party,"[48, 130]",Missing,Come play with Pocoyo and friends in these 6 great educational minigames where you will learn letters numbers colours and much more Win rewards by completing levels puzzles pictures and exclusives episodes of Pocoyo that you can watch any time Play with all the main characters in the series in multiplayer mode for up to 4 players Pocoyo Nina Pato and Elly await you,Missing,0.0,0.0,0.0,60.0,1.0,0.0
61,"[26, 32, 35]",144808,What the Dub?!,"[6, 14, 48, 49, 130]",Missing,What The Dub is a multiplayer party game where each player overdubs missing dialogue from hilariously awful Bmovies outdated PSAs and bizarre industrial films with their own witty or just plain stupid dubs  Players watch the dubs and vote on the best one The player with the highest score at the end of the game wins What The Dub takes bad movie night and expands it into an interactive fastpaced multiplayer game that friends and family both local and afar can enjoy,Missing,0.72,0.0,0.0,77.0,3.0,4.0
62,"[9, 12, 31]",144580,Immortals Fenyx Rising: The Lost Gods,"[6, 48, 49, 130, 167, 169]",Missing,Experience a new topdown exploration perspective and brawlerstyle combat Meet a new hero Ash embarking on an epic journey to reunite the Greek gods,Missing,,,,,,
63,Missing,144206,Réussir: Code de la Route - Nouvelle édition,"[6, 48, 130]",Missing,Missing,Missing,,,,,,
64,"[8, 9, 31, 32, 34]",143814,Scarlet Hood and the Wicked Wood,"[3, 6, 14, 48, 49, 130]",Its a new day in the realm of Glome Sunlight creeps across the land revealing a lush vibrant world brimming with magick beauty and artifacts from a mysterious bygone culture The Munchkin call this land home but they share it with the Seven Witches Tin Knights talking beasts fearsome monsters and trader caravans  Scarlet awakens in this strange land after getting tossed by a tornado Through a series of unfortunate events she finds herself in charge of leading a hapless Munchkin troupe through the Wicked Wood to safety One problem  the cantankerous Black Witch LeFaba has a habit of incinerating wouldbe travelers that detour through her forest Scarlet may be woefully outmatched but a hex has her reliving the same day Can our fledgling pathfinder take up the mantle of the Red Witch and summon the moxie to overcome the disaster that awaits her at every turn,Scarlet Hood and the Wicked Wood is a storydriven adventure game As Scarlet you must relive seven days of misfortune and make a series of decisions to guide your Munchkin troupe safely out of the Wicked Wood Experience branching outcomes based on your decisions Most importantly immerse yourself in a bewitching story of fantastic adventure,Missing,5.39,0.0,15.55,55.0,2.0,10.0
65,"[10, 13, 14]",143772,MotoGP 21,"[6, 48, 49, 130, 167, 169, 170]",Missing,Take your place on the starting grid and get ready for the most realistic and immersive MotoGP videogame ever Live the most authentic 2wheels racing experience with the new MotoGP21,Missing,14.0,20.0,39.72,80.0,4.0,3.0
66,[33],143771,Terra Trilogy,"[48, 130]",Missing,Terra Trilogy features three full games in one package that pay homage to the classic and retro arcade genre of the 1980s While capturing the twitch gameplay of their predecessors theyre brought to you in glorious HD using vector graphics to provide clean never pixelated graphics and advanced Newtonian physics Terra Lander Terra Lander II  Rockslide Rescue and Terra Bomber each offer the familiar boops and beeps that will inspire fond memories in veteran players while newcomers will appreciate the improved graphics visual effects and controls they come to expect from currentgen games,Missing,,,,,,
67,Missing,143284,Atelier Mysterious Trilogy DX: Premium Box,[48],Missing,Missing,Missing,,,,,,
68,Missing,143283,Atelier Mysterious Trilogy DX: Special Collection Box,[48],Missing,Missing,Missing,,,,,,
69,[12],143282,Atelier Mysterious Trilogy DX,"[6, 48, 130]",Missing,The definitive edition of the Mysterious trilogy titles featuring new content and a variety of previously released downloadable content The three games Atelier Sophie The Alchemist of the Mysterious Book DX Atelier Firis The Alchemist and the Mysterious Journey DX and Atelier Lydie  Suelle The Alchemists and the Mysterious Paintings DX will come packed with a large amount of the previously released DLC for the titles as well as allnew content for the DX versions  including a special digital artbook photo modes and the option to speedup battles,Missing,,,,,,
70,"[12, 31]",143280,Atelier Sophie: The Alchemist of the Mysterious Book DX,"[6, 48, 130]",Missing,The definitive edition of the Atelier Mysterious series at a new price with brand new content and various DLCs Atelier Sophie is the 1st instalment a chance encounter between Sophie and a sentient book Plachta takes them on an adventure to recover Plachtas memories,Missing,34.48,46.48,54.51,76.0,36.0,63.0
71,"[12, 31]",143279,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,"[6, 48, 130]",Missing,The definitive edition of the Atelier Mysterious series at a new price with brand new content and various DLCs Atelier Lydie  Suelle is the 3rd instalment after discovering a mysterious painting Lydie  Suelle get closer to their dream of running the best atelier,Missing,42.26,57.66,82.86,77.0,15.0,27.0
