,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,275062,Super Robot Taisen T: Expansion Pack,[48],A few months after the end of Daybreak War which shook the Solar System In this new Golden Age a world filled with hope lies an immense catastrophe that is beginning to emerge from its shadows,Missing,Missing,Missing,,,,,,
1,254066,Minecraft: Toy Story Mash-up,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Open up the toy box Woody Buzz Bo Peep and many of your favorite toys come to life in this oversized Mashup based on all the Toy Story movies To infinity and beyond,"[13, 31]",Missing,Missing,,,,,,
2,234930,Generation Zero: Tubular Vanity Pack,"[6, 48, 49]",Time to adorn some colourful retro outfits to celebrate spring in true 80s fashion With four new sets that you can mix and match as you see fit these outfit combinations consist of new hairstyles clothing accessories and more On top of that you will get 6 ace new emotes which let you dance in the fresh spring sun like a true Swede,Missing,Missing,Missing,,,,,,
3,187680,Slum Ball,[165],Missing,[33],Missing,Missing,,,,,,
4,164856,Kingdom Come: Deliverance - DLC Collection,"[6, 48, 49]",This DLC Collection contains all released DLCs for awardwinning open world RPG Kingdom Come Deliverance namely Treasures of the Past From the Ashes The Amorous Adventures of Bold Sir Hans Capon Band of Bastards and A Womans Lot,"[12, 31]",Missing,Missing,,,,,,
5,162204,Moss: The Twilight Garden,"[165, 390]",Missing,"[9, 31]",Missing,Missing,,,,,,
6,147185,Real Time Battle Shogi Online,"[6, 48, 130]",Real Time Battle Shogi Online which overturns the basic Shogi rule of moving pieces alternately now has an internet battle function Move as many pieces as you want at any given time and the first player to capture the other players ball as quickly as possible wins You can play against the best players in the country or battle with your friends This is the eSports of Shogi,"[13, 15, 35]",Missing,Missing,,,,,,
7,145261,The Fire Chief Compilation,[48],Missing,[13],Missing,Missing,,,,,,
8,142241,The Sinking City: Worshippers of the Necronomicon,"[6, 48, 49, 130, 169]",Keep the adventure going with this pack of 3 brandnew quests in which Charles Reed investigates unsolved cases and sets out in search of mysterious spell books that harbour unspeakable powers,[31],Missing,Missing,,,,,,
9,141943,Jurassic World Evolution: Claire's Sanctuary,"[6, 48, 49]",Join former Jurassic World Operations Manager Claire Dearing in a race against time to secure the remaining dinosaurs from a ruined Isla Nublar and face new challenges as you build them a new home on the paradise island of Sanctuary    Time is running out The once dormant Mount Sibo is expected to erupt at any time which threatens to send the dinosaurs of Isla Nublar back to extinction Leap into action with Claire Dearing as you work together to save these magnificent creatures    Discover three new dinosaurs Euplocephalus Ouranosaurus and Albertosaurus and use new Paleobotony skills to research and grow realistic plants in the new Greenhouse Place the Jurassic Tour in your parks to get up close to these giant creatures,"[13, 15]",Missing,Missing,6.43,7.45,0.0,72.0,5.0,6.0
10,136716,Dead by Daylight: Survivor Edition,[48],Dead by Daylight is an asymmetrical multiplayer 4vs1 horror game where one player takes on the role of the savage Killer and the other four players play as Survivors trying to escape the Killer and avoid being caught and killed  This Dead by Daylight Survivor Edition includes the following  Game Dead by Daylight  Premium Pin Collection x 4  Soundtrack 31song composed by Michel F April  Survivor Guidebook A5 size 24page,[15],Survivors play in thirdperson and have the advantage of better situational awareness The Killer plays in firstperson and is more focused on their prey  The Survivors goal in each encounter is to escape the Killing Ground without getting caught by the Killer  something that sounds easier than it is especially when the environment changes every time you play,Missing,,,,,,
11,133771,Kono Subarashii Sekai ni Shukufuku wo! Kibou no Meikyuu to Tsudoishi Boukensha-tachi!,"[46, 48]",Konosuba Gods Blessing on this Wonderful World Labyrinth of Hope and the Gathering Adventurers is a Japanese dungeon RPG adventure game It takes place after the crisis in Alcanretia Kazuma and friends return to their mundane hikikomori lifestylethat is until Aqua picked up a mysterious glass piece They took it to Vanirs appraisal for assurance where they learn it is a magic stone piece with immense power and worth 10000000 Eris,"[12, 31]",Taking place after the crisis in Alcanretia Kazuma and friends return to their mundane hikikomori lifestylethat is until Aqua picked up a mysterious glass piece They took it to Vanirs appraisal for assurance where they learn it is a magic stone piece with immense power and worth 10000000 Eris,Missing,,,,,,
12,133273,Mortal Kombat 11: Shang Tsung,"[6, 48, 49, 130, 169, 170, 203]",Soul Sorcerer and historic host of the Mortal Kombat Born in Earthrealm Shang Tsungs relentless pursuit of powerful magic led him to Outworld where Shao Kahn offered him a dark power that no sorcerer on Earthrealm could Shang Tsung pledged his eternal loyalty to Shao Kahn in exchange for this evil magic but he is no faithful servant He dreams of the day his sorcery will overtake Shao Kahns and hell pay any price to get there  Mortal Kombat 11 Kombat Pack owners had a week of early access to this DLC,[4],Missing,Missing,,,,,,
13,132140,Fallout 76: Nuclear Winter,"[6, 48, 49]",Nuclear Winter is an allnew 52player PvP Battle Royale mode free for Fallout 76 players Nukes have set the world ablaze and the battle to claim your spot as Overseer of Vault 51 has begun  will you be the last one standing or be consumed by the ring of fire Rank up unlock exclusive perks and build your CAMP to weather the storm in true Fallout fashion Scavenge for weapons supplies and nukes to take on other players and creatures and earn unique cosmetic rewards,"[5, 12]",Missing,Missing,,,,,,
14,129901,Tom Clancy's Rainbow Six Siege: Operation Phantom Sight,"[6, 48, 49]",Operation Phantom Sight is coming our way and it brings with it two haunting operators Nøkk and Warden Both of them greatly skilled specialists they bring Rainbow Six to new heights with a steadfast and dangerous approach Phantom Sight also brings with it a refreshing rework of Kafe Dostoyevsky,"[5, 24]",Missing,Missing,,,,,,
