first_release_date,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1409788800,61944,Binary Star,[46],[34],When she was seven years old what Sorano Fuu the protagonist saw in her living room were the lifeless bodies of her beloved parents who had died at the hands of an unknown culprit  Taken in by a group of people known as Tenshi Fuu asks them why her parents were killed One of the Tenshi said to the young Fuu Your parents were Dealers who are people that sell Hoshi That is why they were killed  Her parents were criminal vendors of the illegaltosell taboo Hoshi on a large scale This truth greatly troubled Fuu and so she made a vow  to atone for her deceased parents crimes  Now the 20yearold Fuu is a Tenshi who protects Akatsuki a town in Cloud  There was something she saw through the many missions she completed with her colleagues That something is their sad pasts all of which revolve around Hoshi  They are still bound by the past will they be able to break free of the curse of their pasts,When she was seven years old what Sorano Fuu the protagonist saw in her living room were the lifeless bodies of her beloved parents who had died at the hands of an unknown culprit  Taken in by a group of people known as Tenshi Fuu asks them why her parents were killed One of the Tenshi said to the young Fuu Your parents were Dealers who are people that sell Hoshi That is why they were killed  Her parents were criminal vendors of the illegaltosell taboo Hoshi on a large scale This truth greatly troubled Fuu and so she made a vow  to atone for her deceased parents crimes  Now the 20yearold Fuu is a Tenshi who protects Akatsuki a town in Cloud  There was something she saw through the many missions she completed with her colleagues That something is their sad pasts all of which revolve around Hoshi  They are still bound by the past will they be able to break free of the curse of their pasts,Missing,0.0,33.33,0.0,50.0,1.0,1.0
1411430400,61822,Disney Infinity: Marvel Super Heroes,[48],Missing,Disney Infinity 20 also known as Disney Infinity Marvel Super Heroes is an actionadventure sandbox toystolife video game developed by Avalanche Software and Heavy Iron Studios and published by Disney Interactive Studios The game features additional work by Studio Gobo and Ninja Theory It is the sequel and successor of the 2013 video game Disney Infinity  Featuring original story material by Brian Michael Bendis Marvel Super Heroes includes three plots and includes characters from both Marvel and Disney properties,Missing,Missing,nan,nan,nan,nan,nan,nan
1410825600,61642,Run Like Hell!,[46],"[8, 33]",A tropically themed runner where the player must escape hordes of hungry cannibals,Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
1409616000,59900,Tina's Toy Factory,"[48, 74]","[9, 15]",Tinas Toy Factory is a classic match 3 puzzle game with the addition of local multiplayer You break open crates by matching 3 in a row which releases toy parts You then combine the toy parts to make complete toys,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1410480000,58719,Knight Solitaire,"[6, 39, 46]","[15, 16, 35]",Medieval themed solitaire,Missing,Missing,0.0,0.0,26.4,60.0,1.0,1.0
1410220800,47492,Destiny: Ghost Edition,"[9, 12, 48, 49]","[5, 12]",This version includes   Limited Edition SteelBook Case and Game Disc  Ghost Replica  Letter of Introduction  Golden Age Relics  Guardian Folio  Postcards from the Golden Age  Antique Star Chart  Collectors Edition Digital Content,Setting Destiny is set in the distant future after an event referred to as the Collapse ended the Golden Age that was started by the discovery of The Traveler and pushed humanity to the brink of extinction The force responsible for the Collapse is known as The Darkness and indirectly acts as the primary antagonist Battles against the forces of The Darkness are fought at various locations throughout the Solar System  Plot The game begins with the players Ghost resurrecting them as a Guardian after having been dead for an unknown length of time The Guardian is quickly forced to fight Fallen who have inhabited the ruins of the nearby Cosmodrome in Old Russia The Guardian with the aid of their Ghost is able to secure a jumpship and escape to The Tower that houses the Guardians on The City border  After being outfitted and introduced to the Vanguard and Gunsmith the duo learn from Amanda Holliday that their Arcadia Class Jumpship is missing its Warp Drive a component necessary for interplanetary travel Due to the scarcity of the part and flyable jumpships in general the Guardian is forced to return to where they found the ship in an attempt to find the part,Missing,nan,nan,nan,nan,nan,nan
1411689600,42898,FIFA 15: Ultimate Team Edition,"[6, 9, 12, 48, 49]",[14],FIFA 15 Ultimate Team Edition in addition to the base game FIFA 15 also contains   40 FUT Gold Packs  Adidas AllStar Team  Messi FUT Loan Player  Adidas Predator Boot Bundle  Historic Kit  Additional goal celebrations,Missing,Missing,nan,nan,nan,nan,nan,nan
1411603200,19119,The Awakened Fate: Ultimatum,[9],[12],The Awakened Fate Ultimatum is the sequel to Nippon Ichis The Guided Fate Paradox Kamisama to Unmei Kakumei no Paradox  PlayStation 3 roleplaying game,An average high schooler Shin Kamikaze becomes God when an angel rescues him from devils As God he can tap into the powers of angels and demons which he must use to help the angels in their endless war against the devils As he learns to wield his powers he is faced with impossible situations where he must constantly choose between two heartwrenching options What will Shin decide And who will he side with in the end,Missing,nan,nan,nan,nan,nan,nan
1409788800,11801,Muv-Luv Photonmelodies,"[6, 9]","[31, 34]",MuvLuv Photonmelodies is one of two sidestory collections in the MuvLuv series of visual novels released in 2014 the other being Photonflowers,Missing,Missing,25.27,35.89,40.58,73.0,8.0,17.0
1410998400,10875,Sniper Elite III: Save Churchill Part 3 - Confrontation,"[6, 48, 49]",[31],Save Churchill Part 3 Confrontation is the final episode and conclusion to the explosive Save Churchill campaign for Sniper Elite 3 featuring the largest environment ever seen in the series  Time is of the essence  British Prime Minster Winston Churchill is enroute to the Casablanca Conference to finalise the terms of Axis surrender but German sniper Raubvogel lies in wait to ambush Churchills convoy and prevent the victory the Allies so desperately need  You must stop Raubvogels assassination attempt ensure Churchills security and allow the Casablanca Conference to run its course  Fight your way through the Axis barricades scattered amongst the foothills battling mortar fire artillery and the formidable Schutzvollstrecker troops Move up into the mountains through the makeshift German garrison flank the enemy encampments and begin your final ascent up the mountain to confront Raubvogel in an epic sniper duel that could decide the fate of a continent  This time its an even playing field as your target is armed with a variety of deadly traps As you scale the mountain stay alert and remain watchful to avoid any unwanted surprises  Raubvogel is no amateur he would have made sure to cover his tracks  Stop Winston Churchills assassin before its too late One bullet can change history,Missing,Missing,nan,nan,nan,nan,nan,nan
1411516800,8665,Best of Board Games,"[9, 37, 46]",[35],Chess Mahjong Solitaire rediscover 3 timeless classics in this scintillating compilation Whether youre a beginner or a professional youll enjoy these classics not only with their traditional rules but also with brand new game modes,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1411603200,8662,Bakumatsu Rock: Ultra Soul,"[38, 46]","[7, 34]",Bakumatsu Rock is a musicbased rhythmaction battle game based on a story of male characters from the Tokugawa shogunate if they were worldconquering rock idols instead of just warlords,The story is set in the Bakumatsu era at the end of the shoguns rule over Japan in the middle of the 19th century The Tokugawa shogunate uses the brainwashing Heavens Songs by the top idols in Shinsengumi to subjugate the country and its people In this Japan writing or singing any songs besides the Heavens Songs is a capital offense Sakamoto Ryouma and the other rockers rise up and change the world with rock n roll for freedom and justice,Missing,12.0,0.0,0.0,78.0,4.0,1.0
1409616000,8467,Velocity 2X,"[6, 46, 48, 49, 130]","[5, 8, 9, 33]",This critically acclaimed sequel to Velocity Ultra weaves together two classic game formats into one seamless adventure featuring puzzleplatforming action alongside awardwinning topdown shoot emup gameplay,Missing,88.23306469062652,5.35,9.65,26.7,76.0,110.0,112.0
1411516800,20341,Dark Souls II: Crown of the Ivory King,"[6, 9, 12]",[12],Crown of the Ivory King is set in an ancient temple wrung with freezing storms towering walls and a hollowing emptiness Challenged by forces that are one with the freezing elements low visibility and esoteric abilities,Missing,88.20181820103127,4.61,6.0,8.74,75.0,101.0,85.0
1411430400,10184,Defense Grid 2,"[3, 6, 14, 48, 49, 130, 385]","[11, 13, 15, 32]",Defense Grid 2 DG2 is the highlyanticipated sequel to Hidden Path Entertainments 2008 Defense Grid The Awakening Setting the bar as the definitive tower defense game Defense Grid 2 introduces new worlds and threats to test your tower placement strategies With a bold new look a compelling singleplayer campaign and the addition of new game modes online playerversusplayer and multiplayer coop every playthrough brings fun new opportunities and challenges  DG2 comes with a story campaign featuring 21 stunning maps dynamic level movement an expanded story and cast of characters hundreds of challenge mode experiences new multiplayer modes a procedurally driven audio score and the ability for players to build their own levels DG2 also introduces players to DG Architect a level creation tool set connected to Steam Workshop where players can create their own unique levels to share and possibly even sell if selected  DG2 for the PC was funded in part by Dracogen a private investor after a 2012 Kickstarter campaign funded the original games DLC Defense Grid Containment DG2 is developed by Hidden Path Entertainment and published by 505 Games,Missing,87.10171680083845,10.37,16.28,28.77,77.0,71.0,109.0
1410998400,8864,Shadowrun: Dragonfall - Director's Cut,"[3, 6, 14, 34, 39, 48, 49, 130, 167, 169]","[12, 15, 16, 31, 32]",Shadowrun Dragonfall  Directors Cut is a standalone release of Harebrained Schemes criticallyacclaimed Dragonfall campaign which first premiered as a major expansion for Shadowrun Returns The Directors Cut adds a host of new content and enhancements to the original game 5 allnew missions alternate endings new music a redesigned interface team customization options a revamped combat system and more  making it the definitive version of this oneofakind cyberpunk RPG experience,Man Meets Magic  Machine  In 2012 magic returned to our world awakening powerful creatures of myth and legend Among them was the Great Dragon Feuerschwinge who emerged without warning from the mountains of Germany unleashing fire death and untold destruction across the countryside It took German forces nearly four months to finally shoot her down  and when they did their victory became known as The Dragonfall  Its 42 years later  2054  and the world has changed Unchecked advances in technology have blurred the line between man and machine Elves and trolls walk among us ruthless corporations bleed the world dry and Feuerschwinges reign of terror is just a distant memory Germany is splintered  a stable anarchy known as the Flux State controls the city of Berlin Its a place where power is ephemeral almost anything goes and the right connections can be the difference between success and starvation For you and your team of battlescarred shadowrunners theres no better place to earn a quick payday  Now a new threat is rising one that could mean untold chaos and devastation One that soon has you and your team caught on the wrong side of a deadly conspiracy The only clue whispers of the Dragonfall Rumors that the Great Dragon Feuerschwinge may still be alive waiting for the right moment to return,85.1631835943016,20.85,29.37,41.6,81.0,247.0,429.0
1411603200,13558,The Legend of Heroes: Trails of Cold Steel II,"[6, 9, 46, 48]","[12, 16, 31]",The Legend of Heroes Trails of Cold Steel II is a Japanese roleplaying game and the sequel to The Legend of Heroes Trails of Cold Steel,The Legend of Heroes Trails of Cold Steel II picks up one month after the decisive collision that changed the fate of the entire nation of Erebonia The speedy tactical turnbased combat with the newlydeveloped ARCUS system returns with all the bells and whistles players fondly remember along with the new Overdrive mode new means of transportation both across the land and sky new allies new dangers and a renewed sense of hope as Rean tirelessly works to right the wrongs that have led the country to disarray,81.94169070091048,47.18,72.14,101.25,83.0,380.0,579.0
1412035200,3025,Middle-earth: Shadow of Mordor,"[3, 6, 9, 12, 14, 48, 49]","[12, 25, 31]",Middleearth Shadow of Mordor is a open world thirdperson action roleplaying video game developed by Monolith Productions and published by Warner Bros Interactive Entertainment which takes place in the world of JRR Tolkiens Legendarium  The game takes place in the 60year gap between the events of Tolkiens The Hobbit and The Lord of The Rings It is a story of revenge slaughter and mystery set entirely in Mordor the Land of Shadows At its center is Talion an ordinary man who loses everything including his mortal life  The game is set in a fully open world and features various roleplaying game elements such as experience points and skills There are various ways the player can complete their main objective Aside from the main storyline there are various side quests and random events the player can complete within Mordor  The melee system is inspired by that of the Batman Arkham series Getting into a good fighting rhythm using both regular attacks and counterattacks will improve the players combo multiplier  A unique feature of Middleearth Shadow of Mordor is the Nemesis system Every enemy in the game has their own name rank and memory These enemies will continue to do their own jobs and tasks even when theyre off screen If the player does not kill an enemy in an encounter this enemy will remember the player and change their tactics and conversations based on the encounter,You are Talion a Ranger of the Black Gate keeping watch over Mordor which has remained undisturbed for ages In the blink of an eye everything is taken from you  your friends your family and even your own life Resurrected by a mysterious vengeful spirit you must now embark on a relentless vendetta against those who have wronged you,80.18049468925837,15.66,23.82,32.49,78.0,2348.0,4216.0
1411948800,5541,Sherlock Holmes: Crimes & Punishments,"[6, 9, 12, 48, 49, 130]","[9, 31]",Crimes  Punishments lets you become the greatest detective of all time Sherlock Holmes Solve six highprofile gripping and varied cases murders disappearances spectacular thefts and sensational cases will sometimes take you to the realms of the fantastic in this stunning game of investigation in the fine tradition of the Conan Doyle novels Crimes  Punishments offers you a large degree of freedom to make moral choices that go beyond merely seeing that justice is done your decisions have a real influence on the game both in terms of your characters reputation and the consequences that arise in a realistic and sometimes unexpected way  Will you listen to your moral sense or will you impartially enforce justice,Missing,80.1159586320844,nan,nan,nan,nan,nan,nan
1410912000,35265,9 Clues 2: The Ward,"[3, 6, 14, 34, 39, 48, 49, 74, 167, 169]","[2, 9, 31]",9 Clues 2 The Ward is the second installment of Tap It Games casual adventure series with hidden object puzzles set in the 1950s America in which a young detective and her partner respond to a distress call from a psychiatric hospital on a secluded island,A young detective and her partner arrive on a lonely rainsoaked island that houses an insane asylum  The island is separated from the rest of society by freezing waters and constant brutal storms Upon their arrival the detectives witness one of the hospitals therapists falling out of the window to his death  Shortly after starting their investigation they learn that much darker things are going on at Mnemosyne Asylum No one is willing to speak of the devastating fire which engulfed the hospital four years ago or the victims who died The fact that the staff does everything they can in order to obscure the asylums story makes everything even more suspicious  Each clue uncovered only raises new questions Who killed Doctor Crow What caused one of the asylums male staff to lose his mind Who is Zed Rascov What connects the doctors death to the name of the little girl Ginger carved into the woodpaneled wall of his office,80.0,3.1,3.22,5.26,68.0,27.0,79.0
1411084800,13675,Cannon Brawl,"[3, 6, 14, 48, 49, 130]","[11, 13, 15, 31, 32]",Cannon Brawl is a 2D action strategy game with big explosions and destructible terrain Command the action from your airship to build cannons capture mines expand your territory and more Choose from a multitude of buildings cannons and towers to assemble a force that will rain destruction from the sky and defeat your enemy Advance your military campaign across the map in single player mode or duke it out in multiplayer mode,Missing,80.0,2.25,3.67,7.29,70.0,4.0,6.0
1409702400,11421,Kitty Powers' Matchmaker,"[6, 14, 39, 48, 49]","[13, 15, 32, 33, 34]",Kitty Powers Matchmaker is a hilarious dating simulator with a difference Manage your own matchmaking agency with the guidance of your fabulous boss drag queen diva Kitty Powers,Missing,80.0,9.46,16.57,39.62,73.0,9.0,12.0
1411948800,4512,Pier Solar and the Great Architects,"[3, 6, 9, 14, 23, 41, 46, 48, 49, 72]","[12, 31]",In the peaceful town of Reja there live three best friends Hoston Alina and Edessot Young and curious they want to go on a herbseeking quest to help cure Hostons fathers illness Little do they know  it will be the beginning of their lifetime journey where they will learn the true meaning of friendship and the thrill of adventure  This journey will demand their courage and wisdom to solve a longlost mystery while they face the evil forces dispatched by a mysterious entity Through this escapade they will be reborn as great heroes to protect the universe from imminent destruction,Missing,80.0,26.39,32.69,40.5,65.0,15.0,19.0
1411430400,24608,Arcana Heart 3: Love Max!!!!!,"[6, 9, 46]",[4],With its own unique battle system and a wide selection of characteristic angels the girls are appearing on Steam for the first time in Arcana Heart 3 LOVE MAX,Missing,77.76435357422659,nan,nan,nan,nan,nan,nan
1409616000,21662,Don't Starve: Giant Edition,"[9, 41, 46, 49]",[31],An uncompromising wilderness survival game full of science and magic,Missing,76.0,nan,nan,nan,nan,nan,nan
1409788800,93620,Minecraft: PlayStation 4 Edition,[48],[31],The critically acclaimed Minecraft comes to PlayStation 4 Create your very own game world and explore build and conquer,Missing,75.97321344766114,nan,nan,nan,nan,nan,nan
1411603200,2939,The Vanishing of Ethan Carter,"[6, 48, 49, 130, 385]","[9, 31, 32]",In The Vanishing of Ethan Carter you play as Paul Prospero an occult detective who receives a disturbing letter from Ethan Carter and realizes that the boy is in grave danger When Paul arrives in Ethans home of Red Creek Valley he realizes things are even worse than he imagined Ethan has vanished in the wake of a brutal murder which Paul comes to see might not be the only murder to investigate Using both regular and supernatural detective skills Paul must figure out what happened to the missing boy,Missing,75.10068757387222,3.8,4.28,4.31,72.0,787.0,1312.0
