,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,272453,Ara Fell & Rise of the Third Power,"[48, 130]",Ara Fell  Rise of the Third Power comprises of both games on one physical cartridge,Missing,Missing,Missing,,,,,,
1,265823,The Expanse: A Telltale Series - Episode 1: Archer's Paradox,"[6, 48, 49, 167, 169]",Experience the exciting universe of The Expanse like never before in Telltales latest adventure The Expanse A Telltale Series Follow Cara Gee who reprises her role as Camina Drummer and explore the dangerous and uncharted edges of the Belt aboard the the Artemis From scavenging wrecked ships in a zerog environment to surviving a mutiny to combating fearsome pirates you make the difficult choices and reveal Camina Drummers resolve in this latest Telltale adventure,Missing,Missing,Missing,,,,,,
2,263523,Warframe: Echoes of Duviri,"[6, 48, 49, 130, 167, 169]",This update adds Wisp Prime along with her signature weapons Fulmin Prime and Gunsen Prime These additions replace Nidus Prime Strun Prime and Magnus Prime which have now been added to the Prime Vault  Other additions include a new drifter melee weapon Argo  Viel new Undercroft tiles with a Jackal assassination mission 5 new Incarnon weapons 4 new Warframe augment mods 4 new Duviri decrees and a Duviri dojo room that allows you to free roam on the Harbingers Pass and Courtiers Bliss islands,"[5, 12, 31]",Missing,Missing,,,,,,
3,259514,Drift City,"[48, 167]",Drift City is a retro arcade racing game that lets the player race around a slalom track in a sports car Test different cars and collect power ups to set faster times each lap,[33],Missing,Missing,30.0,0.0,0.0,70.0,1.0,1.0
4,259232,Arcade Archives: Growl,"[48, 130]",Growl is an action game released by TAITO in 1990 Choose one of the four rangers to control and save the animals from the evil poachers Use weapons you can pick up along the way such as swords guns and rocket launchers as well as a variety of techniques that you can perform by combining buttons to defeat the poachers,[33],Missing,Missing,,,,,,
5,259231,Skateboard Drifting Simulator with Maxwell Cat: The Game,"[48, 130]",Skateboard Drifting Simulator with Maxwell Cat The Game is an exhilarating skateboarding game that features meme characters navigating levels filled with obstacles Customise your skateboard and perform stunts to earn points With its vibrant art style and intuitive controls it offers a fun arcade experience suitable for all skill levels,"[10, 13, 14, 31]",Missing,Missing,,,,,,
6,259027,Nova Strike,"[6, 130, 167, 169]",Fire up your blaster cannons and take on waves of enemies in this retro shootem up with procedural levels Come back stronger with each attempt and beat the high score,"[5, 33]",Destroy as many enemy ships as possible while skilfully dodging their attacking fire After defeating mighty armadas a formidable boss stands in your way You need to watch learn and anticipate the attacks of each boss to stand a chance of defeating them Push yourself to your limits to complete the perfect run and beat the high score,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,258254,Meteor Crusher,"[48, 167]",Missing,[31],Missing,Missing,,,,,,
8,257535,Syzygy: The Power of the Eclipse,"[48, 167]",The syzygy is the alignment of the sun moon and earth which only occurs every 300 years During that time the gods are mortal They lose almost entirely that which makes them invincible and a serious wound is capable of making them succumb to death,[8],Missing,Missing,,,,,,
9,257534,Platform Gamer Maker,[48],Platform Game Maker is exciting tool to make your dream Platformer Game You can choose from many many premade blocks sprites and other 2D assets and place them in your levels and then add several different type of monsters to play and test your own levels Choose different backgrounds and ornamental sprites to populate and visually enhance your levels There are several main characters to choose from each can be the hero of your levels You can also add many health pickups different obstacles as well Place checkpoints if your levels are too difficult to complete in one run Dont forget to put your endlevel award at the end of your levels,"[8, 33]",Missing,Missing,,,,,,
