,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[13, 31]",221919,Minecraft: Village & Pillage,"[3, 6, 14, 34, 39, 48, 49, 74, 130, 132, 388]",Minecraft Village  Pillage is a major update for Minecraft themed around revamping villages adding a new subset of illagers known as pillagers vindicators evokers and vexes and redesigning village architecture to match the biome where it is located This update also includes many new blocks and mobs a revamp of the crafting system by moving some functionalities to different blocks updates the taiga biome with foxes and berries and adds a new bamboo forest jungle variant along with pandas bamboo and The Texture Update allowing for a complete retexture of different items in the game,Missing,Missing,,,,,,
1,"[15, 32]",210333,Gensokyo Defenders Plus,"[6, 48, 130]",The Traps are trickier than ever and new characters are introduced meet Yukari Yakumo Toyosatomimi no Miko and Byakuren Hijiri Use your new powers to clear the bonus stages,The Traps are trickier than ever and new characters are introduced meet Yukari Yakumo Toyosatomimi no Miko and Byakuren Hijiri Use your new powers to clear the bonus stages,Missing,,,,,,
2,"[9, 25, 31]",207906,LEGO DC Super-Villains: Shazam! Movie Level Pack 1 & 2,"[6, 14, 48, 49, 130]",Download now to get access to Shazam Movie Level Pack 1  2 Control your favorite characters based on the Shazam film Play as Billy Batson Freddy Freeman and Pedro Shazam to fight against the evil Dr Sivana and his 7 Deadly Sins Level Pack 1  2 includes Shazam Freddy Shazam The Wizard Shazam Dr Sivana and more,Missing,Missing,,,,,,
3,"[5, 12, 13, 31, 33]",168441,Starlink: Battle for Atlas - Collection Pack 2,"[6, 48, 49, 130]",Enhance your adventure and achieve victory with the Collection Pack 2 Complete your collection with new starships pilots and weapons The Collection Pack 2 includes the digital version of   Skullscream Starship Pack  Vigilance Starship Pack  Vantage Starship Pack  Startail Pilot Pack  Haywire Pilot Pack  Gauss Gun Weapon Pack ,Missing,Missing,,,,,,
4,"[9, 32]",154548,God's Trigger: O.M.G. Edition,"[6, 48, 49]",Are you ready for nonstop brutal action where one pull of the trigger is enough to kill the enemy  or you First save the world in the most violent way possible Then enjoy Gods Trigger OMG Edition extra content,Missing,Missing,,,,,,
5,"[4, 14, 33]",147916,Robox,"[48, 130]",Robox is an easy to play fast action fierce fighting game with breathtaking graphics that will make you want to play match after match and four rounds of hardhitting arcade action that will test your boxing skills to the limit and be the ultimate boxing champion,Missing,Missing,,,,,,
6,Missing,140709,Tower of Dragonasia,[48],Experience an unique actionpacked adventure as a mythical dragon while fighting waves of dragons to ascend to the top of the Tower of Dragonasia    Play as five unique playable dragons each with unique controls and abilities as you venture through three worlds of carefully crafted levels and countless waves of enemies in order to climb the mysterious Tower of Dragonasia Fighting with fire and claw players must fight the endless number of dragons who oppose them to reach the top    Can you soar higher than the dragons who have come before you,Missing,Missing,0.0,0.0,0.36,10.0,1.0,3.0
7,[13],138082,The Professional (Farming & Forestry),[48],Missing,Missing,Missing,,,,,,
8,Missing,136267,Mortal Kombat 11: Kollector's Edition,"[48, 49]",Mortal Kombat 11  Kollectors Edition contains the game Mortal Kombat 11 Premium Edition an exclusive steelcase  magne 11 scale Scorpion mask a Kollector Box and a certificate of authenticity,Missing,Missing,,,,,,
9,"[12, 25, 33]",136107,Phantasy Star Online 2: Episode6 Stars,"[6, 48, 49, 130]",Largescale update 2019 Stars Episode 6 will be distributed from Wednesday April 24 In pursuit of SF which is the origin of PSO2 by fighting the enemy forces Photoner and Flash model that surpass the technology of Arcs Phantom a new successor class that uses 3 types of weapons Katana Assault Rifle and Rod Active as a debuffer class that protects allies with abnormal conditions and attack reduction skills to counter strong enemies Overwhelm the enemy with a variety of actions centered on technique And into space The new eightperson emergency quest End of Fleet Interception scheduled to be delivered in late May is the intercept operation of the flash models End of Fleet AIS Vega the trump card of the Arks counterattack and equipment for space combat Overturn the inferiority with the power of the Arcs In addition to the new episode of EPISODE 6 new characters will be added and community functions will be enhanced Go to the flash universe,Shiva and her cohorts Varuna and Mithra begin their assault on ARKS forces starting with an attack on Mothership Xiao During the raid Shiva successfully takes over the Mothership and gravely wounds Xiao forcing ARKS to retreat To save Xiao the heroes travel to Amduskia where Sarah merges a fragment of Xiaos consciousness with the body of a dormant Xion clone named Kashina to grant Xiao a new body  The player and Matoi are sent to Harukotan to thwart a Luminmech invasion and ally with Sukunahime to ensnare Shiva in a trap but are tricked into fighting Mithra Mithra is fatally wounded in battle and dies due to the trap but Shiva regains the upper hand and defeats the heroes Phaleg a member of Mother Cluster intervenes and rescues the heroes  Phaleg and ARKS are alerted to a Luminmech attack on Earth and the player returns to the Earth dimension to assist in the counterattack The player travels across Tokyo teaming up with allied forces on the planet as well as ARKS member Aika to repel the Photoners Following the assault Xiao reveals to the heroes a plan to use Omega to seal Shivas abilities on a universal scale,Missing,,,,,,
