,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[5, 24]",267932,Helldivers: A New Hell,"[6, 48]",Dust off those celebratory capes Divers To commemorate Liberty Day 2018 Super Earth Command is giving you what you want more Freedom More Democracy More Liberty  Are you ready to dive into A New Hell,Missing,Missing,,,,,,
1,"[25, 31]",251543,Marvel's Spider-Man: New Game Plus Update,[48],Patch updates 107 and 108 added a New Game mode Ultimate difficulty and a series of new features fixes and updates,Missing,Missing,,,,,,
2,"[12, 31]",241432,Assassin's Creed Odyssey: Prince of Persia,"[6, 48, 49, 167, 169, 170]",Prince of Persia is a downloadable content for Assassins Creed Odyssey It adds one new quest where the main character meets a blind Persian man,Missing,Missing,,,,,,
3,"[12, 31]",229492,Assassin's Creed Odyssey: Omega Edition,"[48, 49]",Write your own epic odyssey and become a legendary Spartan hero in Assassins Creed Odyssey an inspiring adventure where you must forge your destiny and define your own path in a world on the brink of tearing itself apart Influence how history unfolds as you experience a rich and everchanging world shaped by your decisions  The edition was exclusively available at Gamestop and contains full game  digital bonus  artbook  map,Missing,Missing,,,,,,
4,Missing,222755,No Man's Sky: Abyss,"[6, 48, 49]",Explore the terrors of the deep in The Abyss update Introducing aquatic environments with over 5 times more variety varied creature behaviours improved underwater visuals and much more,Missing,Missing,,,,,,
5,"[8, 31]",222228,Castlevania: Rondo of Blood,[48],A remaster of Castlevania Rondo of Blood included in the Castlevania Requiem collection  Experience Rondo of Blood remastered to 4K1080p resolution with optional rendering options such as imagesmoothing This remaster is based on the Englishlocalization of Rondo of Blood which was previously released exclusively as part of its remake Castlevania The Dracula X Chronicles  Venture through 9 stages featuring hidden levels and alternative routes to save imprisoned villagers as you set out to destroy count Dracula once and for all  Playable characters include Richter Belmont the Vampire Hunter and Maria Renard the master of the 4 celestial beasts,In the days of old the people thrived on peace and prosperity Indeed fears of unrest were not among their thoughts  But everpresent beneath the veneer of tranquility evil lurks Evil which spurns prosperity and disdains peace  Gather they did those who wished to summon the powers of darkness and cleanse the decadence of the world And with smiling countenance they anxiously awaited the coming of their era  A hundred years had passed and he was resurrected Able to become bat wolf or mist at will he lived in the night He drank the blood of young maidens and lived an eternal life The lord of Castlevania the god of evil Count Dracula was reborn,Missing,3.62,5.85,7.16,82.0,262.0,226.0
6,"[8, 31]",222227,Castlevania: Symphony of the Night,[48],A remaster of Castlevania Symphony of the Night included in the Castlevania Requiem collection  Experience Symphony of the Night remastered to 4K1080p with optional rendering options such as imagesmoothing This remaster is based on Symphony of the Nights expanded rerelease for Castlevania The Dracula X Chronicles  Featuring groundbreaking nonlinear gameplay Symphony of the Night helped define a new genre of gameplay by blending RPG elements exploration and platforming The vast number of weapons and items found throughout the game allows a diverse range of play styles to be employed This game perfected the essence of the Castlevania series with gorgeous artwork and classic soundtrack that carry the player through the game,It was Richter Belmont the legendary vampire hunter who succeeded in finally ending the menace of Count Dracula Lord of the Vampires who had been brought back from the grave by the dark priest Shaft in Rondo of Blood However one night 4 years later under the glare of a full moon Richter mysteriously vanished  With no idea where to begin her search Maria Renard set out to look for him It was then that fate intervened Castlevania the castle of Dracula which is rumored to appear once every century suddenly materialized from out of the mist as if to show her the way  Meanwhile powerful forces were struggling for the soul of a man named Alucard The very same Alucard who had teamed up with Trevor Belmont to battle his immortal father Count Vlad Tepes Dracula Alucard in order to purge the world of his own cursed blood line had submerged his vampiric powers and entered into what was supposed to be an eternal slumber But now he is awake and aware of the evil once again at work in his homeland  The time has once again come for the forces of Good and Evil to engage in their ancient battle Draculas castle beckons you,Missing,8.34,11.43,15.41,90.0,1123.0,1209.0
7,"[14, 32]",187747,Pipe,[48],Pipe is a physics based BMX experience built for the BMX community designed to simulate realistic BMX motion Perform over 50 aerial stunts grind any corner send big airs in the Pipe Pipe also includes some fun Easter Eggs for those willing to explore and think outside the box,Missing,Missing,,,,,,
8,[16],181184,"Valkyria Chronicles 4 : Squad E, to the Beach!","[6, 48, 49, 130]",September 1935 EC After a narrow victory Squad E is given a special assignment Cut off one of the Empires critical supply lines  But when Claudes squadron storms the enemys base they unexpectedly find themselves standing on a pristine sandy beach  This story can be played after completing Chapter 10 of the main story,Missing,Missing,,,,,,
9,[4],168721,SoulCalibur VI: Tira,"[6, 48, 49]",Access to the playable character Tira in the full retail version of SOULCALIBUR VI The pack also includes a unique story for Tira in the Soul Chronicle mode,Missing,Missing,,,,,,
10,"[5, 12, 31, 33]",168442,Starlink: Battle for Atlas - Collection Pack 1,"[6, 48, 49, 130]",Enhance your adventure and achieve victory with the Collection Pack 1 The Collection Pack 1 includes the digital version of   Nadir Starship Pack pilot Shaid Nadir starship and the Nullifier weapon  Kharl Pilot  Eli Pilot  Hailstorm Weapon Pack Hailstorm and Meteor Mk2 weapons,Missing,Missing,,,,,,
11,[8],167160,Mega Man 11: Collector's Package,"[48, 130]",This edition includes the following   Mega Man 11  Starter Guidebook  Poster  Product code while supplies last  amiibo Nintendo Switch version only,Missing,Missing,,,,,,
12,"[13, 14, 31]",164854,Steep X Games: Gold Edition,"[48, 49]",Become a winter sports legend in the ultimate Steep experience Pull off insane tricks as you push your skills to their limits and beyond Includes Steep base game Season Pass Year 1 and X Games Pass,Missing,Missing,,,,,,
13,[13],164007,Pinball FX3: Williams Pinball - Volume 1,"[6, 48, 49, 130]",Pinball FX3  Williams Pinball Volume 1 is a dazzling collection of three authentic Williams tables The Getaway High Speed II Junk Yard and Medieval Madness are available in a classic and a remastered form with a host of new features,Missing,Missing,,,,,,
