,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
59,[13],228593,The Jumping Cookie: Turbo,"[48, 167]",Missing,Join Big C on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
60,[13],228592,The Jumping Cookie,"[48, 167]",Missing,Join Big C on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
61,"[5, 31]",228591,Far Cry 6: Lost Between Worlds,"[6, 48, 49, 167, 169]",Missing,Conquer lifeordeath trials in this allnew Dani Rojas story Lost Between Worlds is a rich actionpacked gauntlet with deadly crystal enemies multiple player paths allnew lore and a wide variety of unique gameplay challenges,Missing,,,,,,
62,"[10, 14, 32]",228509,Rocket League: Season 9,"[3, 6, 14, 48, 49, 130, 167, 169]",Missing,Long held in place by an ancient seal the dragons of Forbidden Temple Arena have finally awoken from their slumber As the two resume their eternal battle these legendary beasts have left a treasure trove of elemental Items in their wake,Missing,,,,,,
63,"[5, 12, 24]",228435,Destiny 2: The Witch Queen - Season of the Seraph,"[6, 48, 167, 169]",Missing,The Hive God of War moves to seize control of Rasputins network of weaponized satellites In her hands she would turn its devastating power on the Last City To stop her the Vanguard has authorized special covert operations armed with the Warminds most advanced weaponry Agents conducting these operations are known as Seraphs,Missing,,,,,,
64,Missing,228430,Disney Dreamlight Valley: Missions in Uncharted Space,"[6, 48, 130, 169]",Missing,Shrink down to toysize and meet its iconic heroes Buzz Lightyear and Woody Help Woody learn the magic of childhood memories and assist Buzz as he enlists the support of Dreamlight Valleys residents to establish its first Star Command outpost Embark on a secret Valley mission that just might see the Village gain a new resident that is truly out of this world Get your Valley into the spirit of the season with new and exclusive items included in the Festive Star Path,Missing,,,,,,
65,[31],228372,There is a Genie in my Szechuan Sauce: Remastered,[48],Missing,There is a Genie in my Szechuan Sauce Remastered is a remaster of a game made in 2017  This will be the most epic of throwback relive all the best classic memes from 2014 through 2017 with this meme time capsule  This is an interactive story featuring Jeff in his quest for the tasty and nasty Szechuan Sauce when he finds out that his best friend Paul has it at his house he literally walks to his house to get a taste But Paul forgot to buy some tasty chicken nuggets What will they do Lick the sauce directly from the cup No ask a magic genie to give them some nuggies of course  Relive this 2017 classic from Kimulators Films in their first remaster of one of their first game ever,Missing,,,,,,
66,[26],228371,Quiz Thiz United Kingdom,"[48, 167]",Missing,Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,,,,,,
67,[33],228333,Christmas Run 2,"[48, 167]",Missing,Christmas Run 2 is a Runner style arcade game where the user leaps and dashes through obstacles to get to the finish line Play and survive through 12 levels as you complete your festive winter run,Missing,,,,,,
68,[13],228332,Driverio 3,"[48, 167]",Missing,Driverio learns to drive better and improves his experience Help Driverio get over different obstacles and most importantly get the highest score you can,Missing,,,,,,
69,[13],228331,The Jumping Gingerbread: Turbo,"[48, 167]",Missing,Join Big G on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
70,[13],228330,The Jumping Gingerbread,"[48, 167]",Missing,Join Big G on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
71,"[5, 12, 15]",228328,Fortnite: Chapter 4,"[6, 34, 39, 48, 49, 130, 167, 169]",Missing,A new beginning awaits  In the fourth Chapter of Fortnites Battle Royale go forth in a new realm and get around in new ways  ride a dirt bike roll in a snowball launch yourself with the Shockwave Hammer and hurdle over obstacles Power yourself up with Reality Augments and claim territory for your squad leaving behind Banners to declare whats yours And of course venture with newlyforged weapons,Missing,,,,,,
72,"[32, 33]",228207,Collab Ball,"[6, 48, 130]",Missing,Collab Ball is an amazingly beautiful splitscreen platformer,Missing,,,,,,
73,"[13, 15, 32]",228044,Two Point Campus: Space Academy,"[6, 48, 49, 130, 169]",Missing,Welcome aboard space cadets as we boldly go to Two Point Countys Space Academy  The Two Point space program is far far away from its golden years when rockets lit up the news and astronauts were semifamous like Blist actors you dont even recognise And now the County has opened the doors to its fledgling Space Academy Two Point needs your help on the frontlines of galactic defence interdimensional diplomacy promoting the space industry and preparing the County for foreign life The aliens are coming look busy  Weve also discovered a cluster of those cheesy space rocks caught in the Countys orbit So we need you to set up Two Points first outofCounty campus source alien students from all around the galaxy and teach them everything we know about us Conditions may be harsh out here but were sitting on a gold mine  So dust off your moon boots set phasers to fun and get your students to reach for the stars and their wallets,Missing,0.0,5.5,0.0,85.0,1.0,1.0
74,Missing,228017,Stroke the Cow,"[48, 167]",Missing,Those that live out in the country know what cows are they have probably seen one before For those living in the cities they are but a fantasy a fleeting dream to see one that will most likely never be realised  Now that dream can come to your big screen Stroke the cow,Missing,,,,,,
75,"[5, 15]",228002,Overwatch 2: Season 2 - Greek Mythology,"[6, 48, 49, 130, 167, 169]",Missing,Overwatch 2s first tempo tank Ramattra joins the fray taking down enemies with his dynamic and lethal ability kit  Battle with or against Ramattra on a brand new Escort map set high in the Himalayan peaks that takes Overwatch gameplay to frigid new heights  An allnew Battle Pass offers more ways to play and earn mighty rewards including epic legendary and mythic skins fit for the Greek Gods  Drop into inseason events to experience fresh new and festive gameplay with limited time modes and free rewards,Missing,,,,,,
76,"[9, 35]",227923,Pretty Girls 2048 Strike,"[6, 48, 130, 167]",Missing,The Pretty Girls series now includes 2048 slide puzzle This is a strategic 2048 number game where you combine number blocks to create larger number blocks and defeat your enemies by hitting them with those blocks,Missing,0.0,0.0,0.0,0.0,0.0,0.0
77,Missing,227921,The Squash P,"[48, 167]",Missing,Hit the ball to become the best squash player in the world,Missing,,,,,,
78,"[12, 31, 34]",227891,Gizoku Tantei Nosuri,"[48, 130]",It was a trivial matter that started it  Haku is living a busy life in the imperial capital of the great nation Yamato Peaceful times seemed like they would last forever  However  Among the reliable friends that surrounded him one sensed something strange  With clear wisdom and a discerning eye and bold and delicate reasoning and judgment a good woman who possesses the qualities of a great detective speaks  If someone in the east is suffering she will be there to lend a hand If someone in the west is troubled she will save them A chivalrous thief is sensitive to the signs of those in need  It is from here that the curtains rise on the great Nosuri theater It is she who will bring to light the true identity of the great evil that undermines the imperial capital  Haku What I gotta get involved in all that,Gizoku Tantei Nosuri is a visual novel developed and published by Aquaplus A spinoff of the Utawarerumono series the game stars Nosuri and a reluctant Haku as they investigate evils threatening the Imperial Capital of Yamato,Missing,,,,,,
79,[26],227881,Quiz Thiz USA: Gold Edition,"[48, 167]",Missing,Are you the new quiz master and can you beat your friends on this quiz Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,,,,,,
80,[13],227840,The Jumping Choco Santa: Turbo,"[48, 167]",Missing,Join Big C on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
81,[13],227839,The Jumping Choco Santa,"[48, 167]",Missing,Join Big C on his exciting journey through the kitchen and make him jump Enjoy the colorful comic graphics accompanied by atmospheric music,Missing,,,,,,
82,[31],227711,Race Journey,"[48, 167]",Missing,Join this Race Journey thorough the racing in the car Enjoy the graphics with the best tunes,Missing,,,,,,
83,[31],227710,Monster Truck Journey: Nitro,"[48, 167]",Missing,Join this Monster Truck Journey thorough the stadium in the pimped car with nitro Enjoy the graphics with the best tunes,Missing,,,,,,
84,[5],227676,Back 4 Blood: River of Blood,"[6, 48, 49, 167, 169]",Missing,River of Blood will feature a new story campaign with an enthralling five map mission that has players traveling upriver stopping at different points along the way to collect supplies and take on new enemy threats There will a new Cleaner that joins the roster with this new expansion She is called Tala a former cultist outcast who has now turned Cleaner and is accompanied by a Ridden companion called Jeff a friendly Tallboy that can be summoned to assist the team Tala can summon Jeff with a whistle or other Cleaners on her team Rivers of Blood will feature eight exclusive character skins and 12 exclusive weapon skins It also has new weapons accessories and cards,Missing,,,,,,
85,"[13, 31, 32]",227238,The Long Dark: Tales from the Far Territory,"[6, 48, 49, 130, 167, 169]",Missing,The first paid Expansion for the awardwinning survival experience THE LONG DARK Explore the vast and mysterious Far Territory deep in the heart of Great Bear Extract its dark secrets Navigate its treacherous Regions And most of all strive to survive,Missing,,,,,,
86,[4],226310,The Rumble Fish,[48],Missing,The Rumble Fish is a 2D fighting game for the Atomiswave arcade platform in 2004 and was later ported to other consoles,Missing,0.58,0.0,0.0,80.0,1.0,2.0
87,"[13, 15]",226303,Cities: Skylines - Financial Districts,"[6, 48, 49, 167, 169]",Missing,Boost the economy of your City with a financial district and use your funds to invest in the best industries for your population Financial Districts adds the new feature Investments and more than a hundred assets to the game,Missing,,,,,,
88,Missing,225502,Supreme Strategic Battles,"[6, 48]",Missing,Missing,Missing,,,,,,
89,"[5, 8, 31, 32]",224181,Cuphead: Physical Edition,"[48, 49, 130]",Missing,The original Cuphead game plus The Delicious Last Course DLC on a single disccart,Missing,,,,,,
90,"[25, 31, 32, 33]",223110,Battle Axe: Special Edition,[167],Missing,Battle Axe is an arcade topdown hack  slash featuring highquality visuals created by veteran pixel artist Henk Nieborg true to form game mechanics and music from the legendary VGM composer Manami Matsumae  retro gamers rejoice,Missing,,,,,,
91,"[8, 12, 31]",222950,Grime: Colors of Rot,"[6, 48, 49, 169]",Missing,Grim Colors of Rot will come with   A new massive area  New Bosses  New Abilities  New Traits  New Enemies  New Weapons  New Music  New NPC interactions  A New Cinematic  Hidden backtracking challenges as a reward for revisiting previously explored areas  Refreshable Healing that can be collected by hunting down runners  The ability to refight endgame variations of bosses after defeating the final boss  New Achievements,Missing,,,,,,
92,"[4, 33]",222946,The Rumble Fish 2,"[48, 49, 130, 167, 169]",Missing,A legendary arcade game developed by Dimps in 2005 This fighting game gained popularity for its smooth visuals powered by SMA as well as the high level of strategy driven by its 2gauges system And with the addition of new currentgen features its even easier to play,Missing,0.0,0.0,0.0,0.0,0.0,0.0
93,"[10, 13, 31]",219342,Windstorm: An Unexpected Arrival,"[48, 130]",Missing,After surviving a fire Windstorm is restless and not even Mika is able to help him It is only when the brave girl Ari unexpectedly arrives at the beautiful Kaltenbach estate that Windstorm is able to calm down by befriending Ari Even though Ari has ,Missing,0.0,0.0,0.0,0.0,0.0,0.0
94,"[10, 13, 32, 33]",215698,Petite Adventure,"[6, 48, 49, 130, 167, 169]",Missing,Time to rev up your tiny engines for some huge fun Control a miniature vehicle and drive your way around household obstacles,Missing,,,,,,
95,"[10, 13, 14, 32]",215584,Grappling Dash,"[48, 130]",Missing,Jump Swing Dash Grappling Dash is fastpace uniquely stylized platformer game Use your grappling hook to swing around in giant levels dash through energy crystals find hidden secrets and master even the most difficult worlds Its easy to play its fast and its fun,Missing,,,,,,
96,"[13, 31, 32, 33]",213427,Aery: Path of Corruption,"[6, 48, 49, 130]",Missing,You play as a birdlike spirit and fly through the different scenarios of the decisionmaking process of the protagonist Each level represents a different path that the protagonist could take Discover the different paths find their possible outcomes and find a good future for your new friend,Missing,,,,,,
97,"[9, 31, 32, 35]",211681,Hidden Cats in London,"[6, 48, 49, 130, 167]",Missing,Meow meow meow dear friends Kitties are hidden in London lets find them all A short and pleasant experience Start with a Beautiful monochromatic illustration relax and find all the cats one by one to reveal the final colored art Play through different modes and find special cats too,Missing,0.99,1.12,1.27,73.0,4.0,14.0
98,"[9, 13, 14, 15, 32, 33]",208026,Tropical Resort Story,"[6, 48, 130]",Missing,Build accommodation for your guests and get those tourists coming Make the environment even nicer and discover great travel packages to give visitors the best vacation possible Develop the resort to make your guests dreams come true On this ocean island the sparkling sea is a huge attraction of itself Theres a huge variety of incredible fish waiting to be discovered Try improving water quality by placing marine plants and rocks in the ocean and releasing fish youve caught while fishing  you may attract new fishy residents,Missing,0.0,0.0,0.0,75.0,2.0,0.0
99,"[8, 12, 25, 33]",206673,Death's Door: Ultimate Edition,"[130, 167]",Talon Sharp Combat Utilize melee weapons arrows and magic to overcome a fantastic array of beasts and demigods Mistakes are punished and victory is rewarded Gain an edge by customizing your character stats and mastering the abilities and upgrades you obtain  A Beautifully Bleak World Venture beyond the Doors and explore a land full of twisted inhabitants and countless secrets bringing hope to the weird and wonderful characters youll meet along the way  A Dark Mystery to Unravel Track down and defeat colossal tyrants with stories and motivations of their own Experience a somber yet darkly comedic tale uncovering the truths behind the flow of souls the role of the Crows and the origin of the Doors,The Ultimate Edition includes Physical PS5 or Nintendo Switch game An exclusive artbook The games Official Soundtrack CD in a carton sleeve and A Collectible tuckin box housing all the contents,Missing,,,,,,
100,"[4, 5, 8, 32]",206288,Goonya Monster,"[6, 130, 167]",Missing,Goonya Monster is a party game where you go on a rampage playing as characters designed by Terada Tera Split into Busters and Monsters to face off against one another An absolutely absurd battle awaits you,Missing,,,,,,
