,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],256925,Fortnite: Season 1,"[6, 48, 49]",Season 1 was the first iteration of player progression in Battle Royale Players could buy 4 Items in the Item Shop after earning enough XP It started on October 26th 2017 and concluded on December 13th 2017,Missing,Missing,,,,,,
1,"[12, 31]",224357,Assassin's Creed Origins: Deluxe Pack,"[6, 48, 49]",Ancient Egypt a land of majesty and intrigue is disappearing in a ruthless fight for power Unveil dark secrets and forgotten myths as you go back to the one founding moment The Origins of the Assassins Brotherhood  The Deluxe Pack includes  The Ambush at Sea mission  The Desert Cobra pack Including 1 outfit 2 legendary weapons 1 legendary shield and 1 mount  3 Ability points,Missing,Missing,,,,,,
2,[12],221538,Final Fantasy XIV: The Legend Returns,"[6, 48]",Patch 41 brings a multitude of additions and refinements to the realm Band together with your friends in search of the legendary land of Ivalice explore the ancient city of Skalla or face an old foe in a reimagining of your battle with the legendary dragon Shinryu Whether youre relaxing in the new residential area Shirogane or testing your mettle in PvP theres something for everyone in this exciting new update,The liberation of Ala Mhigo signals the end of an era of tyranny Here on the cusp of a new age of freedom her people must decide how they will greet their futureand reconcile with their past What path lies ahead for Lyse and her efforts to rebuild the nation What choices plague Fordola from within her prison cell And to where will Raubahn return now that the dream for his homeland has at last become a reality,Missing,5.52,16.48,49.18,81.0,24.0,25.0
3,"[12, 31, 32]",207152,Touhou Genso Wanderer Reloaded: Tojiko Soga,"[6, 48, 130]",Adds the player character Tojiko Soga to Touhou Genso Wanderer Reloaded,Missing,Missing,,,,,,
4,[4],205845,WWE 2K18: Cena Nuff Edition,"[48, 49]",This version contains   Exclusive Mattel John Cena Cena Nuff Action Figure  Limited Edition Piece of the Ring Mat and Autographed Photo from John Cena  WWE 2K18 Deluxe Edition  Inc WWE 2K18 Season Pass  2 Playable Versions of John Cena ECW One Night Stand  2006  Wrestlemania 26  2010  Playable WWE Legends Batista and Rob Van Dam  Kurt Angle Pack 2 Playable Versions of Kurt Angle  Bonus Supercard Content Limited Edition Cards of John Cena Batista and RVD,Missing,Missing,,,,,,
5,[12],187753,Dragons Online Ultra,[48],Create your Dragon then fly run and shoot with players around the world Team up to fight fantasy bosses or verse each other Rank up and increase your stats to make your character faster and stronger Huge amounts of customisations and options for both the Game and your Dragon Other features include Ingame chat Nest claiming NPCs Eggs and Hatchlings Special free Daily changing skin photo mode button,Missing,Missing,,,,,,
6,"[10, 13, 14]",168552,Gran Turismo Sport: Limited Edition,[48],Gran Turismo Sport is the worlds first racing experience to be built from the ground up to bring global online competitions sanctioned by the highest governing body of international motorsports the FIA Federation International Automobile Create your legacy as you represent and compete for your home country or favorite manufacturer  The GT Sport Limited Edition includes the following items  GT Sport Starter Pack 8 Cars  1MM InGame Credit  Livery Sticker Pack  30 GT Sport Themed Avatars  Chrome Racing Helmet For Driver Profile  Limited Steel Book  Packaging,Missing,Missing,,,,,,
7,"[12, 31, 32]",161744,Touhou Genso Wanderer Reloaded: Kasen Ibaraki,"[6, 48, 130]",Adds the player character Kasen Ibaraki to Touhou Genso Wanderer Reloaded,Missing,Missing,,,,,,
8,Missing,161322,Marvel vs. Capcom: Infinite - Sigma,"[6, 48, 49]",Adds Sigma as a playable character on your Marvel vs Capcom Infinite team Includes additional Premium Costume for Sigma Marvel vs Capcom Infinite required not included,Missing,Missing,,,,,,
9,Missing,161320,Marvel vs. Capcom: Infinite - Monster Hunter,"[6, 48, 49]",Adds Monster Hunter as a playable character on your Marvel vs Capcom Infinite team Includes additional Premium Costume for Monster Hunter Marvel vs Capcom Infinite required not included,Missing,Missing,,,,,,
10,Missing,161319,Marvel vs. Capcom: Infinite - Black Panther,"[6, 48, 49]",Adds Black Panther as a playable character on your Marvel vs Capcom Infinite team Includes additional Premium Costume for Black Panther Marvel vs Capcom Infinite required not included,Missing,Missing,,,,,,
11,"[12, 24]",145393,Sengo Muramasa DX: Guren no Kettou,"[46, 48]",Missing,Missing,Missing,,,,,,
