first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1608681600,147002,16-Bit Soccer,"[6, 48, 49, 130]",Do you love those soccer games on consoles  home computers from the 90s  If you want to relive those moments of fastpaced action with cool pixel graphics then 16Bit Soccer is just what youre looking for  Youll get a real buzz playing this game which is easy to learn but hard to master and even more difficult to put down,"[14, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1606867200,146839,Chroma Quaternion,"[6, 34, 39, 48, 49, 130, 167, 169]",A JRPG around four kingdoms colored by the seasons Make use of up to three roles per character to enjoy the variety in skills effects and even costumes in turnbased battles,"[12, 13, 15, 16, 31]",Missing,Missing,21.43,0.0,22.19,0.0,0.0,2.0
1608249600,146549,Cattch,"[3, 6, 14, 48, 49, 130]",Colourful and enthralling platform game with the bold anthropomorphic animal as protagonist Meet the Cattch,"[8, 9, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1606953600,146213,NHL 94 Rewind,"[48, 49]",EA SPORTS is throwing it back with NHL 94 Rewind Its todays teams and todays rosters with controls and graphics from 1994 Relive one of the greatest hockey video games of all time with your favourite clubs and stars of today,"[13, 14]",Missing,Missing,nan,nan,nan,nan,nan,nan
1606953600,146157,The Outer Worlds: Board-Approved Bundle,"[48, 49, 130, 169]",The Outer Worlds BoardApproved Bundle now with 100 less packaging This bundle features The Outer Worlds and The Outer Worlds Expansion Pass which includes both storybased expansions for the game Peril on Gorgon and Murder on Eridanos,"[12, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1607990400,146133,Dirt 5: Ford Raptor Edition,"[6, 48, 49, 167, 169]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1606953600,145316,Ruinverse,"[6, 48, 49, 130, 167]",RPG with a twosouled heroine Discover the mystery behind the stone monuments,"[12, 13, 15, 16, 31]",Follow Kit a kindhearted transporter and his vivacious childhood friend Allie as they team up with a thirdrate swindler a quack physician and a ditzy dwarf to travel the world in their quest to save Allie from a plight that threatens her very existence while experiencing their moments of triumph and hardship in what is sure to be an unforgettable journey for RPG lovers everywhere  Surprisingly Allie has the soul of another being inside her Whenever she comes into contact with Kit the souls switch places What will happen to this weird party in their adventure  Use the skill tree to allocate skill points and focus on mastering a single skill or a variety of magic With plenty of unique bosses to go around and powerful equipment dropped by enemies in turnbased battles challenges are unlimited,Missing,24.5,33.87,0.0,55.0,2.0,2.0
1608768000,144631,GG Aleste 3,"[35, 48, 130]",GG Aleste 3 is a sequel for the Aleste series and a direct followup to GG Aleste II released in December 2020 as a special bonus included on the Aleste Collection for the Sony PlayStation 4 and Nintendo Switch and as part of the limited edition Game Gear Micro included with the premium edition of the collection The game was developed as a true Game Gear game not being a simple recreation of the systems technical aspects,Missing,A storm of cyber attacks   The terrorist organization that seized power and military power on the Earth in just a few hours hacked the surrounding satellites and stations one after another  At the Earth Orbital Army Lunar Defense Corps MOON CHILD base just before the fall only one Aleste succeeded in the sortie The passenger is Luna Waizen a pilot candidate under final examination,Missing,0.83,2.75,0.0,86.0,5.0,3.0
1608163200,144567,Kauil's Treasure,"[48, 49, 130]",Kauils Treasure is a new singleplayer adventurepuzzle game where you the father of a teenage girl named Sophie need to find your daughter before the horrors behind Kauils Treasure find her first Thus youll have to solve the hardest puzzles avoid the rotten souls corrupted by Kauil and use your whip to get to the most dangerous places and save your daughter  Do you have what it takes to find the most important treasure of your life,"[8, 9, 31, 32]",Missing,Missing,0.0,0.0,1.09,0.0,0.0,3.0
1608249600,144417,Life of Fly,"[6, 48, 49, 130]",Life of Fly features 12 short stories each revolving around the life and thoughts of another fly  It is an interesting yet relaxing narrative flight game like no other    You jump into the role of a little fly which is collecting it thought while exploring its own living environment  The most interesting content of the game is on a metalevel where each fly talks about its life about some things that happened to them and about some almost philosophical thoughts they had    Be prepared to experience some very unusual content some interesting thoughts that go way beyond the normal life of a fly and some entertaining short stories with a twist,"[9, 13, 31, 32]",Missing,Missing,0.0,0.0,0.95,0.0,0.0,1.0
