,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,266272,Action Puzzle: Prism Land,[7],Prism Land is a bat and ball type of game that started with Breakout in the late 70s and in classics games like Arkanoid In Prism Land you play as Prism and Rhythm a cat and a fairy who set out to save the seven trapped guardians of the land in a game very similar in gameplay to Breakout You play through the stages with the cat holding a magic paddle at the bottom of the screen bouncing a ball across the screen to break all the pieces set up on the stage There are 6 worlds forest sea cloud etc each of which have 9 levels plus a boss level You may play the worlds in any order you like except for the last world the castle world which is available when all the others are complete You select which world to play from a game map,Missing,Missing,Missing,,,,,,
1,246216,Dangan,[7],Dangan is a action multiscroll game that is set in a near future and puts the player in control of 2 counterterrorist agents Jack  Kate that will have to defeat different enemies during 8 different operations  The game features a top down view and different weapons to choose and use,[5],Missing,Missing,,,,,,
2,213042,GunDress,[7],Missing,Missing,In 2100 the newly built Bayside City serves as Japans premier international port The Angel Arms Company is established by a former policewoman named Takako to help wage war on terrorism with armed security suits When the mayor is assassinated the women of Angel Arms end up protecting the evil crimelord Hassan in hopes that his information will help bring down a global terror ring Takakos back is to the wall as a band of criminals plot to kill Hassan and the organizations leader is revealed to be the former lover of Angel Arms own Alisa,Missing,,,,,,
3,203012,Simple 1500 Series Vol. 27 - The Snowboard,[7],Snowboarding consists of racing downhill and performing deathdefying stunts For speed fans the Race Mode allows players to race against the clock or two computercontrolled opponents,[14],Missing,Missing,,,,,,
4,201092,Army Men: World War,"[6, 7]",16 missions await you and your green army as you wage war against the tan army through true world war environments including beaches jungles countrysides and wartorn cities Each army man has a range of weapons to use including pistols flame throwers and the bazooka You can also use heavy artillery such as tanks jeeps and boats when normal attacks fail to breach the enemy line,"[5, 15]",Missing,Missing,0.0,0.0,0.0,70.0,4.0,0.0
5,167052,Utauta-Uh: Seirei Songs,[7],Missing,Missing,Missing,Missing,,,,,,
6,131513,Simple 1500 Series Vol. 26: The Tennis,[7],This is a cartoon style tennis challenge that requires all your skill Pick a character and journey through the games tournament mode or simply try your hand in free mode Choose from different court surfaces and different match setup options Offering games for one to four players All Star Tennis is a great way to enjoy the action on centre court Choose from sixteen different characters Each one plays in their own individual style Choose from various match options Singles Doubles number of sets difficulty level its all there Different court surfaces affect gameplay Choose from Hard Grass and Clay courts Multi Tap compatibility means one to four players can get in on the action,[14],Missing,Missing,,,,,,
7,108183,GuitarFreaks 2ndMix Append,[7],Missing,[7],Missing,Missing,,,,,,
8,93534,Black/Matrix +,[7],A Playstation expanded version of the original BlackMatrix that crosses between the original Saturn version and the expanded Dreamcast release BlackMatrix Advanced Removing additions that existed in the previous versions such as specific story scenes by replacing anime cutscenes with ones that use CGI along with an epilogue for a certain ending,"[12, 15, 24]",Missing,Missing,,,,,,
9,80100,Beatmania IIDX 3rd style,"[8, 52]",The 3rd title in the beatmania IIDX series Features the first of several Dance Express High Speed licenses,[7],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
10,74781,Gale Gunner,[7],Robotthemed 3D action game,Missing,Missing,Missing,,,,,,
11,64903,Addie no Okurimono: To Moze from Addie,"[7, 9]",A puzzlebased adventure game developed by Sony,"[9, 31]",Missing,Missing,,,,,,
12,61334,Jet de GO! Let's Go By Airliner,"[6, 7]",Jet de GO is a spinoff from the famous Densha de GO series by Taito Instead of trains this title focus exclusively on flying planes Players can take off and land with a J31 business jet a midrange Boeing 767 or a long haul Boeing 747 The game modes include Flight mode Cruise mode and Lesson mode,[13],Missing,Missing,,,,,,
13,55171,G1 Jockey 2000,[7],The sophomore effort in Koeis G1 Jockey franchise,"[10, 13]",Missing,Missing,,,,,,
14,44879,NASCAR Rumble,[7],NASCAR Rumble is a racing game by Electronic Arts for the PlayStation Players race through 18 different courses set in six different areas collecting powerups to aid them The game was met with fairly positive reviews and earned an 80 on GameRankings This game is a great departure to many NASCAR games as this game is an arcade racer featuring various tracks and Mario Kart esque powerups,[10],Missing,Missing,5.45,8.07,26.0,84.0,13.0,6.0
15,43833,Space Debris,[7],Space Debris is an Action game developed by Rage Software and published by SCEE which was released in Europe in 2000,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
16,43738,Dirt Jockey: Heavy Equipment Operator,[7],Build big machine muscle as you learn to operate heavy construction equipment that looks feels sounds and runs just like the real thing  from rumbling bulldozers to hardworking dump trucks and high reaching cranes Once you train to earn your construction licenses you can start building a huge department store So get in gear move dirt and haul butt Dirt Jockey fulfills the fantasy of operating heavy equipment for kids of all ages,"[13, 15]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
17,43722,K-1 Grand Prix,[7],The rough and tumble world of professional kickboxing comes to the PlayStation with K1 Grand Prix Choose from 16 professional kickboxers including Andy Hug Musashi and Ernesto Hoost and if you dont like any of the professional contenders create your own After choosing the right avatar jump into the ring for some training Once you are ready for some competition you can try to win a Tournament but those players looking for a real challenge should play the Career mode This is where you try to work your way from the bottom of the rankings to the championship Between each bout spend time training how well you perform each training task will reward you with points that can be spent on new moves and combinations Do you have the grit and determination to become the best in K1 Grand Prix,[4],Missing,Missing,,,,,,
18,28193,MLB 2001,[7],Developed by Sony Computer Entertainment America and published under the 989 Sports label Once again Vin Scully is the playbyplay announcer with Dave Campbell on color commentary Chipper Jones of the Atlanta Braves was featured on the cover,"[13, 14]",Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
19,19688,Snowboarding,[7],Agetecs Snowboarding consists of racing downhill and performing deathdefying stunts For speed fans the Race Mode allows players to race against the clock or two computercontrolled opponents For those more interested in catching big air Snowboardings Trick Mode requires gamers to perform numerous maneuvers to gain more time to complete courses In both modes gamers can choose from one of three different boarder characters as they ride through the games 27 different courses Additionally each of these courses can be tackled by two players at once in a horizontally divided splitscreen,[14],Missing,Missing,4.0,0.0,0.0,60.0,1.0,1.0
20,7254,Romance of the Three Kingdoms VII,"[6, 7, 8, 14, 38]",Romance of the Three Kingdoms VII the seventh title of the series invites you to live your own Three Kingdoms experience You will travel back to ancient China and play as any of 535 possible characters Features new to this installment include multiplayer modes and quicker gameplay The game has 10 scenarios each with multiple endings,"[15, 16, 24]",Missing,Missing,7.93,24.5,0.0,78.0,4.0,3.0
21,7131,Phantom of Inferno,"[6, 8, 238]",Phantom of Inferno is a story detailing the life of a 15yearold Japanese boy who is kidnapped after witnessing the killing of a reporter After being kidnapped his memories of his past life are erased and is given the choice to join Inferno or die He makes the only choice he can to join and is given the name Zwei and will study under Ein She is also known as Phantom since this is the title given to the organizations top assassin,[34],Missing,Missing,20.0,0.0,0.0,80.0,1.0,1.0
22,3575,Polaris SnoCross,"[4, 6, 7]",If it doesnt say Polaris it aint SnoCross Join the Polaris Snowmobile Racing Team and dare to tame the mountain Pull off a variety of insane tricks as you master the challenges of monster jumps hidden pitfalls shortcuts and treacherous terrain Race against fiercely competitive AI characters or take on your own friends in multiplayer mode Feel your customized Polaris sled move twist and turn just like a real snowmobile,"[10, 14]",Missing,Missing,8.0,0.0,0.0,65.0,2.0,1.0
23,8247,Marvel vs. Capcom 2: New Age of Heroes,"[8, 9, 11, 12, 23, 39, 52]",Marvel vs Capcom 2 New Age of Heroes is a fighting game developed and published by Capcom It is the fourth game in the Marvel vs Capcom series of fighting games With the fourth installment of this series Capcom simplified the player controls to make the gameplay more accessible to the wider audience of casual players The button configuration was trimmed down to 4 main buttons and 2 assist buttons The game also features a different aircombo system and 3 on 3 tag compared to the 2 on 2 tag from previous games in the series,[4],Two years after the battle against Onslaught peace in the planet Earth was restored until a mysterious entity named Abyss shrouded the atmosphere with his dark energy It was consumed within a sphere that the being was holding close to him With his immense strength it blew passed a desert and the plant life was also ruined A pirate known as Ruby Heart discovered the energy and warned the heroes and villains from the two camps who were fighting amongst themselves Together they must stop this new nemesis before the Earth and the universe is destroyed by Abyss terrible power In the end of the battle the heroes and villains make a truce while taking a joy cruise on Ruby Hearts ship flying through the skies of the Earth She holds the orb in her hand then casts it into the sea thus seeing the last of Abyss and closing the rivalry between Marvel and Capcom,86.18753385817482,,,,,,
24,2216,Vagrant Story,"[7, 38]",Adventure into a world of unparalleled depth and danger with SquareSofts Vagrant Story In this sweeping dungeoncrawling epic you play as Ashley Riot a young assassin and spy for the organization known as Riskbreakers Your goal is to unravel a deep and twisted plot and come to terms with the recent death of your wife and child If this sounds a bit too cerebral never fear Your path to recapturing your sense of humanity hinges on the destruction of countless vicious monsters and the exploration of dark and dangerous dungeons Vagrant Story is awash in gorgeous scenery and features designs from Yasumi Matsuno and Akihiko Yoshida the acclaimed artists and creators behind Final Fantasy Tactics,"[12, 31]",Missing,82.97454973543621,23.92,32.42,72.13,79.0,161.0,130.0
25,7740,Might and Magic VIII: Day of the Destroyer,"[6, 8]",The Destroyer again walks the land In the four corners of the world gates to the planes of Fire Air Earth and Water have opened and denizens of those realms are sweeping across the lands Lead a band of rugged adventures on a most perilous mission to save the world This is not necessarily an adventure just for Knights and Clerics you may need to enlist the aid of the darker races such as Trolls Dark Elves and Minotaurs Save the kingdoms from ruin or watch as the lands are decimated forever in Might and Magic VIII,[12],Missing,80.65806624819754,31.21,43.23,54.89,81.0,20.0,21.0
26,223,The Sims,"[3, 6, 8, 11, 14, 21]",The Sims is a lifebuilding simulation with emphasis on intimate details of individual characters rather than expansion of an entire society or civilization You are in control of nearly every aspect of the lives of the individuals who make up your chosen population in the neighborhood Characters are developed from the ground up and you infuse and mold them with personalities looks desires moods urges living arrangements career and personal choices life styles and reactions,[13],Management in The Sims revolves around decisionmaking From physical environmental layouts to mental outlook emotional makeup and skills of your Sims youll be immersed in their daily lives Activities include buying and placing unique items for households and offices selling and replacing worn out furnishings and otherwise building and maintaining the world in which your Sims live  Youll guide your Sims in lifedevelopment phases and chemistry between your Sims is a product of your manipulations as well  all form the level and style of interaction through conversations with other Sims  The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success There are ten levels of positions within each of the ten career tracks  your Sims can work their way up in career fields  Your Sims can experience floods fires and robberies Neglect starvation loss of energy failure to perform basic bathroom visits  all can affect your Sims and even stop them in their tracks Death is an option and entire families could be wiped out by complete neglect and starvation,79.94097778534241,24.54,43.67,61.12,76.0,181.0,52.0
