,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,238148,Ark: Ragnarok,"[3, 6, 14, 48, 49, 130]",Journey through an expansive 144 sq kilometer environment where elements from The Island Scorched Earth and all new biomes are combined to bring the ultimate survivor experience Whether tackling the extreme cold atop the highest mountains harvesting resources from an active volcano or just searching for that perfect base location Ragnarok plays host to explorers and base builders alike But survivors beware Ragnarok houses such creatures as Polar Bears Ice Wyverns and a mystical creature many have yet to tame in the ARK universe Ragnarok boasts many unique features such as custom explorer notes challenging dungeons dungeon bosses active hot springs unique pickupableharvestable resources new biomes an active volcano unique tree platform locations environmental traps unique ruins and so much more combined with a beautiful world to explore,Missing,Missing,Missing,,,,,,
1,207118,Deformers,"[6, 48, 49]",Missing,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
2,198495,Warframe: Chains of Harrow,"[6, 48, 49]",In response to a disturbing transmission from Palladino the Red Veil Syndicates spiritual medium Tenno are compelled to investigate a dark mysteriously abandoned Steel Meridian spacecraft found adrift Inside the vessel lights flicker and emergency lights strobe All is quiet except for whispers of Rap Tap Tap heard echoing throughout the lifeless craft What does it all mean Players must uncover the terrifying reality of what happened onboard how the Red Veil might play a part in it and more,"[5, 12, 25]",Missing,Missing,,,,,,
3,168476,Steep: Extreme Pack,"[6, 48, 49]",Take your STEEP experience to a brand new level join the Icarus crew in a new story and own the skies with 3 adrenalinefueled new sports additional challenges and new customisation items included in the Extreme Pack,[14],Missing,Missing,,,,,,
4,167116,Final Fantasy XIV: Stormblood - Collector's Edition,"[6, 14, 48]",This edition includes the following   Final Fantasy XIV Stormblood  Expertly Crafted Zenos yae Galvus Figure  Final Fantasy XIV Stormblood Artbook  Stormblood Logo Sticker  Cloth Map of Eorzea  DLC,"[12, 31]",Missing,Missing,,,,,,
5,166277,Tekken 7: Collector's Edition,"[6, 48, 49]",This edition includes the following   Tekken 7  12 x 18 Kazuya  Heihachi Figure  TEKKEN 7 Original Game Soundtrack  Steel Book,[4],Missing,Missing,,,,,,
6,161741,Touhou Genso Wanderer Reloaded: Utsuho Reiuji,"[6, 48, 130]",Adds the player character Utsuho Reiuji to Touhou Genso Wanderer Reloaded,"[12, 31, 32]",Missing,Missing,,,,,,
7,147101,Arcade Archives: Thunder Cross,"[48, 130]",Thunder Cross is a shooting game released by Konami in 1988 Take control of the Blue Thunder M45 and fight against the Mechanikon hordes Multiple versions of the game are included such as the old Japanese Version and the new Japanese Version which have different difficulty levels as well as the European Version and the rearranged North American Version,"[5, 33]",Missing,Missing,,,,,,
8,138817,Valkyria Revolution Scenario Pack: Vanargand Bundle DLC,"[46, 48, 49]",This bundle includes the additional Scenarios of  Day in the Life of Wolves  Lamentations of Men  This bundle also includes Special Ragnite Jumping Wind and 30 Ragnite Shards,"[12, 16, 31]",Missing,Missing,,,,,,
9,138813,Valkyria Revolution: Limited Edition,"[48, 49]",The Valkyria the embodiment of death is returning to the battlefield in Valkyria Revolution and players will have to do  and sacrifice  whatever is necessary to liberate their homeland With an engaging story full of political intrigue a battle system that mixes realtime combat and tactical strategy a gorgeous visual style and more the game will immerse players into the frontlines of a desperate war  In the wake of a revolution Jutlands elite soldiers the Vanargand must band together to defeat the Ruzi Empire and stop death itself  the Valkyria This grizzled antiValkyria squad is equipped with advanced mana weaponry and has the powerful ability to wield ragnite spells to combat this terrifying threat The unit is comprised of soldiers who have a high affinity for ragnite and even Jutlands own Princess Ophelia has joined the ranks The princess carries the utmost love for her country and has answered the call of duty to liberate those who are suffering from the Ruzis tyranny However Amleth  the commanding officer of Vanargand hides a terrible secret Is he friend or foe to the country he has sworn to protect   Story About War and Liberation  Taking place in an alternate world based on the European era of industrialization players will band together with Jutlands elite soldiers the Vanargand as they fight against the merciless Ruzi Empire However things may not be as black and white as they seem   A Revolution in RPG Combat  Though it bears the Valkyria name Valkyria Revolution eschews the original series traditional turnbased strategy for a new hybrid of fast paced realtime combat and tactical acumen across battlefields Balancing deadly attacks and cunning strategy will be the key to victory   A New Painterly Look with a Vibrant Soundtrack  The world of Valkyria Revolution is brought to life by the unique visual style provided by a new graphical engine and a vibrant soundtrack composed by the celebrated Yasunori Mitsuda Chrono Trigger Stella Glow   Languages  The powerful drama can be experienced in its original Japanese voice acting with English subtitles or in a brandnew English dub   Limited Edition includes a 12 song Soundtrack CD,"[12, 15, 31]",The story of Valkyria Revolution is told in medias res as a Jutland student working on a paper about The Five Traitors seeks to learn more about their history and the war between Jutland and the Ruzi Empire His teacher Richelle frequently interrupts the game to elaborate on certain points within the story as told to her by her greatgreatgrandmother who was a teacher to the Jutish princess at the time  The small country of Jutland was economically blockaded by Ruzhien a powerful empire that expanded its territory and achieved rapid industrial development after discovering the azure mineral Ragnite which serves both as an energy source and a catalyst for alchemic development Ten years prior to the war in the land of Molda an orphanage was burned down by the Ruzi Emperor Klaudiusz and his four Grand Generals as they were visiting nearby Valkyria ruins The men also kidnapped Maria the caretaker at the orphanage Only five orphans survived having been away from the orphanage at the time Amleth Grønkjær Basil Sabancci Fritte Eriksen Solomon Kahlenberg and Violette Szand The five secretly plotted to kill Klaudiusz and attempt to find Maria,Missing,,,,,,
