,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[32],265917,Five Nights at Freddy's: Sister Location,"[34, 39, 48, 49, 130]",Welcome to Circus Babys Pizza World where family fun and interactivity go beyond anything youve seen at those other pizza places With cuttingedge animatronic entertainers that will knock your kids socks off as well as customized pizza catering no party is complete without Circus Baby and the gang  Now hiring Late night technician Must enjoy cramped spaces and be comfortable around active machinery Not responsible for death or dismemberment  Dont hold it against us,Missing,Missing,3.23,5.41,12.9,65.0,80.0,74.0
1,"[12, 25, 31]",221056,Nioh 2: Digital Deluxe Edition,[48],The Digital Deluxe Edition Includes  Season Pass  First Samurai Armor  Demon Horde Katana  PS4 Avatar Set  PS4 Theme  Master the lethal arts of the samurai as a mysterious halfhuman halfsupernatural Yokai warrior in this challenging action RPG sequel Explore violent Sengokuera Japan and the deadly Dark Realm both plagued with grotesque merciless demons Unsheathe your deadly weapons and cut down all enemies in your path using a revamped combat system and the ability to transform into a full Yokai to unleash devastating paranormal powers,Missing,Missing,,,,,,
2,"[5, 24]",217527,Tom Clancy's The Division 2: Warlord of New York - Season 1: Shadow Tide,"[6, 48, 49, 170]",Shadow Tide is the first season in Tom Clancys The Division 2 It is made up of the Jupiter Manhunt 4 leagues 3 global events and the Urban Jungle apparel event This season also has a rewards track that gives rewards based off of an agents Season Level Unique to this season the premium track has been given out for free to all players  This Season will introduce the EMP Sticky Bomb skill mod as the reward for taking down all five seasonal Manhunt targets Additionally there will be new exotics new gear sets and more throughout the season,Missing,Missing,,,,,,
3,"[8, 32]",210543,None Left,"[3, 6, 14, 46]",This is literally just a black and white platformer made by poto  The Vita version is a homebrew that can be played on hacked Vita systems,Missing,Missing,,,,,,
4,"[5, 12]",209314,Tom Clancy's The Division 2: Warlords of New York - Season One: Shadow Tide,"[6, 48, 49]",Despite the SHD agents best efforts a cell of rogue agents has been activated Intel suggests that this cell is mobilizing and planning an attack in DC Your first target Neptune becomes available to hunt down today We believe he sabotaged base infrastructure killing several members of the JTF Good luck out there Agents,Missing,Missing,,,,,,
5,"[9, 31]",174560,Down the Rabbit Hole,"[163, 165, 384, 385, 386]",Down the Rabbit Hole is a VR adventure that takes place in Wonderland prior to Alices arrival You will discover a girl in search of her lost pet Patches that has wandered into Wonderland Guide her as she moves through the mysterious world But which way should she go  You control the girls fate by plotting her journey through an immersive diorama that wraps around you Through the games many twists and turns you will find yourself exploring the most wondrous corners of Wonderland solving puzzles uncovering secrets and making choices about the story along the way,Missing,Missing,2.09,2.21,2.56,77.0,12.0,27.0
6,"[12, 15, 16, 24]",173167,Alder's Blood: Definitive Edition,"[6, 48, 49, 130]",Alders Blood is a tactical strategy game with stealthbased combat RPG elements crafting resources gathering and management exploration and a rich storyline Set in a grim world where mankind killed their God and is facing extinction,Missing,Missing,,,,,,
7,"[10, 13, 14]",170945,Monster Energy Supercross: The Official Videogame 3 - Monster Energy Cup,"[6, 48, 49]",Buy Monster Energy Supercross 3  Monster Energy Cup now and enjoy the full experience of the most spectacular Supercross race ever,Missing,Missing,,,,,,
8,[4],168726,SoulCalibur VI: Haohmaru,"[6, 48, 49]",Celebrate 20 years of SOULCALIBUR with an all new playable character Haohmaru,Missing,Missing,,,,,,
9,[5],164711,Tom Clancy's The Division 2: Warlords of New York Edition,"[6, 48, 49]",INCLUDES THE DIVISION 2  EXPANSION  In The Division 2 save a country on the brink of collapse as you explore an open dynamic and hostile world in Washington DC Fight together with your friends in online coop or against others in competitive PvP modes  In the Warlords of New York expansion hunt down your nemesis Aaron Keener a former Division Agent who has taken control of New York Trained by The Division but disavowing its ideals he is now the highest authority in town,Missing,Missing,,,,,,
10,[4],163266,Tekken 7: Cave of Enlightenment,"[6, 48, 49]",An addon for TEKKEN 7 that grants use of the stage CAVE OF ENLIGHTENMENT,Missing,Missing,,,,,,
11,[4],163263,Tekken 7: Fahkumram,"[6, 48, 49]",An addon for Tekken 7 that grants use of the character Fahkumram,Missing,Missing,,,,,,
