,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],243920,Hakuoki: Kyoto Winds - Deluxe Edition,"[6, 46]",Includes  Hakuoki Kyoto Winds  Winds Treasure Box DLC A collection of six previouslyuntold stories  OST 20 tracks to immerse yourself in the battles fought and the emotions felt in Kyoto  Event Scene Collection 17 pages of gorgeous event scenes  PC Wallpaper Add some beauty to your screen with 4 wallpapers  Mobile Wallpaper Protect your mobile device with any 12 of your favorite bachelors  Character Art Collection 13 pages showing rough sketches and fullcolor artwork of the beautiful characters,Missing,Missing,,,,,,
1,[5],240256,City Avenger,"[6, 48]",City avenger is an VR 3rd person shooter gameIn this game you need to turn your VR headset and using your gamepad to control the hero to beat these mafia and other bad guys In city avenger you can using rifle machine gun rocket launcher and other very cool weapons driving car turret tank  helicoper etcYou can enter bullettime to killing tons of badguys in a second and you can roll over a tank in a single jump You can blow up bad guys car house even skycraper in another words you can blow up everything in the game,Missing,Missing,,,,,,
2,"[13, 31]",235324,Minecraft: Adventure Time Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Adventure Time cmon grab your tools were going to a very blocky world With Jake the Dog and Finn the Human and a bundle of their friends its Adventure Time Mashup Featured in this pack your favorite Adventure Time characters the Land of Ooo a bespoke texture set BMOthemed UI and an original soundtrack,Missing,Missing,,,,,,
3,"[12, 31, 32]",212656,Touhou Genso Wanderer Reloaded: Season Pass Elegance,"[46, 48]",This bundle includes Genso Wanderer Reloaded and all additional DLC,One day a heavy rain poured down on Gensokyo Reimu Hakurei looked for shelter in a shop called Kourindo but all she found there was trouble Rinnosuke Morichika the owner of the shop started acting strange and suddenly attacked her,Missing,,,,,,
4,Missing,212172,Injustice 2: Deluxe Edition,"[48, 49]",Deluxe Edition contains Access to 3 new fighters as they become available Exclusive gear shader usable on the entire roster Premiere skin with new look and dialogue for a specific character  DLC character Darkseid is also available as a preorder bonus  The physical Deluxe Edition comes in a SteelBook case,Missing,Missing,,,,,,
5,[34],202827,Starry Sky: Summer Stories,[46],Starry Sky Summer Stories is a bundle of both Starry Sky In Summer and Starry Sky After Summer for the PlayStation Vita,Starry Sky takes place at Seigatsu Gakuen a school which specializes in horoscopes astronomy and other related topics The main characters are all based on horoscopes  Starry Sky Summer features Homare Kanakubo Taurus Ryuunosuke Miyaji Scorpio and Azusa Kinose Sagittarius,Missing,,,,,,
6,"[9, 31]",172583,LEGO Dimensions: Lego City Fun Pack,"[9, 12, 41, 48, 49]",Help stop crime in the Lego Dimensions multiverse with Lego Citys Chase McCain Build and place Chase on the Lego Toy Pad to bring him to life in the game Use his Lego City Detective Scanner to track down bad guys and change his disguise to unlock more abilities Become a Miner to break Silver Lego bricks or a Fireman to use your Water Beam to put out fires Unlock the Lego City Adventure World to explore new areas like Blackwells moonbase and the Lego City Police Department and the Battle Arena to compete with up to 4 of your friends Build Chases Police Helicopter to fire off bolts then rebuild it into the Police Hovercraft and Police Plane for additional ingame abilities,Missing,Missing,,,,,,
7,"[9, 31]",172564,LEGO Dimensions: The Goonies Level Pack,"[9, 12, 41, 48, 49]",Hey you guuuys Help Sloth and Chunk escape the Fratelli hideout and join the rest of the Goonies on their search for One Eyed Willys treasure Make a break from the Fratelli family as they chase you through the pirate ship but dont forget to dodge the traps Build Sloth and use his Super Strength to smash through walls For extra fun play as Chunk and use his infamous Truffle Shuffle Hop on to OneEyed Willys Pirate Ship when you need a ride or play the Skeleton Organ to make your way out of the caves Rebuild OneEyed Willys Pirate Ship into Fanged Fortune and the Inferno Cannon and the Skeleton Organ into Skeleton Jukebox and SkeleTurkey for added game play,Missing,Missing,,,,,,
8,"[12, 34]",168553,Touhou Genso Wanderer: Limited Edition,[48],Limited Edition Includes    Touhou Genso Wanderer Game for PS4 and Touhou Double Focus Game for PS4  Touhou Genso Wanderer OST and Touhou Double Focus OST  Fullcolor Hardcover Touhou Genso Wanderer Art Book and Fullcolor Softcover Touhou Double Focus Art Book  Acrylic Standee and Reversible Cover,Missing,Missing,,,,,,
9,"[5, 24]",167157,Tom Clancy's Rainbow Six Siege: Year 2 HK SDU Special Edition,[48],The Tom Clancys Rainbow Six Siege Gold Edition includes the Standard Edition  the Year 2 Pass,Missing,Missing,,,,,,
10,"[12, 31, 32]",161746,Touhou Genso Wanderer Reloaded: Alice Margatroid,"[6, 48, 130]",Adds the player character Alice Margatroid to Touhou Genso Wanderer Reloaded,Missing,Missing,,,,,,
