,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[14],244012,Roland Garros French Open 2002,"[6, 8]",Roland Garros French Open 2002 is a tennis game developed by Caparace The player can choose between 10 different players to play in 4 tournaments that includes Roland Garros and the US Open,Missing,Missing,0.0,0.0,10.69,60.0,2.0,2.0
1,"[12, 31]",228790,Dragon Quest Monsters,[7],This version is included in the Dragon Quest Monsters 12 and features updated graphics and a new interface,Missing,Missing,,,,,,
2,"[12, 31]",222276,Dragon Warrior Monsters 2: Tara's Adventure,[7],This version is included in the Dragon Quest Monsters 12 and features updated graphics and a new interface,Missing,Missing,32.25,98.38,126.76,79.0,10.0,9.0
3,"[12, 31]",222275,Dragon Warrior Monsters 2: Cobi's Journey,[7],This version is included in the Dragon Quest Monsters 12 and features updated graphics and a new interface,Missing,Missing,18.91,27.63,39.28,86.0,11.0,17.0
4,"[31, 34]",213827,Konohana 2: Todokanai Requiem,"[8, 23]",Konohana 2 Todokanai Requiem is the second entry of the mystery visual novel series Konohana after the infamous Grim Reaper murder mystery case Meguru Momoi gained some recognition and everything seemed back to normal until one morning when he and his partner Miako Tachibana arrived on the school only to see police cordoning the area of what appears to be a new murder case,Time has passed since the horrific The Legend of the Grim Reaper Murder Case and Momoi Meguru and Tachibana Miako the selfproclaimed head of the newspaper club have been continuing their steady activities  However an unexpected person stood in our way Her name was Sakurada Shinobu She was a classmate of mine before I transferred to Konohana Academy She had come all the way to this school to settle a score dispute with me and she challenged us by forming the Mystery Detective Club  One night a fire broke out in the basketball club room The fire was quickly extinguished but Yuichiro Minami a thirdyear student was inside and had burned to death  As if to ridicule our investigation a series of murders occur one after another Are these indiscriminate murders Or is it Now once again the school is threatened by an invisible monster of terror,Missing,,,,,,
5,Missing,209501,Simple 1500 Series Vol. 94: The Cameraman - Gekisha Boy Omakefu,[7],Missing,Missing,Missing,,,,,,
6,[33],203122,Simple 1500 Series Vol.94: The Cameraman,[7],The player controls a deformed little guy whos about to drop out of photography school due to his parents deaths but is offered a test to graduate by the dean You walk around taking pictures to gain points and more film The stranger and more screwed up the image you take is the more points you get Some of the things youll see are pretty sadistic and evil but thats what makes this game so damn fun to play,Missing,Missing,,,,,,
7,[13],201157,Petit Copter,"[5, 6, 8, 11]",Petit Copter is a remotecontrol simulation video game for the PlayStation 2 Xbox and Windows that involves piloting a helicopter GameCube and PlayStation Portable versions were planned but were cancelled,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
8,[9],175947,Otostaz,[8],Missing,Missing,Missing,,,,,,
9,Missing,137561,Kowai Shashin: Shinrei Shashin Kitan,[7],Kowai Shashin is a horror game released for the Sony Playstation in 2002 it is vagyuely similar to the Fatal Frame series Gameplay consists of finding a spirit in a creepy photograph and catching it trough a quick time event Theres an urban legend around the game considering it a cursed one because of supposed deaths and hauntings during the development which isnt true at least no one died during the making of the game,Missing,Missing,,,,,,
10,Missing,112540,Akagawa Jirou Mystery: Tsuki no Hikari - Shizumeru Kane no Satsujin,[8],Based on the novel by Akagawa Jirou the story puts you in a role of a highschool teacher who due to a painful breakup leaves his old workplace and comes to a far away place to start a new job at Bell Garden school While taking a stroll a womans scream is heard you run to see what is happening and the mystery begins You can select main character to be a man or a woman which slightly influences the game scenario when the player is a man his partner will be a woman and viceversa  Game progress advances as a mystery novel As the case becomes obvious you will investigate and use deductive skills to find out the culprit and the motive behind the crime During the gameplay you can visit various places and check the map of the Bell Garden school and its surroundings During investigation and story progress you will use a character correlation diagram to connect a certain person with the matter at hand Also the diagram can be used to make relations between characters for example to mark them as lovers Story can have more endings depending on the players deduction and skills to solve the case After a solved case if available a new scenario will open,Missing,Missing,,,,,,
11,[7],78972,Pop'n music 8,"[8, 52]",The 8th game in the Popn Music franchise,Missing,Missing,0.13,40.0,0.0,80.0,1.0,2.0
12,"[10, 13]",73022,Gran Turismo Concept: 2002 Tokyo-Seoul,[8],A second version of Gran Turismo Concept 2002 TokyoSeoul was released in South Korea on May 16th 2002 to celebrate the PlayStation 2 official launch in this country It featured cars from the 2001 Tokyo version plus additional models unveiled at the Seoul Motor Show This game introduced South Korean automakers like Hyundai in the Gran Turismo series As of April 2008 Gran Turismo Concept 2002 TokyoSeoul has shipped 90000 copies in South Korea,Missing,Missing,,,,,,
13,[13],70570,Lake Masters EX,[8],Lake Masters EX is a single player bass fishing game  The player competes in tournaments over the course of a season and gains points by winning or at least finishing in the rankings As well as winning trophies the player unlocks additional kit such as new lures and with enough points they can eventually unlock and later upgrade their own private lake In all there are twentyfour tournaments spread over three lakes there are no tournaments on the private lake As well as the tournament mode theres also a free fishing mode where the player can fish any of the lakes in the game,Missing,Missing,,,,,,
