,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 31]",221782,Fairy Tail: Digital Deluxe Edition,"[6, 48, 130]",Magic  Guilds  RPG Based on the fantasy adventure comic about Natsu a Dragon Slayer of the rowdy Fairy Tail magician guild and his unique group of friends battling against no less unique and memorable enemies  From popular fanfavorite episodes to original ingame episodes players can experience the magical world of Earth Land and fight with Fairy Tail in the exhilarating story  Fairy Tails Digital Deluxe Edition comes with  Costume set Grand Magic Games team costumes  Bonus Lacrima set  DDX limited costume Ryza costume for Lucy,Missing,Missing,,,,,,
1,Missing,221742,No Man's Sky: Desolation,"[6, 48, 49]",Scavenge and survive in the haunted wreckage of derelict freighters with the Desolation update Introducing procedurallygenerated freighters more story content combat improvements freighter customisation and more,Missing,Missing,,,,,,
2,"[12, 24]",167058,Disgaea 5: Alliance of Vengeance - Limited Edition,[48],This edition includes the following   Disgaea 5 Alliance of Vengeance  Niitengo Usaria  Yellow Prinny  Hard Cover Booklet  Original Soundtrack CD 2pcs,Missing,Missing,,,,,,
3,"[12, 31, 32]",166080,Labyrinth of Touhou: Gensoukyo and the Heaven Piercing Tree,"[6, 48, 130]",Long stories Dungeon RPG with girls of Touhou Project Towering HeavenPiercing tree suddenly losing the Amanomurakumo and more Find out mastermind of the simultaneous outbreaks Fight against the powerful enemies Lets dig in the vast dungeon ,Missing,Missing,,,,,,
4,[15],164402,Sid Meier's Civilization VI: Ethiopia Pack,"[6, 48, 49, 130]",Introduces the Ethiopia civilization with Menelik II the Oromo Cavalry unique unit and the RockHewn Church tile improvement,Missing,Missing,,,,,,
5,"[9, 31, 32]",156935,Paper Dolls 2,"[6, 48, 167]",Paper Dolls 2 is a firstperson horror adventure game A dark aura emanates from a Qing dynasty dwellingthe Yin Mansion What happened to the oncefamous Yin Family Clues lead us to its second floor haunted by restless spirits A truth buried for over a hundred years is waiting to be unraveled,Missing,Missing,10.18,0.0,0.0,45.0,2.0,4.0
6,"[8, 9, 31, 32, 33]",150502,Naught,"[6, 48, 130]",Naught is a platform videogame with a unique control where you rotate the environment to change gravity and guide the main character Naught through labyrinth levels full of challenges hidden places and secrets  Featuring varied dynamic gameplay Naught explores 70 levels where he must dodge danger and enemies arising from the shadows discover hidden places collect seeds of light that will help him access blocked areas and recover the diamond fragments that possess enormous power  Throughout his adventure he will be accompanied by the Spirit of the Tree who will help him find his way through extremely narrow and complex labyrinths You can also enjoy a time trial challenge on every level  In Naught you will discover an underground world full of lights and shadows connected to the exciting story of our character a soul awakened to face the shadows and protect what he loves the most,Do you like black cats Discover Naught a unique game where you move the environment instead of the character Enjoy amazing labyrinths and secrets with the best soundtrack Help Naught in this fun and challenging indie  Naught is a platform videogame with a unique control where you rotate the environment to change gravity and guide the main character Naught through labyrinth levels full of challenges hidden places and secrets  Featuring varied dynamic gameplay Naught explores 40 levels where he must dodge danger and enemies arising from the shadows discover hidden places collect seeds of light that will help him access blocked areas and recover the diamond fragments that possess enormous power Throughout his adventure he will be accompanied by the Spirit of the Tree who will help him find his way through extremely narrow and complex labyrinths You can also enjoy a time trial challenge on every level  In Naught you will discover an underground world full of lights and shadows connected to the exciting story of our character a soul awakened to face the shadows and protect what he loves the most,Missing,2.54,3.17,5.0,80.0,2.0,4.0
7,"[5, 14, 33]",147908,Hunt,"[48, 130]",Hunt is a sandbox hunting simulator game where the goal is to hunt as many game in 15 minutes Your hunding gear includes a sniper rifle 9mm pistol shotgun revolver and a semiautomatic machine gun With so many different kinds of animals to hunt no game will be the same Pick the time to go hunting If you hunt during the afternoon beware of the bears wandering around they will attack you and if you are hunting during the night beware of wild attacking wolf packs The animals you can hunt are randomly created in different sizes and colors and sizes and your score is based on the kind of animal and its size and colour,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
8,"[14, 33]",147820,Golf,"[48, 130]",Golf is an openworld 18 hole golf simulator game which you can either play alone or with another player Using our unique ball hit engine you decide on the exact point you want to hit the ball giving you a more realistic golf playing experience Choose between four different golf clubs driver iron wood and putter which all have different power levels view the PAR of every single hole on screen and you can move to any hole to practice Golf is playasyou want endless game which will give you hours of fun anytime anywhere,Missing,Missing,0.5,0.59,0.78,53.0,38.0,20.0
9,"[12, 13, 31, 34]",147719,Jisei: The First Case HD,"[48, 49, 130]",A teenager with no name and no home wanders from one city to the next burdened by the weight of his extraordinary ability When he is accused of murdering a woman that hes never met he sets out to prove his innocence and find the true killer The investigation quickly takes a turn for the complicated when a strange voice appears in his head warning him to watch his step Search for clues interrogate witnesses and find a murderer Even with your extra abilities it will still take solid facts and logic to prove your innocence Enjoy this cult classic indie mystery visual novel with HD art backgrounds and assets,Missing,Missing,,,,,,
