first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1643155200,274999,Cogen: Sword of Rewind - Additional Story & Playable Character: Copen (Gunvolt Chronicles: Luminous Avenger iX 2),"[6, 48, 49, 169]",This DLC pack adds the following content to Cogen Sword of Rewind   Bonus Playable Character Copen Gunvolt Chronicles Luminous Avenger iX 2  Additional Story for Copen  New Stage Extra 31  New Stage Extra 32 Unlocked after beating Extra 31  New Stage Extra 33 Unlocked after beating Extra 32,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1642636800,264427,Hot Wheels Unleashed: Spongebob Racing Season,"[48, 130, 167, 169]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1641340800,257038,Genshin Impact: Fleeting Colors in Flight,"[6, 34, 39, 48, 167]",Version 24 of Genshin Impact which included  New characters Shenhe and Yun Jin  New area Enkanomiya  New main story quest Interlude Chapter Act I  The Crane Returns on the Wind  New hangout events for Ningguang and Yun Jin  New main event Fleeting Colors in Flight  and more,"[12, 31]",Where light can barely reach a treacherous foe lies in wait in the shadows In a realm void of sunlight the remaining kindlings still burn And where the sun shines peoples hopes spring eternal These heartfelt wishes sparkle as bright as fireworks blooming in the sky,Missing,nan,nan,nan,nan,nan,nan
1642636800,255858,Tom Clancy’s Rainbow Six Extraction: React Strike Pack,"[6, 48, 49, 167, 169]",Enhance your Tom Clancys Rainbow Six Extraction experience with the REACT Strike Pack including  Frontline Cosmetic Pack includes Spectrum headgear uniform and weapon skin plus the REACT Lockjaw charm REACT Strike Pack XP Boosters for postlaunch events 10 discount on the ingame store This content is also available by purchasing Tom Clancys Rainbow Six Extraction Deluxe Edition,"[5, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1643328000,254561,Guilty Gear: Strive - Additional Battle Stage: Lap of the Kami,"[6, 48, 49, 167, 169]",The additional battle stage Lap of the Kami becomes selectable ingame,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1642636800,228026,Fuga: Melodies of Steel - Back to School Costume Pack,"[6, 48, 49, 130, 167, 169]",This costume pack features the 12 members of the Taranis crew in Japanese school attire You can modify what the children are wearing under Change Costumes in the Options menu,"[12, 13, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1643068800,227412,Cities: Skylines - Airports,"[6, 48, 49, 167, 169]",The Airports expansion allows you to build your own airport areas set up gates and connect them via concourse networks Design your dream airports from small airfields to large international hubs,"[13, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1643328000,215017,Guilty Gear: Strive - Additional Character 4: Baiken,"[6, 48, 49, 167, 169]",This allows the character Baiken to be used ingame,[4],A swordswoman of Japanese descent She gets heated easily and is quick to start a fight Shes the type to jump to action before thinking things through She sticks to her principles and doesnt back down from a disagreement until its settled However she can still acknowledge when the other party is in the right  Her right arm has an attached concealed weapon as well as an artificial arm modified for offense She has sworn to take revenge on That Man after suffering a serious wound and losing her friends and family in the Crusades,Missing,nan,nan,nan,nan,nan,nan
1641081600,214502,ZJ the Ball Challenge: Level 3C,[48],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1641686400,214501,ZJ the Ball Challenge: Level 4C,[48],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1642896000,213854,Zippy the Circle Challenge: Level 3C and Level 4C,[48],Missing,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
1643500800,213853,"Zippy the Circle Challenge: Level 5C, Level 6C, and Level 7C",[48],Missing,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
