,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269429,Football Manager Handheld 2012,[38],Football Manager portable 2012 is the eighth annual entry in the football soccer management simulation series Improvements over the 2011 version include more options for contracting and transferring players realistic scouting reports new cameras in 3D matches a tone option to determine the way things are communicated a new interface and the option to add or remove playable nations in a saved game There is also a revamped tutorial aimed at new players The game database includes 40000 teams 50 playable nations 2600 competitions and about 40000 profiles between players managers referees and staff members,Missing,Missing,Missing,,,,,,
1,262445,Phantom Kingdom: Portable,[38],Phantom Kingdom Portable is an enhanced port of Makai Kingdom that was released on the PSP in Japan on October 11th 2011 The port of the game includes a new character Petta along with a new scenario titled Papa is the Strongest Overlord in the Universe,"[12, 24]",After the destruction of his Netherworld is prophesied by Pram the Oracle Overlord Zetta travels to the Forbidden Library to prevent it Finding the Sacred Tome a book that controls reality Zetta finds a passage claiming that his own stupidity would be the downfall of his Netherworld Infuriated he burns the book only to remember immediately afterwards that destroying the book would destroy his world in a selffulfilling prophecy He quickly responds by confining his soul to the Sacred Tome and ventures to rewrite his world into existence by having the other Overlords of Netherworlds write wishes within his pages  After fighting through a number of different Netherworlds Zetta is supposedly fatally cursed by a godlike being known as The One Soon after his lost former pupil Salome asks him to marry her Traveling to her Netherworld Zetta fatally wounds Salome in battle However she reveals that she was already dying beforehand The true strongest Overlord Salome was giving all of her mana to Zetta in secret due to her unrequited love for him Realizing this Zetta asks Pram to revive Salome but she is thwarted by the vengeful Overlord Seedle Alexander defeats Seedle but Zetta is left without hope of reviving Salome or returning to his body  However Trenia reveals herself to be the spirit of the Sacred Tome that was exiled from the book when Zetta put himself into it Believing that Zetta has learned his lesson and become a more humble person she confines herself back into the Sacred Tome giving him back his body and full power Zetta then proceeds to revive Salome using his immense power Meanwhile it is revealed that the curse of The One is fake and that the true The One is actually Ophelia,Missing,,,,,,
2,256895,NBA 2K12,[38],Missing,[14],Missing,Missing,60.39,88.75,215.83,77.0,48.0,12.0
3,256894,NBA 2K12,[8],Missing,[14],Missing,Missing,60.39,88.75,215.83,77.0,48.0,12.0
4,228496,The Sims 3: Pets,"[9, 12, 37]",Bring excitement and surprise into your Sims lives with pets in The Sims 3 Pets an expansion pack for The Sims 3 Create the perfect or imperfect pets for your Sims from fierce guard dogs to destructive kittens to trusty horses and more as you determine not only how your Sims pets look but their personality traits as well With a variety of new activities and social interactions take direct control of your Sims pets and explore new ways to mess with their lives Give your Sims a new member of their household and discover allnew ways to play with life,[13],Missing,Missing,8.0,20.0,0.0,66.0,13.0,3.0
5,228170,ToHeart Portable,[38],ToHeart Portable is a port of the 1999 remake of the game for the Playstation Portable,"[31, 34]",Missing,Missing,,,,,,
6,218955,Okashi na Shima no Peter Pan: Sweet Never Land,[38],Okashi na Shima no Peter Pan Sweet Never Land was released in 2014 for the PSP,[34],There is a strange place called Neverland and every year they hold a baking competition and 3 children are taken from a different world to judge it  It is Peter Pans job to go and look for 3 children who really like cake When searching for judges Peter Pan meets Wendy and falls in love with her at first sight and  avoiding the advice of Tinker Bell he decides to make her and her two nonblood related brothers the three judgesHowever Wendys two brothers actually dont like cake very much even though they agreed to go along with her  What will happen to Wendy in this strange new world,Missing,,,,,,
7,202591,Clock Zero: Shuuen no Ichibyou Portable,[38],Clock Zero Shuuen no Ichibyou Portable is an otome game developed by Design Factory and published by Idea Factory which was released in Japan in 2011 It is a port of Clock Zero for the PSP,"[31, 34]",Kurou Nadeshiko is the twelve year old daughter of some wealthy high class members She goes to a wealthy school with her childhood friend and hopes become a doctor one day However every night she has a dream about being in another world That world is full of ruins and she is ten years older One day a transfer student named Kaido Takato comes to her class and she gets involved in an after school extracurricular club which they call Clock Zero,Missing,,,,,,
8,177622,Daytona USA,"[9, 12, 49]",The player is put behind the wheel of a stock car known as the Hornet with the choice of three tracks as well as an automatic or manual transmission The players objectives are to outrun the competing cars and complete the race before time runs out,"[10, 33]",Missing,Missing,1.17,1.84,2.02,71.0,62.0,68.0
9,136852,Gran Turismo 5 Spec 2.0,[9],A new update for Gran Turismo 5 called Spec 20 was released on October 11 2011 featuring 11 new NASCAR vehicles a new downloadable opening movie no longer available after the server shutdown in 2014 the ability to save during endurance races weather intensity control and AI improvements Along with the release of Spec 20 Yamauchi also announced that four DLC packs would be available on October 18 These packs featured 15 new vehicles two new tracks 20 new driver costumes and 100 new paint colors The packs were released on October 18 while the North American release was delayed until October 25 PD stated that all following DLC packs would be released in a twomonth time frame  As of today all downloadable content has been permanently removed from PlayStation Store,"[10, 13]",Missing,Missing,,,,,,
