,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 15]",242688,DevilutionX,"[3, 6, 14, 16, 34, 37, 39, 46, 48, 49, 130, 137, 169]",DevilutionX is a port of Diablo and Diablo Hellfire that strives to make it simple to run the game while providing engine improvements bugfixes and some optional quality of life features,Missing,Missing,,,,,,
1,"[32, 33]",240281,Five Nights at Freddy's: Help Wanted - Bundle,"[6, 48, 130]",Five Nights at Freddys VR Help Wanted is a collection of classic and original minigames set in the five nights universe Survive terrifying encounters with your favorite killer animatronics in a collection of new and classic FIVE NIGHTS AT FREDDYS experiences  The Curse of Dreadbear DLC unlocks a new Halloween themed hub packed with spooky new minigames and prizes,Missing,Missing,,,,,,
2,"[2, 31]",238333,Batman: The Telltale Series - Shadows Edition,"[6, 48, 49, 130]",This version includes   Batman The Telltale Series Episodes 15  Batman The Enemy Within Episodes 15  Batman Shadows Mode,Missing,Missing,,,,,,
3,"[13, 31]",221926,Minecraft: Buzzy Bees,"[3, 6, 14, 34, 39, 48, 49, 74, 130, 132, 388]",Minecraft Buzzy Bees is a major update for Minecraft mainly focused on bees and the items relating to them as well as also fixing bugs from previous versions,Missing,Missing,,,,,,
4,[35],217925,Minna no Othello,[48],Missing,Missing,Missing,,,,,,
5,"[5, 8, 32, 33]",210634,Valfaris: Signature Edition,"[48, 130]",Set in a far corner of space Valfaris is a heavy metal infused 2D actionplatformer and the next game from the team behind Unity Awards finalist Slain Back From Hell Brutal combat Deadly enemies Stunning pixel art Savage soundtrack Get ready to rip the galaxy a new wormhole  The Signature Edition includes  A region free physical version of the game PS4 or Switch   Two CDs of the seismic soundtrack recorded by extreme metaller Curt Victor Bryant former Celtic Frost guitarist  Two art cards  one featuring exclusive ingame imagery and the other bearing digital signatures of the dev team  A paperback art booklet filled with awesome pixel art from the game and concept sketches  Two exclusive metal pin badges  featuring The Bringer of Mayhem and the Unlimited Energy Skull,After mysteriously vanishing from galactic charts the fortress of Valfaris has suddenly reappeared in the orbit of a dying sun Once a selfcontained paradise the grandiose citadel now plays host to an evergrowing darkness  Therion a fearless and proud son of Valfaris returns to his home to uncover the truth of its doomed fate and to challenge the arcane evil at its very heart,Missing,,,,,,
6,[26],187449,3M Spain Foundation: Stem + VR,[165],An educational project of Scientific dissemination to encourage STEM vocation in children  Includes 4 individual experiences of virtual reality Science math technology and engineering block to be lived in groups of 3 players Required  During each one children visit different age and scenarios where they learn specific content to the subject matter STEM and meet challenges in a collaborative way,Missing,Missing,,,,,,
7,Missing,178165,Aces of the Multiverse,[48],Aces of the Multiverse is a game that is played in multiple parallel realities On the one hand we have science fiction characters competing in an exciting tournament On the other hand there are players from their real universe and with the help of their Xplora smart watch they can unlock new characters teams and stadiums,Missing,Missing,,,,,,
8,[31],167974,One Piece: World Seeker - Extra Episode 3: The Unfinished Map,"[6, 48, 49]",Play as Law as he takes the stage as a new playable character in this extra episode Explore a new area Skypiea and unshroud the mystery of the island with the young Roule,Missing,Missing,2.0,3.6,3.63,54.0,5.0,12.0
9,[4],163264,Tekken 7: Frame Data Display,"[6, 48, 49]",An addon for Tekken 7 that grants use of the expanded Frame Data Display feature,Missing,Missing,,,,,,
10,[4],163262,Tekken 7: Leroy Smith,"[6, 48, 49]",An addon for Tekken 7 that grants use of the character Leroy Smith,Missing,Missing,,,,,,
11,"[9, 31]",153445,Treasure Rangers,[48],Missing,Missing,Missing,0.0,0.0,0.0,50.0,1.0,0.0
12,[13],153326,Shuttle Commander,"[6, 48, 384, 386]",Take command of the Space Shuttle as it embarks on various missions to the Hubble Space Telescope Fly the shuttle in a full landing simulation based on real physics and flight dynamics,Missing,Missing,,,,,,
13,[5],150228,Syringe,"[6, 34, 48, 49, 130]",A collaborative sevenmap minisode for DOOM II Hell on Earth It has been added as an official addon in the DOOM Classic Unity Ports,Missing,Missing,,,,,,
14,[31],147987,Layers of Fear VR,"[162, 163, 165, 384]",Layers of Fear is a psychedelic horror that will keep you onedge for the reminder of the game Delve deep into the mind of an insane painter and discover the secret of his madness as you walk through a constantly shifting house  Heavily inspired by the masterpiece paintings from the past centuries and the architecture and décor from the XIX century Layers of Fear is a truly unique experience where each move of the camera can change your surroundings  Layer by layer uncover the visions fears and horrors that entwine the protagonist and finish the masterpiece he has strived so long to create,Missing,Missing,1.99,3.4,0.0,55.0,2.0,4.0
