first_release_date,genres,id,name,platforms,storyline,summary,rating
987206400,[13],44042,Doubutsu no Mori,[4],Finally on their own a young boy or girl hops on a train and set out for a new life in a small village inhabited by sentient humanoid animals However being a spirited youth the child forgot to find a place to live first and has only the clothes on their back and 1000 Bells On the train Rover sits across from them and drums up a conversation During the exchange the cat finds out about the childs situation Rover contacts Tom Nook and arranges for his old friend to help out the boy or girl upon their arrival,Doubutsu no Mori is the name of the first installment in the Animal Crossing series It was released only in Japan for the Nintendo 64 It was later remade for the GameCube in 2002 and released worldwide as Animal Crossing This game is compatible with the Expansion Pak and is displayed in a higher resolution when it is used 640x480 as opposed to 320x240,Missing
986515200,[13],3509,Hamster Monogatari 64,[4],Missing,Hamster Monogatari 64 is a life simulation game which the player raise and take care of a hamster which the hamster are placed in a cage The player can give the hamster attention but if the player give the hamster lots of attention the hamster will be determine what they become either a loveable one or a savage and maniac one As the hamster grow up and evolve they gain new abilities for the hamster competitions Players can raise up to four hamsters which players can take care of them in a variety of ways,Missing
986688000,[9],3475,Dr. Mario 64,[4],Missing,The flu season has come about and its Dr Marios duty to use his Megavitamins to heal the people of the land However Wario wanting to have the fame that Dr Mario has attempts to steal the Megavitamins but to no avail Afterwards Mad Scienstein and Rudy the Clown from Wario Land 3 steal the Megavitamins and both Dr Mario and Wario give chase,61.62352674637566
987379200,[14],3906,ESPN MLS ExtraTime 2002,"[8, 11, 21]",Missing,Missing,45.0
