first_release_date,genres,id,name,platforms,summary,storyline,rating
1210636800,[31],272031,Myst,[20],Missing,Missing,Missing
1212019200,Missing,269710,Touch! Go-Stop DS,[20],Touch GoStop DS is a Nintendo DS game which was released on May 29th 2008 GoStop is a traditional card game played nationwide in South Korea played with a hanafuda deck In Story mode you can play a character who attempts to battle his way to become the national GoStop champion and earn lots of prize money competing against 9 AI players In GoStop Rule mode beginners can easily learn the game by manually changing the rules and adding distinct Character Rules in order to add more fun to the game Finally through the wireless network system of the Nintendo DS up to 3 players can enjoy the game together with just one copy of the software,Missing,Missing
1211155200,Missing,269673,Cahier de Vacances pour Adultes,[20],Missing,Missing,Missing
1212019200,"[31, 34]",262494,Clannad,"[9, 12, 34, 38, 46, 48, 130]",A port for Clannad for consoles and portable devices developed by PROTOTYPE in which the game is presented in 169 resolution and contains 51 surround sound in some releases,Missing,Missing
1210809600,[31],200910,The Chronicles of Narnia: Prince Caspian,[20],The Chronicles of Narnia Prince Caspian is an actionadventure fantasy video game,Missing,Missing
1209686400,[5],200688,Iron Man,[20],Iron Man is a 2008 video game based on the film of the same name as well as the classic iterations of the character It was released on May 2 2008 to coincide with the release of the film in cinemas  The enemies are Advanced Idea Mechanics the Maggia and the Ten Rings terrorist group The supervillains in the game includes Blacklash Controller Titanium Man Melter and Iron Monger  A significant feature has Robert Downey Jr Terrence Howard and Shaun Toub reprising their roles from the film,Missing,Missing
1210809600,[8],195499,Bootèe,[18],Bootee is a platform homebrew for the NES with a mature theme,Missing,Missing
1210809600,Missing,93415,ATV: Thunder Ridge Riders / Monster Trucks Mayhem,[20],Missing,Missing,Missing
1212105600,[9],92335,USA Today Crossword Challenge,[20],USA Today Crossword Challenge offers you hundreds of different crossword puzzles on a grid of up to 15x15 squares in size  The game is controlled via the Nintendo DS stylus and onscreen icons Answers to the questions can either be written directly into the game via the writing recognition area in the game or by bringing up a full keyboard,Missing,Missing
1211932800,Missing,73014,English of the Dead,[20],English of the Dead is an educational spinoff to The House of the Dead 2 developed by Now Production and released by Sega to the Nintendo DS in Japan on May 28 2008 The game involves translating Japanese words into English to kill creatures,Missing,Missing
1210809600,[12],72637,Dungeon of Windaria,[20],Dungeon of Windaria is a RolePlaying game developed and published by Compile Heart which was released in Japan in 2008,Missing,Missing
1212019200,[31],72584,13-Sai no Hello Work,[20],In 13Sai no Hello Work you play a 13 year old robot girl from the future and try out a number of different jobs,Missing,Missing
1211414400,"[31, 34]",71905,Hiiro no Kakera DS,[20],A bundle of both the first Hiiro no Kakera game and Hiiro no Kakera Ano Sora no Shita de for Nintendo DS,The protagonist is a teenage girl Tamaki who revisits a small village she remembers from her childhood and gets caught up in her familys history and the supernatural dangers surrounding it,Missing
1210809600,[35],64692,1500DS Spirits Vol. 10: Igo,[20],1500DS Spirits Vol 10 Igo is the tenth game in the 1500DS Spirits series,Missing,Missing
1210032000,[13],21483,Brain Voyage,[20],Brain Voyage features the famous German board game designer Dr Reiner Knizia He guides the player on a world tour through 13 different cities and explains how every puzzle works,There are five variants for each of the 16 puzzles These include clones of Memory or Minesweeper as well as a pokersolitaire hybrid in which the players dealt cards and then he must try to place them in a grid to make the best hands Depending on his score the player then gets rewarded a bronze silver or gold medal and some coins which can then be spend for access to new cities and therefore new puzzles or purchasing new difficulty levels for any already unlocked puzzle,Missing
1210118400,[7],21371,High School Musical 2: Work This Out!,[20],Take control of a High School Musical character and adventure through a resort while listening to music from High School Musical 2,Missing,Missing
1210723200,[14],20781,Major League Baseball 2K8: Fantasy All-Stars,[20],Major League Baseball 2K8 is a portable spinoff of the MLB 2K series It features a lessrealistic portrayal of the game of baseball with cartoonish settings and characters,Missing,Missing
1212105600,"[13, 15]",4761,Chess Crusade,"[5, 6, 8, 20]",Missing,Missing,Missing
1211414400,"[5, 33]",1676,DoDonPachi Resurrection,"[6, 12, 34, 39, 52, 130]",The past is being altered An android known as Next EXY has traveled one thousand years back in time Your task is to stop NEXY and the other Elemental Daughters who were built in the image of the Elemental Dolls who once protected humanity What is NEXYs intent Should you attack what you shouldnt understand Orders are orders and Col Godwin Longhener is not to be ignored The legendary bullethell shootemup series has come to Steam with DoDonPachi Resurrection from CAVE Co Ltd the powerhouse behind revered bullethell shooters such as Mushihimesama and Deathsmiles,Missing,80.03730037808701
1212019200,[12],21187,Super Robot Taisen OG Saga: Endless Frontier,[20],Super Robot Taisen OG Saga Endless Frontier is a unique scififantasy RPG that takes players across a variety of worlds ranging from an apocalyptic wasteland covered with the hulks of downed spaceships to a fantastical place of fairy tales and dark magic Join Haken Browning gunslinger professional bounty hunter and amateur ladies man along with his motley crew of robots werebeasts secret agents and busty princesses as they delve deep into the mysteries of how their worlds came to be and face a threat that imperils the multiverse,Missing,79.0
1211241600,"[8, 9, 15, 31, 32]",2317,Toki Tori,"[3, 5, 6, 9, 14, 34, 39, 41, 130]",In Toki Tori the player controls a little yellow chicken determined to save all the lost eggs Armed with an arsenal of 10 different tools and weapons Toki Tori must overcome dangerous obstacles trap monsters and save all of the lost eggs The game contains four mysterious worlds offering over 60 levels of exciting platform and puzzle action While Toki Tori looks like a platform game its a puzzle game by heart Players will have to look and plan ahead carefully if they want to succeed,Missing,71.29541203426331
