first_release_date,genres,id,name,platforms,summary,rating,storyline
1146700800,[31],269869,Hoshi wo Miru Hito: Bad Ebuna Patch 2,[18],Missing,Missing,Missing
1147737600,Missing,248534,X-Men: The Official Game,"[8, 11, 21]",Missing,Missing,Missing
1148515200,[8],236633,Sugar Sugar Rune: Queen Shiken wa Dai Panic,"[8, 20]",Missing,Missing,Missing
1147737600,Missing,218615,X-Men: The Official Game,[20],Master the power of the XMenObliterate enemies and objects as Wolverine using your lethal adamantium claws and crushing brute force As Nightcrawler scale walls swing from rafters and teleport through environments to surprise enemies Shoot ice bursts and create hailstorms as lightningfast Iceman For even more power utilize fury and adrenaline modes Become a part of the XMen movie universeEmbark on a globespanning conflict featuring every element of the XMen universefrom favorite villains to famous locations such as Alkali Lake plus the voices and likenesses of key actors from the films Battle fierce enemies join forces with comradesFace off against movie villains such as Pyro Magneto and Sabretooth plus added foes like legions of Sentinels Storm Colossus and Cyclops join forces with you in gameplay that includes melee fighting stealthstyle action and timebased missions,Missing,Missing
1146787200,"[8, 31]",202122,Over the Hedge,[20],In the video game which takes place a year after the movie RJ Hammy Verne and the gang feel that they need to have more things for the log the area behind the hedge This leads them on a wild romp through six different areas to snatch different things such as a popcorn machine and a TV for themselves There are several mini games as bonuses in the game  All through the game they try to take these things while avoiding the Sniffer Dwayne the Verminator who tries to defeat them by using mindcontrolled vermin he has captured as his henchmen At one point many animals including weasels badgers and even Vincent the bear are controlled,Missing,Missing
1148515200,[9],66498,Mawashite Tsunageru Touch Panic,[20],Missing,Missing,Missing
1148342400,"[5, 8, 31]",45190,Mega Man Ultra,[18],20 years have passed since the capture of Dr Wily During that time period Dr Light has been secretly creating a new battle robot called X Six months ago Wily escaped and has stolen the blueprints to create X Will Megaman find the truth behind Dr Light and X,Missing,Missing
1148428800,[31],7979,Miss Spider's Sunny Patch Friends: Harvest Time Hop and Fly,[20],Miss Spiders Sunny Patch Friends Harvest Time Hop and Fly is a DS game that was developed by Shinen Multimedia,Missing,Missing
1147651200,"[8, 31]",1076,New Super Mario Bros.,"[20, 41]",New Super Mario Bros is a sidescrolling 25D actionadventure platformer game for the Nintendo DS starring Mario and Luigi The game features a solo story mode with Mario or Luigi a twoplayer wireless game Mario Vs Luigi as well as a minigame mode for up to four players The gameplay of New Super Mario Bros is very much like that of the classic 2D platformers mostly Super Mario Bros and Super Mario Bros 3 and substantially builds upon them to create gameplay both classic and contemporary As the game is on DS the touch screen allows players to store an additional powerup and view the distance still to go in a level,81.55341028542408,Emergency News Flash  Princess Peach has been kidnapped While enjoying a picnic with Mario the beloved ruler of the Mushroom Kingdom was whisked away by an unknown assailant How could this happen with Mario around  According to Mario the walk was going swimmingly when Mario and the princess spotted smoke billowing out of Peachs Castle The mustachioed marvel immediately jumped into action and sped off toward the fire The moment he left her side the princess vanished  Whos behind Princess Peachs disappearance Whos behind the attack on Peachs Castle Are the two incidents related Didnt Bowser Jr once think Princess Peach might be his mother  Looks like Marios going to need all the Mega Mushrooms he can find to get to the bottom of this mess
1148515200,[5],122499,Radirgy GeneriC,[21],Radirgy GeneriC is a GameCube port of Radirgy an arcade video game for the Sega NAOMI arcade system board The game is a vertical scrolling shooter with anime influenced graphics and set in a celshaded world in the near future Three kind of shooting types are available including wide shot and 123 laser and there is also a bubble type of attack A shield can be used in neardeath situations protecting yourself from enemy shots as well as destroying approaching enemies A North American release was planned but cancelled  A sequel Radirgy Noa Wii was released in 2010 and it was also a Japanese exclusive,59.0,The story follows a schoolgirl named Shizuru Kamigusa who is allergic to radio waves Her father works for a company developing a remedy for the condition but a terrorist group led by Ruki Michima takes over their building Shizuru mans a flying mecha to save her father and the medicine from the terrorists
1147132800,"[8, 31]",4059,Over the Hedge,"[6, 8, 11, 21]",In the video game which takes place a year after the movie RJ Hammy Verne and the gang feel that they need to have more things for the log the area behind the hedge This leads them on a wild romp through six different areas to snatch different things such as a popcorn machine and a TV for themselves There are several mini games as bonuses in the game  All through the game they try to take these things while avoiding the Sniffer Dwayne the Verminator who tries to defeat them by using mindcontrolled vermin he has captured as his henchmen At one point many animals including weasels badgers and even Vincent the bear are controlled,53.22081228946501,Missing
1147392000,"[10, 13]",43475,Corvette Evolution GT,"[6, 8, 9, 20]",Evolution GT is a racing game that gives the player the opportunity to experience the life of a real racing driver and the evolution of his alter ego throughout the course of his career By choosing appropriate race tactics and driving styles and placing well in the races the player will grow in his ability to compete at an everhigher level gaining access to new racing cars as well as roadsters coupès and eventually dream cars such as the Bugatti EB110 and the Pagani Zonda Races take place across Europe from the beautiful landscapes of the Scottish Highlands and the Cote dAzur to the monumental wonders of London and Barcelona without missing out on famous racing venues such as Laguna Seca or Hockenheim,53.0,Missing
1148428800,[25],4195,Teen Titans,"[8, 11, 21]",An unexplained videogame has been sent to Titan Tower and it starsthe Teen Titans When they turn on the game strange things begin to happen Is the new game playing the Titans or has a mysterious villain breached their defenses and taken control of our heroes Play as Robin Starfire Beast Boy Cyborg and Raven in a thrilling adventure that threatens to wipe out the Titans for good,50.04972341351234,Missing
1148515200,[4],9149,Guilty Gear Dust Strikers,[20],The no holds barred scifi fighting franchise is reborn on the Nintendo DS Guilty Gear Dust Strikers features all 21 Guilty Gear characters from previous versions including SolBadbuy Potemkin May Dizzy and others in a battle that takes place on multiple levels across both DS screens Navigate different types of floors and traps as you battle against the computer or via wireless multiplayer connections 6 modes of play including Arcade Story VS Battle and mini games Customize the RoboKy character with various move sets in the RoboKy factory mode Battle your friends in 4player wireless versus matches where the last person standing moves on Master 10 minigames like Billiards ArmWrestling and Sword Practice that unlock more RoboKy moves Beware of poison fire thunder and bomb traps set to damage unaware opponents Special moves like Psych Burst Dust Attack and Roman Cancel all return in Guilty Gear Dust Strikers,49.93834471322568,Missing
1147305600,[9],42881,Super Collapse 3,"[6, 14, 20, 38]",Super Collapse is back and you wont believe the fun The third installment of this highly addictive series boasts more action and surprise than ever before Adventure awaits as you explore 10 fun and unique lands in the allnew Quest mode    Earn coins along the way to purchase strategic items in the Shop or take a breather and try your luck at one of 10 minigames in the Casino And for the true Super Collapse aficionado new variations and classic favorites in our Quick Play mode deliver endless backtoback challenges    Explore the secrets of Collapse world in 140 brand new puzzles,47.0,Missing
1147305600,[14],69275,Jikkyou Pawafuru Major League,"[8, 21]",This is the first game in an western offshoot from the main Power Pro series featuring Major League Baseball American players,25.0,Missing
