first_release_date,genres,id,name,platforms,summary,storyline,rating
1373500800,[8],268347,Mario Wants His Lemonade,[19],Missing,Missing,Missing
1374105600,"[12, 16, 31]",237418,Fire Emblem: Awakening - Smash Pack,[37],This addon for Fire Emblem Awakening is a compilation of the following DLC maps   Smash Brethren 1  Smash Brethren 2  Smash Brethren 3,Missing,Missing
1372896000,[13],221581,Mamegoma: Happy! Sweets Farm,[37],Missing,Missing,Missing
1373500800,[8],214996,Touhou Mario: Imperishable Night,[19],Here is a full ROM hack for Super Mario World which took 2nd place on SMWCentrals Summer 2013 C3 awards  Someone replaced the true moon with a fake one Mario without knowing anything will be able to solve this problem thanks to the little trip he decided to have in midnight He will encounter Youkais and weirdos in every stage and he must beat them all in order to find the culprit Before playing read the txt file After that enjoy and have fun,Missing,Missing
1374710400,"[12, 13, 31]",214147,Fantasy Life,[37],The international release of Fantasy Life released in 2014,Missing,Missing
1374192000,[8],161963,Star Revenge 2: Act II - Night of Doom,[4],Star Revenge 2 Act 2 Night of Doom is a rom hackmod of Super Mario 64 by BroDute and is the second part of the sequel to Super Mario 64 Star Revenge It is a remixed and vastly harder version of Star Revenge and is often considered to be one of the hardest Super Mario 64 rom hacks,Missing,Missing
1374710400,"[12, 15, 16, 31, 32]",154181,Shadowrun Trilogy,"[6, 48, 49, 130, 167, 169]",Complete your tactical RPG Shadowrun collection from developer Harebrained Schemes with this definitive bundle which contains Shadowrun Returns  Deluxe upgrade includes Anthology pdf  Official Soundtrack Shadowrun Dragonfall  Directors Cut and Shadowrun Hong Kong  Deluxe upgrade includes Art Book pdf  Official Soundtrack,The year is 2054 Magic has returned to the world awakening powerful creatures of myth and legend Technology merges with flesh and consciousness Elves trolls orks and dwarves walk among us while ruthless corporations bleed the world dry You are a shadowrunner  a mercenary living on the fringes of society in the shadows of massive corporate arcologies surviving daybyday on skill and instinct alone When the powerful or the desperate need a job done you get it done by any means necessary  In the urban sprawl of the Seattle metroplex the search for a mysterious killer sets you on a trail that leads from the darkest slums to the citys most powerful megacorps You will need to tread carefully enlist the aid of other runners and master powerful forces of technology and magic in order to emerge from the shadows of Seattle unscathed  The unique cyberpunkmeetsfantasy world of Shadowrun has gained a huge cult following since its creation nearly 25 years ago Now creator Jordan Weisman returns to the world of Shadowrun modernizing this classic game setting as a single player turnbased tactical RPG,Missing
1374710400,[12],138174,Fantasy Life Link!,[37],Missing,Missing,Missing
1374105600,Missing,85655,Fashion Tycoon,[159],Lilly was a dreamy girl whose great ambition was to go to the fashion city of Paris and become a successful fashion designer,Missing,Missing
1373500800,Missing,85260,The Lost Treasures of Alexandria,[159],In The Lost Treasures of Alexandria you play Christine an archaeologistgeologist who stumbles across an unexplained archaeological secret,Missing,Missing
1372896000,[5],85076,Deer Hunting King,[37],In Deer Hunting King you can hunt for wild animals that throb with vitality and life amid the vast backdrop of the natural world Use a crossbow a rifle or a shotgun as you hunt for deer raptors bears and more,Missing,Missing
1374710400,Missing,85058,Cute Witch! Runner,[159],In Cute Witch runner get ready to set off on an adventure as your character flies away on her broomstick to a peaceful world inhabited by fantasy characters,Missing,Missing
1373500800,[13],84714,My Farm 3D,[37],Calves cows pigs poultry make your farm prosper like a real farmer,Missing,Missing
1374710400,"[5, 33]",84578,Chain Blaster,[37],Set in the future a deadly virus infiltrates the worlds super computer and puts on standby the worlds nuclear weapons ready for lunch,Missing,Missing
1374105600,Missing,83900,The Smurfs 2,[20],Relive The Smurfs 2 movie on Nintendo DS in this interactive storybook Play minigames inspired by key moments from the movie alongside the storybook  like Clumsy KungFu Super Storks and Smurfapult,Missing,Missing
1372896000,[4],63650,Toriko: Gourmet ga Battle,[37],Toriko Gourmet ga Battle is an action multiplayer 4player game with 45 characters support ones included It has more than 25 stages,Missing,Missing
1374105600,"[5, 14, 33]",62273,Undead Bowling,[37],Using a bowling ball to bowl down zombies that approaching the screen,Missing,Missing
1375056000,[15],51906,Skulls of the Shogun: Bone-A-Fide Edition,"[6, 48, 130]",Washing up on the shores of the afterlife players meet and join forces with vibrant ghostsamurai warriors magical animalmonks and mustachioed samurai generals on the way to capture Skulls of the Shogun With its roots in classic turnbased strategy gaming Skulls of the Shogun retains depth and adds a smooth simple interface that makes it accessible and enjoyable even to players new to the genre Players immerse themselves in battle with fun and unique game play features amidst lush eerie environments Also featuring 4player local and networked multiplayer and an original score inspired by old samurai films and dub Skulls of the Shogun offers simpleyetdeep refined and offbeat gameplay,Missing,Missing
1374192000,[13],47691,I Love My Pets,[37],Become the manager of a hotel for cats and dogs and take care of your pets Take your puppy out for a walk in the park teach them to jump over a skipping rope pet them and play frisbee with them Brush your cat teach them to hunt train them for an obstacle course and make them purr  Choose between 16 breeds of cats and dogs Dalmatian Labrador Husky Siamese tabby and more and play hideandseek with your pet with the AR Cards which came with your Nintendo 3DS,Missing,Missing
1374710400,"[9, 31, 34]",24973,Phoenix Wright: Ace Attorney - Dual Destinies: Special Episode - Turnabout Reclaimed,"[34, 37, 39]",Special Episode Turnabout Reclaimed follows Phoenix Wrights first case after regaining his attorneys badge with the most unusual of clients an orca named Orla accused of killing her owner Jack Shipley,Missing,Missing
1374105600,"[9, 15, 35]",84846,Robot Rescue 3D,[37],Guide trapped robots through treacherous passages staying clear of paralyzing electrical circuits and sliding past sleeping mines,Missing,83.0
1375228800,"[10, 15, 16, 35]",18196,Pocket Card Jockey,[37],A hybrid horse racingsolitaire game for the 3DS Produced by Game Freak,Missing,78.0
1373587200,"[9, 12, 31]",3365,Mario & Luigi: Dream Team,[37],Mario and Luigi embark on the adventure of their dreams in a hilarious action RPG that combines the resort world of Piillo Island with the wild landscapes of Luigis imagination where anything can happen Meet a host of hilarious characters as you strive to rescue Princess Peach and help Prince Dreambert free his petrified Piillo people from the batking Antasmas curse,One day in the Mushroom Kingdom Princess Peach Mario Luigi Toadsworth and some Toads are invited to Piillo Island which is said to contain a special power that makes people fall asleep During the flight a dark pillow falls onto a blimp and transforms into a dark figure who Mario defeats After defeating him the blimp malfunctions and crashes into the Piillo Blimport However it is revealed that it was all Luigis dream The group proceeds to Piillo Castle where they meet Starlow Mario and Luigi go to a room where Peach and Toadsworth accidentally set off a test platform sending them to ancient Piillo ruins Mario  Luigi follow and eventually find Peach and Toadsworth as well as a Piillo which later turns out to be Prince Dreambert They find a collection room where Luigi takes a nap on the pillow After everyone gathers in the collection room a Dream Portal opens a portal to the Dream World The dark figure from Luigis dream pulls Princess Peach into the Dream World After Mario chases after Peach into Dreamy Piillo Castle with the help of a dreamy version of Broque Monsieur he comes across Dreamy Luigi Luigis dream representation who assists Mario through his treks in the Dream World,77.40734400347593
1374710400,"[12, 15, 16, 31, 32]",3020,Shadowrun Returns,"[3, 6, 14, 34, 39, 48, 49, 130, 167, 169]",The year is 2054 Magic has returned to the world awakening powerful creatures of myth and legend Technology merges with flesh and consciousness Elves trolls orks and dwarves walk among us while ruthless corporations bleed the world dry You are a shadowrunner  a mercenary living on the fringes of society in the shadows of massive corporate arcologies surviving daybyday on skill and instinct alone When the powerful or the desperate need a job done you get it done by any means necessary  The unique cyberpunkmeetsfantasy world of Shadowrun has gained a huge cult following since its creation nearly 25 years ago Now creator Jordan Weisman returns to the world of Shadowrun modernizing this classic game setting as a single player turnbased tactical RPG  With the Shadowrun Returns Editor everyone is empowered to create and share their own stories and campaigns with the Steam Workshop community You can even explore the entire Shadowrun Returns Seattle campaign in the Editor directly  see how it was built and borrow as much as you need to jumpstart your own creations No advanced coding or art skills are required to create content using the SRR Editor,The player assumes the role of a shadowrunner who has fallen onto hard times since his or her last shadowrun in 2050 One of the players teammates from that mission Sam Watts sends a prerecorded video message to the player where he reveals that he is likely dead and that his final wish is that the player find whomever killed him He also announces that he has 100000 nuyen being held in escrow for the player should he bring whomever was responsible for his death to justice Knowing that Sam resides in Seattle the player travels to the city to begin their investigation Upon arriving in Seattle and visiting the morgue where Sams body is being examined the player discovers that Sam is the latest victim of the Emerald City Ripper a serial killer who has been surgically removing organs from his or her victims The Runner soon enlists the help of one of Sams friends to help find the killer Jake Armitage returning from the SNES Shadowrun game Jake soon leaves the party as he is being hunted by multiple gangs and corporations over an unrelated shadowrun and must go into hiding but he points the player to the scene of the crime and to further leads that could help break the case open Soon afterwards the player meets Coyote a female elf bartendershadowrunner who is waging a private war against BetterThanLife BTL chips and those who trade them She was a friend of Sams as well together they follow the Ripper as he commits more murders across Seattle During their investigation they assist the more cooperative police officers assigned to the case as well as the friends and family of the Rippers victims including Sams sister Jessica Watts as they attempt to find and identify the Ripper Their pursuit eventually leads them to Mercy Mental Hospital where they find that a male elf named Silas Forsberg has taken the identity of the original administrator Silas has been using the facility as a front for his organ harvesting operation not only in his role as the Ripper but also for financial gain both by selling organs from unrelated victims to street clinics and by brainwashing particular inmates at the hospital and then selling them as sex slaves After killing Silas the player learns he was directed to commit the Ripper murders by another party They quickly determine that Jessica Watts commissioned Silas to commit the crimes based partially on an earlier admission that she had been estranged from her brother Sam and Jessica had lived a comfortable life before their fathers passing and despite his best efforts early on to live a decent life he cracked under the pressure and spent the family savings on drugs and alcohol He eventually became a shadowrunner to make ends meet and to further fuel his selfdestructive habits When the player confronts Jessica at Sams funeral Jessica reveals she had indeed ordered her brothers death and the deaths of the other Ripper victims so her mother could have a proper funeral She subsequently snaps and orders her bodyguards to kill the player Armitage who has briefly come out of hiding to pay his respects and Coyote The bodyguards fail but she and a mysterious elf woman escape While going over the dead bodies the party discovers that Jessica is a member of the Universal Brotherhood which is well known as an international new age spiritualism organization that attracts rich and poor alike They also discover that the elf at the funeral was Lynne Telestrian not only is she a highranking Brotherhood member but her family manages Telestrian Industries Between the corporation and to a lesser extent the Brotherhood and she and the rest of her kin are extremely wealthy and influential Armitage not wanting to get himself in further trouble with the powers that be goes back into hiding after discovering this The player and Coyote track Jessica to the Brotherhood chapter near Pikes Market While Coyote waits outside the player cases the building and discovers that the Brotherhood are very heavily armed and have been involved in the disappearances of several individuals Letting Coyote into the building via the service entrance they break into the inner sanctum of the facility and discover that the Universal Brotherhood is itself a front for an insect spirit hive The runners also meet Jessica again who is says she is quite aware of the Brotherhoods true nature The team rescues a young elf woman before escaping the facility finding that they are unable to kill the these exotic spirits with their current weapons The woman however connects the team with her boyfriend a decker named Baron Samedi Under his directions the team infiltrates Telestrian Industries as they were working on Project Aegis a chemical weapon capable of killing spirits easily The operation is not successful however and the player is forced to infiltrate the company a second time alone in order to retrieve the only sample of the Aegis compound The player acquires the sample but is captured while trying to escape Given the importance and secrecy assigned to Aegis the player is brought before the owner of the company James Telestrian Here the player learns the truth behind Sam Watts and his sister that they were both half breed children of the Telestrian bloodline the product an affair between James father and Sams mother To prevent the truth of the affair from becoming public knowledge the senior Telestrian paid Sams mother handsomely and they officially became the offspring of James Watts another employee at Telestrian Industries This is important as the young woman who the player rescued from the Brotherhood is actually James daughter Jessica who is also revealed to be the insect shaman of the hive had become aware of the connection and was going to use the close familial connection help aid her in bridging over a Queen insect spirit into the real world Also at the mansion is the immortal elf Harlequin who discusses how insect spirits need to inhabit bodies of sapient life forms to exist in the material world and also states that the existence of a Queen in the real world be disastrous Volunteering to help destroy the hive Harlequin joins the player and his team a the final raid on the Brotherhood chapter Telestrian gives the player and Harlequin each a shotgun able to fire capsules filled with the Aegis compound Before they leave the player also discovers that Lynne Telestrian is as fully committed to the hive as Jessica if not more so Her loyalty to the Brotherhood led her to blow up the Telestrian Industries factory producing Aegis recently not only estranging her from James but also leaving the sample and the prototype weapons the only articles remaining from the project The team infiltrates the hive and they fight their way into the heart of the inner sanctum There they discover Jessica and Lynne Telestrian in a magical circle since James daughter was taken out of their reach and thus can no longer become the host for the Queen Lynne has volunteered herself to be the host and they are in the process of completing the ritual The team disrupts the summoning by seriously wounding Jessica and killing most of the insect spirits inside the hive a feat made possible due to the Aegis weapons The queen spirit abandons Jessica and the player is given the option to kill her or arrest her Lynne survives but is arrested and eventually sent to a mental hospital The game concludes with Armitage Coyote Harlequin and James Telestrian discussing the fallout of the raid with Harlequin musing that other Brotherhood chapters across the world also hold hives similar to the one in Seattle Having satisfactorily solved the circumstances of Sams death the player attempts to collect the money he left Sams second message congratulating the player asks him to apologize to Jessica for what he put her through and that he never actually had any money in escrow and suggests the player ask the people he and his family knew for a reward of some kind which the player does at a 15 million Nuyen payment garnished after the assault on Telestrian industries to a mere 15000 Nuyen payout The player could also ask for the same money Sam promised a position as Security VP making them a company man for Telestrian the resignation of a particular officer or preserving Touristville In the epilogue following Sams last message the game reveals that Aegis was eventually developed into a product called Fluorescing Astral Bacteria3 or FAB3 As per the history of the penandpaper game Shadowrun Returns is based on the destruction of the Chicago Universal Brotherhood hive is botched and the city is largely sealed up behind a wall to keep the rampaging insect spirits inside the city FAB3 is used some time later to cleanse Chicago of its insect spirit infestation   Credits Wikipedia,75.68371307524178
1374537600,"[9, 31, 32]",7964,Ittle Dew,"[3, 6, 14, 34, 39, 41, 72, 130]",Adventuress Ittle Dew and her sidekick Tippsie crash onto a strange island filled with loot and mysterious inhabitants It quickly dawns on the duo that this might become their biggest adventure yet Ittle Dew boils down the classic adventure formula until there is only fun left,Missing,75.45252607761401
1374710400,"[9, 12, 13, 31, 34]",1432,Phoenix Wright: Ace Attorney - Dual Destinies,"[34, 37, 39]",Dual Destinies continues the style of gameplay from previous installments in which the player must utilize evidence and find contradictions in witness statements to prove their client innocent Like previous installments gameplay is split up between Investigations in which players find evidence and question witnesses and Trials where they must use the evidence to expose contradictions The game now features full 3D graphics and character models allowing more dynamic camera angles during gameplay such as quickly panning around the courtroom in the moments before a dramatic reveal The 3D camera also allows investigation sequences to take place in 3D spaces permitting greater investigative depth such as being able to rotate around a room to look for clues,Dual Destinies takes place roughly a year after the events of Apollo Justice Ace Attorney The legal system has entered a dark era filled with false charges and fabricated evidence The Wright Anything Agency run by Phoenix Wright who retakes the bar exam to once again become a defense attorney following the previous game takes on a newly christened lawyer named Athena Cykes who specialises in analytical psychology joining his other young attorney Apollo Justice Working together Apollo and Athena tackle the case of a murdered alderman facing up against Simon Blackquill a fierce prosecutor who is ordered to stand in court despite currently serving a murder sentence in the games second case Afterwards Athena defends her childhood friend Juniper Woods after she is charged with the murder of her teacher at a law school receiving help from prosecutor Klavier Gavin third case,74.81700125169161
1373500800,"[9, 12, 16]",11197,Yo-kai Watch,[37],Yokai Watch centers on a boy who gets a special watch that lets him befriend and help mischievous Yokai and later summon them to fight other Yokai Players can overcome challenges and help various characters solve everyday problems with the help of Yokai friends These eccentric Yokai resemble anything from inanimate objects to mythical creatures,Missing,72.82021577113828
1374105600,"[2, 31, 32]",7144,The Inner World,"[3, 6, 14, 34, 39, 48, 49, 130]",The Inner World is a classicstyle handdrawn Adventure game Solve plenty of challenging puzzles with Robert and Laura in the twisted world of Asposia Experience an atmospheric and humorous story full of bizarre characters,Asposia is a mysterious world Surrounded by the endless soil and against all laws of physics Asposia is located in an enormous hollow space which is ventilated solely through three big wind fountains In this world lives Robert a naive and cheerful novice of the last wind monestary  He lives quite an introspective simple life as court musician in the shadows of his honored master and ideal Conroy This changes abruptly when suddenly one fountain after another runs dry and the Windgods befall peaceful Asposia Now just Robert is in the center of unexpected events  Together with the mysterious thief Laura best intentions and not the slightest clue Robert hits the road to solve the secret behind the disappearance of the winds During his adventure he not only meets bizarre Asposians but also really strange animals In addition Robert hast to solve tricky puzzles which only could exist in Asposia Is the young adventurer able to save his world What are Lauras secrets And why Robert has such a strange nose,72.78646248352662
1375142400,[5],20115,BioShock Infinite: Clash in the Clouds,"[3, 6, 9, 12, 14, 48, 49, 130]",BioShock Infinite Clash in the Clouds is the first downloadable content pack for BioShock Infinite The player must complete sixty challenges across four maps fifteen waves to each with each wave progressively more difficult,Missing,70.0216160290505
1374019200,"[13, 31]",19923,Attack of the Friday Monsters! A Tokyo Tale,[37],Step into the life of Sohta the young son of a family that has just set up a dry cleaners shop in the idyllic town of Fuji no Hana In his interactions with the towns unique residents episodic mysteries are revealed that portend to the strange events surrounding the appearance of a giant monster every Friday And finally when Friday evening falls the giant monster will appear right before your eyes  Collect the Monster Glims scattered around town to form Monster Cards and once youve collected five cards Sohta can battle his friends for dominance Winning at Monster Cards gives you the chance to collect useful information more Monster Glims and even to cast a secret spell on your friends that will make them fall down at your whim Why Because thats the rules  A touching drama about family friendship and the innocence of being a child unfolds against handdrawn backgrounds charming music and memorable characters,Missing,62.34825950639119
