first_release_date,genres,id,name,platforms,summary,storyline,rating
1435104000,[8],269721,Super Mario World: Bowser's Cataclysmic Trap,[19],Missing,Missing,Missing
1434672000,[10],268355,Super Baldy Kart,[19],Missing,Missing,Missing
1435104000,"[8, 9]",247184,100 Rooms of Enemies,[19],Do you like the Pit of 100 Trials sidechallenges from the Paper Mario games  If you did then youll sure like this concept 100 Rooms of Enemies is a enemy rush platformer that consists of 100 setups for the player to go through Think of this as if youre in an arcade game you essentially try to improve your record as you die many times If you succeed to conquer Room 100 youll be prized with a reward that stands as a reminder that you completed the game What kind of prize Youll have to improve all of your skills to find out,Missing,Missing
1434844800,"[5, 8]",245360,Rockman 3: The Last of Mushroom Kingdom?!,[18],The world of the Mushroom Kingdom is invaded by Dr Wily with his army of robots Mario is not around when Dr Wily took over the Mushroom Kingdom so Princess Peach can only depend this time on Rockman to stop Dr Wily from his world domination delusions,Missing,Missing
1435622400,[10],231822,Mario Kart Zero,[20],This is a hack of Mario Kart DS that changes the tracks to different ones It also has custom music,Missing,Missing
1434240000,"[4, 8]",178316,Super Smash Bros. for Nintendo 3DS: Ryu,[37],Ryu joins the world of Super Smash Bros to continue his quest to be the strongest and he even brought his own stage Enter his famous button combos to power up his special moves,Missing,Missing
1434240000,"[4, 8]",178314,Super Smash Bros. for Nintendo 3DS: Roy,[37],Super Smash Bros Melee veteran Roy from the Fire Emblem series joins the fight once again,Missing,Missing
1434240000,"[4, 8]",178312,Super Smash Bros. for Nintendo 3DS: Lucas,[37],Lucas the boy with psychic powers returns to Super Smash Bros Keep enemies where you want them with his tricky skills and Rope Snake and then deliver a winning blow with his up smash attack,Missing,Missing
1435104000,[8],160276,Hack 3,[19],Hack 3 is a ROM hack of the 1990 Nintendo game Super Mario World It plays similarly to a typical Mario platformer except that every level has a unique obstacle to overcome which is explained to the player as they start,Missing,Missing
1435104000,[8],132855,Banzai Mario World,[19],Banzai Mario World features Tons of levels and secret stuff for a total of 40 exits That makes it one of the longest Kaizo hacks ever made  Plenty of custom music sprites blocks and graphics  An easy beginner friendly difficulty level that should be able to introduce players to Kaizo No more frusturation over not being able to beat something  Theres a unique ASM gimmick in virtually every level  Six themed worlds and one special unlockable level making it a truly fulllength Kaizo hack  Ninetynine lives given in the beginning of the game so no more game overs hopefully  A hidden moon in every single level for the completionists out there  A difficulty level that can work as a perfect first Kaizo hack although the hack fits well for players of all skill levels,Missing,Missing
1433980800,Missing,85160,G.G Series All Breaker,[159],Break all target blocks in each stage,Missing,Missing
1434585600,Missing,85042,Comic Workshop 2,[37],Comic Workshop 2 brings you enhanced ease of use and brand new functions to help you make even more amazing drawings,Missing,Missing
1433980800,"[13, 31]",84707,My Zoo Vet Practice 3D,[37],Care for animals you love so much in the biggest zoo you can imagine Examine elephants with the stethoscope help giraffes with sore throats or perform dental treatments on lions  all in a fabulous 3D view,Missing,Missing
1433376000,Missing,84655,G.G Series Assault Buster,[159],Hold your position as the last defense,Missing,Missing
1433376000,Missing,84654,G.G Series Black X Block,[159],Assemble the blocks to get to the goal,Missing,Missing
1433376000,Missing,84653,G.G Series Altered Weapon,[159],Unleash the power of the Altered Weapon,Missing,Missing
1433980800,Missing,84652,G.G Series Conveyor Toy Packing,[159],Packing toys was never this fun,Missing,Missing
1433376000,Missing,84651,G.G Series Cosmo Rally!!,[159],Compete in a Cosmic race to the finish,Missing,Missing
1433376000,Missing,84569,G.G Series Hero Puzzle,[159],Fight monsters with the Hero Puzzle,Missing,Missing
1435190400,Missing,84568,G.G Series Nyokki,[159],What is Nyokki,Missing,Missing
1433980800,Missing,84565,G.G Series Shadow Army,[159],Infiltrate deep into enemy lines,Missing,Missing
1433980800,Missing,84564,G.G Series The Hidden Ninja Kagemaru,[159],A Ninja game of Hide and Seek,Missing,Missing
1433376000,Missing,84562,G.G Series The Spiky Blowfish!!,[159],The Spiky Blowfish,Missing,Missing
1433376000,Missing,82105,New Atelier Rorona: The Alchemist of Arland,[37],It features a different art style and a new battle system,Missing,Missing
1433376000,[12],80619,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,"[6, 46, 130]",Shiren the Wanderer is a roguelike roleplaying video game This is the fifth main entry in the Shiren the Wanderer series which is a subset of the larger Mystery Dungeon series Adventure with Shiren the Wanderer and his sidekick Koppa the storytelling ferret through a world filled with cunning monsters deadly traps and countless treasure,Missing,Missing
1435190400,Missing,66996,G.G. Series: Throw Out,[159],Its Robot Stadium Style Sports,Missing,Missing
1433376000,[14],66995,G.G. Series: Exciting River,[159],A DSiWare title where the player competes against computer opponents in kayaking races,Missing,Missing
