first_release_date,genres,id,name,platforms,summary,storyline,rating
1579910400,[8],268712,Stars of the Beast 2.5: Beast's Memory,[4],Missing,Missing,Missing
1579737600,[31],254478,The Legend of Zelda: Winter Solstice,[18],A romhack for Zelda II,Missing,Missing
1578960000,Missing,238227,Atelier Ryza: Ever Darkness & the Secret Hideout - Secret Solitary Island,[130],Missing,Missing,Missing
1580342400,Missing,238188,"Enchanted in the Moonlight: Kiryu, Chikage & Yukinojo DLC Pack",[130],Missing,Missing,Missing
1580342400,Missing,238157,Enchanted in the Moonlight: Fated Romance - Paws or Claws?,[130],Missing,Missing,Missing
1580342400,Missing,238156,Enchanted in the Moonlight: Fated Romance - A Foxy Butler!?,[130],Missing,Missing,Missing
1580342400,Missing,238155,Enchanted in the Moonlight: Fated Romance - Love in the Time of Blogging,[130],Missing,Missing,Missing
1580342400,Missing,238154,Enchanted in the Moonlight: Fated Romance - The Dear Bird's Call,[130],Missing,Missing,Missing
1580342400,Missing,238153,Enchanted in the Moonlight: Fated Romance - The Weight of Love,[130],Missing,Missing,Missing
1580342400,Missing,238068,"Enchanted in the Moonlight: Miyabi, Kyoga & Samon - Luck in Love: The Key to Happiness",[130],Missing,Missing,Missing
1579737600,"[10, 32, 33]",238042,SpeedRunners: FortKnight's Fast Faction,[130],Adds 5 new runners to the character select FortKnight ManekiNeko SherlockBones Velocitrex and Flamenco,Missing,Missing
1579737600,"[10, 32, 33]",238041,SpeedRunners: Mr. Quick's Speedy Bunch,[130],Adds 5 new runners to the character select Mr Quick Dr Smart JailBird Luc jadore and Excel,Missing,Missing
1579737600,"[10, 32, 33]",238040,SpeedRunners: Salem's Sprint Squad,[130],Adds 5 new runners to the character select Salem SkullDuggery Beachbod SpeedRunner Summertime Cosmo and Burger,Missing,Missing
1579132800,Missing,238014,Food Truck Tycoon + Expansion Pack,[130],Missing,Missing,Missing
1579046400,Missing,237899,Asphalt 9: Legends - High-Gear Pack,[130],Missing,Missing,Missing
