first_release_date,genres,id,name,platforms,summary,storyline,rating
1407369600,[31],268675,The Legend of Zelda: Petrie's Challenge,[4],Missing,Missing,Missing
1406937600,"[5, 8]",245380,Rockman 4: Burst Chaser X Air Sliding,[18],Rockman 4  Burst Chaser X Air Sliding is a romhack that combines two unique concepts from 2 different Rockman hacks Burst Chaser where Rockman moves fast with farther jumping distance And Air Sliding where Rockman can slide in midair  Rockman 4 BCAS also features new music level designs  modified enemy  Robot Master AIs as well as new weapons,Missing,Missing
1408320000,"[31, 34]",147693,Scandal in the Spotlight,"[34, 39, 130]",The ultimate longrunning boy band Revance One night you attend their afterconcert party and receive a mysterious invitation from the guys in the band They drop a bombshell Their lyricist has gone missing and they want you to fill in You start a new life with these singers and begin the deception of millions of fans,Japans hottest boy band Five members perform but the sixththe lyricistnever shows his face However his sudden disappearance has forced YOU to take his place  Were not letting you go Little Miss Ghostwriter  Youre about to embark on a life of deception and glamour alongside national pop stars  You signed a contract with them and now youre living together with everyone Not only that but you have to act as their manager to keep up the facade Hes got you at his beck and call 247 But you find yourself oddly drawn to the man behind the persona,Missing
1407456000,[25],146006,Teenage Mutant Ninja Turtles,[37],Teenage Mutant Ninja Turtles is a video game based on the 2014 film of the same name developed by Magic Pockets and published by Activision for Nintendo 3DS It was released on August 5 2014 It was confirmed in a tweet by Danny Woodburn that he would be reprising his role as Splinter,Missing,Missing
1409184000,[12],138117,Medarot 8: Kabuto Version,[37],Medarot 8 is the eighth main installment in the Medarot series  The game features a new cast of characters and over 200 Medarots to collect Like previous games it was released in Kabuto and Kuwagata versions where the player starts with Metabee or Rokusho respectively  The story follows a new protagonist named Salt and his adventures as part of the Laurel Detective Bureau which investigates Medarotrelated crimes,Missing,Missing
1408060800,[8],132859,Super Mario 64 Shining Stars,[4],Super Mario 64 Shining Stars is a hack made by pieordie1 It was released on August 16 2014 and has 151 stars being the fourth Super Mario 64 hack to have over 150 Power Stars This hack has been released three times as versions 1 20 and Final,Missing,Missing
1406937600,"[12, 31, 34]",103129,Fragment's Note,"[34, 39, 46, 130]",Fragments Note is a sliceoflife Visual Novel with a touch of scifi The story centers around two main protagonists and the Yanderes that they have to deal with,Missing,Missing
1409184000,"[13, 31]",85321,Outback Pet Rescue 3D,[37],Welcome to the Outback Its your job to nurture and love the wild animals of Australia and bring them back to health,Missing,Missing
1407974400,Missing,84741,Amida's Path,[159],Discover a game with a unique gameplay and fascinating scenery,Missing,Missing
1407974400,"[9, 15]",84497,Gothic Masquerade,[37],Are you ready to enter the hidden haunts of the Gothic Masquerade,Missing,Missing
