first_release_date,genres,id,name,platforms,summary,storyline,rating
1500249600,[12],268692,Paper Mario: Pro Mode,[4],Missing,Missing,Missing
1499558400,[8],268445,Mario's Keytastrophe: Rebirth Edition,[19],Missing,Missing,Missing
1499644800,[8],268364,Super Mario Bros: The Early Years,[19],Missing,Missing,Missing
1500249600,[8],261127,Yump,[19],The year is 2017 the war between aesthetics and level design rages on cities have collapsed buildings burned but from the wake of this destruction comes a guiding light Yump Yump is a love letter to 2008 romhacks that protonjon or azureblade wouldve played and is the hotly anticipated sequel to Jump,Missing,Missing
1499472000,[8],260816,Luigi's Misadventures: Tsux Namine's Factor,[19],A 108 exit romhack of Super Mario World,The Mushroom Kingdom was taken over by the Switch Busters characters made by mechasvitch However the UTAULOID named Tsux Namine character made by mewkwota appears in the front of Luigi Main Character and reveals that she is in the Namibol Tower with the evil Youtuber In order to reach the Namibol Tower Luigi must venture in the modified version of the Mushroom Kingdom and defeat the Switch Busters,Missing
1500249600,[8],234768,Donkey Kong 2: The Rise of Jumpman!,[19],Hack made for the C3 event  After the events in Donkey Kong Jumpman Returns Donkey kong capture Pauline once more now jumpman embarcs in one ship to the new location of Donkey Kong can Jumpman save Pauline and defeat Donkey Kong Once for all  Features Now you can view your HP The fire doesnt kill you in one shot Fancy 8bit graphics over 15 custom music A boss fight,Missing,Missing
1500508800,[8],229856,Crash Bandicoot N. Sane Trilogy: Stormy Ascent,"[6, 48, 49, 130]",Experience the notorious Stormy Ascent level from the original Crash Bandicoot game Previously unfinished and unreleased this level will challenge even the most hardened of Crash fans Do you have what it takes to tackle the fast retracting steps vial throwing lab assistants flying birds moving platforms and iron spikes Download and play the Stormy Ascent Level,Missing,Missing
1499731200,[8],220786,Mushroom Kingdom: Under Crimson Skies,[19],The Mushroom Kingdom has been covered up by crimson magic cast at the clouds That magic made all of the kingdoms inhabitants turn into stone statues except for Mario and Princess Peach Its now up to Mario to find out the responsible for that and to restore Mushroom Kingdom to its former state  The adventure consists of exploring the land to find Power Stars and with their powers dispel the crimson magic restore Natures Equilibrium and save the Universes Destiny whichs also menaced by the one troublemaker However thats not as simple as it seems  As you progress through the game more of the story is revealed and complex event turnarounds happen as well,Missing,Missing
1500508800,[34],218382,Himehibi: Princess Days,"[46, 130]",A port of Himehibi Princess Days for PS Vita and Nintendo Switch,Aizaki Koi is attending a normal high school when one day her grandfather asks her to enroll in his all boys school as an experiment to convince the board of directors that the school can successfully be turned coed  At first she refuses but soon she ends up enrolling in this school as the only girl to help her grandfather out  But there are those who oppose this plan and soon she begins to receive threatening phone calls from those who wish for her to leave the school,Missing
1501372800,"[10, 13, 32, 33]",185656,Pixel Driver,"[6, 34, 49, 130]",Pixel Driver is a casual infinite driving game where you race in heavy traffic at high speeds Crashing into cars is AWESOME since they actually break up into parts which lets you cause proper havoc,Missing,Missing
1500163200,"[8, 31]",180248,Star Revenge 2: Act 1 to the Moon,[4],Star Revenge 2 Act 1 To The Moon is a ROM Hack made by BroDute It is a prequel to Star Revenge 2 Act 2 Night of Doom,Missing,Missing
1499299200,Missing,171205,Blaster Master Zero: EX Character - Shantae,[130],This unlocks the EX Character Shantae,Missing,Missing
1501113600,[15],164403,Sid Meier's Civilization VI: Nubia Civilization & Scenario Pack,"[6, 130]",The Nubia Civilization  Scenario Pack includes the Nubian civilization with Amanitore the Pitati Archer unique unit Nubian Pyramid unique improvement the new Jebel Barkal Wonder and the new Gifts of the Nile scenario,Missing,Missing
