first_release_date,genres,id,name,platforms,summary,storyline,rating
1597104000,[8],270366,Mario's Star Quest,[20],Missing,Missing,Missing
1597708800,[8],270360,Bowser's Flood,[20],Missing,Missing,Missing
1596585600,[8],268670,Breaking the Barrier,[4],Missing,Missing,Missing
1598745600,"[5, 8]",268416,Mega Man X2: Ultimate Armor,[19],Missing,Missing,Missing
1598140800,[8],268356,Super LSG World,[19],Missing,Missing,Missing
1598572800,[8],268102,Super Mario World: A Super Mario Adventure,[19],Missing,Missing,Missing
1597104000,[8],267624,Super Nova,[19],Missing,Missing,Missing
1598659200,[8],259921,Slask's Adventure,[4],A 152star kaizo romhack of Super Mario 64 with an easier version available This was developed by two Chinese moddersSlask and Liuzijun,Missing,Missing
1598486400,[34],253739,"Shinobi, Koi Utsutsu for Nintendo Switch",[130],Port of Shinobi Koi Utsutsu for the Nintendo Switch  The heroine Katagiri Kaede goes to a ninja school She lost her parents very young and her grandmother at sixteen and is trying to become a ninja She attends a local ninjutsu dojo and one day meets the head of the Sanada Secondary Training Campus founded by Sanada Yukimura after beating Tokugawa Ieyasu which trains ninja He invites her to take a ninja exam and she agrees transferring to the school to do a shortterm study before taking the test On her first day she accidentally uses an advanced technique that makes her male classmates go meromero lose their heads over her when her heart thumps,Missing,Missing
1598227200,Missing,238270,Jigsaw Masterpieces: Chihuahua - The Smallest Dog,[130],Missing,Missing,Missing
1598227200,Missing,238024,Jigsaw Masterpieces: Street Cats in Japan,[130],Missing,Missing,Missing
1597795200,Missing,237917,My Hero One's Justice 2: Outlaw Suit Set,[130],Missing,Missing,Missing
1598486400,Missing,237901,Asphalt 9: Legends - Italian Pack,[130],Missing,Missing,Missing
1598486400,Missing,237879,Groove Coaster: Wai Wai Party!!!! - Vocaloid Pack 4,[130],A new pack featuring 10 songs navigators and avatars from Vocaloid Includes a VTuber cover song,Missing,Missing
1598400000,Missing,235331,Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda - Melody Pack,[130],Listen to even more remixed versions of classic Legend of Zelda series tunes as you move to the beat with the Melody Pack DLC A total of 39 additional tunes from 3 different artists are included  With the Melody Pack you can designate which character and area will feature certain songs from both the original soundtrack and new remixes Play through this rhythmic adventure to the beat of your own drum,Missing,Missing
1597276800,Missing,227419,Faeria: Elements,[130],Test your might and face the elements This puzzle pack for Faeria contains 40 additional braintwisting challenges for you to complete Can you overcome the elements and earn the exclusive cardback Warning Many of these puzzles are quite difficult,Missing,Missing
1597968000,Missing,221507,Moto Rush GT: Deluxe Edition,[130],Missing,Missing,Missing
1597017600,[8],215202,Super Mario 64: All Star Adventure Extreme Edition,[4],All Star Adventure Extreme Edition is an extreme hack made for a blind race at Summer SM64 ROM Hack Marathon 2020,Missing,Missing
1596758400,[4],210437,King of Fighters R-2,[130],First sold in 1999 for the NEOGEO POCKET the massively popular fighting game is coming to Nintendo Switch,Missing,Missing
1597881600,"[5, 7, 9, 15, 32]",209114,Touhou Spell Bubble: Side Story Pack - Cirno Arc,[130],The first Side Story is Side Story Pack Cirno Arc Team Scarlet Devil Mansion Trial Cirnos Flight Arc reveals just how Cirno became a professional Spell Bubbler,Cirno overcomes the trials laid down by Remiliabut can she become a professional Spell Bubbler All will be revealed in this Side Story,Missing
1596672000,"[5, 7, 9, 15, 32]",209073,Touhou Spell Bubble: Shinra-Bansho Music Pack,[130],Phase 1 pack includes the twin vocals of Ayaponzu  Ayoand popular artist ShinraBansho This pack includes 6 songs each with their own challenges,Missing,Missing
1598486400,Missing,196279,Streets of Rogue: Character Pack Edition,"[49, 130]",Streets of Rogue Character Pack Edition includes both Streets of Rogue and the Character Pack DLC,Missing,Missing
1597881600,[25],196206,Battletoads: Legacy Cartridge Collection,[18],This version contains   Limited Edition of 2000  BrandNew Playable Cartridge  Translucent Zitz Green and Ultra Limited Pimple Brown Cartridges  Specialty FoldOut Foil Box with Gloss and Embellishments  FullColor Premium Instruction Booklet w Restored Artwork  Foreword by Jirard The Completionist Khalil  Custom Dust Cover,Missing,Missing
1597449600,[33],195513,Pong de las Tortugas Ninja,[18],A Pong clone using the franchise Teenage Mutant Ninja Turtles,Missing,Missing
1598832000,"[10, 33]",188202,Pocket Circuit,[130],Low poly Car racing Fasten your seatbelt and take part in amazing races,Missing,Missing
