first_release_date,genres,id,name,platforms,storyline,summary,rating
1286236800,Missing,122205,Littlest Pet Shop 3: Biggest Stars - Purple Team,[20],Missing,Get ready to go for the gold Its time to hit the arena for the LITTLEST PET SHOP Biggest Stars competitionand this time your pets are in the spotlight Ten fun and challenging mini games are your pets tickets to the big time Practice makes perfect as you help your pets become the best gymnasts models ice skaters dancers flyers fashion designers and more Then pack up their cute team uniforms and the dozens of superfun accessories youve customized because its time to hit the road The Biggest Stars competition is the event of year when the pettriplet judges look for teams that are a triple threat cute peppy and totally talented Good thing that with your help all your LITTLEST PET SHOP pets Biggest Stars dreams really can come true,Missing
1287100800,[35],98625,Solitaire Overload Plus,[20],Missing,Solitaire Overload Plus sets a new standard for NDS games with its quality game content and play longevity that consumers should demand for their purchase dollars SO continues our trend of releasing oneofakind products that strongly appeal to the brain games and family niche,Missing
1287705600,[35],86350,Mahjong,[159],Missing,One of the oldest games on the planet is brought to life in a new and dynamic way,Missing
1287360000,Missing,85501,Armada,[159],Missing,Armada puts you in command of a military aircraft carrier,Missing
1287100800,Missing,85302,Music On: Playing Piano,[159],Missing,Playing the piano has never been so easy and so much fun,Missing
1286496000,Missing,85074,Datamine,[159],Missing,You are the safety inspector at the largest data centre facility in the world,Missing
1287964800,Missing,84500,Go! Go! Island Rescue!,[159],Missing,Go Go Island Rescue sees Robbie the firefighter and his brave Rescue Squad sunning themselves on a beautiful holiday island,Missing
1287446400,[31],79711,Bakugan: Defenders of the Core,[20],Missing,Missing,Missing
1287273600,"[13, 15]",70274,I Love Puppies!,[20],Missing,Explore the amazing world of Puppyville Farm home to the most adorable litter of puppies around Experience 20 fun filled minigames where you get to train play with and groom your puppies With simple stylus controls youll be raising showworthy puppies in no time Raising puppies has never been so fun and easy,Missing
1286236800,[13],66364,Petz Fantasy: Moonlight Magic,[20],Missing,Cutesy fantasy creatures to play with,Missing
1286323200,Missing,65089,Jewel Keepers: Easter Island,"[5, 39, 159]",Missing,Jewel Keepers Easter Island is a Bejewelledclone by Nordcurrent,Missing
1287100800,"[15, 26]",65075,Academy: Tic-Tac-Toe,[159],Missing,Academy TicTacToe is a tictactoe game for DSiWare that features 4 variants on the classic game,Missing
1288224000,"[9, 31]",63907,Zack & Ombra: The Phantom Amusement Park,[20],Every 50 years an odd festival takes place on Delfino Island and the main character Zack a magician came to the island to take part in the latest festival However a mysterious bloblike creature known as the Ombra has overrun the island and is causing trouble for the island residents Zack happens to be one of the few people who can actually see the Ombra and so its up to him to restore smiles to the islands residents,Missing,Missing
1287014400,[26],51036,Deal or No Deal: Special Edition,"[5, 20]",Missing,Deal or No Deal Special Edition is based on the blockbuster TV game show from NBC Universal and Endemol USA The Deal or No Deal video game pits you against the Banker in a bid to win as much money as possible No trivia questions No gimmicks Just a lot of nerve Only one question is asked  Deal or No Deal  The premise is simple You have 26 briefcases in front of you Each one contains a different amount of money  ranging from one cent to a staggering 1000000 Playing as a contestant choose a case from the selection Open each case one by one in the hopes that your case is filled with big bucks but the Banker will tempt you again and again while trying to buy your case from you,Missing
1286496000,"[9, 31, 33]",50593,Dragon's Lair Trilogy,"[5, 48, 49, 130]",Missing,Dragons Lair Trilogy includes Dragons Lair Dragons Lair II Time Warp and Space Ace,Missing
1287187200,"[13, 15]",47938,Cruise Line Tycoon,[20],Missing,Cruise Line Tycoon is a Strategy game developed and published by Foreign Media which was released in Europe in 2010,Missing
1288051200,[13],47929,My Amusement Park,[20],Missing,In My Amusement Park kids step into the drivers seat to run their own amusement park In Digging for Dinosaurs kids will separate fact from myth to learn the true tales about 21 different dinosaurs With these smart games parents can rest assured that kids build skills while they play    Build the Park Choose from four different theme park plans then build rides food venues and special attractions to    open your theme park    Fix the Rides Customers dont like broken rides Use your logic skills to repair the rides and keep the customers happy    Keep It Going Running an amusement park isnt all about rides and games Use matching clues to fulfill food orders keep the park clean and more    Earn Money Play eight different memory and puzzle games to earn money to build a bigger better park with larger and more expensive rides and attractions    Make It Your Own Control the look of the parkfrom its theme to the design of the rides to the landscaping and decorations,Missing
1287446400,"[2, 31]",47920,Sesame Street: Elmo's A-to-Zoo Adventure the Videogame,"[5, 6, 20]",Missing,Sesame Street Elmos AtoZoo Adventure is a Sesame Street video game released on October 19 2010 from Warner Bros Interactive Entertainment for the Wii the Nintendo DS and Windows  The Wii version will come packaged with an Elmo gameplay helper a soft plush cover for the Wiimote that hides unnecessary buttons from the preschool players busy fingers The DS version comes with a special stylus,Missing
1288051200,[13],47810,Crafting Mama,[20],Missing,In Crafting Mama players will create 40 different projects across a wide range of different crafts make patchwork quilts earrings candles xylophones kaleidoscopes birdhouses flower decorations and even miniMama dolls Using the stylus as a universal crafting tool crafters will sew mold glue cut and paint under Mamas masterful direction Best of all players can use each of their creations within the game itself dress Mama up in a new apron youve sewn or even fly a freshly folded paper airplane In addition new materials colors and patterns are available to customize each project and multiplayer support lets players create with a friend Crafting Mama is guaranteed to turn Mama fans into crafty creators in no time,Missing
1287619200,"[9, 26, 35]",44070,Florist Shop,[20],Missing,Combination of time management and match3 gameplay  Mix and match flowers and create perfect bouquets while establishing a string of florist shops,Missing
1288224000,[9],24365,Jewel Master: Cradle of Athena,[20],Missing,Its a match 3 puzzle game,Missing
1288051200,[13],7978,Dora the Explorer: Dora's Cooking Club,[20],Missing,Doras Cooking Club is a cooking simulation game for Nintendo DS and DSi that utilizes the popular characters and situations of Nickelodeons Dora the Explorer franchise to introduce your child to basic math concepts The first handheld video game title to incorporate preK and Kindergarten math curriculum into its gameplay Doras Cooking Club contains a fun and entertaining storyline suitable for both girls and boys more than 30 cooking minigames game tracking functionality that allows parents to check their childs progress pick up and play DS stylus gameplay mechanics and more,Missing
1288051200,"[13, 15]",7947,Imagine: Resort Owner,[20],Missing,Missing,Missing
1286323200,[13],7943,Imagine: Zookeeper,[20],Missing,Continuing along the Imagine series Imagine Zookeeper lets you run your own animal reserve on your DS,Missing
1288051200,[14],6908,Backyard Sports: Rookie Rush,"[5, 6, 12, 20]",Missing,Go long Backyard Sports Rookie Rush offers kids the opportunity to get in the huddle with fanfavorite characters Pablo Dmitri and Joey as they block and tackle their way through energetic kidfriendly football games on 12 interactive neighborhood fields many representing each characters home turf and also a My Backyard field mode in which players can unlock items and populate their unique backyard With hard hitting powerups imaginative new fields stylized graphics exciting new array of supercharged gameplay options and a compelling story mode Rookie Rush is well trained and ready to take down the competition  Kids can play pickup football games with their Backyard Sports neighborhood friends in both single game and tournament options or play the game in Backyard Sports inventive new story mode The Backyard Sports Rookie Rush storyline centers on the Backyard kids who must come to terms with the new kid on the block combine their unique talents overcome egos and the odds in order to win a tournament and a big grand prize,Missing
1288051200,"[9, 31]",6664,Der Fluch der Osterinsel,"[5, 20]",Missing,Missing,Missing
1288224000,"[12, 31]",9597,Solatorobo: Red the Hunter,"[20, 159]",Missing,Set out on an adventure amid floating islands and witness a world brought to life by renowned designers and animators Battle robot enemies build your strength and undertake quests as you journey through the Shepherd Republic and meet fascinating characters Take control of Red as hes drawn into an epic tale and becomes responsible for the fate of the world Compete with friends who own Solatorobo in allaction races round circuits floating in the sky,89.71183744486399
1287532800,"[8, 31, 32]",885,Super Meat Boy,"[3, 5, 6, 12, 14, 41, 46, 48, 130]",Missing,Super Meat Boy is a tough as nails platformer where you play as an animated cube of meat whos trying to save his girlfriend who happens to be made of bandages from an evil fetus in a jar wearing a tux,83.59248603103781
1286928000,Missing,84547,GO Series: Captain Sub,[159],Missing,Search the depths of the sea for lost treasure in this charming underwater adventure,83.0
1286150400,"[8, 9, 31]",11782,Shantae: Risky's Revenge,"[6, 20, 34, 37, 39, 41, 48, 159]",Missing,The sequel to the critically acclaimed Shantae is here Fans asked and WayForward has answered with a powder keg of highoctane hairwhipping hipshaking action available only on the Nintendo DSiWare service Shantae Riskys Revenge sets the bar even higher with thousands of frames of animation huge multisprite bosses and a quest so big its bursting at the seams Guide halfgenie Shantae through haunted wastelands burning deserts enchanted forests dripping caverns and deadly labyrinths Discover magical attacks brew zombie coffee save golden babies and master the art of belly dancing to transform Shantae into more powerful creatures Use your powers to foil the lady pirate Risky Boots and save Sequin Land from certain doom With its infectious characters flirtatious humor and deliciously outlandish action Shantae Riskys Revenge offers up all the hairwhipping bellydancing action you can handle,82.13571768857909
1286841600,"[5, 12]",21758,Borderlands: Game of the Year Edition,"[6, 9, 12, 14, 48, 49, 130]",Missing,Lock Load  Face the Madness Get ready for the mindblowing insanity as one of four triggerhappy mercenaries taking out everything that stands in your way With its addictive action frantic first person shooter combat massive arsenal of weaponry RPG elements and fourplayer coop Borderlands is the breakthrough experience that challenges all the conventions of modern shooters Borderlands places you in the role of a mercenary on the lawless and desolate planet of Pandora hell bent on finding a legendary stockpile of powerful alien technology known as The Vault,80.67645065052106
1286841600,"[8, 9]",8808,Super Scribblenauts,[20],Missing,In this new game created and developed by 5TH Cell players use the stylus and touch screen to help Maxwell the games hero acquire the Starite the prize earned from solving the puzzle in even more robust challenges and redesigned levels Players now have the ability to write any object that comes to mind and modify it in any way they desire using adjectives to reach the goal in each level Adjectives can change the color size elements behaviors and many other aspects of the object they are describing Multiple adjectives can be combined together to produce incredibly creative objects allowing the players imagination to run wild for a truly unique and individualistic experience,75.88719744105205
1287446400,"[5, 13, 14]",4738,Cabela's Dangerous Hunts 2011,"[5, 9, 12, 20]",Missing,A global hunting adventure that quickly turns into a terrifying pursuit of the worlds deadliest animals In the ultimate battle of man versus nature American marksman Cole Rainsford and his estranged father go on a safari to hunt for maneating beasts in the heart of the African wilderness,75.0
1287100800,"[4, 15, 31]",7098,Naruto Shippuden: Ultimate Ninja Storm 2,"[6, 9, 12, 48, 49, 130]",The games adventure mode covers the original mangas chapter 245 to 450 Chapter 245 in addition to spearheading the start of a new story arc also marks the beginning of the socalled Part II myth arc adapted on television as Naruto Shippuden The main story that focuses on Naruto Uzumaki is told through 8 chapters including a prologue section Clearing them all unlocks an additional fragment chapter detailing Takas failed capture of Killer Bee based on several nonconsecutive manga chapters from 404 to 417,Taking players through the Naruto Shippuden story arc daring ninja warriors must strategically recruit the right support characters to ensure victory against any and all opponents With the winning combination players can easily unleash bigger and more explosive Team Special Techniques to obliterate enemies who stand in the way,74.6899111419433
1286409600,"[9, 12]",1225,Kingdom Hearts Re:coded,[20],Kingdom Hearts Recoded follows the story of Donald Duck Goofy Jiminy Cricket and King Mickey in Disney Castle after the events of Kingdom Hearts II Jiminy Cricket was attempting to organize what is known as Jiminys Journal after completing his adventure with Sora when he noticed a line that said Thank Naminé Looking further he discovers a message in the journal that he did not put there that states Their hurting will be mended when you return to end it King Mickey digitizes the journal and takes it in the simulated world in hopes of finding out more He awakens DataSora on the digital version Destiny Islands and asks him reenact the contents of the journal in an attempt to uncover the identity of those who are hurting,Kingdom Hearts Re Coded is a remake of Kingdom Hearts Coded that was released for Mobile only in Japan The game takes place after the events of Kingdom Hearts II when Jiminys Journal where the events of Kingdom Hearts I  II are recorded gets infested with bugs In order to decode the information in the journal and debug it King Mickey Donald Goofy and Jiminy Cricket digitalize it With the help of a digital Sora recreated from the Journals code they start exploring the Worlds in the journal to reveal what is missing  Levelingup and gaining abilities in done by installing chips and unlocking Support Abilities and Command and Accessory expansions in the Stat Matrix The Matrix also includes Cheat Tuners that are used to change gameplay elements such as game difficulty item drop rates etc  In addition to the regular Action RPG elements from the Kingdom Hearts series the game includes gameplay elements from other genres In some Worlds or Boss battles the game mechanics change completely Some are Sidescrolling or thirdperson shooter levels and even turnbased RPG  After reaching a certain point in the game each World can be revisited to try and get higher scores find new areas and do some side quests,71.17511537566796
1288310400,"[8, 33]",85097,Donkey Kong: Original Edition,"[5, 37]",Donkey Kong has kidnapped the beautiful Lady and taken her to a dangerous construction site Mario must climb to the top of the construction site and rescue Lady from the giant ape,Journey back to the beginning of Marios career when the plucky hero singlehandedly took on the mighty Donkey Kong for the very first time  This game is a port of the original Donkey Kong arcade which is different from the NES version,71.0
1288224000,[12],1174,Golden Sun: Dark Dawn,[20],Missing,After going dark six years ago 2010 will see a new dawn Golden Sun DS updates the popular portable Golden Sun roleplaying series with an impressive graphical style This installment follows the story of the previous heroes descendants and immerses players into the magic of its adventure by pushing the boundaries of intuitive touchscreen controls,70.09190374655131
1286236800,[31],2807,Ben 10 Ultimate Alien: Cosmic Destruction,"[5, 8, 9, 12, 20, 38]",The game involves Ben traveling to iconic realworld locations in search of the parts to an ancient Galvan artifact called the Potis Altiare to save the Earth from total destruction by an evil Tokustar,Ben 10 Ultimate AlienCosmic Destruction is a video game based on Ben 10 Ultimate Alien and is the fifth game in the Ben 10 video games series  The game was panned by reviews being criticized by its limited length game mechanics as well as several gameplay and design concepts,65.82434049269177
1287705600,"[5, 8, 32, 33]",9945,Super Crate Box,"[6, 14, 39, 46, 130]",Missing,Vlambeers SUPER CRATE BOX is coming to bring back the glory of the golden arcade age when all that really mattered was getting on that high score list Grab your baseball cap and loosen your pants its time to fight endless hordes of enemies and collect every weapon crate you can Prepare for an arcade delight with tight controls refreshing game mechanics cracking retro art and a terribly hip chiptune soundtrack,64.58928043184461
1288051200,"[12, 25, 31]",137,Star Wars: The Force Unleashed II,"[3, 5, 6, 9, 12, 20, 39]",A clone of Starkiller is created by Darth Vader But after he escapes his masters grasp he travels across the galaxy to discover who or what he really is,The Star Wars Saga continues with Star Wars The Force Unleashed II the highly anticipated sequel to the fastestselling Star Wars game ever created which has sold more than seven million copies worldwide  In Star Wars The Force Unleashed the world was introduced to Darth Vaders now fugitive apprentice Starkiller  the unlikely hero who would ignite the flames of rebellion in a galaxy so desperately in need of a champion In the sequel Starkiller returns with overthetop Force powers and embarks on a journey to discover his own identity and to reunite with his one true love Juno Eclipse  In Star Wars The Force Unleashed II Starkiller is once again the pawn of Darth Vader  but instead of training his protégée as a ruthless assassin the dark lord is attempting to clone his former apprentice in an attempt to create the Ultimate Sith warrior The chase is on  Starkiller is in pursuit of Juno and Darth Vader is hunting for Starkiller  With allnew devastating Force powers and the ability to dualwield lightsabers Starkiller cuts a swath through deadly new enemies across exciting worlds from the Star Wars movies  all in his desperate search for answers to his past,63.91887165258461
1287100800,Missing,84787,Puzzler World 2011,[20],Missing,Missing,57.0
1285977600,"[9, 32]",15063,Zen Bound 2,"[3, 6, 14, 130]",The goal of the game is to paint wooden sculptures by wrapping them in rope  a task that may sound simple but has surprising complexity Each of the levels presents a spatial puzzle that becomes obvious through inspection Some levels feature paint bombs that are helpful in covering complex areas of the object,Wrap your way to bliss in Zen Bound 2 the unique downtempo indie game This is a different gaming experience an opportunity to slow down zone out and focus on a task thats challenging but not stressful a set of gentle puzzles for the mind and fingers to solve Enjoy a calm and meditative gameplay experience with tactile dusty visuals and a sublime enveloping soundtrack by the sensational electronic artist Ghost Monkey,51.09400883765484
1287964800,"[5, 7, 9, 32, 33]",15387,Bit.Trip Fate,"[5, 6, 14, 37, 130]",Missing,BitTrip Fate is the penultimate chapter in the sixpart BitTrip series and will leave you wondering whats next,50.0
1286150400,Missing,84850,Rummikub,"[39, 159]",Missing,For more than 50 years players have loved Rummikub for its combination of tactical thinking luck and tense competition,30.0
