first_release_date,genres,id,name,platforms,storyline,summary,rating
1698451200,"[4, 9, 33]",274521,Razor Wire,[130],Missing,Take down zombies with a rope,Missing
1698364800,"[4, 13]",274520,WWII Tanks Battle: World War 2 Heroes Troopers Machines Sim,[130],Missing,Are you up for the challenge Dive into the heart of World War II and prove your tank commander skills in this epic gaming experience,Missing
1698451200,"[9, 13, 15, 31]",274518,Bio Block,[130],Missing,All new puzzle expereince,Missing
1697760000,"[8, 31]",274497,Blub,[130],Missing,Blub is a cute but radioactive platforming adventure with detailed levels and challenging gameplay,Missing
1698710400,"[4, 13, 15]",274485,Crowd City: Zombie Edition,[130],Missing,Missing,Missing
1698192000,"[10, 14, 32]",274479,Lonely Mountains: Downhill - Rivera's Revenge,[130],Missing,Turn on your bike light to explore the secret cave of Sierra Riveras lost trail in this free DLC Collect the fire elemental customization set by playing through the brandnew challenges Saddle up and face Riveras Revenge in the Lonely Mountains,Missing
1698019200,"[9, 13, 15]",274475,Hentai Stars: Ultimate Edition,[130],Missing,Missing,Missing
1697846400,"[9, 15]",274463,Letters to Heaven,[130],Missing,Guess the 5 letter word to reach Heaven,Missing
1698192000,[7],274449,The Little Mermaid: Visual Harmony,[130],Missing,Immerse yourself in a magical tale with dazzling illustrations as you live a new adventure in the underwater world of The Little Mermaid,Missing
1698278400,[9],274448,Tappy Word 2,[130],Missing,Tappy Word 2 is a fun and familyfriendly educational word game The aim is to identify the correct fourletter word from the jumble of letters  simply tap on the letters to spell out the correct answer,Missing
1698278400,[9],274447,Tappy Word,[130],Missing,The easy way to boost your English vocabulary skills,Missing
1698278400,[9],274446,Tappy Word 3,[130],Missing,The easy way to boost your English vocabulary skills,Missing
1698278400,[9],274445,Tappy Word Infinite,[130],Missing,The easy way to boost your English vocabulary skills,Missing
1698278400,[5],274444,EggConsole Thexder PC-8801MkIISR,[130],Missing,When discussing retro robotthemed games one masterpiece that always comes to mind is Thexder,Missing
1698451200,"[4, 5]",274443,Triple Zombie Collection,[130],Missing,The ultimate apocaliptic bundle Triple the zombies triple the thrills,Missing
1698364800,Missing,274422,Merge Games Cleaning Bundle,"[130, 169]",Missing,Missing,Missing
1698364800,Missing,274421,Merge Games Pixel Bundle,"[49, 130, 169]",Missing,Missing,Missing
1698364800,"[8, 31]",274420,DreamWorks Trolls Remix Rescue Deluxe Edition,"[49, 130, 169]",Missing,DreamWorks Trolls Remix Rescue Deluxe Edition bundles the full game together with the DreamWorks Trolls Remix Rescue Deluxe Character Packs 2 exclusive playable characters and 3 brandnew costumes into one rockin offering,Missing
1698105600,"[5, 31]",274056,Metal Gear Solid Master Collection: Volume 1 - Day One Edition,"[6, 130, 167, 169]",Missing,Missing,Missing
1698364800,"[5, 8, 31]",274007,Mega Man X: Project Zero,[19],In this whatif experience Zero takes the place of X during the original game,Mega Man X Project Zero is a complete hack of Mega Man X that reworks much of the games graphics gameplay music levels and cutscenes to fully integrate Zero as the main character,Missing
1698278400,"[5, 33]",273958,Arcade Archives: Burning Force,"[48, 130]",Missing,Pass the graduation exam to become a glorious space fighter,Missing
1696636800,Missing,273867,Super Mario Starlight,[19],Missing,Super Mario Starlight is a solo project that takes a unique spin on a traditional hack The game has a hub world that lets you explore and find levels freely but the stages themselves are linear like a traditional Mario game Think Peachs Castle from 64 with about 20ish linear stages instead of open world stages Yoshi Coins act as the main collectable The more you collect the more levels and areas of the hub world you will be able to access,Missing
1697932800,"[5, 8]",273745,Shotgun Mario 64,[4],Missing,Missing,Missing
1697846400,"[8, 31, 33]",273572,Long Run,[130],Missing,Collect as many people as possible,Missing
1697587200,Missing,273332,Gungrave G.O.R.E: Ultimate Enhanced Edition - Deluxe Edition,[130],Missing,Missing,Missing
1697587200,Missing,273330,Gungrave G.O.R.E: Ultimate Enhanced Edition - Character Pass,[130],Missing,Missing,Missing
1697241600,Missing,273329,Cats Bundle,[130],Missing,A bundle of six cat themed games on Nintendo Switch,Missing
1697414400,[31],273328,Castaway of Steel,[130],Missing,The player wakes up on an enigmatic island where he finds a coliseum and people fighting Nothing is what it seems can you survive this adventure full of mysteries,Missing
1698105600,"[10, 13, 15]",273327,"Car for Sale Simulator 2023: Car Mechanic, Wash, Car Flipper","[48, 130]",Missing,Step into the fastpaced world of automotive entrepreneurship with Car for Sale,Missing
1698278400,[7],273325,Easy Learning: Classical Music,[130],Missing,Classical Masterpiece songs that everyone has heard But do you actually know the title,Missing
1697846400,[13],273323,Foot Clinic: Complete Edition,[130],Missing,Missing,Missing
1697673600,"[4, 12, 31]",273322,For a Vast Future: Ultimate Edition,[130],Missing,Missing,Missing
1698105600,"[9, 14, 15, 33]",273321,Golf: Hole in Two,[130],Missing,Missing,Missing
1697414400,"[9, 13, 15]",273319,Hentai Girls: Definitive Edition,[130],Missing,Missing,Missing
1697500800,"[9, 13, 15]",273318,Hentai World: Director's Cut,[130],Missing,Missing,Missing
1698278400,[9],273316,The Kitty in the Trapping Garden,[130],Missing,On my way to a temple I found a garden Whats wrong with this place,Missing
1697932800,"[4, 5, 31]",273313,Space Games: Galaxy Attack,[130],Missing,A great galactic threat is looming and only you can save humanity,Missing
1698278400,Missing,273312,Spin Rhythm XD: Supporter Pack DLC,[130],Missing,Missing,Missing
1697241600,"[4, 15, 31]",273306,Mixx Island: Remix Plus - Complete Edition,[130],Missing,Missing,Missing
1697846400,"[13, 15, 31]",273305,Mystical Mixing: Wand and Frog Edition,[130],Missing,Missing,Missing
1697500800,Missing,273304,Wargroove + Wargroove 2 Bundle,[130],Missing,Take to the battlefield with Wargroove a strategy game for up to 4 players Choose your Commander and battle warring factions Design and share maps cutscenes and campaigns with editors and customization tools  Embark on an allnew adventure in Wargroove 2 filled with unlikely friendships unknown adversaries and ugly revenge plots Wage war against your foes with a cast of new Commanders and utilise their new tiered groove ability system to sway the fight in your favour,Missing
1697587200,Missing,273301,Gungrave G.O.R.E: Ultimate Enhanced Edition - Time Limited,[130],Missing,Missing,Missing
1697587200,Missing,273300,Gungrave G.O.R.E: Ultimate Enhanced Edition - Young Gun Grave,[130],Missing,Missing,Missing
1698451200,"[13, 31]",273299,Aquarium Land: Complete Edition,[130],Missing,Missing,Missing
1698364800,Missing,273107,Persona 4: Golden Midnight Channel Edition,"[48, 49, 130, 169]",Missing,Persona 4 Golden Midnight Channel Edition includes  Physical Copy of Persona 4 Golden for PlayStation 4 Lenticular Midnight Channel Box Persona 4 Golden Slipcover Grimoire Book Box Persona 4 Golden Official Soundtrack Premium Trading Card Set Yu Naurkamis Glasses and Display Stand All Out Attack 3D Shadow Box Metal Teddie Statuette SteelBook Persona 4 Golden Ending Photo Midnight Channel Pin Individually Numbered Certificate of Authenticity,Missing
1698364800,Missing,273106,Persona 4: Golden Grimoire Edition,"[48, 49, 130, 169]",Missing,Persona 4 Golden Grimoire Edition includes  Physical Copy of Persona 4 Golden Persona 4 Golden Slipcover Grimoire Book Box SteelBook,Missing
1697760000,Missing,272972,JoJo's Bizarre Adventure: All-Star Battle R - Yuya Fungami,[130],Missing,Hit the ground running with Yuya Fungami and snuff out your enemies with his stand Highway Go Go Become relentless in your pursuit of victory with Yuya Fungami,Missing
1697673600,"[4, 33]",272855,Arcade Archives: Blandia,"[48, 130]",Missing,Set out on a war between the king and the worlds mightiest warriors,Missing
1698278400,"[13, 15, 32, 34]",272830,Monster Prom 3: Monster Roadtrip x Cult of the Lamb,"[6, 130]",Missing,Embark on a road trip like no other in this coop narrative survival adventure Visit fun locations meet wacky characters and manage your resources wisely And yes you still can date some hot monsters,Missing
1697673600,Missing,272828,Vampire Survivors: Whiteout,"[6, 14, 34, 39, 49, 130, 169]",Missing,The 170 patch for Vampire Survivors brings a new snowinspired special stage Whiteout 2 new weapons 1 new character and 2 new relics with new achievements about the new content,Missing
1697241600,"[15, 31, 33]",272447,Flap Legends,[130],Missing,Become a flap legend,Missing
1697241600,"[31, 33]",272446,Giant Chase,[130],Missing,Grow your sword to take down the Giant,Missing
1697846400,"[5, 13]",272445,The Ghost X: Sniper Simulator,[130],Missing,In the Shadows We Thrive  GhostX Sniper Elite,Missing
1697155200,[31],272413,Sakura Alien 1: Uchuu kara no Raihousha,[130],Missing,An outofthisworld new Sakura visual novel saga begins,Missing
1696809600,"[31, 33]",272410,Draw and Color: Kawaii - Complete Edition +,[130],Missing,Missing,Missing
1696809600,Missing,272332,Edna & Harvey Bundle,[130],Missing,Classic pointandclick adventure gameplay like in the good old days Experience these two classics full of bizarre characters wacky and sometimes twisted humor crazy dialogue and challenging puzzles,Missing
1697155200,"[15, 31]",272185,Toonsters: Crossing Worlds,[130],Missing,Travel the world and catch many Toonsters to build your team and become the biggest Toonsters collector,Missing
1697155200,[31],272184,Clan's Revenge,[130],Missing,In Clans Revenge two young ninja train together but one becomes a villain triggering a confrontation between former friends in this visual novel full of shocking decisions,Missing
1697155200,"[4, 5, 13]",272183,Bullet Rodeo,[130],Missing,Draw your weapon from the holster keep your fingers near the trigger and prepare to fight merciless bandits,Missing
1697760000,"[9, 33]",272182,Bubble Shoot Farm,[130],Missing,Bubble puzzler full of farm animals,Missing
1697673600,Missing,271940,Hot Wheels Unleashed 2: Just a Scratch Pack,[130],Missing,Missing,Missing
1697673600,Missing,271933,Hot Wheels Unleashed 2: Turbocharged - AcceleRacers All-Star Pack,[130],Missing,Missing,Missing
1697673600,"[4, 9]",271928,Revenge of Banana,[130],Missing,Revenge of Banana is a fast paced FPS game one damage and youre dead You have to kill the enemy with your swift moves dodge a Strawberry trying to hit you a Watermelon throwing seeds at you and an Exploding Tomato,Missing
1697068800,[15],271868,Turn-Based Bundle,[130],Missing,Including five turnbased strategy games published by Goblinz,Missing
1697068800,"[9, 33, 35]",271867,Ultimate Jigsaw Puzzle Collection,[130],Missing,Enjoy 600 unique jigsaw puzzles across 5 different games Experience highquality images from various themes such as Nature Art Cities Animals and so much more,Missing
1697068800,"[8, 31]",271866,Buddy Canine Ballcaster,[130],Missing,In this platform game you control Buddy a ballthrowing dog who must rescue his brother from the evil goblin king and his minions,Missing
1697068800,"[12, 31, 33]",271865,The Legend of Shadow: Mask of the Force,[130],Missing,Shadow action to collect the masks of power and take vengeance on the gods Use the power of many masks of special skills to get stronger Enjoy stylish shadow action,Missing
1697500800,"[13, 35]",271863,The Love: Date Simulator with Girls,[130],Missing,Discover the power of words to shape your destiny in a game that celebrates the beauty of human connection,Missing
1697673600,"[4, 33]",271862,Super Ultimate Fighters,[130],Missing,The ultimate fighting game that brings together various fighters,Missing
1697673600,"[9, 13, 15]",271861,Hentai Tales Vol. 1,[130],Missing,Immerse yourself in fascinating tales solve intriguing puzzles and enjoy the beauty of anime images,Missing
1697760000,"[13, 31]",271860,Garden Buddies,[130],Missing,Unleash your inner gardener and immerse yourself in the serene world of Garden Buddies cultivating a vibrant flower garden alongside your new friend Mutsy,Missing
1697846400,"[8, 31, 33]",271859,Lamphead,[130],Missing,The protagonist of this game is a strange man who needs to breach out of the darkened and dangerous odd place at whatever cost,Missing
1698278400,[35],271842,Dog,[130],Missing,Looks like Ludo but its Dog In this game you also have to safely bring your four game pieces into your home area The difference is that they are moved using cards that have a few surprises in store for you Team spirit is important because you can only win together,Missing
1698278400,[13],271841,Nyanzou & Kumakichi: Let's make a flower garden,[130],Missing,Lets grow your favorite flowers,Missing
1697068800,[4],271831,Dragon Ball: Xenoverse 2: Special Edition,"[49, 130]",Missing,The Special Edition includes  Dragon Ball Xenoverse 2  Super Pass  Super Pack 1  Super Pack 2  Super Pack 3  Super Pack 4  Super Pass Bonus Early access to the character Future Trunks from DRAGON BALL SUPER  HERO OF JUSTICE Pack Set  HERO OF JUSTICE Pack 1  HERO OF JUSTICE Pack 2,Missing
1696550400,Missing,271818,Borderlands 3: Director's Cut,[130],Missing,Directors Cut is the second upgrade pack released for Borderlands 3 including behindthescenes content and additional missions and items,Missing
1697673600,[10],271777,Hot Wheels Unleashed 2: Twin Mill (Unleashed Edition),[130],Missing,An icon of style and creativity Were talking about Twin Mill the legendary Hot Wheels twinengine racing car even cooler with the exclusive Unleashed livery Your collection cant miss this beauty,Missing
1696896000,"[9, 10, 13]",271702,Car Parking & Car Driving Simulator 2023,[130],Missing,Its time to become a true driver and parking master,Missing
1697068800,"[9, 13]",271616,Japan Train Models: JR East Edition,[130],Missing,Build view and run realistic reproductions of trains in your own railway space Japan Train Models is a model train puzzle and layout crafting game for model train fans that allows you to create Train Models and Scenery just like a puzzle,Missing
1697673600,"[9, 35]",271518,Halloween Games for Toddlers and Babies,[130],Missing,Missing,Missing
1697155200,"[10, 14, 33]",271503,Moto Rush GT: Prime Edition,[130],Missing,Missing,Missing
1697068800,"[9, 33]",271477,Arcade Archives: Guttang Gottong,"[48, 130]",Missing,A fun railway trip,Missing
1697068800,"[13, 31]",271470,Moving Out 2: Deluxe Edition,"[49, 130, 169]",Missing,Missing,Missing
1696896000,"[14, 33]",271469,Mutant Football League: Complete Bundle,"[49, 130]",Missing,This is the ultimate bundle for the complete Mutant Football League collection and your ticket to the most outrageous hilarious and brutal parody of professional American football 7on7 arcadestyle football extravaganza where bloodthirsty superstar players hit the gridiron to battle it out in the most violent game ever played,Missing
1697155200,"[13, 31, 33]",271274,Submersible Simulator: Discover the Titanic into Ocean,[130],Missing,Riddles of the deep sea await you Become the number one underwater explorer,Missing
1696809600,"[9, 35]",271272,Jigsaw Ice Princess,[130],Missing,Solve 45 beautiful princess jigsaws in a magical ice world,Missing
1696636800,"[9, 13, 15, 35]",271270,Domino Draw,[130],Missing,Draw the domino path,Missing
1696636800,"[10, 14, 33]",271269,High Cars,[130],Missing,Dangerous driving high in the sky,Missing
1698278400,[35],271268,Yatzi,[130],Missing,Skillful combination is half the battle,Missing
1697155200,[33],271266,Special Ops,[130],Missing,Introducing the Special Ops Trilogy  an epic collection of three highoctane special forces games that will test your mettle and stealth skills to the limit,Missing
1696464000,Missing,271141,DC Universe Online: Episode 46 - Justice League Dark,"[6, 48, 49, 130]",Missing,A powerful curse is burning through the worlds most powerful magic users escalating their powers to dangerously violent extremes Hoping Batman can take on the hard work John Constantines transported his House of Mystery to overlook Gotham Cemetery where he and it are now under attack In Justice League Dark Cursed players will join forces with Batman and members of the Justice League Dark to put an end to this threat to all magic,Missing
1696550400,[12],271123,Persona Collection,"[6, 48, 49, 130, 167, 169]",Missing,Experience the power of Persona today,Missing
1698278400,"[9, 15, 32]",270960,Paintball 3: Candy Match Factory,"[49, 130, 169]",Missing,Join Boldy the adorable green monster on his sweetest and most thrilling adventure to fix the broken candy match factory Paintball 3,Missing
1698278400,"[5, 12, 31, 32, 33]",270867,Amazin' Mage,"[6, 130]",Missing,amazin Mage is a topdown randomly generated dungeon crawler with crafting and with excellent replay value,Missing
1696464000,"[10, 14, 31]",270813,Speediest: Car Racing Formula & Auto Sport,[130],Missing,Rev up your engines and get ready for the ultimate racing experience in Speediest  Car Racing Formula  Auto Sport Choose your path in the fastpaced world of motorsport as you take on the challenges of Formula and Autosport racing,Missing
1697155200,[33],270812,S.N.I.P.E.R.: Hunter Scope - Aniversary Edition,[130],Missing,This bundle includes base game Expansion Pack and Target Acquired,Missing
1696464000,"[10, 33]",270811,Pixel Game Maker Series: Ninja Runner,[130],Missing,A ninja never stops training,Missing
1697068800,"[13, 30]",270810,Pinball FX: South Park Pinball,"[6, 130]",Missing,Its South Park pinball style Join Cartman Stan Kyle Kenny and Butters in these totally sweet pinball adventures,Missing
1696464000,Missing,270804,Dark American Horror Stories,[130],Missing,Discover American horror stories that fuse the unexplained and the sinister in haunting settings revealing the dark secrets of American society,Missing
1696464000,"[13, 31]",270803,Dateless Love: Love Story Behind the Restoration,[130],Missing,Time slipped during a school trip in Kyoto it is a love game at the end of Edo period with handsome guys,Missing
1697760000,"[9, 13, 15, 31]",270800,Cooking Arena: 7 in 1 Edition,[130],Missing,Missing,Missing
1696464000,Missing,270797,"AEW: Fight Forever Hookhausen - Very Handsome, Very Evil Pack",[130],Missing,Expand your AEW playable roster with Hook and his ally Danhausen,Missing
1696636800,"[7, 33]",270796,Noisz Re: Collection G,[130],Missing,Noisz Re Collection G is a massive allinone collection of Noisz content featuring 40 actionpacked stages and 3 story campaigns which mix the visual novel format with intense rhythm battles Its time to face the music like never before,Missing
1697155200,"[31, 33]",270795,Knights & Guns: Prime Edition,[130],Missing,This bundle includes base game Expansion Pack 2 and Armor Pack 1 with  10 new levels for you to bring back the peace  7 new armors to help you on your quest  New enemies for that extra little kick,Missing
1697241600,"[13, 31]",270793,Farm Land: Complete Edition,[130],Missing,Start your farming adventure Take care of the plants watch them grow and harvest the crops Your quest is simple sow the seeds harvest the crops sell your products to the merchants and expand your farm to become the best farmer you can be,Missing
1698364800,Missing,270576,Coffee Talk 1+2 Double Pack Edition,"[48, 130, 167]",Missing,Coffee Talk is a coffee brewing and hearttoheart talking simulator about listening to fantasyinspired modern peoples problems and helping them by serving up a warm drink or two The Double Shot bundles both Coffee Talk 1 standard edition and Coffee Talk 2 collectors editions together Letting new players and existing fans get both games physically along with a large cup of goodies,Missing
1697760000,"[4, 5, 12, 15, 31, 32, 33]",270562,Squid Commando,[130],Missing,Squid Commando is an actionpacked classic arcade run  gun game that can be played solo or in coop,Missing
1697068800,[9],270478,Trapped in The Tricky Prison,[130],Missing,The prison is full of tricks Seek many rooms to find cues for getaway Can you get out,Missing
1696636800,"[13, 14]",270477,Hyper Gym Life 3D: Tough Guys,[130],Missing,Take the first step towards the pinnacle of the fitness world and good health,Missing
1697241600,"[10, 13, 14]",270476,Taxi Driver Simulator 2024,[130],Missing,Taxi Driver Simulator 2024 is a type of taxi simulator The player will play the role of a taxi driver who worked for so long that he became a millionaire Now he works as a taxi driver for fun The game has realistic graphics that give you the feeling of being in the scene where the action takes place The game features a garage with luxury cars that the player can purchase after accumulating enough currency The game has an open world and is intended for people loving simulator games,Missing
1697587200,[5],270473,Gungrave G.O.R.E: Ultimate Enhanced Edition,[130],Missing,Unique thirdperson shooter action game just made comeback to Nintendo Switch Become Grave a resurrected gunslinger and ruthless antihero and rain down bullets on your enemies,Missing
1696377600,[31],270472,Shadows of Truth,[130],Missing,Unravel a plot in New York play as two detectives who fight to find the truth,Missing
1696982400,"[10, 13, 14]",270471,Supreme Car Parking Simulator 2024,[130],Missing,At the disposal of the player there is a garage with different cars which he can acquire during the game The player has to complete many missions,Missing
1696377600,[4],270470,Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles: Ultimate Edition,"[49, 130, 169]",Missing,Ultimate Edition Content Includes base game all Digital Deluxe content and all Character Pass content,Missing
1698278400,"[9, 33]",270466,Halloween Bubble Shooter,"[48, 130]",Missing,Halloween Bubble Shooter is a spooky bubble shooter game for all ages,Missing
1696464000,"[5, 33]",270465,Arcade Archives: Darius II,[130],Missing,Sample tuna sashimi in 3 screen glory,Missing
1698278400,"[10, 14]",270464,Animal Kart Racer 2,"[48, 130]",Missing,Three two one  Step on it,Missing
1698364800,"[13, 31]",270331,Bratz: Flaunt Your Fashion - Complete Edition,"[49, 130, 169]",Missing,Bratz Flaunt Your Fashion  Complete Edition offers a thrilling fashion adventure Customize your favorite Bratz character explore Stilesville and beyond Complete quests play bratitudefilled minigames and chase the most significant stories while creating the ultimate fashion magazine Includes Girls Nite Out and Pretty N Punk Fashion Packs,Missing
1696896000,"[5, 33]",270326,Airship Defender,[130],Missing,Airship Defender is a game of air defense we try to grow our airship and protect it from enemies Well of course the enemies are experienced they come at us in waves and attack us and worse the bosses,Missing
1698710400,"[13, 31, 33]",270324,Ace Robot Combat,[130],Missing,Take command in Ace Robot Combat piloting mighty mechs on a quest for glory and vengeance in a futuristic world dominated by colossal war robots,Missing
1697673600,[13],270311,Animal Hospital,"[48, 49, 130, 167, 169]",Missing,Young animal lovers are warmly invited to come and discover the fascinating world of Animal Hospital Put on your vet gear and get ready to save all the animals coming through the doors of your hospital Soon you will learn everything there is to know about species from all four corners of the world,Missing
1697068800,"[4, 15]",270309,Fights in Tight Spaces: Complete Edition,"[49, 130, 169]",Missing,Fights in Tight Spaces Complete Edition,Missing
1696636800,[10],270300,Aquapark io: Complete Edition,[130],Missing,Complete Edition Features  15 large maps with slides  50 funny skins 11 floaties 13 gliders  multiplayer mode up to 4 players on one screen  opening packs with random skins  spawning mysterious powerups during the game  catchy holiday music  easy controls so anyone can play  simple rules and lots of fun,Missing
1696291200,Missing,270298,Disgaea 7: Vows of the Virtueless - Cosmetic Set,[130],Missing,This set includes the following DLC  Glasses Costumes Set  Disgaea Costumes Set  Magical Girl Magic Knight  Spirit Costumes  Charming Prinny  Slumber Cat Costumes  ShortHair Succubus  Felynn Costumes  Animal Ear Armor Knight  Witch Costumes  Gamer Professor  Mecha Girl Costumes  Nurse Kunoichi  Cleric Costumes  Oni  Kappa Prinny Costumes,Missing
1696291200,"[12, 15]",270296,Disgaea 7: Vows of the Virtueless - Complete Edition,[130],Missing,Includes the following  Disgaea 7 game  Cosmetic Set  Special Weapons Set  Starter Support Set  Season Pass,Missing
1696291200,"[12, 15]",270295,Disgaea 7: Vows of the Virtueless - Digital Deluxe Edition,[130],Missing,Includes the following  Disgaea 7 game  Cosmetic Set  Special Weapons Set  Starter Support Set,Missing
1696291200,Missing,270294,Disgaea 7: Vows of the Virtueless - Costumes Set,[130],Missing,Adds a set of 7 unique character costumes from previous games in the series,Missing
1696291200,"[8, 33]",270291,Johnny Trigger: Avenger Edition,[130],Missing,In this bundle you get content from the base game and Avenger DLC,Missing
1697500800,"[12, 13, 31]",270288,Harvest Moon: The Winds of Anthos - Visitors From Afar Pack,[130],Missing,A new chapter new characters and even a new bachelor and bachelorette await you in the Visitors From Afar Pack The Verne Trading Company has arrived and is eager to set up business But starting any new business can be challenging What kind of unforeseen bottlenecks await your new guests Will they see a return on investment or are they destined to stay in the red Help them launch their new brand all across Anthos,Missing
1696291200,Missing,270287,Disgaea 7: Vows of the Virtueless - Season Pass,[130],Missing,This set includes the following DLC  Bonus Story The Overlord Demon Lord and Sheltered Girl  Bonus Story The Hothead Princess and Dreamer  Bonus Story The Honor Student Final Boss and ExPresident  Bonus Story The Instructor Steward and Fallen Angel of Love  Bonus Story The Kind Demon Singing Princess and Thief Angel  Bonus Story The Zombie Sibs and Angel Little Sister  Bonus Story The Delinquent Curry Lover and Lady Overlord  Pleinair Completion Bonus,Missing
1698364800,Missing,270205,Disney Dreamlight Valley: Cozy Edition,"[48, 49, 130, 167, 169]",Missing,Missing,Missing
1696377600,[15],270201,Cardfight!! Vanguard Dear Days - Character Set 09: Sophie Belle,[130],Missing,Set including Fighter SOPHIE BELLE and sleeves,Missing
1696291200,"[12, 15, 31]",270198,"Disgaea 7: Vows of the Virtueless - Bonus Story: The Kind Demon, Singing Princess, and Thief Angel",[130],Missing,Adds a story featuring the following 3 characters Once completed you gain them as playable characters and save icons  Killia  Melodia  Artina,Missing
1696377600,[15],270192,Cardfight!! Vanguard Dear Days: Character Set 08 - Jinki Mukae,[130],Missing,Set including Fighter JINKI MUKAE and sleeves,Missing
1696377600,[15],270191,Cardfight!! Vanguard Dear Days: Character Set 10 - Samuel Fredson,[130],Missing,Set including Fighter SAMUEL FREDSON and sleeves,Missing
1698105600,[14],270160,Pickleball Smash,"[6, 48, 49, 130, 167, 169]",Missing,Unleash Your Pickleball Fever Get ready to serve dink and smash your way to victory in the thrilling world of Pickleball Smash Compete across multiple venues jump into challenging minigames and play in competitive tournaments to become the best of the best,Missing
1696291200,"[12, 15, 31]",270076,"Disgaea 7: Vows of the Virtueless - Bonus Story: The Overlord, Demon Lord, and Sheltered Girl",[130],Missing,Adds a story featuring the following 3 characters Once completed you gain them as playable characters and save icons,Missing
