first_release_date,genres,id,name,platforms,storyline,summary,rating
1658620800,[8],214764,Super Cream 64: The Grand Finale,[4],Missing,On the week before her daughters birthday Vanilla wonders how to surprise her daughter this year The answer Rent a huge castle redecorate it and have a bit of fun  A visual and audio overhaul of SM64 starring Cream  Cheese by Gamebun Nearly every enemy remodeled the majority of the music has been changed and new voice lines and dialog,Missing
1658016000,"[8, 33]",213220,That's a Cow,"[34, 39, 130]",Missing,Use the milk jet to fly around and defeat your enemies A super milky super destructive  super fun game You play as a small cow that can fly on its own jet of milk Rotate the cow to give her flight direction Use the milk jet to move faster fly higher push physical objects overcome various obstacles and defeat enemies with plungers they are very cute and very fierce Did I mention that they have a plunger Collect all the coins and play on the special toy machine with toy cows Unlock new cows and build your own special collection of cows You could also win one of the very rare cows with a unique jet yes there are cows that have more than just milk pouring out of them Its amazing isnt it,Missing
1658880000,"[5, 33]",212633,Samurai Aces III: Sengoku Cannon for Nintendo Switch,[130],Missing,Fire the exciting cannon shot The Japanesestyle shooter with quirky aesthetics is back for a third go Samurai Aces III Sengoku Cannon is a horizontalscrolling shooter game that first appeared in arcades in 2005,Missing
1658448000,Missing,212365,Puzzle Galaxy: Space & Steam,[130],Missing,Discover fun in space and dive into the vibes from the Victorian Era Puzzle Galaxy Space  Steam adds 28 new jigsaw puzzles with space and steampunk themes,Missing
1658448000,Missing,212364,Puzzle Galaxy: Cuteness Overload,[130],Missing,Discover more underwater fauna playful dogs and charmy fairy tales princesses Puzzle Galaxy Cuteness Overload adds 22 new jigsaw puzzles with ocean animals dogs and princesses,Missing
1658448000,Missing,212363,Puzzle Galaxy: Animal Album,[130],Missing,Enjoy the calm of underwater biomes magnificence of horses and playfulness of dogs  cats Collection includes special video puzzles,Missing
1658448000,Missing,212362,Puzzle Galaxy: Beautiful Views,[130],Missing,Travel to the most beautiful places created by men and nature Collection includes special video puzzles,Missing
1658448000,Missing,212360,Doodle Devil: Pack,[130],Missing,While Doodle God was busy creating the universe Doodle Devil was also having some fun The same addictive puzzle game play that made Doodle God a hit is back but with an evil twist,Missing
1659052800,Missing,212355,Bit Orchard: Animal Valley - Extended Edition,[130],Missing,Upgrade your orchard Sell your apples to earn money and improve your orchard Expand your land and find new secrets,Missing
1658361600,Missing,212353,Kissed by the Baddest Bidder: Engagement Cruise - Mamoru DLC Pack,[130],Missing,Missing,Missing
1658361600,Missing,212352,Kissed by the Baddest Bidder: Engagement Cruise - Ota DLC Pack,[130],Missing,Missing,Missing
1658361600,Missing,212351,Kissed by the Baddest Bidder: Engagement Cruise - Soryu DLC Pack,[130],Missing,Missing,Missing
1658361600,Missing,212350,Kissed by the Baddest Bidder: Engagement Cruise - Eisuke DLC Pack,[130],Missing,Missing,Missing
1658361600,Missing,212349,Kissed by the Baddest Bidder: Engagement Cruise - His PoV: Mamoru,[130],Missing,Missing,Missing
1658361600,Missing,212348,Kissed by the Baddest Bidder: Engagement Cruise - Mamoru,[130],Missing,Missing,Missing
1658361600,Missing,212347,Kissed by the Baddest Bidder: Engagement Cruise - Ota,[130],Missing,Missing,Missing
1658361600,Missing,212346,Kissed by the Baddest Bidder: Engagement Cruise - His PoV: Soryu,[130],Missing,Missing,Missing
1658361600,Missing,212345,Kissed by the Baddest Bidder: Engagement Cruise - Soryu,[130],Missing,Missing,Missing
1658361600,Missing,212344,Kissed by the Baddest Bidder: Engagement Cruise - His PoV: Eisuke,[130],Missing,Missing,Missing
1658361600,Missing,212343,Kissed by the Baddest Bidder: Engagement Cruise - Eisuke,[130],Missing,Im the only one whos allowed to touch you like that You just cant get enough of your fiance on this prewedding cruise trip,Missing
1657152000,[34],212306,"Oita, Beppu Mystery Annai: Yuganda Tourou","[6, 48, 130]",Missing,Missing,Missing
1659052800,"[8, 33]",212277,Avenging Spirit,"[48, 49, 130, 167, 169]",Missing,Creative and complex platform action with a unique supernatural touch,Missing
1658793600,"[9, 35]",212271,Solitaire Master VS,[130],Missing,Classic solitaire card game,Missing
1658793600,"[9, 31, 32]",212223,Hidden Through Time: Pirate Treasures,[130],Missing,This DLC includes 10 new levels It also features more than 300 new Pirate themed objects and characters which will be in the level editor upon purchase,Missing
1659139200,"[13, 31, 32]",211960,Illusion,"[6, 130]",Missing,Delivery personnel headed to a condominium building to deliver a package,Missing
1658793600,"[12, 31]",211917,Sword Art Online: Alicization Lycoris - Blooming of Matricaria,"[49, 130]",Missing,Blooming of Matricaria is the second major expansion DLC for SWORD ART ONLINE Alicization Lycoris Additional content includes a new story characters weapons and more,Missing
1658361600,[35],211319,Tiki Party: Quiz Game with Friends,[130],Missing,We propose a great fun game with more than 150 exciting and curious questions to connect and chat with your guests friends andor family  The questions will put you in imaginary situations where you will have to choose your favorite option or state your opinion Be honest to make this experience even more fun and dont pass on a question until its answered,Missing
1658361600,"[9, 33]",211318,Polygraph: Escape from the Lie Detector,[130],Missing,Something has happened in the city and you are the main suspect You defend your innocence but the investigators dont believe you and insist on giving you the dreaded polygraph test  Your objective is clear Dont get caught lying If you answer any question wrongly the polygraph will detect it and you will be locked up forever in prison,Missing
1658448000,[9],211315,Puzzle Galaxy,[130],Missing,Play with beautiful varied illustrations breathtaking photos and special video puzzles playing after completing a particular assembly,Missing
1658966400,"[5, 33]",211314,Counter Recon 2: The New War,[130],Missing,Counter Recon 2 The New War is a solo single playerfirst person shooter game Enjoy a thrilling FPS game with a diverse play mode and various weapons that can be unlocked by leveling up,Missing
1659052800,"[9, 33]",211310,Merge Your Room,[130],Missing,After a day of fun and games with friends and family its time to clean it all up Find pairs of items scattered around the apartment and merge them putting them in their places Every day there are more toys so finding them becomes even more difficult Will you manage to collect more of them than your friends,Missing
1659052800,Missing,211309,Pizza Bar Tycoon: Deluxe Edition,[130],Missing,Look out this pizzeria will soon become the best one in town  Well at least thats your plan  The clients are already standing in line and you have to serve them as soon as you can Its harder than it sounds though  Everyones in a hurry and you have to prepare each order exactly  otherwise people will get angry  Give it your best and you will make it,Missing
1659052800,"[10, 13, 14]",211305,Quarry Truck Simulator,[130],Missing,You think you know everything there is to know about driving Quarry Truck Simulator will make you think again as it puts you into shoes of a mine worker You will drive the biggest most demanding vehicles known to men Theyre heavy theyre powerful they can hold their own in the most uninviting terrain,Missing
1658448000,"[5, 31]",211301,Best Sniper: Shooting Hunter,[130],Missing,The war started Dinosaurs came back and bloodthirsty zombies are even more dangerous Its about time to find yourself in a new postapocalyptic action The wasteland full of destroyed buildings and dinos nests  its what the modern battlefield looks like Be careful and aim the rifle demanding opponents are waiting for you,Missing
1658534400,[9],211300,Secrets of Light and Shadow,"[49, 130]",Missing,Bundle includes LIT Bend the Light Bend and In My Shadow,Missing
1659052800,[33],210933,Superpanda 2,[130],Missing,Superpanda comes back in a whole new adventure full of dangers epic quests and monstrous bosses,Missing
1658361600,"[8, 9, 33]",210747,Arcade Archives: Chack'n Pop,"[48, 130]",Missing,Take control of Chackn and race against the clock to take back the hearts imprisoned by the Monstas and hidden throughout the labyrinth Use bombs to defeat the Monstas that chase you trying to swallow you whole,Missing
1658880000,"[13, 15, 32]",210746,Train Valley: Console Edition,"[48, 49, 130]",Missing,Build railroads in order to connect cities tunnels and bridges New railways are cheap when laid across bare fields but can be expensive when demolishing forests villages and other existing structures,Missing
1658966400,[33],210745,Arcade Archives: Roller Jammer,"[48, 130]",Missing,Win your way up the ranks in a variety of races as you work to become a pro roller skater The competition will call for more than just speed  youll also need to be tough enough to hang in there and knock your opponents off the track,Missing
1658966400,"[12, 31, 32]",210738,Citizen Sleeper: Episode - Flux,"[6, 14, 48, 49, 130, 167, 169]",Missing,Pressures in the Helion system bring the first ships of a refugee flotilla to Erlins Eye Meet and help those that get onstation before the quarantine locks them out,Missing
1658275200,"[12, 25, 31]",210699,Baldur's Gate: Dark Alliance II,"[6, 14, 48, 49, 130, 167, 169]",Missing,Using the 3rd Edition Dungeons  Dragons rules set Baldurs Gate Dark Alliance II features four new acts of hackandslash combat and powerful spell casting Even more monster types will engage in realtime battles using the same overhead perspective as witnessed in the original game Each selected character can parlay the experience gained from combat into acquiring new feats and enhanced abilities over time To help in battle a new item creation system lets players craft magical weapons and armor using raw materials found during their travels  As before two heroes can join the adventure in cooperative play on the same screen with each character differing in the types of feats and powers under his or her command Equipment can be found or purchased from local merchants using the gold looted from felled creatures or received as payment for quests Baldurs Gate Dark Alliance II also features a number of hidden areas secret characters and literally hundreds of items to find and use including potions scrolls and wands In addition the game features a new branching storyline that offers players a choice where to go next for fortune and honor,Missing
1658966400,"[15, 32, 35]",210527,Everdell,"[6, 14, 34, 39, 130]",Missing,Adapted from the awardwinning board game from Tabletop Tycoon Everdell is a fantastical citybuilding game combining worker placement and strategic card play to create a new civilization Gather resources to build fanciful Constructions and recruit colorful Critters to make your city thrive Each card in your city scores points and after four seasons have passed the highestscoring city wins  Face off against other founders in crossplatform multiplayer games or test your civic wits with AI play and Solo Challenges,Missing
1658620800,[8],210409,Super Mario World Central Production 2,[19],Missing,The longawaited sequel to An SMW Central Production finally here after over a decade An evil company known as Norveg Industries is expanding its business worldwide including the Mushroom Kingdom Can Mario put a stop to its business before nature as they know it dies out,Missing
1658966400,"[31, 34]",210401,Mizen Tantei: The Protea Cases,"[6, 34, 39, 48, 130]",Shinjuku 2023  The protagonist Chiharu Izuki lacks selfconfidence due to the trauma of once being kidnapped and spend her days unable to help anyone at all  One day while searching for a missing person at her detective agency job she comes cross the mysterious app Protea  It was a crime prediction artificial intelligence developed by the Metropolitan Police Department and currently being tested in the Shinjuku Ward  Guided by Proteas predictions Chihari encounters various incidents  She meets a detective who asks for her cooperation a mysterious boy who for some reason appears at the scene of the crime and others  Chiharus new life of cooperative work to prevent incidents before they occur has begun,Gather information and deduce how to prevent predicted incidents before they occur In Shinjuku City various incidents will occur such as assault theft and murder The protagonist will team up with the detective agencys director and detectives to confront these heinous incidents And their bonds will gradually deepen,Missing
1657929600,[31],210340,The Wind Waker Rewritten,[21],After washing up half alive on Outsets shores Link finds himself indentured under a cruel old woman and her spoiled granddaughter But when an opportunity to leave the island appears Link takes it and follows it all the way to his future bounty hunting partner King who is intent on hunting down the Great Seas greatest prize Ganon Together theyll adventure across the ocean in search of pearls and silverware while players uncover the mystery of Links past,Experience the Great Sea in an entirely new and unprecedented way with The Legend of Zelda the Wind Waker Rewritten a romhack that takes the dialogue from the original Gamecube classic and rewrites it from front to back to tell an entirely different unique story within the same framework of the game you know and love  This romhack does not change any models levels islands characters ai music sfx or any sort of gameplay whatsoever Instead the Wind Waker Rewrite features  Over 10000 new lines of dialogue Reimagined cutscenes and characterizations New video files A handful of texture edits  Welcome to newcomers and series veterans alike the Wind Waker Rewritten is the perfect way to either replay this fan favorite or step foot in its world for the very first time Playing this romhack couldnt be easier toosimply download one of two Patch Files and use xDelta UI to apply either patch to your original Wind Waker iso or nkit And then youre good to go  xDelta UI can be downloaded directly from romhackingnet,Missing
1657670400,"[4, 31]",209695,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles: Tengen Uzui Character Pack,"[49, 130, 169]",Missing,Tengen Uzui will become a playable character Additional contents such as quotes and profile photos will also be included,Missing
1657756800,"[5, 9, 31]",209692,Master Sleuth Bundle,[130],Missing,Missing,Missing
1657756800,"[5, 33]",209646,Arcade Archives: Dragon Saber,"[48, 130]",Missing,A powerful legend of immortal dragons,Missing
1657756800,"[5, 7, 9, 15, 32]",209525,Touhou Spell Bubble: Character Pack Hata no Kokoro,[130],Missing,Introducing Hata no Kokoro the expressive pokerface Has the Combo Morph 3 Types ability that gives you three types of Special Bubbles depending on the color of your fifth combo When the 5th combo is performed by a redpurple bubble a Flam Bubble appears on the opponents field YellowGreen will grant you a Thunderswipe Bubble and Blue will grant you a Paint Bubble Also the Spell Card is a distinctive character,Missing
1658448000,"[13, 31, 34]",209478,Liar Moon Shangri-La,"[6, 130]",Missing,A sad tale of lies and understanding Even if its your lie Im willing to accept it As a romance visual novel game this work uses the labels lie moon and tale of woe throughout the main story The love story between the heroine and the charming but sinful heroes is depicted,Missing
1658448000,[31],209344,Sakura Fantasy,[130],Missing,Become a cute fantasy knight in a magical kingdom of beautiful women,Missing
1657411200,[8],209077,Sicari 2: The Brink of Time,[19],The Sequel to Sicari Remastered  Set one year after the defeat of Niscura a new looms on the horizon  a mysterious being called TS94 who is seeking powerful artifacts known as the Shards of Serpos Sicari with the aid of K16 must gather these shards and use them to travel through time to track TS94 and stop her minions,A complete overhaul of SMW set in an original universe Two main playable characters Sicari and K16 each with their own playstyle Seven unique bosses Tons of unique level themes complete with entirely original graphics Six main worlds a secret world and a special world 46 exits,Missing
1658448000,"[9, 31]",208837,Dungeon Slime Collection,"[6, 48, 49, 130, 167, 169]",Missing,While walking in the forest our slime fell into a slippery dungeon Can you help him get out only by sliding to the dungeons walls Dungeon Slime Collection is a bundle of two games Dungeon Slime Puzzles Adventure and Dungeon Slime 2 Puzzle in the dark forest,Missing
1657238400,Missing,208618,Bit Orchard: Animal Valley - Ultimate Edition,[130],Missing,Missing,Missing
1657756800,"[8, 31]",208583,Silver Falls: Ghoul Busters,[37],Missing,Silver Falls Ghoul Busters is a throwback actionplatformer set in the mysterious world of Silver Falls In the early 90s Starlin Allerdyce and Atticus Longdraw two best friends forever hang out in their treehouse Late one night real monsters appear Will these two boys survive a terrible night,Missing
1657756800,"[10, 13, 14, 33]",208579,Super Toy Cars 1 & 2 Bundle,[130],Missing,Super Toy Cars and Super Toy Cars 2 are now available bundled together Enjoy both games from this series where you can race over a total of 33 different tracks from a unique point of view Experience arcade racing controlling small toy cars and advance ,Missing
1657584000,"[9, 31]",208462,Mira: A Bird's Flight,[130],Missing,Play as a bird avoid traps over 46 levels and a final boss to beat,Missing
1657152000,"[5, 13, 33]",208459,Retro Pocket Rocket,[130],Missing,Launch your rocket into a new galaxy in the Retro Pocket Rocket universe Join our astronauts and get an interstellar score by destroying asteroids,Missing
1657152000,"[5, 33]",208425,Arcade Archives: Rabio Lepus,"[48, 130]",Missing,Rabio Lepus is a shooting game released by Video System in 1987,Missing
1657152000,"[12, 15, 31, 32, 35]",208403,Dicey Dungeons Reunion,"[6, 34, 39, 48, 49, 130, 167, 169]",Missing,This is a major new DLC for the game  six new episodes one for each contestant Theres new music new art new equipment and of course new gameplay,Missing
1657065600,"[8, 12, 31]",208308,Castlevania: Circle of the Realm,[20],Sets 7 years after Draculas defeat on the event of Castlevania  Circle of The Moon GBA 1999  2001 Out of no where a castle emerged once again Play as Nathan Graves and Hugh Baldwin storm the demonic castle collect powerups and let the adventure begin,Is a simple yet complex modROM Hack for Castlevania  Portrait of Ruin Takes 7 years after the event of Castlevania  Circle of The Moon and as a Fan prequel to Castlevania 64 Arm yourself storm into the deep dark castle and be ready to send the dark legend back to its realm,Missing
1658102400,"[5, 12, 31]",208210,Loplight,"[6, 130]",Missing,Loplight is a twinstick shooter taking inspirations from Hermetic lore and old alchemical concepts Explore the ruins of this world find out whos responsible and defeat the monstrous creatures blocking your path,Missing
1658880000,"[8, 13, 33]",208041,GemaBoy: Zero Origins,[130],Missing,Explore inner conscience  multiverse in order to recover your memories and become GemaBoy,Missing
1657756800,"[9, 13, 15, 33, 35]",207997,Pet Rock,[130],Missing,The official Pet Rock featured in Minions The Rise of Gru is now available on the iPhone  iPad Adopt a Pet Rock to nurture from a baby to an adult by regularly feeding cleaning disciplining and playing with it In order to help you do this you need to regularly check your Pet Rocks vitals with the realtime monitor which easily displays your Pet Rocks vital stats and what needs attending too Keep your Pet Rock happy by playing the included Rock Paper Scissors mini bonus game with it Your Pet Rock lives in your time zone when its night for you its night in Pet Rock World no matter where in the World you live,Missing
1658966400,[34],207922,HajiLove: Making Lovers,"[48, 130]",Missing,Dating someone thats not your soul mate is a waste of time The only kind relationship Im interested in is one thats sure to have a happy ending If youre going to fall in love fall in love once Find your ideal partner a person that you love so much that it feels like youre burning up inside,Missing
1658966400,[34],207915,HajiLove: Making Lovers - Limited Edition,"[48, 130]",Missing,This edition includes the following   The game  Acrylic Figure  OP  ED Theme Song Maxi single  Microfiber Cloth,Missing
1657238400,"[5, 31, 33]",207903,Road of Death,"[48, 49, 130, 167, 169]",Missing,Road of Death is a 2D shooter with elements of survival and roguelike,Missing
1657152000,"[10, 13, 33]",207892,Forklift Extreme,[130],Missing,Ride numerous warehouses pick up pallets and deliver them to the specific locations on different shelves and heights Many challenges awaits,Missing
1657756800,[33],207891,Pixel Game Maker Series: Jetman,[130],Missing,Pixel Game Maker Series Jetman is a simple jumping action game using only one button,Missing
1657843200,[13],207890,Universal Flight Simulator,"[48, 130]",Missing,Fasten your seatbelts and be ready for the most realistic and beautiful flight of your life Universal Flight Simulator will let you pilot from old dusters to modern jets and helicopter,Missing
1657152000,"[9, 15, 35]",207888,Sticks Collection,[130],Missing,Get the classic Matchsticks  Coffee Break Club and challenge your mind by moving adding and removing matchsticks until you find the correct solution Improve your memory logical and spatial thinking on your own time,Missing
1656892800,"[7, 9, 12, 31, 32]",207803,Loop,"[6, 130]",Missing,Loop is a vibrant Contemplative Puzzle Game where you and your companion travel through a mysterious ethereal temple During this Journey you will traverse many riddles and face the ultimate enigma can the endless loop be broken,Missing
1657756800,"[32, 35]",207751,Otoko Cross: Pretty Boys Klondike Solitaire,"[6, 48, 130, 167]",Missing,Meet 5 cute crossdressing characters as they challenge you to classic solitaire Win with the cards youre dealt and unlock new outfits for your companions in this this celebration of Japanese otokonoko style and subculture,Missing
1657238400,"[9, 12, 13, 31]",207698,Sword and Fairy Inn 2,"[6, 48, 130, 167, 169]",Missing,Swords and Fairy Inn2  is a game developed by Softstar Entertainment It includes the type of RPG casual simulation in it Many roles of Sword and Fairy series come from different place to work in this Inn live and build a warm peace family together,Missing
1657238400,"[8, 31, 32, 33]",207692,Lost Dream: Memories,"[3, 6, 130]",Missing,Lost Dream Is back bigger than ever Explore the world as a cute little fox and go on a mission to find your forgotten piece,Missing
1658361600,"[13, 31, 34]",207663,Watashi no Kokoro ha Kirei desu ka: Am I Kind Hearted?,[130],Missing,The heroines are left to pay for the treatment of a strange disease They have taken on shady jobs at night without the protagonists knowledgeall while not knowing that it was actually a misdiagnosis,Missing
1657065600,"[9, 15, 32]",207515,The Snow Fable: Mystery of the Flame,"[6, 48, 49, 130]",Missing,Embark on a matchthree adventure of breathtaking magic and boundless imagination A girl embarks on a quest to save her fiery friend But with each step forward she draws closer to an encounter with a dark force she could not have conceived,Missing
1659052800,"[9, 32, 33]",207443,Salamander County Public Television,"[6, 48, 49, 130, 167, 169]",Missing,Become a professional thingdoer Complete wacky assignments for Salamander Countys local TV station and solve the mystery of why nearly everyone in the county suddenly disappeared,Missing
1657843200,"[10, 13, 14, 33]",207278,Shred! Remastered,"[48, 49, 130]",Missing,With flowy level design and addictive gameplay  every inch of trail will keep you on the edge and keep you coming back for more A total remake of Shred 1 remade with love from the ground up,Missing
1658448000,"[11, 12, 15]",207215,Heroish,"[14, 39, 48, 130, 167, 169]",Missing,Play as one of six epic heroes summon troops sling spells and destroy enemy towers to achieve victory in this exciting headtohead castle defense game Players can enjoy singleplayer adventures with three campaigns filled with campy storytelling sweeping musical scores and handcrafted environments Or they can dive into fastpaced battles with friends and family in competitive 1v1 or 2v2 matches Players can build custom decks and upgrade cards to create monstrous combinations of troops and spells as they aim to defeat their opponents destroy the Soul Gem that gives them power and move to the top of the leaderboards,Missing
1658275200,"[9, 31]",207110,Seduction: A Monk's Fate,"[48, 49, 130, 167, 169]",Missing,Survive in a dark realm in hopes of saving a young womans soul from being used in a forbidden ritual,Missing
1657843200,"[7, 31, 33]",206882,Loud,"[6, 48, 49, 130]",Missing,Immerse yourself in the ultimate arcade guitar experience and get lost in its rhythmic beats and beautiful audiovisual effects,Missing
