first_release_date,id,name,platforms,summary,genres,storyline,rating
1497571200,273336,Awarded Platformer Bundle,[49],Get the awardwinning platformer games In Between and Toby The Secret Mine in this awesome bundle,Missing,Missing,Missing
1497657600,238148,Ark: Ragnarok,"[3, 6, 14, 48, 49, 130]",Journey through an expansive 144 sq kilometer environment where elements from The Island Scorched Earth and all new biomes are combined to bring the ultimate survivor experience Whether tackling the extreme cold atop the highest mountains harvesting resources from an active volcano or just searching for that perfect base location Ragnarok plays host to explorers and base builders alike But survivors beware Ragnarok houses such creatures as Polar Bears Ice Wyverns and a mystical creature many have yet to tame in the ARK universe Ragnarok boasts many unique features such as custom explorer notes challenging dungeons dungeon bosses active hot springs unique pickupableharvestable resources new biomes an active volcano unique tree platform locations environmental traps unique ruins and so much more combined with a beautiful world to explore,Missing,Missing,Missing
1498003200,207118,Deformers,"[6, 48, 49]",Missing,Missing,Missing,Missing
1498694400,198495,Warframe: Chains of Harrow,"[6, 48, 49]",In response to a disturbing transmission from Palladino the Red Veil Syndicates spiritual medium Tenno are compelled to investigate a dark mysteriously abandoned Steel Meridian spacecraft found adrift Inside the vessel lights flicker and emergency lights strobe All is quiet except for whispers of Rap Tap Tap heard echoing throughout the lifeless craft What does it all mean Players must uncover the terrifying reality of what happened onboard how the Red Veil might play a part in it and more,"[5, 12, 25]",Missing,Missing
1496966400,196830,Bridge Constructor Bundle,[49],Bridge Constructor Portal  Portal Proficiency DLC Enter the Aperture Science Enrichment Center and experience Bridge Constructor Portal  the unique merging of the classic Portal and Bridge Constructor games,"[9, 13, 15]",Missing,Missing
1498521600,168746,Dragon Ball: Xenoverse 2 - Super Pack 4,"[49, 130]",Keep on enhancing your DRAGON BALL XENOVERSE 2 experience with new exciting content from the Future Trunks Saga of DRAGON BALL SUPER,[31],Missing,Missing
1498521600,168476,Steep: Extreme Pack,"[6, 48, 49]",Take your STEEP experience to a brand new level join the Icarus crew in a new story and own the skies with 3 adrenalinefueled new sports additional challenges and new customisation items included in the Extreme Pack,[14],Missing,Missing
1496361600,166277,Tekken 7: Collector's Edition,"[6, 48, 49]",This edition includes the following   Tekken 7  12 x 18 Kazuya  Heihachi Figure  TEKKEN 7 Original Game Soundtrack  Steel Book,[4],Missing,Missing
1497916800,165037,Injustice 2: Red Hood,[49],Download and play as Jason Todd AKA Red Hood  an infamous sniper gunslinger with deadly accuracy who uses both long range projectiles and midclose range setup attacks Red Hoods character power allows him to attack his opponents with closequarters gunplay,Missing,Missing,Missing
1497916800,164818,Injustice 2: Sub-Zero,[49],Download and play as SubZero who fights using a deadly combination of ice powers and martial arts,Missing,Missing,Missing
1496707200,140368,Forza Horizon 3: Mountain Dew Car Pack,"[6, 49]",The Mountain Dew Car Pack is a downloadable car pack that was made available for the PC and Xbox One releases of Forza Horizon 3 on June 6 2017,Missing,Missing,Missing
1498521600,138817,Valkyria Revolution Scenario Pack: Vanargand Bundle DLC,"[46, 48, 49]",This bundle includes the additional Scenarios of  Day in the Life of Wolves  Lamentations of Men  This bundle also includes Special Ragnite Jumping Wind and 30 Ragnite Shards,"[12, 16, 31]",Missing,Missing
1498521600,138813,Valkyria Revolution: Limited Edition,"[48, 49]",The Valkyria the embodiment of death is returning to the battlefield in Valkyria Revolution and players will have to do  and sacrifice  whatever is necessary to liberate their homeland With an engaging story full of political intrigue a battle system that mixes realtime combat and tactical strategy a gorgeous visual style and more the game will immerse players into the frontlines of a desperate war  In the wake of a revolution Jutlands elite soldiers the Vanargand must band together to defeat the Ruzi Empire and stop death itself  the Valkyria This grizzled antiValkyria squad is equipped with advanced mana weaponry and has the powerful ability to wield ragnite spells to combat this terrifying threat The unit is comprised of soldiers who have a high affinity for ragnite and even Jutlands own Princess Ophelia has joined the ranks The princess carries the utmost love for her country and has answered the call of duty to liberate those who are suffering from the Ruzis tyranny However Amleth  the commanding officer of Vanargand hides a terrible secret Is he friend or foe to the country he has sworn to protect   Story About War and Liberation  Taking place in an alternate world based on the European era of industrialization players will band together with Jutlands elite soldiers the Vanargand as they fight against the merciless Ruzi Empire However things may not be as black and white as they seem   A Revolution in RPG Combat  Though it bears the Valkyria name Valkyria Revolution eschews the original series traditional turnbased strategy for a new hybrid of fast paced realtime combat and tactical acumen across battlefields Balancing deadly attacks and cunning strategy will be the key to victory   A New Painterly Look with a Vibrant Soundtrack  The world of Valkyria Revolution is brought to life by the unique visual style provided by a new graphical engine and a vibrant soundtrack composed by the celebrated Yasunori Mitsuda Chrono Trigger Stella Glow   Languages  The powerful drama can be experienced in its original Japanese voice acting with English subtitles or in a brandnew English dub   Limited Edition includes a 12 song Soundtrack CD,"[12, 15, 31]",The story of Valkyria Revolution is told in medias res as a Jutland student working on a paper about The Five Traitors seeks to learn more about their history and the war between Jutland and the Ruzi Empire His teacher Richelle frequently interrupts the game to elaborate on certain points within the story as told to her by her greatgreatgrandmother who was a teacher to the Jutish princess at the time  The small country of Jutland was economically blockaded by Ruzhien a powerful empire that expanded its territory and achieved rapid industrial development after discovering the azure mineral Ragnite which serves both as an energy source and a catalyst for alchemic development Ten years prior to the war in the land of Molda an orphanage was burned down by the Ruzi Emperor Klaudiusz and his four Grand Generals as they were visiting nearby Valkyria ruins The men also kidnapped Maria the caretaker at the orphanage Only five orphans survived having been away from the orphanage at the time Amleth Grønkjær Basil Sabancci Fritte Eriksen Solomon Kahlenberg and Violette Szand The five secretly plotted to kill Klaudiusz and attempt to find Maria,Missing
1498521600,136034,Elite: Dangerous - Legendary Edition,"[48, 49]",This Legendary Edition includes   Elite Dangerous  Horizons Season Pass  1000 Frontier Points,[13],Missing,Missing
1498521600,132180,Valkyria Revolution: Vanargand Edition,"[48, 49]",Liberate a nation from their oppressors in Valkyria Revolution You equip your character with an arsenal of customizable weapons that can be upgraded and you combine battle tactics with political awareness to ensure your team is victorious Do what it takes to survive in Valkyria Revolution  This special Vanargand Edition comes with a bold pin inscribed with the Vanargands ferocious coat of arms a 12track soundtrack written by the extremely talented Yasunori Mitsuda Chrono Trigger Stella Glow and stunning outer box  In an alternative world based on the European era of industrialization players will band together with Jutlands elite soldiers the Vanargand unit to fight against the merciless Ruzi Empire  Though it bears the name of Valkyria the Valkyria Revolution eschews the original series traditional turnbased strategy to replace it with the new hybrid of fastpaced realtime combat and tactical acumen across battlefields  The world of Valkyria Revolution is brought to life by the unique visual style provided by a new graphical engine and a vibrant soundtrack composed by the celebrated Yasunori Mitsuda  The powerful drama of the game can be experienced in the original Japanese voice acting with English subtitles or in the brandnew English translation,"[12, 15]",The story of Valkyria Revolution is told in medias res as a Jutland student working on a paper about The Five Traitors seeks to learn more about their history and the war between Jutland and the Ruzi Empire His teacher Richelle frequently interrupts the game to elaborate on certain points within the story as told to her by her greatgreatgrandmother who was a teacher to the Jutish princess at the time  The small country of Jutland was economically blockaded by Ruzhien a powerful empire that expanded its territory and achieved rapid industrial development after discovering the azure mineral Ragnite which serves both as an energy source and a catalyst for alchemic development Ten years prior to the war in the land of Molda an orphanage was burned down by the Ruzi Emperor Klaudiusz and his four Grand Generals as they were visiting nearby Valkyria ruins The men also kidnapped Maria the caretaker at the orphanage Only five orphans survived having been away from the orphanage at the time Amleth Grønkjær Basil Sabancci Fritte Eriksen Solomon Kahlenberg and Violette Szand The five secretly plotted to kill Klaudiusz and attempt to find Maria,Missing
1496793600,129879,Tom Clancy's Rainbow Six Siege: Operation Health,"[6, 48, 49]",Operation Health has been all about fixing several issues and investing in better technology to make sure we keep growing strong in the upcoming years It focused on three main pillars technical improvements a new deployment process and addressing top community reported bugs,"[5, 24]",Missing,Missing
1496880000,129400,Dead by Daylight: Headcase,"[6, 48, 49, 167, 169, 170]",Turn your favorite Survivor into a fashion victim with trendy hairstyles and accessories The Headcase includes  For Dwight The Preppy Flatcap and the Millennial Dwight  For Meg The Tier III Braids and the Jogging Headband  For Nea The Night Out Nea and the Melonade  For Ace The White Panama and the Tomstache  For Claudette The Myopian Frohawk and the Colorful Headscarf  For Jake The Modern Explorer Beanie and the Jakebun,[15],Summer is coming or so they say For in the eternal dusk of The Realm of the Entity temperatures drop very fast as you wander the Fog pursued by coldminded killers Still theres no reason to drop your style Even the most fashionable outfit isnt complete without the perfect hairstyle or accessory However as fabulous as you look your stylish new looks are unlikely to protect you Wellgroomed survivors make for wellgroomed corpses After all who wouldnt want to look their best for this very special day,Missing
