first_release_date,genres,id,name,platforms,summary,storyline,rating
1646006400,[8],262282,World2D Re,"[6, 49, 169]",In this short game in a 25d world pass the levels and each level will face new challenges increasingly difficult,Missing,Missing
1644969600,"[13, 14]",250103,Pool Blitz,"[34, 39, 167, 169]",Challenge your friends enter pool tournaments and go head to head against players in realtime Shoot pool with ultrarealistic physics breathtaking graphics and play online with friends  Pool Blitz has a variety of games modes something for every Pool fan Choose 8Ball for an authentic pool experience or New Blitz mode for a nowait multiplayer experience Pick your mode,Missing,Missing
1645056000,[10],248415,Hot Wheels: Outer Space Customization Pack,[49],Give your Basement a stellar new look with the special Hot wheels  Outer Space Customization Pack 8 cosmic elements to decorate your Basement and 3 for your Unleashed Profile Becoming a star of the races has never been easier,Missing,Missing
1645488000,"[31, 32]",245166,Sherlock Holmes: Chapter One - Plague Doctor Pack,"[6, 48, 167, 169]",This DLC includes the following items  Plague Doctor Costume Laboratory Coat,Missing,Missing
1644278400,[31],226796,Generation Zero: Base Defense Pack,"[6, 48, 49]",Your battles with countless machines have paid off  other Resistance members have become inspired by your successes and have designed new structures to help keep your base varied and ready for any kind of attack This is only the beginning of how to expand on your base and with the following structures you are ready for battle once more,Missing,Missing
1644278400,"[12, 31]",224473,Scarlet Nexus: Brain Eater Pack 3,"[6, 48, 49, 167, 169]",The Scarlet Nexus Brain Eater Pack DLC contains a new episode which explores an unseen side of Karen Travers 2 different costume sets for all characters new Vision Simulator missions as well as other new challenges and rewards,Missing,Missing
1644969600,Missing,221606,No Man's Sky: Sentinel,"[6, 48, 49, 167, 169]",Fight alongside your own personal robotic companions and battle an array of new foes in the Sentinel Update Introducing a total overhaul of weapon systems new lore and stories allnew Sentinel enemies and combat behaviours the ability to reprogram and adopt your very own friendly AI drone and much much more,Missing,Missing
1644451200,[5],221392,CrossfireX: Operation Spectre,"[49, 169]",Witness the aftermath of Operation Catalyst firsthand in the second part of the CrossfireX single player campaign developed in partnership with Remedy Entertainment In Operation Spectre join the Black List Mercenaries on a mission to infiltrate a moving cargo train and extract dangerous intel before it reaches the Global Risk base New tools are now at your disposal including the legendary Spectre Suit a tactical gamechanger,Missing,Missing
1645142400,Missing,218467,Ex Shooter: Triple Bundle Pack,[49],MACE Space Shooter  Super Star Blast  Monster Blast,Missing,Missing
1645747200,Missing,218455,Clumsy Rush + Brawl Chess Family Bundle,[49],Are you ready to become a grandmaster and grab a crown Choose your hero and challenge other players in Brawl Chess chess game with a lively cartoon style On another side Clumsy Rush is a guaranteed dose of a laugh for friends and family Train your brain and bond with your loved ones at the same time,Missing,Missing
