first_release_date,genres,id,name,platforms,summary,storyline,rating
1443484800,[33],242953,Monopoly Plus: My Little Pony,"[9, 12, 48, 49]",The Rainbow power invades Monopoly Add some fun friendship and joy on your board with My Little Pony This DLC contains a whole customized board with an animated token Its time to saddle up for the rainbow power and Monopoly,Missing,Missing
1442880000,[14],240448,FIFA 16,"[9, 12]",Port of FIFA 16 for oldgen consoles PS3 and Xbox 360,Missing,Missing
1443312000,"[9, 31]",172584,LEGO Dimensions: Scooby-Doo Team Pack,"[9, 12, 41, 48, 49]",Zoinks The Lego worlds have been mashed up into a crazy topsyturvy multiverse and someone needs to help figure out whats going on Build and place ScoobyDoo and Shaggy on the Lego Toy Pad and bring them to life in the game Then activate their special abilities and help them solve the Lego Dimensions mysteries Call in The Mystery Machine and giant Scooby Snack and rebuild them for upgraded ingame abilities,Missing,Missing
1443312000,"[9, 31]",172579,LEGO Dimensions: Homer Simpson Level Pack,"[9, 12, 41, 48, 49]",Despite Marges advice Homer has consumed a plate of Chief Wiggums Guatemalan Insanity Peppers at the Springfield Chili CookOff and needs your help to uncover the riddles of the Coyote and seek out his soul mate Attach Homer to the Lego Toy Tag and place him on the Lego Toy Pad to see him spring to life in the game Activate his Sonar Smash and Big Transform abilities to overcome obstacles and defeat enemies When Springfields favorite dad needs assistance send in the rebuildable 3in1 Homers Car and TauntoVision to help save the day and win back the affections of Marge and the rest of the Simpson family in this exciting puzzlefilled world,Missing,Missing
1443312000,"[9, 31]",172570,LEGO Dimensions: Back to the Future Marty McFly Level Pack,"[9, 12, 41, 48, 49]",Marty McFly has been catapulted back to 1950s Hill Valley when an experiment carried out by his oddball scientist friend Doc Brown goes wrong Now he needs your help to find a way of traveling back to the future to rescue his friend Build Marty attach him to his Lego Toy Tag and place him on the Lego Toy Pad to see him come to life in the game Activate his special Sonar Smash ability to help him solve ingame puzzles and overpower enemies and when he needs a timetraveling boost add the rebuildable 3in1 DeLorean Time Machine and Hoverboard into the game,Missing,Missing
1443312000,"[9, 31]",172568,LEGO Dimensions: Owen and ACU Trooper (Jurrasic World) Team Pack,"[9, 12, 41, 48, 49]",Build Owen and the ACU and place them on the Lego Toy Pad to launch them into the Lego Dimensions multiverse Use their weapons and activate their powerful special abilities to battle enemies and solve exciting puzzles When things get tough send in Owens Velociraptor and the ACUs Gyrosphere and then rebuild them for upgraded ingame abilities,Missing,Missing
1443312000,"[9, 31]",172561,LEGO Dimensions: Portal 2 Level Pack,"[9, 12, 41, 48, 49]",Armed with only her portal gun and her wits journey as Chell and battle through the newly rebuilt Portal 2 Aperture Science Test Labs filled with puzzles thermal discouragement beams neurotoxins and GLaDOS Build Chell attach her to the Lego Toy Tag and place her on the Lego Toy Pad to see her spring to life in the game Activate her special Acrobat and Portal Gun abilities to overcome obstacles and defeat enemies and if shes in a tight spot call in the rebuildable 3in1 Companion Cube and Sentry Turret to help her escape from GLaDOS and Portals puzzlefilled world,Missing,Missing
1441324800,"[9, 31]",140247,Nightmares from the Deep: Cursed Heart,[49],Nightmares from the Deep The Cursed Heart is a classic adventure game that tells a gripping tale of undying love Assume the role of museum curator Sarah Black and take control of your destiny to stop the undead Captain Remington and save your daughters life Jampacked with chilling locations  from rotting shipwrecks to dank and mordant caves Use your wits to find clues solve puzzles and uncoil the ancient mysteries of Skull Island before its too late,Missing,Missing
1441324800,"[2, 31]",136170,Broken Sword 5: The Serpent's Curse - Premium Edition,"[48, 49]",Broken Sword 5 The Serpents Curse is a classical point  click adventure It abandons 3D graphics and direct control which were used in the two predecessors and returns to the style of the first two games The only major technical differences are a higher resolution and that the characters are modelled instead of drawn,Missing,Missing
1442275200,"[12, 15, 16, 31, 32]",115418,Braveland Trilogy,"[6, 48, 49, 130]",Braveland is a turnbased adventure game inspired by oldschool turnbased games such as Kings Bounty and Heroes of Might  Magic In Braveland you start as a humble warriors son whose village was cruelly raided  and work your way to becoming the commander of a powerful army Handcrafted art complements a wonderful fantasybased story where your young hero recruits allies to aid in the cause while learning spells and battling bosses on his way to becoming the ultimate protector of the land,Missing,Missing
