first_release_date,genres,id,name,platforms,storyline,summary,rating
1599004800,"[7, 9, 15, 32]",147919,Educational Games for Kids,"[48, 49, 130, 167, 169]",Missing,You are a parent and you are trying to relax a little by playing your favorite game Your child keeps asking you to let them try it But this game is not suitable for children because its a little scary and not educational at all Does this situation sound familiar At last a well thoughtout smart polished console quality educational game pack is out for your kids Suitable for boys and girls from ages 3 to 18 A pack of 21 different games with 51 variations that educate in various ways like reflexes logic math memory and knowledge Keep track of your childs progress with our statistics All games have easytolearn controls with interesting and fun things to do At last a pack of games designed to educate and make your children smarter The game runs natively in FHD when supported,Missing
1600387200,"[5, 8, 31]",147602,The Pew Pew Bundle Vol. 1,"[49, 130]",Black Paradox Unleash an arsenal of weapons powerups drones and other upgrades to defeat the galaxys most dangerous criminal organization in this fastpaced roguelite shoot em up  Bleed 2 A furiously fun and fastpaced runandgun arcade action game Pinkhaired heroine Wryn the worlds greatest  and only remaining  hero returns to defend the globe from an invading force of villains  XenoRaptor Take on heavilyarmed space dragons in this frantic twinstick shooter Strip defeated foes of their parts to assemble the ultimate weapon Harness the power of railguns tractor beams mind control and much more,Prepare to fire Three incredible shooterfocused favourites in one explosive bundle,Missing
1600214400,"[9, 15, 32]",146863,Flying Soldiers,"[6, 48, 49, 130]",Not everything is as it seems in this fun game because these flying soldiers can hardly glide a few inches and they dont exactly have the abilities to go into battle  So its no surprise that with squads made up of these characters they wouldnt be able to get themselves out of the mess theyre in Their only hope lies in your tactical skills to help them advance  Spikes traps electric fences and rings of fire are just some of the many dangers these daredevil soldiers must avoid over a total of 45 missions  Youll find yourself with three types of birds with different skills but even the boldest wont make it through without your help  Its not only about strategic placement of the limited objects available throughout the terrain You also have to think about the soldiers positions and skills timing their movements right and how they interact with objects,Get ready to command an odd squad of fun birds and devise a plan to bring them safe and sound to the end of the battlefield An outlandish puzzle game that will challenge your mind to make these greenhorn recruits into brave soldiers,Missing
1600387200,"[5, 32, 33]",146102,Crisis Wing,"[6, 48, 49, 130, 167]",Missing,Crisis Wing is a mid90s style arcade shootem up shmup game with frantic fastpaced gameplay and colorful pixel graphics,Missing
1600732800,"[8, 9, 15, 31, 32, 35]",143488,Dungeons & Bombs,"[6, 46, 48, 49, 130, 167, 169]",Missing,Dungeons  Bombs  challenging puzzle game where you need to save your princess with the beard  This is dynamic fusion of classic puzzles with boxes and bombs When enemies drag people into their dark lair and do their vile deeds there the hero and his faithful sword always come to the rescue But what if the hero does not have a sword but only a lot of enthusiasm and an endless supply of explosives Well bad for them Go through dark labyrinths of dungeons and try not to blast yourself up,Missing
1600128000,Missing,141570,Fallout 76: Season 2 - Armor Ace,"[6, 48, 49]",Missing,Youll join Armor Ace and the Power Patrol in their march of freedom against the dreaded Subjugator and his army of Red Viper minions Help lead the charge against the oppressive Vipers and fight for Liberty as you rank up over the following 10weeks With each rank you achieve you will unlock new rewards like themed cosmetics CAMP items ingame currencies Perk Card Packs and more,Missing
1599696000,[31],141014,Tell Me Why: Chapter Three - Inheritance,"[6, 49]",Missing,The search for their fathers identity has thrown the twins lives into turmoil Fearing hes lost his sister Tyler continues the pursuit alone Meanwhile Alysons guilt brings her into conflict with the people she loves most as the heartrending Tell Me Why trilogy concludes,Missing
1599091200,[31],141013,Tell Me Why: Chapter Two - Family Secrets,"[6, 49]",Missing,The Ronan twins continue to uncover MaryAnns secrets but find that some people who knew her want the truth to stay buried Michael helps Tyler adapt to life in Delos Crossing while Alyson struggles with the tension between her brother and Uncle Eddy,Missing
1600387200,"[31, 32]",140953,An Evil Existence,"[6, 48, 49]",In the remote English town of Boatnug the Hartley household awaits anyone who dares to step foot onto their property Occupied by a murderous family with a very dark past When Unsolved mysteries social media page creators Lisa and her Boyfriend James decide to visit the Hartley household to capture footage for their social media page They soon regret ever going there,Within the first 5 minutes of game play you will be trapped into a interactive nightmare a horrific exploration of pure and realistic survival horror  The only way to survive and stay alive is to defend yourself from each member of the family who engage in combat through out the game,Missing
1600387200,"[8, 9, 31, 32, 33]",140952,Tamiku,"[6, 48, 49, 130]",Missing,You are an alien from a distant galaxy who is totally obsessed with blow up balloons Having popped every last balloon on your home planet now you must venture to other worlds in search of more balloons to pop Inspired by classic arcade games Tamiku is an arcade game in which you have to burst all the balloons of a level without being killed To do this you will face different dangers jump run and quickly inflate the red balloons,Missing
1599004800,"[9, 10, 13, 15]",140951,Perfect Traffic Simulator,"[49, 130]",Missing,Imagine the world without drivers It cant end well unless you will control them before they start their journey Take control of each car on the streets and strategize your moves so cars driving on full speed smoothly pass by each other without waiting any second in the traffic Each scenario will require different approach so please be careful with great power comes great responsibility,Missing
1601424000,"[14, 31, 33]",140948,Birthday of Midnight,"[48, 49, 130]",Everyones favorite fairy is back and ready to be once again launched into the sky But as always treacherous obstacles like spikes circular saws and plenty of other dangerous hazards are par for the course To earn a perfect score you must accurately complete each level in the minimum number of strokes providing an additional layer of challenge  Do you have the skill to swing for a hole in one,From the creators of Midnight Midnight Deluxe and 36 Fragments of Midnight comes another round of golflike action fun,Missing
1600300800,"[9, 31]",140947,The Secret Order: Return to the Buried Kingdom,"[48, 49, 130]",Missing,Embark on a journey to the hidden world of dragons and other fantastic creatures and try to lift the curse Explore beautiful locations encounter unique beasts solve riddles reach the finale of this epic quest and discover the power of friendship  Play as a strong female character and deal with everything this immersive adventure game has to offer Unforgettable hiddenobjects scenes challenging puzzles and  last but not least  the evil Necromancer and his army of skeletons Get ready for the mesmerizing story of an adventure game you wont forget Save the Buried Kingdom,Missing
1601251200,[13],140946,TheHunter: Call of the Wild - 2021 Edition,[49],Missing,TheHunter Call of the Wild 2021 Edition lets you dive into a hunting experience like no other containing the base game 4 reserves 3 weapon packs 3 equipment packs and 2 trophy lodges Plunge into an atmospheric open world teeming with life from the majestic truetolife animals to the rustling of leaves above you as you stalk your prey You can decide to hunt on your own or join up and hunt together with friends Just remember you are not just a visitor in this world you are a living and breathing part of it As you finally spot the majestic crown of your first red deer through the brush the feeling is indescribable,Missing
1601078400,"[8, 9, 15, 31, 32]",140612,Flatland Vol.2,"[6, 48, 49, 130]",Missing,Flatland Vol2 is a fastpaced hardcore platformer featuring handcrafted levels and Lightningfast respawns Help Square in crossing the most dangerous part of Flatland the flooded wells  Run jump die learn repeat,Missing
1599436800,"[13, 14, 32, 33]",140421,Super Arcade Soccer 2021,"[6, 48, 49, 130]",Missing,SUPER ARCADE SOCCER 2021 lets you play soccer like never before combining the best in new technology and classic retro games Its the best of both worlds Tactics meets intense gameplay in a oneofakind game youre sure to enjoy Face off against IA like youve never seen before Enjoy a wide variety of competitions and an extensive database with the best teams and players in the world  Play with or against your friends in leagues cups and friendlies Even a local 2 vs 2 match  Pass dribble shoot head volley Do whatever it takes to outscore your opponent by the final whistle  FEATURES  Reallife teams and players Clubs and International Teams Leagues cups and friendly matches Local 2 vs 2 matches Awesome ball physics Configure your lineup Choose from different tactics Reallife sound Player has 7 skills shooting passing aerial ability strength control stamina and speed Endless ways to customize each player hair beard physique skin tone etc  The game includes 100 clubs 60 international teams and 1800 players based on reallife players,Missing
1599177600,"[10, 13, 14]",139980,Tony Stewart's All-American Racing,"[6, 48, 49]",Missing,Built in collaboration with 3 time NASCAR Cup Series Champion and 2020 NASCAR Hall of Fame Inductee Tony Stewart AllAmerican Racing features an all new physics engine with US Legend Cars Street Stocks and BigBlock Modifieds along with 26 brand new dirt tracks,Missing
1600214400,"[13, 32]",139970,Kerbal Space Program: Enhanced Edition Complete,"[49, 169]",In Kerbal Space Program take charge of the space program for the alien race known as the Kerbals You have access to an array of parts to assemble fullyfunctional spacecraft that flies or doesnt based on realistic aerodynamic and orbital physics Launch your Kerbal crew into orbit and beyond while keeping them alive to explore moons and planets in the Kerbal solar system constructing bases and space stations to expand the reach of your expedition,The Kerbal Space Program Enhanced Edition Complete bundle includes the heavilyawarded and ever evolving space simulation game Kerbal Space Program as well as the History and Parts Pack  Breaking Ground expansion for a bundled discount,Missing
1599523200,Missing,139907,Avicii Invector: Encore Edition,"[49, 130, 386]",Missing,Retake the stage for the most complete performance yet Soar through 35 of AVICIIs biggest hits and sweep each fade and attack every beat across SEVEN worlds in this enthralling rhythmaction experience,Missing
1599177600,"[13, 14]",139878,Tony Hawk's Pro Skater 1+2: Digital Deluxe Edition,"[6, 48, 49, 130, 167, 169]",Missing,The Digital Deluxe Edition includes the complete Tony Hawks Pro Skater 12 Game The Ripper skater from PowellPeralta unique retro outfits for Tony Hawk Steve Caballero and Rodney Mullen and unique retro content for the CreateASkater mode,Missing
1600387200,"[4, 14, 33]",139826,WWE 2K Battlegrounds: Digital Deluxe Edition,"[49, 130]",Missing,The world of WWE is your battleground with allnew over the top inyourface arcade action as your favorite WWE Superstars and Legends battle it out in outlandish environments with an arsenal of moves special abilities and powerups Compete with your friends in your favorite match types including Steel Cage Royal Rumble Fatal Four Way and more as Mauro Ranallo and Jerry The King Lawler call the mayhem  Raise some hell with Stone Cold Steve Austin lay the SmackDown with the Attitude Era version of The Rock and get rowdy with Ronda Rousey The WWE 2K Battlegrounds Digital Deluxe Edition includes three versions of each Superstar along with the preorder bonus Edge Also includes additional 1100 Golden Bucks to unlock additional WWE Superstars and legends,Missing
1599523200,"[12, 13, 31]",139823,The Sims 4: Plus Journey to Batuu Bundle,"[6, 48, 49]",The Sims 4 Unleash your imagination and create a unique world of Sims thats an expression of you Explore and customize every detail from Sims to homes and much more Choose how Sims look act and dress then decide how theyll live out each day Design and build incredible homes for every family then decorate with your favorite furnishings and décor Travel to different neighborhoods where you can meet other Sims and learn about their lives Discover beautiful locations with distinctive environments and go on spontaneous adventures Manage the ups and downs of Sims everyday lives and see what happens when you play out scenarios from your own real life Tell your stories your way while developing relationships pursuing careers and life aspirations and immersing yourself in this extraordinary game where the possibilities are endless Play with life  The Sims 4 Journey to Batuu Create your Sims unique Star Wars story as you explore the remote world of Batuu from Galaxys Edge at Disneyland and Disney World Will your Sim join up with the Resistance fall in with the scoundrels or enlist with the First Order Its up to you Build up your Sims reputation to unlock missions purchase a lightsaber or droid and meet iconic Star Wars characters like Rey and Kylo Ren,Youre in control of creating unique Sims building their homes and exploring vibrant worlds  including the remote planet of Batuu,Missing
1600992000,"[13, 14, 32]",139233,Maximum Football 2020,"[6, 48, 49]",Missing,Time to hit the Gridiron with some incredible action Custom Teams available and two sets of rulesfield the Canadian game as well as American similar to the college game,Missing
1600214400,"[8, 32, 33]",138926,Exp Parasite,"[3, 6, 14, 48, 49]",Missing,A retro hardcore 2D arcade game where every minute of gameplay is unique Take control of an experimental parasite that infects different mechanical objects overcomes countless obstacles and fights powerful bosses to achieve goals set by an unknown puppeteer,Missing
1599782400,"[9, 32, 33]",138917,ReactorX,"[49, 130]",Missing,This is a relaxing game about moving boxes on energy grids in a scifi setting in order to repair the space ship which was hit by a meteor,Missing
1599696000,"[8, 31, 32, 33]",138911,Moon Raider,"[6, 14, 34, 39, 48, 49, 130]",Ava is the young daughter of the brilliantbutaging scientist Dr Cavor and Selene the former queen of the moon As a selenite Selenes life depends on the special energy only moon gems can provide With none left and time running out Dr Cavor enlists his daughter to raid the moon of as many gems as she can find  Ava must survive the treacherous catacombs deep beneath the surface of the moon Her enemies a legion of corrupt aliens that now rule the moon with force are far less primitive than they first appear Their world is full of terrifying technology deadly traps and armed soldiers at the ready Ava soon realizes that the only way to save her mother is to save the moon from itself,Moon Raider is a 2D action adventure platformer set in the diverse and dangerous underworld of the moon,Missing
1600128000,"[5, 31]",138784,Tom Clancy's Ghost Recon: Breakpoint - Red Patriot,"[6, 48, 49, 170, 203]",Missing,The third piece of DLC content in the Ghost Recon Breakpoint season pass,Missing
1599091200,"[4, 9, 31, 33]",138707,3 out of 10: Season One,"[6, 49, 130, 169]",Missing,Join the ongoing adventures of developers at the worlds worst video game studio Shovelworks Studios as they endure antics both absurd and topical  Part animated show part game 3 out of 10 is the first playable sitcom Were 99 sure thats true You can tell us if were wrong,Missing
1599004800,"[9, 32]",138646,Batu Ta Batu,"[6, 48, 49, 130]",Missing,Batu Ta Batu is a colorful tile puzzle game from one up to four players Slide combine and match the tiles of the same color through hundreds of levels and several game modes,Missing
1600992000,"[5, 9, 15, 32, 33]",138534,RoboPhobik,"[6, 49, 130]",During the early 70s the government created a secret experimental robot city controlled by a supercomputer called PAL 9000 One day PAL 9000 went out of control and rebelled against his creators He captured all the scientists and started an evil plan to take over the world In order to regain control over PAL 9000 and its robots a special team of highly skilled agents has been put together some of them have already entered the City and are entrapped inside As Julie a rookie agent your goal is to find all your teammates and defeat the evil PAL 9000 But are you sure you are on the right side Are you sure robots are the aggressors   Enemies move only if you move If you are about to get surrounded stop and find a safe place then go there and keep fighting  6 playable characters each with a unique playing style  A story about love hate and machines  more than an hour of cutscenes  Save more than 80 scientists and unlock 10 powerful weapons,A 70s scifi inspired topdown arcade shooter that has a unique twist enemies wont move or attack if youll stand still Use you tactical skills to not be surrounded by robots and unfold a rich story of love hate and machines,Missing
1599177600,"[9, 31, 32, 33]",138384,Mushroom Savior,"[6, 49, 130]",Missing,The evil tree kidnapped the mushroom folk and imprisoned them in the dungeon Help the mushroom king to rescue his people Make your way through the dangerous dungeon save the mushrooms and defeat the evil tree,Missing
1599523200,[12],138200,Kingdoms of Amalur: Re-Reckoning - Collector’s Edition,"[6, 48, 49]",Missing,The Kingdoms of Amalur ReReckoning  Collectors Edition on PlayStation 4 Xbox One and PC includes the full game which boasts more than 50 hours of gameplay plus the content listed below     A highlydetailed Alyn Shir Figurine 208cm tall x 18cm wide x 142cm deep   A custom Amalur keychain   Five pieces of original ingame artwork   The awardwinning game soundtrack composed by Grant Kirkhope   A highquality Collectors Box,Missing
1599436800,"[4, 12]",138198,Kingdoms of Amalur: Re-Reckoning - Fate Edition,"[6, 48, 49]",Missing,The Fate Edition contains the ReReckoning MainGame and the upcoming content Addon Fatesworn that extends the game of 5 hours,Missing
1599523200,"[12, 13, 31]",137294,The Sims 4: Journey to Batuu,"[6, 14, 48, 49, 167, 169]",Visit iconic locations from the Star Wars saga as you complete challenges and special missions to tip the balance of power Every decision your Sims make counts in the grand scheme of a galactic conflict Who knows maybe youll even find love along the way  Your Sims are definitely not at home anymore From the Millennium Falcon to the bustling cantina and unique attire of Batuu Sims will be surrounded by the iconic sights and sounds of Star Wars  When your Sim returns home bring back new decor and recipes inspired by your travels play a game of sabacc or host a playful lightsaber training session  Every adventurous Sim needs a lightsaber and a droid Collect kyber crystals to construct your unique lightsaber then head to the Droid Depot to get a trusty companion to accompany you on missions  Be careful who you trust Batuu is home to the scruffy and the scheming the noble and the brave so choose your allies carefully First Order Resistance or Scoundrels  the choice is up to you  Once youve chosen a faction complete missions collect rewards and earn reputation points Climbing the chain of command by completing missions also begins to introduce new faction contacts like Vi Moradi and Rey,Create your Sims unique Star Wars story as you explore the remote world of Batuu from Galaxys Edge at Disneyland and Disney World in The Sims 4 Journey to Batuu Will your Sim join up with the Resistance fall in with the scoundrels or enlist with the First Order Its up to you Build up your Sims reputation to unlock missions purchase a lightsaber or droid and meet iconic Star Wars characters like Rey and Kylo Ren,Missing
1599523200,"[25, 31]",137133,Minecraft Dungeons: Creeping Winter,"[6, 48, 49, 130]",Missing,A creeping winter is slowly taking over everything it touches and the source of its chilling power is a powerful creature known as the Wretched Wraith To stop the neverending winter in its icy tracks a noble hero must take on new missions in the lands trapped below zero,Missing
1600905600,"[9, 13, 15, 32]",136851,Rip them Off,"[3, 6, 14, 39, 49, 130]",Missing,Rip Them Off is a new puzzle game of economic management and tower defense The Board needs profit and its up to you to line the streets with shops the masses cant resist Choose your locations pick your stores and earn your way up the corporate ladder and its increasingly difficult challenges,Missing
1600300800,"[8, 31, 32]",136502,Journey of the Broken Circle,"[6, 14, 39, 48, 49, 130]",Missing,Journey of the Broken Circle is a game about falling in and out of love A broken circle sets out on an existential journey in search of something to complete it,Missing
