first_release_date,id,name,platforms,summary,genres,storyline,rating
1490140800,234308,Goat Simulator: Waste of Space Bundle,[49],Contents Goat Simulator and Waste of Space DLC  Goat Simulator is the latest in goat simulation technology You no longer have to fantasize about being a goat your dreams have finally come true  Goat simulation is finally leaving the planet where it was once conceived to explore the endless possibilities of space Though we only had time to explore some of them Fly and shoot stuff in space because nobody makes games about flying and shooting in space anymore,Missing,Missing,Missing
1490313600,198435,Warframe: Octavia's Anthem,"[6, 48, 49]",Do you hear the music Tenno Faint memories of the Mandachord orchestra linger and Suda wishes you follow it Do as the Cephalon requests and be rewarded knowledge of an instrument from another time the Mandachord But take caution following her instructions may lead you down a twisted path,"[5, 7, 12, 25]",Missing,Missing
1488412800,164703,Watch Dogs 1 + Watch Dogs 2 Standard Editions Bundle,[49],Purchase the Watch Dogs and Watch Dogs 2 bundle and gain access to these awardwinning titles at a great price In Watch Dogs become Aiden Pearce and hack your way around Chicago to take down ctOS In Watch Dogs 2 join Marcus Holloway and the Dedsec hacker group to expose a new digital conspiracy,Missing,Missing,Missing
1488412800,164573,Watch Dogs 1 + Watch Dogs 2 Gold Editions Bundle,"[48, 49]",Purchase the Watch Dogs and Watch Dogs 2 bundle and gain access to these awardwinning titles at a great price  with all DLCs and expansion packs included In Watch Dogs become Aiden Pearce and hack your way around Chicago to take down ctOS In Watch Dogs 2 join Marcus Holloway and the Dedsec hacker group to expose a new digital conspiracy,"[5, 10, 31]",Missing,Missing
1490659200,127064,The Walking Dead: A New Frontier - Episode 3: Above the Law,"[6, 34, 39, 48, 49]",Shocking developments drive a wedge between brothersinarms  Above The Law retitled Episode 13 is the third episode of Telltale Games The Walking Dead Season Three,"[2, 31]",Missing,Missing
1490745600,121026,The Sims 4: Bowling Night Stuff,"[6, 14, 48, 49, 167, 169]",Build a bowling hangout and take your Sims to the lanes for an evening of fun with The Sims 4 Bowling Night Stuff Compete against friends and improve your bowling skills to unlock trick shots Customize your alley with bowlingthemed décor and give your Sims a striking new look,"[12, 13, 15, 31]",Create your own space complete with neon lighting bowlingthemed décor and even a bar for your Sims to enjoy refreshments between frames Customize its look with retromodern furniture that looks awesome in the alley or at home  Challenge your Sims to a game of bowling on the allnew bowling lane object Start off using bumpers and improve your skills to unlock impressive trick shots Dim the lights and turn up the music for an out of this world moonlight bowling experience  Outfit your Sims in retro bowling shirts and shoes or give them a rockin new look with rockabillyinspired clothing and hairstyles,Missing
1490313600,120257,Grass Cutter: Mutated Lawns,"[3, 6, 14, 46, 48, 49, 130]",Grass Cutter is a game about cutting mutating lawns that requires lightningspeed response and great logical thinking Here every level is a challenging puzzle  The goal is to cut the grass Very simple but only at first glance Grass Cutter calls for focus and commitment Just one blink of an eye  and you lost It is very challenging The game is made in a cubic retrostyle has high complexity at advanced levels and is ready to truly test your reaction,"[7, 8, 9, 13, 32, 33]",Missing,Missing
1489708800,106238,M.A.C.E. Space Shooter,"[6, 48, 49, 130]",MACE is a classic space shoot em up inspired by the legendary Amiga games of this genre Handdrawn 2D graphics in HD resolutions parallax scrolling explosion effects and optimized games mechanics combined with the proven gameplay are transporting the Spirit of Amiga in todays Age,"[4, 5, 33]",While heavy fights rages on earth against incoming alien ships and the MACE units are to prevent the construction of additional land bases for the alien ships a group of specially trained fight pilots with space warships try to prevent the arrival of more aliens and destroy the alien mother ships and troops of aliens,Missing
1489622400,105877,Train Sim World,"[6, 48, 49]",Train Sim World is an allnew First Person Simulator that brings to life the experience of operating powerful and heavy freight trains on one of Americas most stunning and famous railroads Sand Patch Grade,[13],Missing,Missing
1490227200,99746,ACA Neo Geo: Art of Fighting,"[6, 39, 48, 49, 130]",Art of Fighting is a fighting game released by SNK in 1992 Ryo Sakazaki and Robert Garcia fight against numerous enemies to free Yuri Sakazaki who was kidnaped by a mysterious person This game is known as an ambitious title via the introduction of spirit gauge and representation on characters of the damage received by the enemy,"[4, 33]",Missing,Missing
1490572800,99513,Resident Evil: Super Bundle,"[48, 49]",Celebrate the 20th anniversary of Resident Evil with a huge collection of RE titles spanning the franchises storied history,"[5, 31]",Missing,Missing
1488758400,92200,Gem Smashers,"[48, 49, 130]",Gem Smashers is a puzzle game with eight worlds and over 100 levels  Help the three heroic creatures who escaped capture during the invasion of the Earth to rescue their friends Travel the world springing spinning and smashing the crystal cells where their friends are imprisoned Save the Earth from the evil IMBU and put your skills to the test with Gem Smashers,"[9, 33]",Missing,Missing
1489622400,85478,ACA Neo Geo: Sengoku,"[6, 39, 48, 49, 130]",Sengoku is an action game released by SNK in 1991 Players will fight against past ghosts that have been revived to the present age in a devastated Washington City Players can use special characters who are confined after releasing them Fighting by switching to Armourclad Wolf Samurai or Ninja according to the situation will be your key to success,"[25, 33]",Missing,Missing
1490054400,82413,Super Dungeon Bros Mega Bundle Pack,[49],Super Dungeon Bros is a rockthemed dungeon brawler where a band of mighty rock bros must navigate the fantasy realm of Rökheim and its hellish dungeons to seek out epic loot fight hordes of evil undead and uncover the legends of long lost fabled Rock Stars Grab this Super Dungeon Bros MEGA Bundle Pack featuring the base game and all associated DLC including Dubstep Soundtrack 80s Soundtrack Heavy Metal Soundtrack and The Broettes Character Pack,Missing,Missing,Missing
1490227200,56281,SubaraCity,"[6, 34, 37, 39, 48, 49, 130]",A citybuildingblockmatching game from Circle Entertainment,"[9, 15]",Missing,Missing
1488931200,56166,Dead Ahead: Zombie Warfare,"[34, 39, 46, 48, 49]",Resist against the undead in this new tactical survival sequel of Dead Ahead Slaughter the undead invasion in one of the funnest survival games of the year Kill raid after raid of zombies collect supplies look for survivors and most importantly create your own legacy  Defend your bus and dont let the hungry horde eat the living Break through barricades on your way and set up the battle camp to your advantage Gather your team of gladiators and send them into battle use any means necessary to ward off the horde of pixel crazed flesh eaters Slash shoot or burn the dead with barrels Molotov cocktails and grenades Be direct and explosive or stealth kill your opponents  Show that you have real steel to conquer the maps Finish off as many zombies as you can to become the ultimate freedom fighter Command and conquer by using tactically offensive and defensive moves to obliterate the zombies and barricades Remember  the rising dead wont make it easy for you  Collect items earn experience rebuild your bus and complete quests to upgrade your units and vehicles The more gear you get the more zombies you will be able to take on Become the ultimate slayer of the undead Banish the banshees to eternal hell Contest against other players high scores,"[5, 15]",Missing,Missing
1488931200,53207,Homefront: The Revolution - Beyond the Walls,"[6, 49]",The second American Revolution has been crushed by the KPA occupation forces and Philadelphia  last stronghold of the Resistance  is about to fall In Americas darkest hour a glimmer of hope appears when a NATO agent makes contact from beyond the city walls with a desperate call for help They claim to have information that could finally end the occupation  but can the Resistance reach them before the KPA close in,"[5, 31]",Missing,Missing
