first_release_date,genres,id,name,platforms,summary,storyline,rating
1077580800,[9],165168,Warthog Launch,"[12, 82]",Warthog Launch was a browser flash game created by Boll a prominent member in the Halo community Due to the popularity of the game it was included as part of the Limited Edition and Legendary Edition of Halo 3 as a bonus minigame,Missing,Missing
1075939200,"[5, 10, 13, 31]",119155,Grand Theft Auto: Double Pack,"[8, 11]",The Grand Theft Auto DoublePack combines the awardwinning Grand Theft Auto 3 and Grand Theft Auto Vice City together in one collectible release From the dark and seedy streets of Liberty Citys underworld to the glamorous hedonism of Vice City in the 1980s Two towns each brimming with limitless delights and degradation where anything can happen Two criminal sagas of greed and desperation that will take you into the world of Grand Theft Auto,Grand Theft Auto 3  A young bank robber escapes from police custody and works his way up through the mafia ladder of crimeridden Liberty City USA  Grand Theft Auto Vice City  After being released from prison Tommy Vercetti a former mobster is sent to the sunny and dangerous Vice City When a deal within the city goes horribly wrong Tommy embarks on a journey across the city to reclaim what is rightfully his no matter how many lives it takes,Missing
1076371200,"[4, 12, 15, 31]",6248,Wrath Unleashed,"[8, 11]",Join an epic contest between darkness and light Wrath Unleashed puts you in a fantastic deadly world of mythological creatures and giant floating arenas Take part in intense fighting action thoughtprovoking strategy and vicious headtohead mayhem Wrath Unleashed features nine different terrain types 15 multiplayer maps and over a dozen single player maps This unique actionstrategy game pits up to four players and an array of allpowerful fantasy creatures against each other And youll need to unleash every bit of your wrath upon the world to win,Missing,Missing
1077753600,"[13, 15]",6174,Steel Battalion: Line of Contact,[11],Steel Battalion Line of Contact is a 2004 video game created by Capcom for the Xbox console where the player controls a VT Vertical Tank It is the onlineonly via the Xbox Live broadband gaming service sequel to Capcoms Steel Battalion game The game was developed by Capcom Production Studio 42 and Nude Maker Gameplay is similar to that of the previous game and makes use of the same 2 joystick 3 pedal 40 button controller  Within the game players engage in mechanized combat using Vertical Tanks the game terminology for very large bipedal combat platforms Vertical Tanks are fictional vehicles that range in height from 8m  15m in height with unknown tonnage These vehicles are the platform of choice for future combat in the year 2084  The campaign mode for Steel Battalion Line of Contact was taken offline on September 30 20053,Missing,Missing
1076371200,[5],6052,Silent Scope Complete,[11],Silent Scope Complete is a compilation of all 3 games in the Silent Scope video game series released for Xbox all 3 games in the compilation play exactly the same but it also adds in additional levels story branches and features,Missing,Missing
1077753600,[5],5993,Psyvariar 2: The Will to Fabricate,"[8, 11, 23, 52]",Psyvariar 2 The Will to Fabricate サイヴァリア2 THE WILL TO FABRICATE is a vertically scrolling shoot em up developed by SKONEC Entertainment and distributed by Success It is the sequel to the 2000 title Psyvariar  The game was initially developed for the Sega NAOMI arcade platform and was released in Japanese arcades in November 2003 A Dreamcast version was released on February 26 2004 and ports to both the PlayStation 2 and Xbox were released later that year,Missing,Missing
1076976000,"[10, 14]",5939,MX Unleashed,"[8, 11]",MX Unleashed is a motocross racing game for PlayStation 2 Xbox and mobile phone It was developed by Rainbow Studios and Humagade published by THQ and released in 2004 It was the first game in the MX series to be developed by Rainbow Studios,Missing,Missing
1077580800,"[10, 14]",5767,Carve,[11],Welcome to the world of extreme watercraft racing Carve takes you and your teammate around the globe to battle watercraft racing teams vying for the toprank position Exotic locales and intense weather and wave conditions make for challenging courses Master eight individual racing styles along with signature tricks that can be performed off the ramp or on the water,Missing,Missing
1075852800,"[5, 31]",5719,Alias,"[6, 8, 11, 21]",Alias is a thirdperson action adventure containing a unique blend of action and stealth that puts you under fire and under pressure Whether youre up against the clock or being hunted by the enemy fighting against the odds or fleeing for your life the action is relentless Utilize your incredible spyware deadly moves and array of disguises to complete the most dangerous covert missions across the globe All the heartstopping action and tension of the TV series is now under your control,Missing,Missing
1076457600,[25],6027,Samurai Warriors,"[8, 11]",Samurai Warriors is the first title in the series of hack and slash video games created by Koeis Omega Force team based loosely around the Sengoku Warring States period of Japanese history and it is a sister series of the Dynasty Warriors series In the basic gameplay of Samurai Warriors the player takes the role of a single officer in battle and must fend off hordes of enemy soldiers and defeat the enemy commander The player has at their disposal a range of combo attacks and crowdclearing special moves known as Muso attacks The variety of attacks available increase as the character increases in level and gains new weapons The game features a total of 15 characters based on historical figures during the Warring States period of Japan,Missing,79.39771686835834
