first_release_date,genres,id,name,platforms,summary,storyline,rating
1561420800,"[13, 31]",254066,Minecraft: Toy Story Mash-up,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Open up the toy box Woody Buzz Bo Peep and many of your favorite toys come to life in this oversized Mashup based on all the Toy Story movies To infinity and beyond,Missing,Missing
1561507200,Missing,251284,Outbreak Ultimate Apocalypse,[49],Enter the world of survival horror with the Outbreak Ultimate Apocalypse bundle Featuring Outbreak Lost Hope Outbreak The Nightmare Chronicles Outbreak The New Nightmare and Outbreak at a great price Can you survive the nightmare,Missing,Missing
1560211200,Missing,234930,Generation Zero: Tubular Vanity Pack,"[6, 48, 49]",Time to adorn some colourful retro outfits to celebrate spring in true 80s fashion With four new sets that you can mix and match as you see fit these outfit combinations consist of new hairstyles clothing accessories and more On top of that you will get 6 ace new emotes which let you dance in the fresh spring sun like a true Swede,Missing,Missing
1561680000,Missing,227105,Fortnite: Shadows Rising Pack,[49],Eclipse the competition this season while wearing the Shadows Rising pack Includes the following cosmetics   Shadow Skully Outfit  Stark Satchel Back Bling  Shadowbird Outfit  Shadowbird Wings Back Bling  Perfect Shadow Outfit  Perfect Wings Back Bling  Array Wrap,Missing,Missing
1559520000,"[5, 13, 14, 15, 31]",206801,TheHunter: Call of the Wild - Treestand & Tripod Pack,"[6, 49]",Our wardens have just received some heavy looking boxes containing exciting new hunting equipment With this new pack you will be able to create the perfect ambush using the Deployable Treestand and Deployable Tripod Stands Through their more stealthlike approach to hunting your impact on the environment will be reduced ensuring that your hunting pressure is lowered So pack your bags hunter the wild beckons,Missing,Missing
1560211200,"[12, 31]",164856,Kingdom Come: Deliverance - DLC Collection,"[6, 48, 49]",This DLC Collection contains all released DLCs for awardwinning open world RPG Kingdom Come Deliverance namely Treasures of the Past From the Ashes The Amorous Adventures of Bold Sir Hans Capon Band of Bastards and A Womans Lot,Missing,Missing
1561420800,"[5, 13, 14, 15, 31]",153079,TheHunter: Call of the Wild - Yukon Valley,"[6, 49]",Referred to by some as The Last Frontier and The Land of the Midnight Sun its hard to deny that Alaska is a place of untamed natural beauty Under the watchful gaze and devoted care of warden Jim Murray Yukon Valley has become a haven for knowledgeable hunters and ecologists looking to maintain the delicate balance of the,Missing,Missing
1561593600,[31],142241,The Sinking City: Worshippers of the Necronomicon,"[6, 48, 49, 130, 169]",Keep the adventure going with this pack of 3 brandnew quests in which Charles Reed investigates unsolved cases and sets out in search of mysterious spell books that harbour unspeakable powers,Missing,Missing
1560816000,"[13, 15]",141943,Jurassic World Evolution: Claire's Sanctuary,"[6, 48, 49]",Join former Jurassic World Operations Manager Claire Dearing in a race against time to secure the remaining dinosaurs from a ruined Isla Nublar and face new challenges as you build them a new home on the paradise island of Sanctuary    Time is running out The once dormant Mount Sibo is expected to erupt at any time which threatens to send the dinosaurs of Isla Nublar back to extinction Leap into action with Claire Dearing as you work together to save these magnificent creatures    Discover three new dinosaurs Euplocephalus Ouranosaurus and Albertosaurus and use new Paleobotony skills to research and grow realistic plants in the new Greenhouse Place the Jurassic Tour in your parks to get up close to these giant creatures,Missing,Missing
1561420800,[4],133273,Mortal Kombat 11: Shang Tsung,"[6, 48, 49, 130, 169, 170, 203]",Soul Sorcerer and historic host of the Mortal Kombat Born in Earthrealm Shang Tsungs relentless pursuit of powerful magic led him to Outworld where Shao Kahn offered him a dark power that no sorcerer on Earthrealm could Shang Tsung pledged his eternal loyalty to Shao Kahn in exchange for this evil magic but he is no faithful servant He dreams of the day his sorcery will overtake Shao Kahns and hell pay any price to get there  Mortal Kombat 11 Kombat Pack owners had a week of early access to this DLC,Missing,Missing
1560124800,"[5, 12]",132140,Fallout 76: Nuclear Winter,"[6, 48, 49]",Nuclear Winter is an allnew 52player PvP Battle Royale mode free for Fallout 76 players Nukes have set the world ablaze and the battle to claim your spot as Overseer of Vault 51 has begun  will you be the last one standing or be consumed by the ring of fire Rank up unlock exclusive perks and build your CAMP to weather the storm in true Fallout fashion Scavenge for weapons supplies and nukes to take on other players and creatures and earn unique cosmetic rewards,Missing,Missing
1560211200,"[5, 24]",129901,Tom Clancy's Rainbow Six Siege: Operation Phantom Sight,"[6, 48, 49]",Operation Phantom Sight is coming our way and it brings with it two haunting operators Nøkk and Warden Both of them greatly skilled specialists they bring Rainbow Six to new heights with a steadfast and dangerous approach Phantom Sight also brings with it a refreshing rework of Kafe Dostoyevsky,Missing,Missing
1559606400,"[5, 12, 24, 31]",129886,Destiny 2: Forsaken - Season of Opulence,"[6, 48, 49]",What will you find in the Emperors Lost Vaults  Welcome to the Season of Opulence Travel to a new part of the Leviathan to uncover its hidden treasurefilled Catacombs,For every player of Destiny 2 Season of Opulence will bring new rewards and challenges As ranks in Crucible Gambit and Vanguard activities reset new pinnacle weapons are available for players to reach their maximum potential Across the spectrum of action and activity players can earn more Power Triumphs lore and vanity,Missing
1561680000,"[10, 13, 14]",125192,F1 2019: Legends Edition,"[6, 48, 49]",Fans who purchase the F1 2019 Legends Edition will get to drive as Ayrton Senna in his 1990 McLaren MP45B and Alain Prost in the Ferrari F190 faceoff over eight race challenges and receive exclusive Senna and Prost themed multiplayer car liveries The drivers likenesses have also been added to the Career mode which players can experience when this edition is launched with three days early access on June 25th 2019 on PlayStation4 computer entertainment system the Xbox One family of devices including the Xbox One X and Windows PC DVD and via Steam,Missing,Missing
1560902400,"[9, 31]",125129,Detective Novels Bundle,"[3, 6, 14, 49]",Artifex Mundi Hidden Object Games Bundle,Missing,Missing
1561420800,"[5, 24, 31]",122644,Hitman 2: New York,"[6, 48, 49]",New York City is the most populous city in the United States of America located in the state of New York A thriving metropolis it is home to many famous landmarks as well as Providence associates The mission Golden Handshake takes place in the city located exclusively inside the MiltonFitzpatrick bank 47 must eliminate Athena Savalas and acquire a Providence data core from the banks heavilyprotected vault This is the first expansion included in the expansion pass,Travel the globe and track your targets across exotic sandbox locations in HITMAN 2 From sundrenched streets to dark and dangerous rainforests nowhere is safe from the worlds most creative assassin Agent 47 in the ultimate spy thriller story,Missing
1560988800,Missing,121928,Attack on Titan 2: Final Battle Upgrade Pack,"[49, 130]",Attack on Titan 2 Final Battle Upgrade Pack contains the latest content for the tactical hunting action series based on the hit anime series Attack on Titan  Includes the stories from seasons 13 of the anime Includes the latest stories which are planned to be aired starting in April of 2019 in Japan With situations taken from the original manga experience the story from the same point of view as the other characters  Playable characters have been added Characters that played a major role in the 3rd season such as Kenny Zeke Nifa Floch and Caven join the battle  The new equipment Thunder Spear has been added Thunder Spears are powerful weapons that can be used to get you out of even the direst situations They are particularly effective against enemies that are tough to cut with a blade such as the Armored Titan  The new equipment Antipersonnel Omnidirectional Mobility Gear has been added While maintaining the thrill of omnidirectional mobility from previous titles you can enjoy all new action by shooting the enemy rather than using blades In addition to battling the Titans human versus human battles also unfold  The new mode Territory Recovery Mode has been added A mode in which you invite your favorite characters from the original story to join your regiment and aim to reclaim the territory beyond the walls You can freely set teams with combinations of characters that would be unheard of in the original story Increase the camaraderie among characters and enjoy conversation events that can only be experienced in the game,Missing,Missing
1560384000,[10],121517,Forza Horizon 4: LEGO Speed Champions,"[6, 49, 169]",Forza Horizon 4 LEGO Speed Champions the second major expansion for the awardwinning Forza Horizon 4 presents a wonderous new LEGO Valley to race and explore Amass your own Brick Collection and construct a Master Builders House with a garage of amazing LEGO Speed Champions cars including the McLaren Senna Ferrari F40 Competizione and 1967 Mini Cooper S Rally,Missing,Missing
1559606400,"[15, 31, 32]",121486,"Injection π 23: No Name, No Number","[6, 48, 49]",Classic survival horror oriented to solving puzzles exploration and strategy 4 interchangeable camera types Set in a real town in Spain,Missing,Missing
1560816000,Missing,120510,Dead by Daylight: Ghost Face,"[6, 49, 130]",Ghost Face is a brandnew Killer for Dead by Daylight the Ghost Face DLC unlocks its new Killer and exclusive items for the new killer  Acquaintances are a dangerous deception Our workplace is filled with them strangers beside us five days a week A distant familiarity grown from habit the blanks filled with assumptions as we forget how little we know until proven otherwise,The Ghost Face took full advantage of the fact His entourage at the newspaper could have spotted that the Roseville murders led to him There were clues the days he missed work the victims time of death and the detailed articles he wrote citing sources he never shared But his coworkers did not see The Ghost Face blended into the everyday No one thought the man seated on their left could be responsible for the murder of a dozen people Until proven otherwise In the end The Ghost Face would have gotten away with it as he had before he would have packed his bags when the investigation pointed in his direction driven a few miles and looked for another job But this time he found a richer hunting ground,Missing
1561507200,"[31, 32, 33]",120178,Attack of the Toy Tanks,"[6, 46, 48, 49, 130]",War is coming whether youre ready for it or not soldier In Attack of the Toy Tanks across the games 60 levels in the main campaign players must take control of the provided vehicle of war and battle it out across different arenas and be the last tank standing,Missing,Missing
1560384000,"[13, 32]",120177,Overcooked! 2: Night of the Hangry Horde,"[3, 6, 14, 48, 49, 130]",Get ready to take another bite out of Overcooked 2  Overcooked 2 Night of the Hangry Horde sees players face the most terrifying threat to the Onion Kingdom yet the unbread and this time theyve brought friends This brand new DLC introduces an entirely new horde mode in which players must use all of their cooking know how to repel waves of ravenous undead ingredients Night of the Hangry Horde is available for free for all players who have purchased the Overcooked 2 Season Pass  New mode Eight horde mode levels see players face up against waves of undead enemy attackers including the unbread giant zombie apples and swift zombie chili peppers  Plus 12 new levels Nine new kitchens and three hidden Kevin levels New kitchens means new equipment What better way to chop your veg than with a trusty guillotine and the furnace is a perfect way to roast your dinners just dont forget to add coal  Four new chefs join the fray Vampire chef Ghost chef Werewolf chef and returning favourite Boxhead chef from Overcooked,Missing,Missing
1561593600,"[9, 12, 13, 15, 31, 32]",120066,Rain City,"[6, 14, 48, 49, 130, 169]",Players control the main character to look for his sister in the city The story moves along while meeting various characters gathering information solving puzzles and clearing minigames There are elements that test skills including memory and observation and the many items that appear add to its appeal to the game  The picture booklike graphics and story about animals who live like humans will draw you in to the world of Rain City,The game begins with the main character a cat who embarks to Rain City to find his sister The story is both bizarre and exciting making players get lost in a mushroom field search for a secret passage and run experiments in a laboratory The reason rain continues in Rain City is uncovered when players find his missing sister,Missing
1561593600,"[14, 31]",119925,Fort Boyard,"[6, 14, 48, 49, 130]",Ever wanted to experience the Fort Boyard adventure with your friends You will soon be able to make that dream a reality set off on the journey together from the comfort of your couch in just a few weeks time In single or multiplayer mode up to 4 players solve Sir Fouras tricky riddles follow PassePartout through the mazes of the fort and take up the challenges to get the keys that will allow you to enter the treasure room,Missing,Missing
1560902400,[15],119912,8Floor Strategic Collection,"[48, 49]",Missing,Missing,Missing
1559606400,[9],119539,Word Wheel by Powgi,"[46, 48, 49, 130, 169]",The classic word wheel puzzle goes digital Find as many words as you can from the letters shown always using the middle letter,Missing,Missing
1561075200,"[9, 15, 32, 35]",119535,Bunny Reversi,"[6, 48, 49, 130]",Classic reversi game also known as othello now comes to fully 3d Play as a Bunny with AI or with a friend online or in splitscreen mode on one PC,Missing,Missing
1561593600,"[13, 14]",119526,Tour de France 2019,"[48, 49]",This is the video game of Le Tour de Franc the iconic and most popular cycling race in the world,Missing,Missing
