first_release_date,genres,id,name,platforms,summary,rating,storyline
1494201600,"[5, 12, 32, 33]",90091,Atomic Heist,"[6, 49, 130]",Grab the atomic core and fight your way out of the overrun space station Manage your ammo carefully Use collected power ups wisely The core is leaking radiation so move quickly Along the way unlock permanent items and find secrets to ease the escape and pull off the Atomic Heist,Missing,Missing
1494892800,Missing,82539,Kinect Bundle: Boom Ball 2 + Squid Hero,[49],Save money and get two colorful Kinect games in one Both games feature singleplayer and local coop for 2 players  Boom Ball 2 is a lighthearted fullbody Kinect game about bouncing balls breaking bricks and blowing stuff up  Squid Hero takes you on a colorful adventure of smashing ice crystals and rescuing animals  Warning Daily use may result in getting seriously fit,Missing,Missing
1495152000,"[4, 5, 25]",53591,Shadow Warrior Collection,"[48, 49]",The Shadow Warrior Collection includes both the first Shadow Warrior and Shadow Warrior 2,Missing,Missing
1495929600,[31],41642,Little Nightmares: Six Edition,[49],Immerse yourself in Little Nightmares a dark whimsical tale that will confront you with your childhood fears as you help Six escape The Maw  a vast mysterious vessel inhabited by corrupted souls looking for their next meal,Missing,Missing
1496102400,"[13, 15]",35253,Tropico 5: Complete Collection,[49],You as El Presidente will first take control of the infamous island of Tropico during early colonial times and then guide it through the centuries as the world changes and moves ever forward You must tackle the changing needs of your people as well as opposing governments and factions and thus lay the foundations for your own dynasty As you move through your years in office you can promote members of your extended family on the island to positions of power such as ambassador commanding general or even Supreme Ruler to ensure your legacy thrives through the eras As your influence and wealth grows so do the threats to your burgeoning island superpower Can you survive both World Wars prosper through the Great Depression rule as an ironfisted dictator through the Cold War and advance your country to modern times and beyond From the 19th to the 21st century each era carries its own challenges and opportunities,Missing,Missing
1495497600,"[10, 12, 14, 31, 32]",29489,SmuggleCraft,"[3, 6, 14, 48, 49, 130]",As a smuggler your hovercraft is your life Customize your hovercraft to fit your needs and traverse the dangerous SideWays to increase your reputation Evade the authorities and aid the many inhabitants of Dirahl to prove youre the best smuggler around    Having no other choice you agree to his deal and are back on the SideWays accepting contracts to upgrade your craft and pay back your heavy debt to this mysterious and potentially dangerous character Dirahl is a beautiful yet unforgiving world Will you be the one to save its inhabitants from the reigns of the Auros Or will you let the Laws of the land be the only deciding factor for freedom    In a world where travel trade and technology are highly regulated and vitrually inaccessible for most your deliveries and decisions could decide the fate of your world As you traverse the unforgiving terrain you will come to aid or betray the many factions and classes of Dirahl With over 160 track pieces and over 50 unique hovercraft parts no two missions will ever be the same There are no set maps or tracks so adapt to your opponents and surroundings in order to succeed Build your hovercraft make worldchanging decisions and race against your friends to prove yourself to be the fiercest smuggler on Dirahl in this adrenalinepumping racing game,Missing,Missing
1494374400,"[8, 9, 31, 32, 33]",28916,Hoggy 2,"[6, 46, 48, 49, 130]",Hoggy 2 is the long awaited sequel to the 2010 mobile hit Hoggy Take control of Hoggy and Hogatha two painfully adorable slimemolds on a quest to rescue their children from the Moon Men Slime molds are sticky so whenever you jump you stick to the ceiling Use this gravityswapping ability to conquer over two hundred unique levels as you seek enough keys to reach the moon Get Hoggy 2 because you deserve a classic platformer with a twist,Missing,Missing
1494892800,Missing,28492,Injustice 2: Fighter Pack 1,"[48, 49]",The first three DLC characters for Injustice 2 Batmans second protégé Red Hood royal exile from Tamaran Starfire and the leader of the Lin Kuei SubZero join the fight,Missing,Missing
1495065600,"[5, 31]",28377,Watch Dogs 2: No Compromise,"[6, 48, 49]",Brings a new Main Operation to life as a DedSec op goes wrong and the Russian mafia gets involved And if youre looking for even more challenges the new Online Coop Mode squares you off against enemy players who will do everything they can to prevent you from completing your goals,Missing,Missing
1495756800,"[13, 15]",26780,Constructor,"[6, 48, 49, 130]",Constructor sets players as budding property tycoons who must take on their rivals in the creation of a successful city This doesnt just involve the speedy building of homes and businesses however players must negotiate the tangled web of Undesirables a motley collection of reprobates that can be used against them  and by them against others,Missing,Missing
1493683200,"[5, 33]",90518,ACA Neo Geo: Blazing Star,"[6, 48, 49, 130]",Blazing Star is a shooting game released by SNK in 1998 Your mission is to take on the sinister AI Brawshella that is the main culprit behind an army of deadly biological weapons You have 6 different ships at your disposal for this task The game features classic high score gameplay with higher points awarded when players land successful charge shots to chain multiple enemies,90.0,Missing
1494892800,"[5, 31]",51378,Call of Duty: Black Ops III - Zombies Chronicles Edition,"[48, 49]",Call Of Duty Black Ops 3 III Chronicles HD Includes Call Of Duty Black Ops 3 III Game 8 Classic Zombie Maps Remastered in HD Call Of Duty Black Ops 3 III Game Welcome to Call of Duty Black Ops III a dark twisted future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the technology we created to stay ahead in a world where cuttingedge military robotics define warfare Players are deployed into a future featuring a new breed of Black Ops soldier Combines three unique game modes Campaign Multiplayer and Zombies Campaign is a cinematic game that can be played solo or with up to 4 players Multiplayer features new ways to rank up customise and gear up for battle Zombies delivers an allnew mindblowing experience with its own narrative,90.0,Missing
1494892800,"[5, 10, 32, 33]",30583,Gridd: Retroenhanced,"[3, 6, 14, 48, 49, 130]",GRIDD Retroenhanced is an intense arcadestyle cyberpunk hacking shoot em up with an incredible soundtrack procedurally generated elements and electric visuals,90.0,Missing
1496102400,[12],27215,Victor Vran: Overkill Edition,"[6, 48, 49, 130]",The Victor Vran Overkill Edition includes the fully updated Victor Vran the expansive Fractured Worlds  the legendary Motörhead Through The Ages,86.28655656163703,Missing
1494374400,"[8, 31, 32]",26855,Dead Cells,"[3, 6, 14, 34, 39, 48, 49, 130, 167]",Dead Cells is a roguelite metroidvania inspired actionplatformer Youll explore a sprawling everchanging castle assuming youre able to fight your way past its keepers in 2D soulslite combat No checkpoints Kill die learn repeat,83.64146975223332,Missing
1495065600,"[13, 15]",27462,Cities: Skylines - Mass Transit,"[3, 6, 14, 48, 49, 167, 169]",Mass Transit brings several new systems into play to help citizens traverse their towns in speed and style Commuters can now get around on the water up high mountain peaks and even through the sky thanks to the addition of ferries monorails cable cars and blimps to the game,82.8611266034579,Missing
1494892800,[4],19470,Injustice 2,"[6, 48, 49]",Power up and build the ultimate version of your favorite DC legends in INJUSTICE 2 With a massive selection of DC Super Heroes and SuperVillains INJUSTICE 2 allows you to equip every iconic character with unique and powerful gear earned throughout the game Experience an unprecedented level of control over how your favorite characters look how they fight and how they develop across a huge variety of game modes This is your super Hero Your Journey Your Injustice,81.04517184199369,Missing
1493856000,"[5, 9, 31]",19531,Prey,"[6, 48, 49]",In Prey you awaken aboard Talos I a space station orbiting the moon in the year 2032 You are the key subject of an experiment meant to alter humanity forever  but things have gone terribly wrong The space station has been overrun by hostile aliens and you are now being hunted As you dig into the dark secrets of Talos I and your own past you must survive using the tools found on the station your wits weapons and mindbending abilities,80.53418158088209,Missing
1494547200,Missing,82454,Instant Indie Collection: Vol. 5,[49],Our Instant Indie Collections bring you three indie hits in one neat package  Human Fall Flat  An openended physicsbased puzzle and exploration game set in floating dreamscapes Your goal is to escape these worlds by solving puzzles with nothing but your wits and physics  Manual Samuel  Meet Samuel hes handsome wealthy and most importantly  dead A deal with Death gives Samuel one last chance to live again if he can survive a whole day doing everything manually  The Little Acre  While searching for his father Aidan travels to a strange new world Lily his heroic daughter sets off after him This lovingly crafted adventure is fullyvoiced and with handdrawn animations,80.0,Missing
1495152000,Missing,82444,Mayan Death Robots: Arena,[49],Mayan Death Robots reinvents the artillery genre in a Mayan setting invaded by alien killing machines Pick a robot from the roster and enter the arena to destroy your opponents power core Aim your weapon before the timer runs out but dont be distracted by the pretty scenery when the rockets start flying you already need to plan your next move Will you choose to move your robot to a better vantage point or will you build defenses to keep your opponent from landing a killing blow,80.0,Missing
1494892800,Missing,82383,Emerald Glazed Bundle,[49],Join the fight and venture forth into the Forgotten Realms For a limited time only receive an exclusive Emerald Glazed Giant Beetle mount to ease your travels With it youll be able to travel 50 faster and aide your quest for glory Make haste  this unique bundle is only available for a limited time   The Emerald Glazed Bundle includes  1 Uncommon Emerald Glazed Beetle Mount  Neverwinter Game Download   To retrieve your mount ingame you must complete the tutorial then talk to the Reward Claims Agent in Protectors Enclave  Your journey awaits you Hero,80.0,Missing
1495152000,Missing,82382,Enigmatis Bundle,[49],Explore the pastoral town of Maple Creek solve countless puzzles collect evidence and follow the trail of a mysterious Preacher to find out what really happened to all the missing persons Continue the chase after the demonic priest and unravel the secrets of the misty Ravenwood Park,80.0,Missing
1495497600,"[9, 12]",36462,Spellspire,"[6, 46, 48, 49, 130]",Spellspire is a thrilling mashup of word game and action role playing game Pick letters from a grid to spell words and shoot them from your wand as spells The longer the word the bigger the blast Can you make it to the top of the Spellspire,80.0,Missing
1495497600,"[8, 31, 32]",36422,Unit 4,"[6, 48, 49, 130]",Fast paced platforming action cooperative gameplay up to 4 players an elite squad of agents with amazing skills space travels exploration unique missions fancy characters incredible fights with huge bosses trade minigames and much more,80.0,Missing
1496188800,"[4, 13, 31, 32, 33]",29994,Oh...Sir! The Hollywood Roast,"[6, 14, 34, 39, 48, 49, 130]",The boys are back  and they look better than ever OhSir The Hollywood roast is a brand new spinoff to the surprise indie hit 0f 2016 OhSir The Insult Simulator This time around were taking tinsel town down a few notches whilst classing up the joint Play as one of many famous but for legal purposes slightly different pop culture icons and verbally spar with other Hollywood elitists using a deep battle system,80.0,Missing
1495497600,"[8, 9, 31, 32]",29141,Embers of Mirrim,"[6, 48, 49, 130]",To save their world from an alien threat two proud races must set aside their differences and come together literally  Embers of Mirrim is an adventureplatformer featuring a mystical creature with the ability to split into light and dark embers each independently controlled by the analog sticks,80.0,Missing
1494892800,"[31, 35]",7341,Phantom Dust,"[6, 49]",A remastered version of Phantom Dust released for free on Xbox One and Windows 10  Phantom Dust for Xbox One and Windows 10 PC is a rerelease of the original Xbox classic now returning with full Xbox LIVE support and a host of enhancements including Xbox Play Anywhere crossdevice multiplayer achievements and 16x9 presentation It features new gameplay enhancements including multiplayer starter decks that let you jump straight into multiplayer improved frame rate and adjustments to overall game balance Experience the cult classic thats kept a passionate community playing to this day and a unique multiplayer experience thats never been duplicated  Phantom Dust is a blend of thirdperson arena combat and collectable card game Collect 300 unique skills and build your arsenal of powers taking them into battle online with up to three other players Youll compete in highlydestructible arenas and unleash a wide array of powers and tactics to defeat your enemies including orbital particle cannons flaming swords barriers of ice flight cloaking attack reflection and many other abilities  The game features over 15 hours of solo player content through an engaging story that explores the ideas of isolation and faith and full Xbox Live multiplayer support for up to four players in a variety of match types,80.0,Missing
1495065600,"[31, 32]",18869,Mages of Mystralia,"[6, 48, 49, 130]",Accompany Zia as she strikes off to train and learn to control her magical abilities that had her exiled Journey across the lands to meet other exiled mages and uncover runes with magical properties that can be combined into millions of different possibilities letting you come up with completely new and incredible spells,79.58075002978012,Missing
1494547200,"[7, 8, 9, 31, 32, 33]",29388,Ovivo,"[3, 6, 14, 34, 39, 48, 49, 130, 167]",Ovivo is mesmerizing platformer with unusual mechanics where everything is as simple as black and white The journey in the metaphoric world filled with illusions and hidden messages awaits you,79.38752350591052,In the world of OVIVO Black and White exist in harmony By constantly intertwining and replacing each other they maintain balance The main character named OVO was born of these two halves and has the ability to switch between them OVO travels through the metaphorical world overcoming dangers and collecting mysterious symbols These symbols will help you unravel the story of this world but how you interpret it is completely up to you
1496102400,"[12, 13, 31]",28859,The Sims 4: Parenthood,"[6, 14, 48, 49, 167, 169]",Develop your Sims parenting skills to help shape their childrens lives into adulthood with The Sims 4 Parenthood Choose when to discipline or encourage child behaviors teach life values and leave a lasting impact on their future Experience fun family activities and personalize your household with new home décor and family fashion,79.21798831883031,Love family play Then this is the game pack for you Enjoy new family activities personalize your home and work on your Sims parenting skills with The Sims 4 Parenthood  Give your Sims parents all the tools they need to raise the next generation of happy healthy adults  Level up your Sims parenting skills to satisfy their childs needs and influence their behaviors  The decisions you make influence how your Sims parents and leave a lasting impact on their childs future  Gather your Sims family to participate in new activities and spend quality time with each other
1495756800,"[8, 9, 31, 32]",7621,RiME,"[6, 48, 49, 130]",A thirdperson exploratory actionadventure title in which a boy ends up on a mysterious island and makes his way through its highly stylized environments containing puzzles and slight navigation challenges to get to the bottom of why hes ended up there and to reach the end of the road hes inadvertently begun to travel,76.73535040906998,The games back story involves a boy who needs to escape an island and a curse
1495670400,"[4, 5, 13, 32]",14172,Everspace,"[3, 6, 14, 48, 49, 163, 170]",Everspace is an actionfocused singleplayer space shooter with rock solid 6DOF controls combining roguelike elements with topnotch visuals and a captivating nonlinear story as well as VR support in the final version,76.21411111683577,Missing
1494201600,"[14, 33]",28081,NBA Playgrounds,"[6, 48, 49, 130]",Classic NBA arcade action is back Take your A game to the playground and beat the best in highflying 2on2 basketball action Practice your skills offline play with up to three others or take your talents online to posterize your opponents with acrobatic jams and ridiculous displays of skill,75.45801725204686,Missing
1495497600,"[12, 15, 31, 32, 35]",36644,Plague Road,"[6, 14, 46, 48, 49, 130]",Rescue survivors fight monsters and explore a once great city fallen to plague in a dark fantasy game combining turnbased tactical strategy and roguelike elements,73.0,Set around a city being consumed from within by disease Plague Road tells a story of a lone doctor who once abandoned their home and now returns to learn the fate of those they left behind Travel from the safe refuge of your farm through a series of regions progressively more affected by the infernal plague rescue survivors and use their talents to fight horrific monsters
1493683200,"[5, 15]",11544,Paladins,"[6, 14, 48, 49, 130]",Join 25 million players in Paladins the freetoplay fantasy teambased shooter sensation Wield guns and magic as a legendary Champion of the Realm customizing your core set of abilities to play exactly how you want to play  Paladins is set in a vibrant fantasy world and features a diverse cast of Champions ranging from sharpshooting humans to mechriding goblins mystical elves and jetpackclad dragons Each Champion brings a unique set of abilities to the battlefield and new Champions are regularly added to Paladins keeping the game exciting,71.98078576900716,Missing
1495497600,"[5, 12, 15]",21229,Overwatch: Game of the Year Edition,"[6, 48, 49]",REQUIRES XBOX LIVE GOLD SOLD SEPARATELY  Join us for a FREE weekend of Overwatch beginning November 17 Youll have access to all of the maps and heroes in a variety of game modes The Overwatch Free Weekend begins November 17 at 1100 am PT and ends November 20 at 1159 pm PT Any experience or items you earn during this free weekend will transfer over if you decide to purchase Overwatch Game of the Year Edition just be sure you purchase the game on the same Xbox Live Gold membership you played with during this free weekend  Clash on the battlefields of tomorrow and choose your hero from a diverse cast of soldiers scientists adventurers and oddities Bend time defy physics and unleash a dizzying array of extraordinary powers and weapons Engage your enemies in iconic locations from around the globe in the ultimate teambased shooter  The world needs heroeswe hope you can join us,70.85718270326724,Missing
1494806400,"[12, 31]",11590,The Surge,"[6, 48, 49]",The Surge is a scifi spin on Dark Souls from the Lords of the Fallen team A catastrophic event has knocked you out during the first day on the job you wake up equipped with a heavygrade exoskeleton in a destroyed section of the complex Robots gone haywire insane augmented coworkers and rogue AI  everything wants you dead Defy deadly enemies and huge bosses in tight visceral melee combat Target and slice specific limbs off your foes with a nextgen loot system where you loot what you dismember Equip upgrade and craft new weapons and armors sliced from enemies and make yourself stronger through a fresh take on levelingup,70.46790775301274,Set in a heavily dystopian future as Earth nears the end of its life those who remain in the overpopulated cities must work to survive as social programs have become saturated by an aging population and increasing environmental diseases The world of The Surge offers a very grim vision of the future where the evolution of our technology our society and our relation with the environment led to a decadent state of the Human civilization  Fitted with an advanced CREO exosuit balancing your core power against your implants and exosuit upgrades will allow you to specialize in a huge variety of combat styles thanks to the almost limitless combinations of addons and dozens of makeshift weapons salvaged from the industrial complex Finely tune your gear to match your playstyle and to best suit the challenge ahead The Metroidvanian levels open up as your core power increases allowing you to overcharge doors previously too strong for your suit to damage and opening new pathways for you to explore The CREO facility is vast and if you want to find and craft the best equipment and weapons you will need to search every area for secrets and hidden items
1493683200,Missing,82414,Steep and the Crew,[49],This Bundle Includes Steep and The Crew  Steep Ride a massive open world across the Alps where the powder is always fresh and the run never ends Tame the wilderness on the American continent in the Alaska free update a new region filled with challenges The mountain is yours to explore So strap in suit up and drop in  The Crew Your car is your avatar  fine tune your ride as you level up and progress through 5 unique and richly detailed regions of a massive openworld US Maneuver through the bustling streets of New York City and Los Angeles cruise down sunny Miami Beach or trek through the breathtaking plateaus of Monument Valley This is driving at its most exciting varied and open,70.0,Missing
1495152000,"[8, 31, 32, 33]",31557,A Hole New World,"[3, 6, 14, 46, 48, 49, 130]",The city is being invaded by monsters from the Upside Down World You the Potion Master must defeat evil all alone with no tutorials or Easy Mode to assist you Youll have to rely on the help of Fäy your companion fairy and your potions,70.0,Missing
1494547200,"[8, 31, 32]",28760,Planet RIX-13,"[6, 46, 48, 49, 130]",Planet RIX13 is а 2D adventure in which you play as a space explorer engaged in searching for planets potentially suitable for life,70.0,Missing
1493942400,"[9, 12, 31, 32]",27518,World to the West,"[3, 6, 14, 41, 48, 49, 130]",World to the West is a pulpy cartoony top down action adventure inspired by European adventure comics Take control of four unique characters Lumina the Teslamancer Knaus the orphan Miss Teri the mind bender and the gloriously mustachioed strongman Lord Clonington each with their their own motivations skills and interweaving storylines as they seek to escape the dark shadow of an ancient prophecy Travel trough corrupt colonies lush jungles and frozen tundras as you snoop through the secrets of a forgotten civilization,70.0,Missing
1495497600,"[12, 13, 15, 31, 32]",26145,Impact Winter,"[6, 48, 49]",In 30 days help is coming  A mysterious radio transmission claims that help is inbound You are Jacob Solomon leader of a makeshift team trying to survive the aftermath of a devastating asteroid collision The world you once knew is no more  buried deep beneath the constant snowfall  Your goal keep your companions alive until rescue,67.98613204703045,Missing
1495065600,"[12, 31, 32]",20392,Portal Knights,"[6, 34, 39, 48, 49, 130]",Leave the familiar world behind and step into the fantastic unknown with Portal Knights Play with your friends in this actionpacked crafting adventure across dozens of sandbox islands connected by ancient portals No one can remember how long its been since the peaceful world was torn apart by The Fracture plummeting it into darkness Is there any soul brave enough to reunite the shattered realm Craft your adventure Forge your hero Become the ultimate Portal Knight,67.90171388588642,Travel between randomly generated 3D sandbox worlds  each one with unique environments creatures and resources for crafting Explore caves mineshafts and dungeons filled with surprises  In order to travel to different worlds the player will need to collect Portal Shards which can then be crafted into Portal Stones By placing the Portal Stones in Portal Structures the player will then be able to access a new world  There are currently 44 different islands to visit
1496188800,"[8, 10, 31, 32]",5605,Hover: Revolt of Gamers,"[3, 6, 14, 20, 48, 49, 130]",After their first game The Secret of Space Octopuses and after winning the first prize of the 32 hours during Retro Game Jam 2013 of Montpellier France with their Super Commodore Holy Tank Soccer Deluxe the 3 indies of Fusty Game are back with Hover Revolt of Gamers a futuristic parkour game Currently in development since november 2013 and based on new technologies like the Oculus Rift it takes place in a 3D futuristic open world The new Mayor of HoverCity is prohibiting video games and all sorts of entertainment Anyone catched in such a act would be send to hard labour You play the Gamers They created the Resistance to help citizen to get back their consoles create a diversion among the Cops while others are hacking the Mayor propaganda  In front of Non Playing Characters and other players in multiplayer you have to show your skills speed race triks agility speed hacking diversions Other Gamers will join you during the adventure Try to become the leader of the Resistance,67.64626127260826,Missing
1494892800,"[9, 31, 32]",21604,Old Man's Journey,"[6, 14, 34, 39, 48, 49, 130]",Old Mans Journey a soulsearching puzzle adventure tells a story of life loss reconciliation and hope Entrenched in a beautifully sunkissed and handcrafted world embark on a heartfelt journey interwoven with lighthearted and pressurefree puzzle solving  During this compact gameplay experience youll be transported to a vibrant and wishful world exploring lifes complexities through the old mans eyes Meditatively delightful and reflective Old Mans Journey invites you to immerse yourself in quiet and inquisitive puzzles and experience the old mans heartache regret and hope,67.28607028273643,A visual narrative about lifes precious moments broken dreams and changed plans uncover stories of the old mans life told through beautiful vignettes of his memories Interacting with the serene and whimsical environment solve playful puzzles by shaping the landscape growing the hills to create the old mans path forward
1495670400,[32],14389,Friday the 13th: The Game,"[6, 48, 49, 130]",Friday the 13th The Game is a thirdperson horror survival game where players take on the role of a teen counselor or for the first time ever Jason Voorhees You and six other unlucky souls will do everything possible to escape and survive while the most wellknown killer in the world tracks you down and brutally slaughters you,66.01894600828808,Missing
1495152000,"[2, 9, 13, 31, 32]",25264,The Infectious Madness of Doctor Dekker,"[3, 6, 14, 48, 49, 130]",The Infectious Madness of Doctor Dekker is a horror themed murder mystery FMV game where you play as a therapist questioning patients The game features the simplest of interfaces over 1600 HD video responses six main characters and a randomly chosen murderer at the start of the game which determines your story path,64.85006042680958,Missing
1496102400,"[31, 32]",11070,Perception,"[6, 48, 49, 130]",Perception is a firstperson narrative horror adventure that tells the story of Cassie a blind heroine who uses her extraordinary hearing and razorsharp wits to unravel the mysteries of an abandoned estate that haunts her dreams,64.75568214570704,Perception is a firstperson narrative horror adventure that tells the story of Cassie a blind heroine who uses her extraordinary hearing and razorsharp wits to unravel the mysteries of an abandoned estate that haunts her dreams  After months of research she discovers an abandoned mansion in Gloucester MA Once there Cassie finds that Echo Bluff is worse than her nightmares A ghastly Presence has tormented its inhabitants over generations and it now hunts Cassie She must solve the estates mysteries or become one of its victims
1495497600,"[11, 12, 13, 15, 24, 32]",23905,Starpoint Gemini Warlords,"[6, 49]",A unique blend of space sim RPG and 4X games Conduct research and construction in your own gigantic space station command your war fleets and heroic companions to invade enemy territory build up your stronghold trade mine salvage and remind your enemies why they fear you,62.56987100881058,The AShriari devastated the solar system central territory of the Empire In that whole chaos the Starpoint to Gemini was reopened First the remnants of the once glorious Empire came into Gemini but the allout war that soon followed decimated the faction and caused the Empire to perish once and for all What was left were small pockets of Imperial loyalists too weak to have any impact on the global Gemini politics The second wave of exiles changed that  In the months following the last war thousands of humans from the Solar system fled to Gemini seeking refuge from the AShriari aliens They were not greeted with joy Instead they were sent to a barely habitable planet in the outer Gemini region called Phaehana There they built for themselves at least some sort of a meager existence They call themselves the Solari Concord casting away any connection to the hated empire but at the same time honoring their Earthly heritage Thousands more joined them on the planet of Phaeneros It was time to think ahead and carve a place for themselves among the twin suns of Gemini
1496102400,"[5, 31]",39760,Mafia III: Stones Unturned,"[6, 14, 48, 49]",Bound by a brotherhood forged in Vietnam John Donovan never hesitated to answer Lincoln Clays call for revenge Lincoln will return the favor when Connor Aldridge a traitor who once left Donovan for dead resurfaces to violently upend New Bordeaux in search of highly volatile lost cargo To stop him Lincoln and Donovan must fight Aldridges mercenary army sidebyside Engage heavy weapons turreted vehicles sniper support and unique rewards to thwart Aldridge and protect the free world,61.31112559946773,Missing
1496102400,"[10, 13, 14]",90635,MXGP3: The Official Motocross Videogame,"[6, 48, 49, 130]",Experience all the adrenaline of Motocross with the official Championships only videogame,60.0,Missing
1496016000,"[5, 13, 15, 31, 32]",35361,Flying Tigers: Shadows Over China,"[6, 49]",FLYING TIGERS SHADOWS OVER CHINA is an aircombat action game based on the historical events of Americas secret volunteer squadrons that defended China against Japan in the ChinaBurmaIndia theatre of World War 2,60.0,Missing
1493942400,[14],33701,AFL Evolution,"[6, 48, 49]",EXPERIENCE THE EVOLUTION  AFL Evolution brings you the most intense and feature packed AFL experience ever,60.0,Missing
