first_release_date,id,name,platforms,summary,genres,storyline,rating
1687737600,264433,Forza Horizion 5: Barbie The Movie Car Pack,[169],This Barbie is a gamer Together with Warner Bros Pictures and Mattel Xbox is excited to invite fans on a fun fashionable and inspirational ride this summer to celebrate the muchanticipated release of the new movie Barbie premiering in theaters on July 21 Bringing Barbies signature flair to our gaming platform were honoring all that there is to love about this iconic role model her persevering optimism wideranging career journey and neverending capacity for selfdiscovery Audiences of Barbie will follow the heroine to the furthest reaches of Barbie Land and beyond and now fans can follow in her highheeled footsteps with exclusive Forza Horizon 5 ingame content,Missing,Missing,Missing
1687996800,264414,PowerWash Simulator: SpongeBob SquarePants Special Pack,"[6, 48, 49, 130, 167, 169]",Dive right into an aquatic cleaning adventure pooling the seriously satisfying gameplay of PowerWash Simulator with the nautical nonsense of SpongeBob SquarePants  The residents of Bikini Bottom are left wondering what in the name of Davy Jones locker happened to their tidy tidal town after a myriad of mysteriously mucky mishaps Can they get to the bottom of it before it devolves into another mudslinging match between Mr Krabs and Plankton Hear from a host of familiar characters whilst you clean as they ponder what or who is dirtying their digs  Exclusively in this Special Pack youll get a marine makeover allowing you to blend in with the crowd as a true Bottomite Featuring customdesigned equipment that could rival even Sandy Cheeks best inventions you can rest ashored that itll work just fine underwater How All you need is a power washer and some imagination,"[13, 32]",Missing,Missing
1686614400,263895,Metal: Hellsinger - Essential Hits Pack,[169],The joy of demonslaying to the beat exists on a spectrum and with the Essential Hits Pack you get the entire rainbow Shoot to the beat of eight hit songs from bands like Muse Depeche Mode and Gorillaz,"[5, 7, 31]",Missing,Missing
1687305600,263491,Warframe: The Seven Crimes of Kullervo,"[6, 48, 49, 130, 167, 169]",Return to Duviri and delve into a sprawling new island dungeon where the tragic Warframe Kullervo awaits your redemption This strange floating prison obfuscates both Kullervos crimes as well as the mysterious yet familiar Warden who binds him under lock and key Explore the prisons cells to uncover the story of Kullervos misdeeds and wield the power of treachery through his trademark daggers and thirst for vengeance  As a mainline update It contains an exhaustive list of quality of live changes to the game The main new content is the 53rd Warframe Kullervo and his signature weapons along with the chance to encounter his story missions on a new island in Duviri Other Duviri changes include Captain Vors appearance in Undercroft challenge missions for a chance at new arcanes Kaithe customization with armor and ephemera 2 new side missions with Paragrimms Tomes and Lost Belongings objectives the return of Kaithe races and 15 new decrees,"[5, 12, 31]",Missing,Missing
1687910400,261143,Perish: Exodus,"[6, 48, 49, 167, 169]",Face the new challenges of Perish Exodus a completely free content update that exists alongside the main campaign on June 28th Turn your back briefly on Elysium to explore the Winds of the Anemoi four unexplored realms filled with terrific remixes and augmentations of existing weapons fiendish enemies and boss fights that are even bigger and more devilish than those in the main campaign,"[5, 32]",Meet with Prodromos the Scout an agile ally who will guide you through four biomes filled with new environmental dangers searing desert sunshine blisteringly cold glaciers toxic effluvia and tempestuous storms With the help of the Scout gather the four shattered pieces of the Aegis Shield assemble them in the Foundry of Vulturus and challenge an ancient legend to a clash of immense proportions,Missing
1685664000,256097,Street Fighter 6: Year 1 Ultimate Pass,"[6, 48, 167, 169]",The Year 1 Ultimate Pass includes 4 new characters 3 outfits with colors 110 for the new characters 2 additional stages and 7700 Drive tickets ingame currency,Missing,Missing,Missing
1688083200,255260,Doom & Destiny Worlds: Ultimate Supporter Edition,[49],Unlock everything ever made for Doom  Destiny WorldsAre you nerd enough to fully support Doom  Destiny Worlds and the dweebs who made it  Doom  Destiny Ultimate Supporter Edition Bundle features  Doom  Destiny Worlds the game of course  the Season Pass and never miss all the upcoming DLCs  the Deluxe Content,Missing,Missing,Missing
1688083200,255258,Naruto to Boruto: Shinobi Striker - Ultimate Edition,[49],The Ultimate Edition includes  NARUTO TO BORUTO SHINOBI STRIKER full game  Season Pass 1  Season Pass 2  Season Pass 3  Season Pass 4  The Naruto franchise is back with a brand new experience in NARUTO TO BORUTO SHINOBI STRIKER This new game lets gamers battle as a team of 4 to compete against other teams online Graphically SHINOBI STRIKER is also built from the ground up in a completely new graphic style Lead your team and fight online to see who the best ninjas are,Missing,Missing,Missing
1688083200,255257,Fatum Betula + Moto Rush GT,[49],Unleash the thrill of discovery and speed with our musthave gaming bundle Moto Rush GT  Fatum Betula   Dive into the enigmatic world of Fatum Betula an atmospheric exploration game that transports you to a reality without a past Nurture a mystical birch that shapes the future decipher light puzzle elements and strive to achieve one of the 10 unique endings   Hit the road with Moto Rush GT the highoctane motorbike racing experience Select from a plethora of customizable motorbikes and race your way through over 100 levels of adrenalinefueled excitement The road rules are yours to break in this exhilarating mix of endless and arcade racing  Dont miss out on this dynamic duo of mystique and action Get the bundle now and supercharge your gaming adventure,Missing,Missing,Missing
1687996800,255213,"The Card Perfect Collection Plus: Texas Hold 'em, Solitaire and Others","[48, 49]",An allinone collection for all your card game needs Whether its solitaire or competitive online games like Daifugo or Blackjack youre after this is the game for you,Missing,Missing,Missing
