first_release_date,genres,id,name,platforms,summary,storyline,rating
1312243200,[10],234666,Dirt 3: Ken Block Special Pack,"[6, 9, 12]",Download the Ken Block Special Pack and receive a customized and upgraded Ford Escort Mk II an Open Class Rally car sporting a killer Ken Block livery,Missing,Missing
1312588800,[33],92496,No Luca No,[12],You have to keep a cat named Luca from eating your breakfast Game ends when Luca gets to your food or you move your hand too soon,Missing,Missing
1314662400,"[4, 12, 25]",51635,Guardian Heroes,[12],A remastered version of Guardian Heroes supporting a 169 aspect ratio new user interface and upscaling filter,A supreme being created the universe to find ultimate warriors to hire as its personal soldiers A vicious battle was waged between the Earth and Sky Spirits The Sky Spirits bestowed incredible powers upon the humans effectively making powerful wizards for their own gain The human wizards joined the effort against the Earth Spirits banishing them into the darkness Soon after this was accomplished the Sky Spirits grew fearful and jealous of the humans and banished them all into the darkness with the Earth Spirits Mankind instead opted for a more physical approach to life and the Time of the Sword began,Missing
1312761600,"[15, 31]",41601,Devil May Cry 4: Collector's Edition,[12],The player plays as Nero throughout most of the game He is equipped with the Red Queen sword Blue Rose revolver and the powers of his Devil Bringer The Red Queen features an Exceed Gauge that can be charged up allowing for subsequent attacks that are more powerful than regular slashes until the gauge empties Nero also has the powers of his Devil Bringer and can use it to pull himself towards enemies or vice versa The Devil Bringer may also be used for contextsensitive throw attacks leading to high damage and various effects depending on the enemy Neros Devil Bringer also gains new abilities during the course of the game such as being able to detect secret missions or caches of Red Orbs Nero eventually gains the ability to use Devil Trigger after getting the katana known as Yamato which increases his Devil Bringers power thus changing his Devil Bringer attacks into more powerful versions with different animations,Missing,Missing
1314057600,[5],22553,Call of Duty: Black Ops - Rezurrection,"[6, 9, 12, 14]",Rezurrection is a downloadable content pack DLC for the 2010 game Call of Duty Black Ops It includes four remastered zombie maps and one new one   Nacht der Untoten takes place at an abandoned bunker  Verrückt takes place in the Wittenau Sanatorium located in Berlin Germany  Shi No Numa takes place at the Rising Sun Facility in Japanese territory  Der Riese takes place in the secret Nazi facility Waffenfabrik Der Riese  Moon the new zombie map taking place in Area 51 and on the moon,Missing,Missing
1314230400,Missing,20659,Quarrel,"[12, 39]",Quarrel is a thrilling word game Compete to use your troops to make the highestscoring word from the letters given then capture territories and conquer islands in this wholly original virtual board game,Missing,Missing
1314144000,[14],7165,Rugby World Cup 2011,"[9, 12]",Rugby World Cup 2011 is a rugby union video game developed by HB Studios1 and 505 Games    The game is the official video game of the 2011 Rugby World Cup and was released on both the PlayStation 3 and Xbox 360 on 25 August 20112 It was released in North America on 6 September 2011 with the PlayStation 3 version available via the PlayStation Store,Missing,Missing
1312588800,[8],3768,The Penguins of Madagascar: Dr. Blowhole Returns Again!,"[5, 9, 12, 20]",The Penguins of Madagascar Dr Blowhole Returns Again is an adventure video game The game stars the penguin characters Skipper Kowalski Rico and Private Players go through three episodes over 12 levels and participate in secret missions both inside and outside the zoo with the final level taking place in Dr Blowholes lair,Missing,Missing
1314057600,"[5, 9, 12]",43,Deus Ex: Human Revolution,"[6, 9, 12, 14]",In Deus Ex Human Revolution you play Adam Jensen a security specialist handpicked to oversee the defense of one of Americas most experimental biotechnology firms But when a black ops team breaks in and kills the scientists you were hired to protect everything you thought you knew about your job changes At a time when scientific advancements are routinely turning athletes soldiers and spies into superenhanced beings someone is working very hard to ensure mankinds evolution follows a particular path You need to discover why  because the decisions you take and the choices you make will be the only things that can determine mankinds future,When a black ops team breaks in and kills the scientists Adam Jensen was hired to protect everything he thought he knew about his job changes,84.1185383794987
1314057600,"[4, 33]",21724,Street Fighter III: 3rd Strike Online Edition,"[9, 12]",The PlayStation Network and Xbox Live Arcade port of Street Fighter III 3rd Strike,Missing,80.97205389580003
1312502400,"[5, 31]",47385,Mafia II: Director's Cut,"[12, 14]",Mafia II Directors Cut is a Compilation game developed by 2K Czech and published by 2K Games which was released in 2011  Live the life of Vito Scaletta a smalltime gangster with plenty of ambition and a talent for taking care of business As Vito rises through the ranks of a powerful mob family he soon discovers that life as a wise guy is as dangerous as it is glamorous  In a gripping and stylish action adventure Vito must prove himself an efficient enforcer a skilled getaway driver and a reliable hitman Set in a mythic postwar America Mafia II Directors Cut tells an intense story of friendship loyalty betrayal and revenge,Missing,80.58492775681452
1314144000,"[5, 8, 10, 32, 33]",14646,T.E.C. 3001,"[3, 6, 12, 14, 34, 39, 113]",In TEC 3001 Tesla Energy Collector you are guiding a cuttingedge technology robot to collect virtual space energy leftovers for humanity With great graphics and a unique heartpumping soundtrack TEC 3001 has what it takes to keep you on the right track,Run Rush Haste Burst Speed has never been pushed this far Jump Charge Dodge Slide You just slipped and got crushed You cant handle TEC 3001 yet Try again until speed holds no secrets for you,80.0
1314230400,"[12, 31, 32]",13168,Doom & Destiny,"[3, 6, 12, 14, 34, 39, 48, 49, 74, 130]",Four nerds drawn into a fantasy world and mistaken for heroes have to battle their way through a massive crazy adventure and defeat a preposterous villain  Doom  Destiny is a turn based hilarious jrpg where you take control of a party of four everyday friends Journey through an unpredictable story filled with parodies and cameos Start your adventure in a classic dungeon with dragons save princess with the help of greendressed elf and then fly to mangathemed city with the help of a famous italian plumber This is Doom  Destiny the flyingspaghetti fantasy adventure,Help Nigel Mike Johnny and Francis four nerdy friends to fight their way through the funniest quest they ever had  Trapped in a fantasy world and mistaken for Heroes those four nerds will have to deal with long journeys hundreds of enemies villains super villains and even an Unnamed super villain  Will they be destined to become real Heroes Will they manage to return home Will they manage to find a good Pizza restaurant in this weird fantasy world,79.95167524269475
1314316800,"[11, 13, 15]",2595,Tropico 4,"[6, 12, 14]",Fancy being a dictator Well this is the ideal time Build a Tropico and control who and what happens in it Juggle foreign relations and run a nuclear program Apply Edicts to make your people happier or to scare them to obey the rules Recruit soldiers and have them carry out your will just make sure to watch out for rebel attacks and even international invasion,Missing,79.6720276759266
1314748800,"[10, 15, 32]",2284,Rock of Ages,"[6, 9, 12]",A rocksolid combination of rockrolling action deep strategy and captivating art and music from different ages of history this is a game of crush or be crushed Two castles stand opposed one is yours the other is your enemys Theyre a jerk and their castle sucks so youre going to try to smash it using an enormous boulder Even as they build up their defenses youre ready to roll over them in order to raze that unsightly tower But beware Theres a giant boulder headed your way too,Missing,75.75735507669374
