first_release_date,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1279843200,85551,Crazy Pinball,[159],Missing,Play Crazy Pinball like never before  so much fun and action just like at the arcade,Missing,Missing,nan,nan,nan,nan,nan,nan
1279497600,85544,Scrabble Tools,[159],Missing,Scrabble long one of the worlds most popular board games is enjoying a tremendous surge in popularity both online and in the real world Scrabble Tools for the Nintendo DSi system helps players hone their skills by strengthening their vocabulary pattern recognition and point strategies through fun interactive training exercises,Missing,Missing,nan,nan,nan,nan,nan,nan
1280102400,85337,Petz Hamsterz Family,[159],Missing,Adopt your very own family of hamsters,Missing,Missing,nan,nan,nan,nan,nan,nan
1279065600,85332,Paul's Shooting Adventure,[159],Missing,Super Baby Paul the Ultimate Pacifier stars in this classic sidescrolling shooter,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1279497600,85179,Hospital Havoc,[159],Missing,Do you have what it takes to run your very own heartpumping hospital,Missing,Missing,nan,nan,nan,nan,nan,nan
1278892800,84809,Primrose,[159],Missing,Take your time set your own pace establish your own goals and adapt your play style however you like Primrose rules are easy There are no time limits no levels no arbitrary objectives and no constraints,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1279497600,84695,Petz Kittens,[159],Missing,The cutest newborn kittens are here and they need someone to care for them and love them,Missing,Missing,nan,nan,nan,nan,nan,nan
1278892800,84676,4 Travellers: Play French,[159],Missing,Challenge your family and friends in a new digital board game while learning your first words in a new language together Compete in a foreign hotel where the goal is to acquire objects money and friends,Missing,Missing,nan,nan,nan,nan,nan,nan
1278633600,84585,2Puzzle It: Fantasy,[159],Missing,This tricky fantasy puzzle game will make your head spin,Missing,Missing,nan,nan,nan,nan,nan,nan
1278633600,84493,Hair Salon: Pocket Stylist,[159],Missing,With Hair Salon Pocket Stylist your hairdresser will always be with you Have fun inventing new hairstyles for the cartoon characters or for you and your friends,Missing,Missing,nan,nan,nan,nan,nan,nan
1279497600,84491,Happy Birthday Mart,"[37, 159]",Missing,Have you ever dreamed of having your own shop where you sell the goods to your friends,Missing,Missing,nan,nan,nan,nan,nan,nan
1278288000,84391,SteamWorld Tower Defense,[159],[15],Welcome to Cowbot County home of the robotic master race of SteamWorld As the Sheriff you must stop the human invaders in their mad hunt for gold  Build attack robots next to the roads they roam and watch the invaders go down Use the special skills of your robots to your advantage in this original tower defense variation where strategy and execution are equally important  Get ready for the challenges waiting in the great Western reaches,Missing,Missing,0.0,0.0,0.0,25.0,2.0,0.0
1278028800,81460,Just Sing!,[20],[7],Just Sing is the first in a massive series of DS karaoke games,Missing,Missing,nan,nan,nan,nan,nan,nan
1279497600,80652,Furry Legends,"[5, 159]",[8],Wiiware title,Missing,Missing,nan,nan,nan,nan,nan,nan
1280102400,80215,Puffins: Let's Race!,[159],[10],Race against the other puffins,Missing,Missing,nan,nan,nan,nan,nan,nan
1278374400,80085,Despicable Me: The Game - Minion Mayhem,[20],[8],A separate game based on the film Despicable Me exclusive to the Nintendo DS,Missing,Missing,4.62,0.0,0.0,0.0,0.0,1.0
1278288000,80028,QuickPick Farmer,[159],Missing,In QuickPick Farmer you get 30 crazy levels a nonstop mode striped sheep spotted sheep not to mention a goofy wolf Test your powers of observation your reflexes and your tactics in the whacky game,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1280102400,79538,Crystal Monsters,[159],Missing,Set off on a journey to collect 160 monster and become the greatest monster breeder Also put your friends faces on three of your favorite monsters,Missing,Missing,0.0,12.89,0.0,65.0,2.0,2.0
1278374400,79036,Astro Invaders,"[20, 37, 159]",[31],In the Year 3187 space pirates have taken over our solar system Now in a battle of good and evil we are left with a final ultimatum surrender or fight let the battle begin,Missing,Missing,nan,nan,nan,nan,nan,nan
1278288000,78409,101 Shark Pets,[159],[13],Over 100 sharks to adopt love and play with,Missing,Missing,nan,nan,nan,nan,nan,nan
1279756800,64381,Katekyo Hitman Reborn! DS Flame Rumble XX - Kessen! Real 6 Chouka,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1278979200,51071,Little League World Series Double Play,"[5, 20]",[14],Batter up Play Little League Baseball in this Double Play pack featuring two full games in one Compete with authentic equipment and in real stadiums in World Series Mode as you play your way to the annual Little League World Series at Williamsport Pennsylvania Choose from 36 teams including 8 from the US 8 international teams or customize your own from 20 others Customize your character with numerous batting pitching and fielding styles while collecting 100s of useful unlockables Plus play with up to a total of 4 players in skill challenges like Homerun Tourney Batting Frenzy Pitching Darts and more Little League World Series Double Play is major league fun for the entire family,Missing,Missing,nan,nan,nan,nan,nan,nan
1279756800,51039,Calvin Tucker's Redneck: Farm Animals Racing Tournament,"[5, 6, 20]",[10],Calvin Tuckers Redneck Farm Animal Racing Tournament is a wacky kart game with loads of typical redneck humor Their crazy organized tournaments bring them from the Farm to the tropical Pirate Island from the Polar North to Egypt and from inside the Pyramid they are warped into time to Medieval times finally returning by UFO back in time again,Missing,Missing,nan,nan,nan,nan,nan,nan
1280188800,47945,Transformers: War for Cybertron - Decepticons,[20],"[5, 31]",Transformers War for Cybertron features two distinct storylines the AUTOBOT campaign tells a story of heroism to save their home planet against overwhelming odds and the DECEPTICON campaign tells a story of an unquenchable thirst for power to control the universe,Missing,Missing,nan,nan,nan,nan,nan,nan
1279929600,47863,Tokimeki Memorial Girl's Side: 3rd Story,[20],[13],Tokimeki Memorial Girls Side 3rd Story is the third game in the series It features a whole new colorful cast of characters and storyline and like the previous games in the series 3rd Story starts off with a heroine who is just beginning to enter Habataki High School,Missing,Missing,23.87,0.0,35.0,77.0,3.0,3.0
1279756800,47821,Wipeout: The Game,"[5, 20]","[8, 15]",Based on the hit ABC TV show Wipeout The Game challenges fans to master speed balance and precision to overcome the worlds largest obstacle course while enduring the inevitable hilarious falls sometimes at the hands of your friends and family  In Wipeout The Game players will prove they have what it takes to make it to the grand finale Wipeout Zone for their chance to be proclaimed champion Four players can compete at the same time even allowing players to hurl objects at and taunt their opponents The video game features everything that people love about the hit ABC show including commentary from the shows hosts John Anderson John Henson and cohost Jill Wagner Players will have to run jump and dodge all of Wipeouts various obstacles including the brutal Sucker Punch the beloved Big Balls and the insanely difficult Sweeper,Missing,Missing,0.0,0.0,0.0,44.0,8.0,0.0
1279584000,47787,Hidden Objects: Mystery Stories,[20],[9],Find the clues Solve the crime Unravel the mystery  Hidden object game with a good mix of puzzles and types of hidden object scenes  Storyline starts on a tropical island with a mystery involving a Mayan curse It continues in Berlin delving into long buried secrets,Youre on a deserted island somewhere in the Caribbean The biggest adventure of our time begins herealthough you are only here for a vacation and finally want to find your true love Then there is a kidnapping and a murder too Is it really the old Mayan spirits making trouble as the native believe or is there something more behind it You take it upon yourself to search and find a dark secret the key to the biggest treasury ever created by human hands You have barely endured one adventure when your job as a star journalist brings you into a region that couldnt be more different 6000 miles further Northeast in Europe,Missing,nan,nan,nan,nan,nan,nan
1280102400,23589,Heavy Fire: Special Operations 3D,"[5, 37]","[5, 33]",Heavy Fire Special Operations is a Modern FirstPerson Shooter game developed and published by Teyon scheduled to be released in 2010,Missing,Missing,nan,nan,nan,nan,nan,nan
1279670400,1331,Limbo,"[3, 6, 9, 12, 14, 34, 39, 46, 48, 49, 130]","[8, 9, 31, 32]",Limbo is a black and white puzzleplatforming adventure Play the role of a young boy traveling through an eerie and treacherous world in an attempt to discover the fate of his sister,Missing,81.24638435155022,3.58,4.16,6.62,77.0,3145.0,4236.0
1279152000,1445,Fire Emblem: New Mystery of the Emblem,[20],"[12, 15, 16]",Fire Emblem New Mystery of the Emblem is a remake of Fire Emblem Mystery of the Emblem developed by Intelligent Systems and published by Nintendo It is the second Fire Emblem remake for the Nintendo DS It was released on July 15 2010 in Japan The game utilizes the WiFi Connection in a similar manner to Shadow Dragon This is the only Fire Emblem DS game to not be released overseas  The game also contains an exclusive mode which remakes the four chapters of BS Fire Emblem Archanea Senki Hen a Satellaview exclusive game with new new engine and missionbased gameplay instead of timebased like the original but lacking the voice acting that the Satellaview version originally provided,The game stars Marth the hero of Fire Emblem Shadow Dragon and the original Mystery of the Emblem as he fights in a conflict known as the War of Heroes He is accompanied by his trusted friend an Altean knight and hero of the war completely forgotten by history referred to as the Hero of Shadow,80.10989273035692,17.39,23.12,27.11,77.0,94.0,76.0
1280361600,66922,Metal Max 3,[20],[12],Metal Max 3 メタルマックス3 Metaru Makkusu Surī is the seventh entry in the Metal Max series besides Metal Saga series It is a vehicle combat RPG produced by Cattle Call and copublished by Kadokawa Games Enterbrain and CreaTech for the Nintendo DS exclusively in Japan in 2010  In 1993 Metal Max 2 was published by Data East who retained the trademark rights to series until its closure in 2003 and the liquidation of its intellectual properties in 2004 In April 2009 Enterbrain Kadokawas subsidiary obtained the rights and published Metal Max 3 the next year It is the first numbered entry in the series in 17 years A remade version in DS of Metal Max 2 was published in 2011 and used Metal Max 3s engine  Similar with its predecessors the game is openended and nonlinear,The protagonist was picked up and revived by mad scientist Dr Minch However he suffered from severe memory lost and cannot remember anything about himself Therefore the protagonist decided to travel around the world as a bounty hunter in order to retrieve his memories and find out his true identity,77.0,0.0,60.0,0.0,0.0,0.0,1.0
1280361600,7067,Memories Off: Yubikiri no Kioku,"[9, 12, 38, 46, 48, 130]",[34],A Japanese visual novel developed and published by 5pb It is the seventh game in the Memories Off series,Missing,75.0,0.0,0.0,0.0,80.0,1.0,0.0
1278547200,3392,Harvest Moon: The Tale of Two Towns,"[20, 37]","[12, 13, 15, 31]",Long ago the towns of Bluebell and Konohana were friendly neighbors joined together by a tunnel underneath the mountain that separates the towns Eventually the towns started to disagree with each other on whose town had the best cooking cuisine As the villagers became more obnoxious with each other the Harvest Goddess became more annoyed with them One day she finally put her foot down and collapsed the tunnel between the towns cutting them off from each other Now the only interaction the towns have with each other is at their cooking festival where their cooking conflict continues four times per season  As a new farmer you are eager to start your new life at one of the towns but a freak travel accident makes you to forget what town you originally were going to live in Listen to each mayors story hear about each town and then decide where you want to start your new farm life,Missing,72.0,47.52,97.5,234.44,67.0,24.0,16.0
1278892800,84811,Pop Island: Paperfield,[159],Missing,FUN IS DECLARED,Missing,70.0,nan,nan,nan,nan,nan,nan
1279238400,64876,Let's Create! Pottery,"[5, 34, 39, 159]",[13],With Lets Create Pottery making ceramics has never been more simple and fun Become a true artist and create one of a kind pottery items and share them with your friends Throw the clay on the wheel release all your artistic talents and take benefit of dozens of materials available in order to create your own design Even when you glaze and fire your very first pot you will feel accomplished and relaxed as pottery is the best way to relieve your everyday stress and find your inner peace An amazing therapeutic and uplifting experience you can enjoy with your family and friends,Become a true artist and create one of a kind pottery items and share them with your friends Throw the clay on the wheel release all your artistic talents and take benefit of dozens of materials available in order to create your own design Even when you glaze and fire your very first pot you will feel accomplished and relaxed as pottery is the best way to relieve your everyday stress and find your inner peace An amazing therapeutic and uplifting experience you can enjoy with your family and friends,45.567612999999994,nan,nan,nan,nan,nan,nan
