first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1260403200,273419,Monochrome Boo & Baby Boo: Kururin Boo,[20],Monochrome Boo  Baby Boo Kururin Boo is a Puzzle game developed by Success and published by Creative Core which was released in Japan in 2009,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1261353600,272021,Dragon's Lair,[20],Missing,[33],Missing,Missing,1.0,1.86,3.15,60.0,91.0,101.0
1261008000,269823,Katekyoo Hitman Reborn! Ore ga Boss! Saikyou Family Taisen,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1259798400,269780,Jinsei Game,[20],A DS adaptation of the board game known in the US as The Game of Life,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1262217600,269748,Crazy Circus,[20],You have inherited the Crazy Circus from your father who has become too old and sick to go on managing it Many years back the circus was famous all around the world but now there are only 4 charmingly whacky events left that attract only small crowds Your task is to perform so well and stunningly that the circus starts attracting everbigger crowds and new performers as its fame grows The ultimate goal is to restore the circus to its former glory and to get to perform in the legendary Las Vegas  the climax of your world tour So there you are jumping fearlessly over countless cars as Oleg the Motobear wildly throwing cakes at your fellow clowns or swinging as a parrot from one trapeze to the next in dizzying heights while the spectators cheer their lungs out,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1262217600,269678,Brigitte: Ernaehrungs Coach,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1262217600,269555,Animal World: Big Cats,[20],Test your knowledge about cats by reading all about cats and different lions and then answer the questions Basic Image and Written to earn trophies that expands your facts about them,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1259798400,268075,1500 DS Spirits: Shogi V,[20],1500DS Spirits Mahjong V widely used English translation Original name is 1500 DS spirits 麻雀V is a Japan exclusive mahjong game It is part of a large series of Nintendo DS titles which focus on table games all labeled 1500DS Spirits and created and published by Tasuke Co Ltd This game is a special addition version of 1500DS Spirits Vol 1 Mahjong and has extra added features compared to that game This game used 1500DS Spirits Vol 1 Mahjong as a base for this game so it has some similarities to this game including borrowed modes and assets,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1259798400,268074,1500 DS Spirits: Mahjong V,[20],1500DS Spirits Mahjong V widely used English translation Original name is 1500 DS spirits 麻雀V is a Japan exclusive mahjong game It is part of a large series of Nintendo DS titles which focus on table games all labeled 1500DS Spirits and created and published by Tasuke Co Ltd This game is a special addition version of 1500DS Spirits Vol 1 Mahjong and has extra added features compared to that game This game used 1500DS Spirits Vol 1 Mahjong as a base for this game so it has some similarities to this game including borrowed modes and assets,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1262217600,268068,10 voor Taal,[20],For many years the 10 for Language game show in the Netherlands and Flanders has become a real crowd puller with an average of 700000 viewers per episode Now young and old can test their language skills themselves with 10 for language on Nintendo DS and PC In addition to the wellknown TV game design the game contains many new challenging game variants guaranteed for hours of fun 10 Voor Taal consists of various parts So you have to guess words based on different cryptic descriptions or point out the error in a sentence In the different available game modes you have to compete for points or time This is often more difficult than you would initially think 10 for Language can also be played with several people via a wireless connection That offers more than enough possibilities to test your knowledge of the Dutch language,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
