,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],265846,Silent Scale,[4],Silent Scale is a music themed rom hack for Super Mario 64 It was made for the SimpleFlips Music Themed Level Competition where it ranked 28th place,Missing,Missing,,,,,,
1,[8],253794,Super Ninji Land 2: A Ninji's Journey,"[19, 58]",The sequel to Super Ninji Land Join Ninji on their quest to find Bowser and learn the truth about his old lab,Missing,Missing,,,,,,
2,"[32, 35]",243807,The Solitaire Conspiracy: The Atlantis Project,"[6, 14, 130, 167, 169]",Missing,Missing,Missing,,,,,,
3,[7],243467,Guitar Hero 64,[4],Ever wanted to play Guitar Hero in a Super Mario 64 hack Probably not but here it is anyway,Missing,Missing,,,,,,
4,[8],243466,Chao Bandstand,[4],Something has stolen the chaos precious instruments for their little bandstand Who couldve done such a thing Its up to a small little rabbit to go and find them Six music boxes to find find the thief and make the poor little chao happy once again,Missing,Missing,,,,,,
5,Missing,238315,Disgaea 6: Defiance of Destiny - Raspberyl,[130],Missing,Missing,Missing,,,,,,
6,Missing,238314,Disgaea 6: Defiance of Destiny - Mao,[130],Missing,Missing,Missing,,,,,,
7,Missing,238238,Kissed by the Baddest Bidder: Scattered Cards - Soryu,[130],Missing,Missing,Missing,,,,,,
8,Missing,238237,Kissed by the Baddest Bidder: Scattered Cards - Ota,[130],Missing,Missing,Missing,,,,,,
9,Missing,238236,Kissed by the Baddest Bidder: Scattered Cards - Mamoru,[130],Missing,Missing,Missing,,,,,,
10,Missing,238235,Kissed by the Baddest Bidder: Scattered Cards Epilogue - Soryu,[130],Missing,Missing,Missing,,,,,,
11,Missing,238234,Kissed by the Baddest Bidder: Scattered Cards Epilogue - Ota,[130],Missing,Missing,Missing,,,,,,
12,Missing,238233,Kissed by the Baddest Bidder: Scattered Cards Epilogue - Mamoru,[130],Missing,Missing,Missing,,,,,,
13,Missing,238184,Kissed by the Baddest Bidder: Living Together - Shuichi,[130],Missing,Missing,Missing,,,,,,
14,Missing,238067,Kissed by the Baddest Bidder: Living Together Epilogue - Shuichi,[130],Missing,Missing,Missing,,,,,,
15,Missing,237994,Kissed by the Baddest Bidder: Living Together - Shuichi DLC Pack,[130],Missing,Missing,Missing,,,,,,
16,Missing,237982,Pet Shop Snacks: Expansion Pack 2,[130],Missing,Missing,Missing,,,,,,
17,Missing,237981,Pet Shop Snacks: Expansion Pack 1,[130],Missing,Missing,Missing,,,,,,
18,Missing,237914,Sweet Bakery Tycoon: Expansion Pack 2,[130],Missing,Missing,Missing,,,,,,
