first_release_date,genres,id,name,platforms,summary,rating,main,extra,completionist,review_score,review_count,people_polled
994377600,"[10, 14]",45055,Sea-Doo HydroCross,"[4, 7, 23]",SeaDoo HydroCross offers players five different models of fast maneuverable jet skis and eight varied courses on which to race them Zip across the winding canals of Venice or speed through twisting sewers beneath Paris For the truly adventurous jet skier there is even a Loch Ness course complete with sea serpent  The game has two different physics model settings  a simulation mode for a realistic feel and an arcade mode for fast forgiving gameplay Seadoo HydroCross is built on the tried and true Polaris SnoCross game engine,Missing,nan,nan,nan,nan,nan,nan
995673600,[10],2343,Mario Kart: Super Circuit,"[24, 37, 41]",Classic Mario Kart action is back once again this time in a colorful lightningfast game that you can take anywhere Mario Luigi Peach Toad Wario Yoshi and Bowser are all tearing up the track tossing Koopa Shells and laying banana peels along the way  Mario Kart Super Circuit puts your driving skills to the test on 40 tracks each littered with wild weapons and obstacles Choose to play as any of your favorite characters as you speed around classic and brandnew tracks If youre feeling combative try out the creative weaponry mushrooms bananas thunder bolts and stars in Battle mode Feel like making some friends eat your dust No problem Four players can compete in Mario Kart Super Circuit using only one Game Pak If each player has a copy of the game bonus features and new modes of play become available,75.974760938743,3.25,9.21,24.15,66.0,265.0,149.0
995500800,"[8, 31]",1750,Mega Man Xtreme 2,"[22, 37]",Something mysterious is going on at the reploid research island The reploids have ceased functionality their data strangely erased Now the investigation team encounters irregular reploids infected with a strange new DNA chip This strange DNA chip known as DNA Soul replaces useful data with a devastating Sigma virus and places all reploids in imminent danger Now its up to Mega Man X and his comrade Zero to get to the damaged island and find out who is behind the DNA Soul virus,66.3622598351511,1.44,3.84,6.37,68.0,24.0,27.0
