,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
10,"[8, 31, 32, 33]",96439,Venture Kid,"[6, 39, 130]",Missing,A 8bit retro action platformer that goes beyond just pixels and chiptunes,97.0,1.53,2.4,2.53,70.0,8.0,12.0
11,[35],88938,Exploding Kittens,"[34, 39, 130]",Missing,Exploding Kittens is a multiplayer card game where players draw cards until someone draws an Exploding Kitten and explodes  Play your cards to try to avoid move or defuse the Exploding Kitten If you dont explode you win Congratulations you are full of greatness  Play with friends in the same room or online or play with strangers in online play Not into other people Play single player against kittybot opponents  This version of the game includes the Streaking Kittens Party Pack and Betrayal Pack expansions exclusive cards and hilarious illustrations by The Oatmeal,90.0,0.0,0.0,0.0,60.0,1.0,0.0
12,"[31, 34]",54630,Aokana: Four Rhythms Across the Blue,"[6, 34, 39, 46, 48, 130]",In a world where flying through the sky is as simple as riding a bicycle the sport Flying Circus is all the rage  Following the discovery of antigravitons special shoes that allow an individual to fly AntiGraviton Shoes took the world by storm  And with the Grav Shoes came an entire new world for people to explore Not long after that revolution in technology gave birth to a brand new sport Flying Circus which used the shoes to make players compete in the open sky  Masaya Hinata who was once considered a prodigy turned his back on Flying Circus after suffering a crushing defeat although there was also another reason  However his former passion is reignited while teaching the new transfer student Asuka Kurashina how to fly  This time Masaya chooses to enter the world of Flying Circus not as a player but a coach Sometimes fighting and at other times encouraging each other he and his team decide to challenge the top student athletes in Japan  Now with Asuka by his side how high will he be able to fly  This is a love story about those who met through the sky as well as the friends who surround them,In a world where flying through the sky is as simple as riding a bicycle the sport Flying Circus is all the rage Following the discovery of antigravitons special shoes that allow an individual to fly AntiGraviton Shoes took the world by storm,80.0425921391979,,,,,,
13,"[8, 12, 31, 32, 33]",28545,Rabi-Ribi,"[6, 46, 48, 130]",The main character is Erina formerly a normal rabbit who became transformed into a human bunny girl and awakens in an unknown place Shortly after she is magically sent back to Rabi Rabi Island her home island Lost and confused searching for her master is the best thing to understand whats going on Along the way Erina befriends Ribbon a fairy seeking freedom and independence and becomes Erinas sidekick,Dodge bullets missiles and lasers in battle as you wrap your head around that bunny girl costume Combo away with your mighty Piko Hammer or spam various spells from afar with your fiery fairy friend Explore and explode through RabiRabi Island as you collect powerups and uncover secrets,80.0255447622394,11.32,23.43,28.03,79.0,68.0,110.0
14,"[9, 15]",59522,Word Puzzles by Powgi,"[37, 41, 130]",Missing,A collection of 6 word puzzle games for 3DS and Wii U It features hundreds of pencilandpaper style puzzles and supports every amiibo,80.0,,,,,,
15,"[12, 13, 31, 32, 34]",34341,Strawberry Vinegar,"[3, 6, 14, 48, 49, 130]",Missing,Feed me or Ill reap your soul And with those ridiculous words my whole life was turned upside down  Sakuraba Rie aged nine is a cynical and grumpy girl who cares little for her fellow classmates and does not have a single friend That is until a selfproclaimed demon from the deepest darkest pits of Hell suddenly appears in Ries kitchen and steals a tray of cookies What will happen between these two young girls Will friendship blossom between them or perhaps something more That is up to the reader to decide  but rest assured no matter what there will lots and lots of delicious food  From EbiHime creator of Asphyxia and The Way We ALL GO comes Strawberry Vinegar a sliceoflife story with food cute demons yuri and more food,80.0,2.28,2.83,4.58,64.0,15.0,28.0
16,"[14, 32, 33]",33613,Surfingers,"[3, 6, 14, 130]",Missing,Surf as far as you can Through the oceans caves snowy hills and deserts full of sand,80.0,0.87,5.65,31.7,57.0,3.0,5.0
17,"[9, 15, 32, 33]",24050,Raining Blobs,"[3, 6, 14, 34, 49, 130]",8 best friends suddenly start fighting Finish tournament and find out the reason and their stories    Raining Blobs is pure challenging arcade game and the story is just to add a bit flavor to the game  Among the story that you have in Tournament mode there are many achievements to complete and many leaderboards to compete in,Raining Blobs is a fastpaced arcade puzzle game based around matching falling blocks Matching blocks of the same color will link them together while matching blocks with stars in them will destroy the linked blocks,80.0,1.25,0.0,0.0,90.0,1.0,1.0
18,"[12, 31]",24069,Dragon Quest Builders,"[9, 34, 39, 46, 48, 130]",Generations ago the realm of Alefgard was plunged into darkness by the terrible and treacherous Dragonlord ruler of all monsters Mankind was robbed of the power to build and forced to wander the ruins of their former home scrounging and scavenging in the dust to survive  Now its up to you a Legendary Builder chosen by the Goddess herself to return the power of creation to the people and rebuild Alefgard Only when the wonder of imagination has been returned will mankind be able to overthrow the evil Dragonlord once and for all,Dragon Quest Builders is a sandbox action RPG where your imagination is the limit Everything plays out in real time and the world is made entirely of blocks although it may not look that blocky and you can use these blocks to build pretty much whatever you want Building is easy and can be done in three steps  1 Plan what youre going to build 2 Gather your resources 3 Begin construction and create your masterpiece  There is an overarching main storyline to follow in Dragon Quest Builders so if you want a narrative to get attached to and pull you through thats in there too It wouldnt be a Dragon Quest game without one after all Oh and theres plenty of quirky side quests and NPCs to give you that full RPG experience just with the additional sandbox gameplay and monsters to battle as well,79.71979376016111,38.56,53.76,67.78,80.0,163.0,148.0
19,"[4, 12, 13, 14, 15, 32]",15931,Punch Club,"[3, 6, 14, 34, 37, 39, 48, 49, 130]",Your father was brutally murdered before your eyes Now you must train hard eat chicken and punch dudes in the face to earn your place in the Punch Club ranks and discover who ended your fathers life,Train hard fight crocodiles and find love Earn your place in the Punch Club ranks and discover who brutally murdered your father in this choose your own adventure boxing management tycoon  Punch Club is a boxing tycoon management game with multiple branching story lines Your goal is clear but how you get there depends on whether you want to legitimately climb the rankings or take the more ridiculous shady route  Along the way youll want to focus your talents Will you take the Way of the Tiger the Way of the Turtle or the Way of the other one Your strength accuracy and agility all depends on whichever Way enlightens your path Do you have stripes or flippers  And every decision will matter especially in your social life Youll be juggling friendships love life work recreational time relationships and possible stardom all alongside your gym time and fighting aligators Its not all just pumping iron you know,76.28492198271138,10.45,13.3,23.96,67.0,153.0,212.0
20,"[12, 31, 32]",14587,Oxenfree,"[3, 6, 14, 34, 39, 48, 49, 130]",Missing,Oxenfree is a supernatural adventure game Rites of passage and Senior year traditions set the stage for a group of friends sneaking off to Edwards Island an old military outpost with no phone service Players will take on the role of Alex as she brings her new stepbrother Jonas to an overnight party gone horribly wrong Inspired by classic cult films like Stand by Me and Poltergeist Oxenfree is an adventure that pulls from the past but looks to the present Its a coming of age story where players control how their hero comes of age says Sean Krankel cofounder of Night School Were drawing on the fond and mortifying aspects of being in your late teens and setting it against a dangerous and ghostly backdrop,76.09553909636539,4.43,5.59,13.16,76.0,1299.0,1892.0
21,"[5, 31]",15108,Resident Evil 0,"[6, 9, 12, 48, 49, 130]",The story of Resident Evil 0 takes players back to 1998 Reports have been mounting about unusual murders on the outskirts of Raccoon City The citys Special Forces division STARS sends their Bravo Team  including rookie cop member Rebecca Chambers  to investigate On route the teams helicopter suffers engine trouble and is forced to make a crash landing where they find an overturned prisoner transport vehicle Splitting up to search the area Rebecca discovers the Ecliptic Express a train stopped dead on the tracks Inside she meets death row convict and exNavy lieutenant Billy Coen Throughout the game you will take control of both Rebecca and Billy at times switching between both characters in order to proceed Learning the advantages of each character is the key to solving puzzles and surviving the nightmares that lie ahead,Be prepared to relive the first nightmare in Resident Evil 0 a remastered version of the popular prequel to the original Resident Evil game This remastered version takes the fearinducing atmosphere from the original 2002 release and transforms it with stunning new HD visuals improved sound widescreen support and an optional modernized control system and more Its the best way to experience the story of what really happened before the iconic mansion incident that was the catalyst for the entire Resident Evil saga,74.34620651758419,,,,,,
22,"[9, 12, 13, 15, 16, 31, 32, 35]",15903,Tharsis,"[6, 14, 39, 41, 48, 130]",A mysterious signal originating from the Tharsis region of Mars set us on a frantic mission Who sent it And why Impossible questions but in them lie the key to humanitys survival  Now millions of miles away from home a micrometeoroid storm has left us with a severely damaged ship two deceased crew and the sneaking suspicion this trip was doomed from the start,Tharsis is a turnbased space strategy game With dice and cannibalism It puts you in control of humanitys first manned mission to Mars just as its struck by a micrometeoroid storm You must guide your crew through disasters food shortages and the unforgiving nature of space  all while maintaining your sanity amidst cryptic signals and warnings from Mars Defy the odds make the difficult decisions and embark on the most important mission in human history,73.11521046799908,2.23,4.56,13.42,64.0,43.0,69.0
23,[13],85246,Lionel City Builder 3D: Rise of the Rails,[37],Missing,Imagine it Build it Drive your train through it,73.0,,,,,,
24,"[13, 14, 15, 32]",24985,Golf With Your Friends,"[3, 6, 14, 48, 49, 130, 170]",Missing,Why have friends if not to play golf with your friends Nothing is out of bounds as you take on courses filled with fast paced exciting simultaneous mini golf for up to 12 players,72.83039249840022,6.02,9.31,22.34,68.0,164.0,74.0
25,"[12, 13, 31, 32]",15389,Crashlands,"[6, 14, 34, 39, 49, 130]",Missing,Crashlands is an outlandish storydrivenactionadventure set in a world of hidden magic and high technology Tame and milk alien beasts craft resources into menacing weaponry befriend the locals and go toetochin with a maniac All in the name of ONTIME DELIVERY   Play as Flux Dabes a galactic delivery truck driver whose latest shipment gets interrupted by a megalomaniacal alien named Q who tears her ship to pieces looking for useful tech Crashlanded on Woanope you must fight tame craft quest bossfight and adventure your way to domination of all the things so that you and JuiceBox your trusty sidekicksupervisorrobotic cargo palette can send a message to the Bureau of Shipping and get those damn packages delivered,72.46650217733246,27.64,45.07,67.36,73.0,42.0,44.0
26,"[25, 31]",11193,Hyrule Warriors: Legends,[37],Missing,Cut down entire legions of enemies using overthetop powerful Dynasty Warriors style moves as Hyrule Warriors comes to the Nintendo 3DS family of systems In the portable version experience new story elements and playable characters from by The Legend of Zelda The Wind Waker game such as Tetra King of Hyrule and more Additional new features such as the ability to switch between different characters on the fly allow you to strategically position characters and defeat foes in allnew ways like never before,71.41606681523332,18.03,38.39,141.69,73.0,65.0,56.0
27,"[8, 9]",18195,Mini Mario & Friends: Amiibo Challenge,"[37, 41]",Missing,In the freetoplay game Mini Mario and Friends Amiibo Challenge Tap an amiibo figure on the Wii U GamePad controller or New Nintendo 3DS system or to a Nintendo 3DS Nintendo 3DS XL or Nintendo 2DS system using the Nintendo 3DS NFC ReaderWriter accessory to guide one of 11 minis across more than 60 levels Players can tap any compatible amiibo figure Or by tapping specific amiibo figures players can guide minis that have exclusive level sets or their own unique abilities like mini Marios wall jump or mini Yoshi who can eat enemies,71.0,,,,,,
28,"[2, 9, 31]",20362,Eventide: Slavic Fable,"[3, 6, 14, 48, 49, 130]",Missing,Explore the exciting world of slavic legends,70.03951198651096,3.43,4.01,4.28,65.0,29.0,76.0
29,"[9, 32]",34930,Six Sides of the World,"[6, 41, 130]",Missing,Six Sides of the World is a puzzle videogame that takes you into an intergalactic journey through different star systems riddled with brainracking challenges Spatial orientation logic and pure wit will be your weapons to go through the different cube shaped planetary systems Each level will bring the threats to a whole new level adding all kinds of scifi hazards from portals to laser beams,70.0,2.75,4.5,8.24,65.0,2.0,7.0
30,"[7, 9, 32, 35]",34202,Energy Cycle,"[3, 6, 14, 46, 48, 49, 130, 167, 169]",Missing,Energy Cycle  new puzzle game from the developers of Energy Balance When you click each cell on the game field  it changes color and the colors of adjacent cells horizontally and vertically Your task to bring all the cells to the same color Sounds pretty easy but try to do it,70.0,0.59,1.06,0.65,41.0,27.0,57.0
31,"[9, 15, 31, 32]",34120,Highrise Heroes: Word Challenge,"[6, 39, 130]",Missing,A towering wordgame and mysterystory mashup,70.0,11.62,21.62,26.72,80.0,3.0,12.0
32,"[9, 12, 15, 32]",27104,Dandy Dungeon: Legend of Brave Yamada,"[6, 14, 34, 39, 130]",Yamadakun Age 36 is a salaryman working as a programmer at a major game publisher He hates his job Deep into every night alone in his apartment he works on his own game its an RPG and he is the hero Brave Yamada One day he falls in love at first sight with his new neighbor Mariachan Age 18 Yamadakun in an effort to nurture his real love puts Princess Maria into his game Will Yamadakun and Mariachan love each other,A puzzle RPG about a game developer that loses his job and finds true love in his quest to make his first independent game,70.0,9.55,15.0,0.0,80.0,4.0,4.0
33,[34],27102,SeaBed,"[6, 130]",I saw a ghost in the living room But as I was already used to the phenomenon I did not let it interfere with the preparation of my evening meal The ghost ate my fried egg and commended its taste As I listened to her talk my memories drifted back to the days we were still together Back when we were in school she asked me what was necessary for the two of us to be together A small workplace that we could make a living from without relying on anyone A silent apartment where we would have the freedom to do what our hearts desired I told her that  In the late eighties  during the economic boom  the small design company we founded was doing surprisingly well We visited all the places we talked about when we were in school  the southern islands the old European cities the West Coast We went wherever we wanted seeing whatever we sought Alone in that spacious living room I attempted to figure out why it all ended this way Why those days when nothing could stand in our way faded into the past I no longer felt like I could do everything The world had grown complicated Even simple matters became difficult The rules we had established in the past no longer seemed to apply and the castle we built for ourselves crumbled to dust What is necessary for us to be together  the ghost asked me We need a make a new place for ourselves A place no one can destroy Lets make it a place that no one else can reach And so I inconspicuously proceeded with the plan In a place so deep below the surface that no one else can find it,SeaBed is a yurithemed mystery visual novel told through the perspectives of three separate characters Mizuno Sachiko a designer plagued by hallucinations of her past lover Narasaki Hibiki Sachikos friend and a psychiatrist researching the workings of human memories and Takako Sachikos former lover who has been rapidly forgetting her past including how or why the two women drifted apart despite being together since childhood  All three live in different worlds but seek the same goal To separate truth from illusion To make sense of their own lives,70.0,15.19,0.0,17.37,80.0,5.0,10.0
34,"[5, 32, 33]",15909,The Bug Butcher,"[3, 6, 14, 34, 39, 48, 49, 130]",Harrys mission survive until the decontamination of the building is complete hoard coins like his life depended on it and protect the scientists at all costs Watch out for the spiders they have a particular fondness for rubber encased scientist brains After landing you will move from room to room through the facility blasting rockets lasers and wielding the power of lighting upwards at anything not human Ravenous swarms and ferocious waves of bugs of every size will attempt to kill you but luckily there will be weapon and health pickups to aid Harry on his quest  Fierce reflexes are mandatory for survival but Harrys brutal powerups will let the guts fly and make the larva cry If you love games with humor perfect platforming grotesquely cute art nightmarish bosses and real personality then The Bug Butcher will suit your fancy,The Bug Butcher is an actionpacked 2D side scrolling shoot em up game where peril comes from above The core mechanics hold old ties from the classic arcade shooter Super Pang where you shoot vertically but with modern day twists You are Harry a brash and tenacious exterminator who has a knack for decimating bugs Harrys current assignment takes him to an infested futuristic research facility on a distant planet The surviving and dwindling number of scientists employed him for his slaughtering skills,65.73585012115436,2.35,5.46,6.88,67.0,29.0,38.0
35,"[7, 31, 32, 33]",58892,Lost in Harmony,"[6, 34, 39, 130]",Missing,Lost in Harmony is a musical runner game for iOS and Android,63.0,1.71,2.61,0.0,61.0,10.0,10.0
36,"[8, 31]",11069,LEGO Marvel's Avengers,"[6, 9, 12, 14, 37, 41, 46, 48, 49]",Missing,Avengers Assemble The bestselling LEGO Marvel videogame franchise returns with a new actionpacked Super Hero adventure Join the LEGO Marvels Avengers team and experience the first console videogame featuring characters and storylines from the criticallyacclaimed film Marvels The Avengers the blockbuster sequel Marvels Avengers Age of Ultron and more Play as the most powerful Super Heroes in their quest to save the world,61.65627316224875,8.59,17.34,36.97,68.0,222.0,348.0
37,"[10, 31, 32]",18164,Defunct,"[6, 48, 49, 130]",Missing,Defunct is an indie adventure game with a focus on flow speed and an engaging world You are a broken robot that accidentally falls out of a giant cargo ship onto a posthuman Earth now inhabited by robots You have to get back to your ship before its too late,60.06462802384186,1.27,1.84,5.92,63.0,40.0,74.0
38,"[12, 15, 16, 32, 33]",35224,Space Grunts,"[3, 6, 14, 34, 39, 130]",Missing,The year 2476 Earths spacefederation has been building moonbases across the galaxy One of those moonbases has been sending a distress signal Space Grunts are a group of intergalactic problem solvers sent to investigate,60.0,6.0,20.0,28.0,0.0,0.0,3.0
39,"[5, 31, 32]",12598,The Aquatic Adventure of the Last Human,"[3, 6, 14, 48, 49, 130]",From official web In the far future humanity is no more The earth has been flooded for centuries and without humans the wildlife is thriving  Take control of the long lost space shipsubmarine hybrid Argo 9 on a spectacular adventure to a not so familliar homeworld,From kickstarter The Aquatic Adventure of the Last Human is a metroidvania styled actionadventure game where you play as the navigator of Argo 9 a spaceshipsubmarine hybrid thrust back to Earth in a time after humans have gone extinct Whereupon one will have to explore to uncover the reasons for humanitys downfall meanwhile encountering monstrous sea creatures  The focus of this game lies in exploration story and boss battles It is up to the player to determine if the ruins of our species is a travesty or an inevitable conclusion,60.0,5.04,7.73,10.0,76.0,12.0,19.0
40,"[13, 15, 32]",17004,Plantera,"[6, 37, 41, 46]",Missing,In the world of Plantera you grow your own garden and breed plants and animals to earn coins with their produce Use the coins to buy new plants and animals and also special items and garden expansions Watch everything grow help planting and harvesting buy new things and defend your garden from sneaky magpies rabbits foxes and wolves Raise your level and the productivity of your plants and animals Earn more and more and create your own dream garden,53.86650247389997,2.12,7.72,15.06,62.0,45.0,95.0
41,"[5, 8, 31, 32, 33]",22034,Blasting Agent: Ultimate Edition,"[6, 37, 41, 46, 48]",Missing,Trouble in Antarctica  The Black Hand of Fate an international terrorist group has constructed a secret base within the heart of a Volcano and have built a massive army of bioengineered soldiers and genetic monsters to take over the world You are the only one that can put a stop to their dastardly plans You are the Blasting Agent,50.0,1.83,2.5,0.0,60.0,1.0,2.0
