,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],234767,Donkey Kong: Jumpman Returns,[19],Remember the old good times This hack dont have Midwaypoint so be careful Jumpman is back now lets go for Pauline  Who high can you get,Missing,Missing,,,,,,
1,"[12, 15, 16, 31]",208508,Pokémon XG: NeXt Gen,[21],Pokémon XG NeXt Gen is a rom hack of Pokémon XD Gale of Darkness Notable features include   PhysicalSpecial Split   Gen VII type matchup chart including fairy type   New set of shadow pokemon and other obtainable pokemon   Over 100 Shadow Pokemon   Over 50 Shadow Moves   Over 75 Wild Pokemon   Moves and abilities from later generations   Mostly Gen VII Game Mechanics   More challenging opponents,Missing,Missing,,,,,,
2,"[30, 32]",206324,Zaccaria Pinball: Shooting the Rapids Table,"[3, 6, 14, 130]",Unlocks Shooting the Rapids Retro table for Zaccaria Pinball,Missing,Missing,,,,,,
3,"[30, 32]",158494,Zaccaria Pinball: Blackbelt Table,"[3, 6, 14, 130]",Blackbelt Table is a martial arts themed pinball table,Missing,Missing,,,,,,
4,"[30, 32]",158492,Zaccaria Pinball: Clown Table,"[3, 6, 14, 130]",Clown Table is a circuscarnival themed pinball table,Missing,Missing,,,,,,
5,"[30, 32]",158491,Zaccaria Pinball: Zankor Table,"[3, 6, 14, 130]",Zankor Table is a fantasy themed pinball table,Missing,Missing,,,,,,
6,"[30, 32]",158490,Zaccaria Pinball: Aerobatics Table,"[3, 6, 14, 130]",Aerobatics Table is a flying themed pinball table,Missing,Missing,,,,,,
7,"[30, 32]",158488,Zaccaria Pinball: Universe Table,"[3, 6, 14, 130]",Universe Table is a fantasy themed pinball table,Missing,Missing,,,,,,
8,"[30, 32]",158486,Zaccaria Pinball: Cine Star Table,"[3, 6, 14, 130]",Cine Star Table is a movie stars themed pinball table,Missing,Missing,,,,,,
9,"[13, 14]",158485,Zaccaria Pinball: Wood's Queen Table,"[3, 6, 14, 130]",Woods Queen Table is a fantasy themed pinball table,Missing,Missing,,,,,,
