,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269567,Asterix: These Romans Are Crazy!,[20],Missing,Missing,Missing,Missing,,,,,,
1,269554,Animal Life: North America,[20],Missing,Missing,Missing,Missing,,,,,,
2,269553,Animal Life: Eurasia,[20],Missing,Missing,Missing,Missing,,,,,,
3,268113,Clever Kids: Creepy Crawlies,"[5, 20]",Hi Im Sprocket Join me on a journey to meet some of the slimiest squirmiest wriggliest creatures on earth From the tiniest insects to huge bettles giant centipedes and deadly spiders youll learn everything you need to become a master of creepycrawly knowledge  Play a host of Fun games help a dung beetle defend a garden against centipedes and spiders solve jigsaws beat the Quiz and much more  Clever Kids games make learning and development Fun For all ages,Missing,Missing,Missing,,,,,,
4,267219,The Big Deal,[20],The Big Deal is a followup to the 2008 title Road to Vegas It is a card game featuring 10 different play modes including Texas Hold Em Black Jack Spit Baccarat Whist Higher or Lower Casino War Solitaire Pairs Five Card Draw Adjustable difficulty levels and multiplayer with up to eight persons,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
5,251701,Bruce Campbell vs Ganon,[19],Bruce Campbell vs Ganon is a mod for The Legend of Zelda A Link to the Past It contains new dungeons new puzzles and harder bosses,[31],Missing,Missing,,,,,,
6,214552,Date ni Game Tsui Wake Jane! Dungeon Maker Girls Type,[20],Date ni Game Tsui Wake Jane Dungeon Maker Girls Type is a RolePlaying game developed by Global A and published by Idea Factory which was released in Japan in 2009,"[12, 31]",The town of Reinbald is said to bring happiness to all those who stumble across it Hugo a wandering dungeon maker drops in one day and is roped into the service of the mayor Monsters are threatening the peace of the town so Hugos job is to trap plunder and kill them by creating elaborate traps in the form of dungeons,Missing,,,,,,
7,210042,Margot's Bepuzzled,"[5, 20]",Join the lovable Margot as she returns in an allnew puzzling game to challenge you on the Nintendo DS Play over 1000 puzzling games including crossword word search sudoku and more,[9],Missing,Missing,,,,,,
8,200809,Where the Wild Things Are,[20],Where the Wild Things Are is a funfilled adventure that takes players on a journey through the mysterious island of the Wild Things Players assume the role of Max King of All Wild Things as they team up with the fearsome but loveable creatures While journeying across their island players learn amazing new skills and abilities Solve action puzzles overcome challenging obstacles and play through a unique story narrative to uncover the mystery behind the hostile island and save the Wild Things before its too late,"[8, 31]",Missing,Missing,4.58,7.0,10.1,55.0,8.0,9.0
9,197942,Dodge Racing: Charger vs Challenger,[20],Rev your engines and hit the highways and byways of the USA in the ultimate racing tournament Dodge Racing Charger vs Challenger pits two of the mostic American vehicles in a Battle Royale to determine which one is the greatest muscle car of all time Burn rubber and peel out in your Dodge Charger or Dodge Challenger pushing these bad boys to the limits to win Championship Points for your team,Missing,Missing,Missing,,,,,,
10,197940,Are You Smarter Than a 5th Grader? Game Time,[20],Missing,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
11,197873,CSI: Crime Scene Investigation - Deadly Intent: The Hidden Cases,[20],Missing,Missing,Missing,Missing,,,,,,
12,193296,Star Wars: The Clone Wars - Republic Heroes,[20],Star Wars The Clone Wars Republic Heroes lets Star Wars fans young and old live out the sweeping galactic adventures of the Clone Wars For the first time ever players can fight as their favorite Jedi and clone troopers from the preeminent animated television series  from familiar faces like Anakin Skywalker to new heroes like Clone Captain Rex  A brandnew storyline which bridges the gap between season one and two takes the player on a multifaceted adventure to stop a mysterious techno assassins destructive plot Built around twoplayer cooperative action the accessible controls and familyfriendly gameplay bring Star Wars fans across generations together like never before to fight the evil Separatists and restore peace to the galaxy  Experience an allnew and exciting Clone Wars storyline that bridges the gap between season one and two of the TV series as you learn more about the mysterious bounty hunter Cad Bane and hunt down the allnew Skakoan super villain Kul Teska,"[5, 31]",Missing,Missing,6.25,8.82,12.54,53.0,62.0,65.0
