,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[8, 31]",269897,Zelda II: Life is Meaningless,[18],Missing,Missing,Missing,,,,,,
1,[8],267615,Super Mario World: VIP and Wall Mix 3,[19],Missing,Missing,Missing,,,,,,
2,[13],222547,Tetsudou Nippon! Rosen Tabi: Joumou Denki Tetsudou-hen,[37],A train simulation game from Sonic Powereds Japanese Rail Sim series for the Nintendo 3DS exclusive to Japan In this entry you can operate the Joumou Electric Railways 700 and Deha 100 train models through a 504 km round trip from Chuo Maebashi Station to Nishi Kiryu Station on Joumou Railways Joumou Line,Missing,Missing,,,,,,
3,[8],222278,Super Mario World: Bowser's Return,[19],A fanmade ROM hack of Super Mario World featuring new level design and a total of 54 exits,Missing,Missing,,,,,,
4,"[31, 34]",202608,Sousaku Alice to Ouji-sama!,[37],Sousaku Alice to Oujisama is a visual novel for the 3DS,The protagonist Kagami Arisu is a firstyear junior high school student who loves to draw The pictures she drew for fun acted as a launching pad to meeting various boys and among them one she took an interest in This is a story of a girl who tries her best when it comes to love and her hobby over her three years in junior high,Missing,,,,,,
5,[5],195524,SplatooD,[18],SplatooD is a homebrew game inspired by Nintendos Splatoon,Missing,Missing,,,,,,
6,[7],165144,Aikatsu! My No. 1 Stage,[37],Aikatsu My No1 Stage is a 3DS installment of the popular Data Carddass Aikatsu arcade series,Missing,Missing,,,,,,
7,"[9, 15, 31, 32]",147698,Choices That Matter: And the Sun Went Out,"[6, 14, 39, 130]",And The Sun Went Out What if the sun inexplicably vanished only to return hours later Investigate with your AI companion Moti Uncover conspiracies Discover ancient religions Travel the globe Find out who is murdering scientists and what this has to do with the random disappearances of the sun This is your journey and only your choices can expose the truth Approximately 600000 words and 2400 choices in total See how many other players visited the same place as you each time you conclude a story arc CHOICES THAT MATTER is a collection of epic text adventure games similar to the classic Choose Your Path Adventure books Our interactive stories are some of the most complex in the this category No one player can discover the entire story in a single play through,Missing,Missing,10.0,0.0,0.0,70.0,1.0,1.0
8,"[9, 12]",146233,Filament,"[6, 130]",The truth is out there Somewhere A singleplayer game with complex yet ultraaddictive puzzles,Missing,Missing,18.81,24.66,34.21,67.0,23.0,27.0
9,[4],136570,20XX: Tournament Edition,[21],THE YEAR IS 20XX  Welcome to the next generation of Super Smash Bros Melee 20XXTE is a highlypolished Melee mod designed to completely replace vanilla Melee in any setting home or tournament It can be run on any Gamecube or Wii with nothing but a memory card and a special save file  no hacking or homebrew required  Enter up to 8 characters on the Name Entry Screen Save replays to watch and record later Customize your menu music to set the mood between matches Level up your swag factor by choosing from any of 18 custom shield colors These and more have been coded specifically for 20XXTE with usability in mind  youll know how to use it from the second you get your hands on it,Missing,Missing,,,,,,
10,[13],130714,Chao Illust Club,[37],Learn how to draw illustrations well with lessons using videos and diagrams,Lets aim to become illustration masters with Sarah  Momo the original characters of the illustration club  Learn how to draw illustrations well with lessons using videos and diagrams  In addition to drawing illustrations of exchanged friends you can also communicate and relay illustrations You can easily save the drawn illustrations to the SD card and show them freely,Missing,,,,,,
11,"[5, 33]",96365,Arcade Archives: Life Force,"[48, 130]",Arcade Archives Life Force is a port of the shooting game Life Force The player will challenge against the aggressions from the Bacterian special force known as Salamander This title will include Salamander which is the Japanese version of the game and Life Force which is rearranged as the Japanese version of Life Force that was released in 1987 in Japan,Missing,Missing,,,,,,
12,"[14, 33]",85644,Family Fishing,[37],Go fishing with your virtual family and battle against them to catch the ultimate rare fish Fast paced fishing action at your fingertips,Missing,Missing,,,,,,
13,"[9, 33]",85640,Fireman Sam to the Rescue,[37],Fireman Sam and friends are back to save the day in a brand new adventure Help Sam and the Pontypandy fire crew in three actionpacked missions Brave to the core Firefighter emergency Rescue at Sea and Animal Rescue Sam and the team are always on duty in this interactive story packed with fun puzzles and games,Missing,Missing,,,,,,
14,[13],85342,Pet Hospital,[37],Hamsters birds cats dogs horses become a real veterinarian and take care of your favourite animals,Missing,Missing,,,,,,
