,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[31],268680,The Legend of Zelda: Puzzling,[4],Missing,Missing,Missing,,,,,,
1,Missing,237986,Tennis World Tour: Roland-Garros pack,[130],Missing,Missing,Missing,,,,,,
2,[10],221269,Mario Kart,[18],Its Mario Kart for the NES Join Mario Luigi Wario and Waluigi to see who has what it takes to become a racing champion Collect power ups along the way to upgrade your kart and to battle the other racers Upgrade your players to race as Toad and his buddies as well as Yoshi and his friends,Missing,Missing,,,,,,
3,[8],218092,Mario on Indigo Island,[4],Mario on Indigo Island is a major ROM hack released in May 2019 featuring 13 levels and a total of 111 stars,After the collapse and escape of the Solitude Fortress Mario has duped The Cosmic Goombas have managed to take over his vacation island Now he must exit his comfort zone and explore the island to close the opening rift of the Cosmic Dimmension and the Indigo Island But that begs to differ where is Bowser in all this,Missing,,,,,,
4,[8],214718,Super Calm Bros. 3,[18],Super Calm Bros is a light kaizo hack that was inspired by Kamikaze Bros and Riff Bros The difficulty is geared towards a wide audience and should appeal to both kaizo experts and players looking to level up their skills The hack features Costumes Gimmicks P Speed and Platforming  There are 6 mandatory worlds with two bonus exits in the final world,Missing,Missing,,,,,,
5,"[9, 25, 31]",208251,LEGO DC Super-Villains: Young Justice Level Pack,"[6, 14, 48, 49, 130]",It is now up to you to take the role of members of the Young Justice League and defeat members of the The Light What will the final fate of Aqualad and The Light be Play as Aqualad Artemis Miss Martian Kid Flash and more to find out,Missing,Missing,,,,,,
6,[8],201772,Banjo-Kazooie: Donkey Kong Country,[4],A BanjoKazooie ROM hack which reimagines the first level Jungle Japes from Donkey Kong Country,Missing,Missing,,,,,,
7,"[5, 12, 25]",198496,Warframe: The Jovian Concord,"[6, 48, 49, 130]",Rumors are circulating of an alliance between Alad V and our most feared enemy  the Sentients Infiltrate the remastered Corpus Gas City on Jupiter drive your blade through Amalgam horrors unlock the power of the Wisp Warframe and shine a light on this sinister Corpus plot,Missing,Missing,,,,,,
8,[8],191909,Classic Mario World: The Magic Crystals,[19],Classic Mario World The Magic Crystals is a ROM hackmod of Super Mario World  While Mario and Peach visited Yoshi in dinosaur land Bowser found a new source of power known as the Magical crystals these little small crystals have the power to make his owner stronger than ever with this power at his hand Bowser kidnapped Princess Peach and all Yoshis friends with that Mario and Yoshi decides to go on an adventure to save them,Missing,Missing,,,,,,
9,"[12, 13, 14, 31, 32]",191846,Fishing Paradiso,"[3, 6, 14, 34, 39, 130]",Youve died and gone to Heaven and theres nothing there to greet you but a sassy blue bird a fishing pole and a giant galaxy fish Meet new friends catch exotic fish and build a dream home to make your own personal fishing paradise,Bad news youre dead Good news at least you made it into Heaven  When you first awaken in the afterlife you find yourself on a tiny deserted island in the middle of the ocean No pearly gates no choir of angels to greet youjust a couple of palm trees and an annoying little bird to keep you company For a place called Heaven it sure doesnt feel much like paradise Theres no shelter to protect you from the elements nor even any food to eat In fact the only thing here at all seems to be an old fishing rod lying down by the shore Looks like youre gonna have to learn how to fish,Missing,0.0,5.78,13.32,73.0,3.0,5.0
