first_release_date,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1523318400,171693,Attack on Titan 2: Discouragement and the Leaning Tower,[130],Missing,A new episode Discouragement and the Leaning Tower is added to the Daily Life section in Story Mode and to the Scout Missions in Another Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1522713600,171674,Attack on Titan 2: Proof of Expertise,[130],Missing,A new episode Proof of Expertise is added to the Daily Life section in Story Mode and to the Scout Missions in Another Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1523923200,171395,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings - Great Adventures in New Worlds Vol. 1,[130],[12],This bundle will add two new areas to the game a Nights of Azure 2 tribute area Nightless Ruined City and the Lotus Blossom Pond area This content unlocks after the final chapter of the game This content is also included into Atelier Lydie  Suelle Season Pass,Missing,Missing,nan,nan,nan,nan,nan,nan
1524096000,171139,Valkyria Chronicles 4: The Two Valkyria,"[48, 130]",[15],This cataclysmic reunion of the two Valkyria will determine Crymarias fate,Missing,Missing,nan,nan,nan,nan,nan,nan
1523923200,170829,Attack on Titan 2: Second Victory,[130],Missing,A new episode Second Victory is added to the Daily Life section in Story Mode and to the Scout Missions in Another Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1523318400,170568,Attack on Titan 2: Attack IQ Championship,[130],Missing,A new episode Attack IQ Championship is added to the Daily Life section in Story Mode and to the Scout Missions in Another Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1522713600,170146,Attack on Titan 2: Biological Research Scout Mission,[130],Missing,A new episode Biological Research Scout Mission is added to the Daily Life section in Story Mode and to the Scout Missions in Another Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1524528000,168784,LEGO Marvel Super Heroes 2: Marvel's Avengers - Infinity War Level and Character Pack,"[6, 14, 48, 49, 130]",Missing,Download now to get access to the Marvels Avengers Infinity War Movie Inspired Character and Level Pack This actionpacked level offers players the chance to control Thanos one of the most dangerous Super Villains in the Marvel Universe and his ruthless army,Missing,Missing,nan,nan,nan,nan,nan,nan
1525046400,164635,Bendy and the Ink Machine: Chapter Four,"[6, 34, 39, 48, 49, 130]",[32],The exciting fourth chapter of Bendy and the Ink Machine has finally emerged In this Chapter Four DLC discover the secrets of angels solve the riddles of the ink and help Henry survive in this terrifying forgotten cartoon studio,Missing,Missing,nan,nan,nan,nan,nan,nan
1524528000,153698,South Park: The Fractured But Whole - Towelie: Your Gaming Bud,[130],[12],Receive an exclusive ingame assistant Towelie Your Gaming Bud The streets of South Park arent as safe as they used to be and even the most seasoned South Park veteran will need help Towelie Your Gaming Bud provides unique assistance to players at key locations throughout the game,Missing,Missing,nan,nan,nan,nan,nan,nan
1524528000,153697,South Park: The Fractured But Whole - Danger Deck,[130],[12],Test and push your limits in increasingly difficult encounters comprised of a variety of different enemies from the game,Missing,Missing,nan,nan,nan,nan,nan,nan
1524960000,146983,Banjo-Dreamie,[4],[8],BanjoDreamie is a ROM hackmod of BanjoKazooie Nintendo 64 by Loggo It is meant to be an unofficial sequel to BanjoKazooie and an unofficial prequel of BanjoTooie,Missing,Missing,nan,nan,nan,nan,nan,nan
1523318400,137311,LEGO Marvel Super Heroes 2: Runaways Level and Character Pack,"[6, 14, 48, 49, 130]","[9, 25, 31]",Inspired by the Runaways comic series this DLC for LEGO Marvel Super Heroes 2 adds a brandnew level and seven playable characters,Missing,Missing,nan,nan,nan,nan,nan,nan
1525046400,135218,Mario's Little Odyssey,[4],[8],Marios Little Odyssey is a minihack made by Kaze Emanuar and contains 19 stars moons It features Cappy controls from Super Mario Odyssey It is the second hack by Kaze with Cappy controls the first one being Super Mario 64 Odyssey and the last one being Super Mario Odyssey 64,Missing,Missing,nan,nan,nan,nan,nan,nan
1524614400,111816,Marenian Tavern Story: Patty and the Hungry God,"[6, 34, 39, 48, 49, 130]","[12, 13, 15, 31]",Pattys brother has been possessed by the God of Poverty and the whole family has become poor with huge debts This is the beginning of Pattys struggle To pay back the debts lets open a tavern in Marenia gather ingredients and start cooking,Missing,Missing,24.0,0.0,37.56,70.0,2.0,3.0
1523491200,108121,FX-Unit Yuki: The Henshin Engine,"[23, 29, 130, 150]","[8, 33]",Take control of Yuki and set of on a digital journey of pixel proportions Get Ready for FXUnit Yuki 8 levels of hardcore retro action with PowerUps Varying Stage Types and Multiple Endings accompanied by an Amazing Sound Design,Missing,Missing,nan,nan,nan,nan,nan,nan
1524700800,106974,Ayakashi Koi Gikyoku -Forbidden Romance with Mysterious Spirit-,[130],"[13, 31]",Break this fate Play the melody of love,Missing,Missing,nan,nan,nan,nan,nan,nan
1522713600,106892,Behind the Screen,"[3, 6, 14, 39, 130]","[9, 12, 31, 32]",Behind the Screen is a game includes various elements such as puzzles stealth modes and fighting that you can easily handle Most stories are inspired by actual historical events of Taiwan If you dig deep into our stories you will find that its not just an easy game Although players can finish the game in about one to two hours the real thinking challenge will still goes on after you solve it  In Behind the Screen players will explore deeply into the memories of a suspected murderers life in order to dig out the real truth The whole storyline is set in 1970s when Taiwan just got rid of Martial Law Period and Internet hasnt widely known nor used Through this game you can experience how media destroys a person under the help of audiences which echoes with the meaning of its Chinese name Screen Judges Without witnessing the truth everyone could be a judge hide behind the screen unfairly judging others crime by onesided words,Missing,Missing,1.5,2.4,0.0,55.0,2.0,3.0
1524096000,105976,"Pure Electric Love ""Everyone else!"" Ema Sakura",[130],"[13, 15]",Pure  Electric Love Everyone else  Ema Sakura  is a dating simulator where you chat as if you were on a smartphone Reply to questions from your partner receive imagesvideos and try to keep the conversation going,Missing,Missing,nan,nan,nan,nan,nan,nan
1524096000,105924,"Calculation Castle: Greco's Ghostly Challenge ""Addition""",[130],Missing,Now children can study Addition on the Nintendo Switch Greco and his ghosts await your challenge,Missing,Missing,nan,nan,nan,nan,nan,nan
1524700800,105923,"Calculation Castle: Greco's Ghostly Challenge ""Division""",[130],Missing,Now children can study Division on the Nintendo Switch Greco and his ghosts await in the greatest obstacle The Calculation Castle,Missing,Missing,nan,nan,nan,nan,nan,nan
1524700800,105922,"Calculation Castle: Greco's Ghostly Challenge ""Multiplication""",[130],Missing,Now children can study Multiplication on Nintendo Switch Use your math skills to defeat Greco,Missing,Missing,nan,nan,nan,nan,nan,nan
1523318400,105649,V.O.I.D.,"[6, 34, 130]","[5, 8, 31, 32, 33]",VOID is an allnew sidescrolling action adventure game made by NAPE GAMES Taking the best aspects of the 8 and 16bit era classics and transforming them with modern tech  fresh mechanics into something new and exciting,PLOIDS are the evolution of the human race by merging technology with its DNA Our planet is invaded by a race from another galaxy which destroys everything it touches to become thus with absolute power After some time a group of Ploids decides to take action and return the peace To achieve this Alpha and Omega must travel through time to eras of ancient land in order to obtain sacred stones that will give him the necessary power to defeat the invaders Some of the ancient epochs are feudal Japan the ice age the medieval era or among others What he does not know is that the invaders tried to get those holy stones before him  In addition time threatens to collapse and only you can connect to the PLOIDS to save the Earth  After some time a group of Ploids decides to take action and return the peace To achieve this Alpha and Omega must travel through time to eras of ancient land in order to obtain sacred stones that will give him the necessary power to defeat the invaders Some of the ancient epochs are feudal Japan the ice age the medieval era or among others What he does not know is that the invaders tried to get those holy stones before him  In addition time threatens to collapse and only you can connect to the PLOIDS to save the Earth,Missing,nan,nan,nan,nan,nan,nan
1524096000,105608,Voxel Shot for Nintendo Switch,[130],"[5, 10]",Voxel Shot is a simple pick up and play action game set in an adorably quirky world of toys where you and your friends beat up zombies and each other using a variety of different weapons A world ravaged by zombified toys infected with a mysterious virus Day after day the toys fight for control of the remaining resources Defeat unique zombies with a variety of weapons at your disposal There are even cars and motorcycles to ride around in each stage,Missing,Missing,nan,nan,nan,nan,nan,nan
1524614400,103851,ACA Neo Geo: Ghost Pilots,"[6, 48, 49, 130]","[5, 33]",Ghost Pilots is a shooting game released by SNK in 1991 The hero flies an oldfashioned seaplane in order to fight the two powerful nations invading their own country Alongside giant military weapons a mysterious combat unit arrives and makes for an intense battle,Missing,Missing,nan,nan,nan,nan,nan,nan
1523491200,103849,ACA Neo Geo: Gururin,"[48, 49, 130]","[9, 33]",Gururin is an actionpuzzle game released in 1994 by FACE Enjoy a puzzle game the likes of which youve never seen before while rotating the Magic Troupe Gururin Comes with One Player Mode Challenge Mode VS CPU and Two Player Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1523836800,103347,Table of Tales: The Crooked Crown,"[6, 48, 130, 165, 386]","[12, 15, 31, 35]",Table of Tales The Crooked Crown for PS VR is an RPG that brings a magical table to life before your very eyes The Table grants you the power to guide a party of Scoundrels through the dangerous and intriguing realm of the Crown Islands,You will determine the fate of the Scoundrels through tactical turnbased combat You will roll dice and determine whether they overcome the challenges they face or find ways to deal with consequences when they cant,Missing,5.5,7.0,0.0,70.0,3.0,2.0
1524096000,102480,"Calculation Castle: Greco's Ghostly Challenge ""Subtraction""",[130],Missing,Calculation Castle Grecos Ghostly Challenge Subtraction is a game that lets players enjoy studying while challenging their skills in math It contains a collection of subtraction problems and math drills learned at the elementary level There are up to 10 steps of learning starting with elementary 1st grade level 1digit math problems to developing skills such as borrowing numbers with 2digit math problems and more Advancing through the levels players can naturally learn to solve 4digit subtraction problems with ease  The game is composed of a series of stages and there are ghosts and locked doors within each stage Greco and his ghosts will present the player with problems that they will need to solve in order,The names Greco Im sendin you an invite to face the challenges that await in my castle So lets play a game I live at the very top of my castle Do you got what it takes to reach me It wont be easy In order to get to me you gotta pass through several rooms In these rooms youll have to solve subtraction problems to pass Thats why my castle is called the Calculation Castle Moreover my castle is full of ghosts with many tricks standing in your way so good luck and do your best If you manage to beat my ghostly henchmen and get through the rooms youll receive lots of hidden rewardsbut can you do it I guess Ill wait and see Heh heh heh,Missing,nan,nan,nan,nan,nan,nan
1524700800,99298,Survive! Mr. Cube,"[48, 130]",[31],Survive Mr Cube is an roguelite action game with the story of a man called Mr Cube who has to escape from an unknown world in order to get his life back On this randomly produced system you will have to survive using unique and unusual Cube characters and numerous weapons,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1523923200,98839,Party Trivia,"[48, 130]","[9, 26, 33]",Jam packed with over 6000 multiple choice trivia questions in four genre categories no game will be the same,Missing,Missing,nan,nan,nan,nan,nan,nan
1524182400,97245,Stump,"[34, 130]","[9, 31, 32, 33]",Lumberjacks messed with wrong tree  Courageous Stump sets out to chase after the lumberjacks who caused him to stop being a beautiful tree Lead Stump through five different lands collecting his lost leaves and help him regain his lost shape  The second mode of the game allows you to grow splendid trees starting from a seed and a pot of soil  Key features   142 levels  21 stump skins  21 tire skins  Limitless golden owl mode  13 riddles to solve  14 types of trees to grow  14 types of pots,Courageous Stump sets out to chase after the lumberjacks who caused him to stop being a beautiful tree Lead Stump through five different lands collecting his lost leaves and help him regain his lost shape,Missing,nan,nan,nan,nan,nan,nan
1524614400,97222,Sanrio Characters Picross,[37],[9],This is a puzzle game using Sanrio characters,Missing,Missing,16.48,20.34,24.37,78.0,11.0,24.0
1524614400,97020,SushiParty,"[6, 130]","[32, 33]",A simple but actionable shooter  In recent years shrimp and tuna were fighting However tuna adopted all sushi and enjoys the rule of the galaxy The shrimp will defeat the tuna to save the galaxy Sushi will save the galaxy  A view of the world without rotation and a wasted effect And please enjoy it with a cool sound You can enjoy from beginner to core user in 3 game modes The game balance is finished,Missing,Missing,nan,nan,nan,nan,nan,nan
1522886400,97009,Animated Jigsaws: Beautiful Japanese Scenery,[130],[9],Complete video jigsaw puzzles alone or team up with friends and finish them together Animated Jigsaws  Beautiful Japanese Scenery contains moving images from spring summer autumn and winter capturing the natural beauty of Japan from all four seasons Piece together scenes from some of Japanese most famous places including Mt Fuji Kyoto Tokyo and the Snow Monkeys enjoying a bath in a natural hot spring The hectic scramble crossing at the metropolitan Shibuya district in Tokyo is also included An easytouse interface such as separating edge and inner pieces makes solving puzzles fun and relaxing,Missing,Missing,nan,nan,nan,nan,nan,nan
1524009600,96854,Ninja Striker!,"[6, 130]","[12, 32, 33]",Ninja Striker takes visuals and music inspired by the 8bit era and fires them up with modern touches Heavily stylised around Japanese themes your goal is to advance forward with as much speed flair and combo power as possible You have double jumps homing attacks and a special Shinobi Action at your disposal only by mastering each with sharp reflexes will you make it through your quest,Missing,Missing,0.82,0.0,0.0,60.0,1.0,2.0
1523491200,96368,Logic Mahjong Souryu: Yon-nin Uchi / San-nin Uchi,[130],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1523491200,96251,Eternal Edge,"[6, 49, 130]","[12, 31, 32]",Begin your journey as an Eternal,Missing,Missing,0.0,18.04,42.3,75.0,2.0,7.0
1524096000,96195,Soap Dodgem,"[34, 39, 130]","[8, 9, 32, 33, 35]",CLEANING IS THE NEW FUN Slide the soap squad and clear your enemies through the mazes of a bathroom  THERES SO MUCH DIRT TO GET RID OF Finish the 100 levels of the campaign or play other peoples creations in the cloud  FEELING CREATIVE Create your own levels in the builtin editor and share it with the World or send them directly to friends Upload them to the Cloud and try to reach the toplists,Missing,Missing,nan,nan,nan,nan,nan,nan
1522972800,96180,Splat the Fruit,[130],"[9, 15]",Splat the Fruit is the thinking persons version of Angry Birds If you love a challenge and want the freedom of playing a game your own way you will love Splat the Fruit Think marble run with lots of extras The aim of Splat the Fruit is to splat all your oranges using a variety of implements including bombs cannons and magnets Place girders and trampolines to allow the metal crushing balls to splat the oranges lying around each level Each level has multiple solutions can you find the solution that requires the least building How many ways can you find to get the same result Have fun as we have while designing and developing the game,Missing,Missing,nan,nan,nan,nan,nan,nan
1522886400,96173,Octocopter: Double or Squids,[130],"[9, 10, 33]",Oh no Part way through their epic battle the Octopus and Submarine have lost their way and sunk to the bottom of the ocean Can you help them to work together to escape these deadly depths To complete each level you must navigate the maze without crashing You wont stop spinning so timing is everything Brave the depths alone or race together in up to 4 player split screen action Can you beat your friends and collect all the squid medals,Missing,Missing,nan,nan,nan,nan,nan,nan
1523577600,96170,Pirates: All Aboard!,[130],"[4, 33]",The sea is callingpick a ship bring friends and sail on,Missing,Missing,0.3,0.0,0.0,20.0,3.0,2.0
1524700800,96157,Buddy Collection If: Red Thread of Fate,[130],"[31, 32, 34]",The first episode with some extras Hayatos route can be selected,The protagonist Nagisa is a high school girl who lost her memory and Buddy in the middle of an operation She was originally a Special A Class student but was demoted to an E Class student which is the lowest possible rank class E Class is a gathering of problem children who cannot make Buddies with anyone In order to choose a new Buddy from among them a camping trip is held However an incident occurs during the trip,Missing,nan,nan,nan,nan,nan,nan
1524700800,96148,Dungeon Stars,"[6, 130]","[12, 25, 31, 32]",Use sword and spell to delve deep and battle through hordes of powerful enemies Does the next room contain a healing fountain a rare treasure or the Toxic Ogre King You need to keep on your toes as you face unknowns in every room If you delve deep enough you may face the legendary eater of light the Conqueror Worm,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1524700800,95216,Glaive: Brick Breaker,"[6, 14, 48, 49, 130]","[9, 32, 33]",Glaive Brick Breaker is a classic and popular arkanoidtype game with beautiful 3D graphics Many powerups tons of different stages and dynamic gameplay Different game modes and boss fights All you need is here,Missing,Missing,0.0,10.63,0.0,60.0,2.0,1.0
1524096000,94020,Skee-Ball,[130],"[13, 14, 33]",SkeeBall is officially licensed SkeeBall arcade game SkeeBall is fun and action packed alley bowling game which you can now take with you wherever you go The game captures all the fun of the original arcade game features a host of new game variants,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1524096000,90686,Cycle of Eternity: Space Anomaly,"[37, 137]","[12, 31]",The story is twisted around three graduates of the space fleet who fell into a time trap Trying to get home they get into an even bigger mess Fight with enemies improve your ships go through the story and try to free your heroes from the space trap Classic turnbased RPG with the unusual story in the space,Missing,Missing,4.75,0.0,0.0,40.0,1.0,1.0
1524096000,89555,Shin Megami Tensei IV & Apocalypse: Double Hero Pack,[37],"[12, 31]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1523577600,89435,Archery Blast,"[6, 130]","[5, 12, 13, 14, 32, 33]",Archer  to your bow In Archery Blast you are an aspiring archer taking on even more crazy challenges This time there are 60 challenges waiting for you,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1524700800,85835,Hototogisu Tairan 1553: Ryuuko Aiutsu,[130],Missing,Hototogisu Tairan 1553 Ryuuko Aiutsu is a highfreedom trading card game that incorporates the strategic nature of a simulation game Players will collect cards that have various effects and enjoy deep strategy through player tactics deck construction and combination of units Online battles support up to two players    The cards themselves will be drawn by more than 70 popular illustrators including Cuboon Kaya8 KEI Tomoyo Asatani Juu Ayakura Ittoku Satoshi Ito Kouji Ogata Raita Kazama Senri Kita Akihiro Kimura Keiji Gotoh Eeji Komatsu Jiji Jun Suemi Ken Sugawara Takahiro Seguchi Senno Aki Soeda Ippei Akemi Takada Jun Tsukasa Katsuya Terada Sunaho Tobe Chisato Naruse Takehito Harada Tomokazu Hara Itaru Hinoue Takuya Fujima Kimiya Masago Johji Manabe Sakura Miwabe and many more,Missing,Missing,nan,nan,nan,nan,nan,nan
1524700800,78114,The Legend of Heroes: Trails of Cold Steel II - Kai,"[48, 130]","[12, 31]",A remaster of the Playstation 3 and Vita game now in 4K at 60fps with a highspeed skip mode that runs the storyevents at 2 times normal speed and battles at 4  It includes all previous DLC 102 pieces of content  It is compatible with save data from the other Trails of Cold Steel games Cleared data from Trails of Cold Steel I or Trails of Cold Steel I Kai will unlock a Bonus in game  Data from Trails of Cold Steel II will allow you to continue from were you were in the original version of the game  Data from Trails of Cold Steel III will unlock extra costumes bonding points and money for your second playthrough,Missing,Missing,nan,nan,nan,nan,nan,nan
1522886400,74400,Sling Ming,"[6, 14, 130]","[8, 9, 31, 32]",Learn and master the Oxylane a transportation network that lets you fly through the air swing around corners and defy gravity Embark on an intergalactic adventure solve physicsbased puzzles and save your kingdom from the neverending earthquakes,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1523491200,70806,Shelter Generations,[130],"[13, 31, 32]",In Shelter Generations you embark upon unique journeys in the wild that present varied challenges and familial love  its a memorable experience wherever you play There are two games included in this special digital collection Shelter 2 with the Mountains DLC included follows the life of a mother Lynx its a journey of parenthood in which nurturing your cubs is paramount for survival You need to hunt for food and utilise maternal instincts such as calling the cubs closer making sure they drink water from rivers and lifting and carrying them from harms way You need to raise them safely until they reach adulthood with a different experience and circumstances each time you play Paws A Shelter 2 Game is a standalone experience based within the same world In this poetic adventure you need to explore and survive the wilds as a cub interacting with the environment and forging a surprising alliance It features puzzles a special soundtrack and plenty of memorable moments Shelter Generations also includes the official soundtracks of both Shelter 2 and Paws A Shelter 2 Game you can enjoy the music at any time In addition there are two living book experiences to take you further into the Shelter world  Fables From the Den and The Lonesome Fog Shelter Generations offers a unique gaming experience on the Nintendo Switch Features  Shelter 2  Play as a mother Lynx raising and protecting your cubs in a beautiful but challenging world  Paws A Shelter 2 Game  Guide a cub,Missing,Missing,0.0,3.62,7.0,65.0,4.0,5.0
1522713600,69340,Sir Eatsalot,"[46, 130]","[8, 31]",You are the righteous and corpulent Sir Eatsalot Sally forth on an epic quest to track down Hysterica a mean old sorceress who has poisoned Gluttington Kingdom with sour lemonade and put an end to her shenanigans in this mouthwatering adventure platformer,Missing,Missing,5.0,0.0,8.08,80.0,1.0,4.0
1522800000,67201,Phantasy Star Online 2: Cloud,"[6, 130]","[12, 25, 31]",Phantasy Star Online 2 Cloud is a Cloud Streamed version of Phantasy Star Online 2 Phantasy Star Online 2 Cloud is available as a standalone game on Nintendo Switch and as an alternative launch option for the PC version of Phantasy Star Online 2,The games story primarily focuses on the exploits of the spacefaring organization known as Oracle who uses Photons to traverse the universe and seek new planets for potential colonization while simultaneously suppressing the threat of the Falspawn alien beings created by evil entities known as Dark Falz that only exist to destroy the universe Oracle is split between a Mothership housing the fleets central core and a massive fleet of spaceships that contains all civilian entities and the fleets prime military and exploration department known as ARKS Artificial Relicit to Keep Species  Initially ARKS is sent to investigate activity on three planets Naverius a planet whose ecosystem was primarily forest before much of the planet became locked in eternal winter Lillipa a desert planet inhabited by rabbitlike natives known as Lillipans and Amduskia a bifurcated planet with a volcanic core surrounded by a mass of floating islands inhabited by humanoid dragonfolk Later story arcs feature the planet Wopal an ocean planet and Harukotan a planet in the shape of a taijitu inhabited by two opposing races In EPISODE 4 exploration expands to encompass a fictional counterpart of Earth located in an alternate dimension and in EPISODE 5 an alternate dimension known as Omega located within a black hole becomes the focal point of the story,Missing,nan,nan,nan,nan,nan,nan
1523491200,63798,Dusty Raging Fist,"[6, 14, 48, 130]","[4, 8, 25, 31, 32, 33]",Sidescrolling 2D handdrawn brawler inspired by Double Dragon Streets of Rage and Devil May Cry,Missing,Missing,8.0,0.0,0.0,0.0,0.0,1.0
1523491200,28830,Snack World: The Dungeon Crawl - Gold,[130],"[12, 25]",An enhanced version of The Snack World TreJarers an action RPG developed by Level5 released in 2017 for the Nintendo 3DS  Crawl through randomlygenerated dungeons in this roguelike RPG delving deeper and deeper besting brutal bosses and hunting down rare loot  Prepare your equipment in town for the challenges that await Head out to explore caves woods and other dangerous locales Team up to topple tenacious tyrants   Darling Lookin good You are the crawler of your own dungeon Create your own character to captain the colorful cast in this clichéd chronicle ofcomeuppance   Nail Your Adventurer Aesthetic High fantasy and high tech collide in this familiar fantasy RPG with a modern twist for gamers of all generations   Juggle Your Jaras in the Heat of Battle Master the use of equipment called jaras that you can swap in  out on the fly to efficiently eliminate your enemies   Lookin Like a Snack Collect summonable companions called snacks and use their abilities to turn the tide of battle What Thats like never been done before Right   Dungeon Crawlers Grab That Booty May the RNG gods look kindly upon you as you clear quests to collect everbetter booty,You flop inches from being a stiff at the gates of TuttiFrutti You remember nothing But at least you have fabulous new friends to adventure with,Missing,22.43,41.86,222.5,61.0,13.0,17.0
1523836800,24703,Dungeon of Zaar,"[3, 6, 14, 130]","[12, 15, 16, 24, 32]",Dungeon of Zaar is a turnbased strategy game taking place in an ancient and magical castle where Explorers fight for treasures For PCMACLinux at launch  Dungeon of Zaar is inspired by classic tactical games such as Final Fantasy Tactics Advance Wars and by great strategy games such as Warhammer Pokémon and Magic the Gathering Nevertheless the game is different from your standard tacticalRPG we want it to be focused only on strategic decisions and have a huge emphasis on combat  Players will create their own Dungeon Explorer and take part in intense battles in the Dungeon either on single player mode or PvP online or local hot seat mode with their friends around one computer  Explorers dont come alone into the Dungeon They are the brains but not the brawn They are escorted by a squad of Mercenaries recruited from around the Kingdom to protect them and help them forge onward,On the edge of a magical world awaits the Dungeon of Zaar home of the great eponymous Archmage Over a century has passed since his last appearance and now all eyes are on the Dungeon eager to claim a share of the spoils within  You are an Explorer leading a team of mercenaries Knights sorcerers and monsters of all kinds to plunder whatever treasures are hidden in the depths of the Dungeon But beware You are not the only one who has had the same idea,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1524700800,77537,KORG Gadget,[130],"[7, 13]",Play Games Make Music  A Music Creation Studio That Feels Like a Game,Missing,93.0,nan,nan,nan,nan,nan,nan
1524700800,36620,Light Fall,"[6, 14, 130]","[8, 31, 32]",Explore the Forgotten World of Numbra to uncover your mysterious past and save the land from an imminent threat In this land of eternal night you will rely on your Shadow Core to brave the many challenges and foes standing in your way Do you have what it takes to survive in perilous Numbra    The Ultimate Freedom  Control the Shadow Core and use it the way you see fit to face the challenges of the game You can spawn this magical box beneath your feet to propel yourself into the air and move across the land at your own pace With the Shadow Core you become the master of your surroundings and create your own path    An Immersive Journey  Load up Light Fall and immerse yourself in this strange universe where darkness prevails over the light Joining you in this adventure Stryx the old and grumpy owl will act as your sidekick and ingame narrator Depending on his mood he will either offer useful advice or bluntly mock your failures    A Vast World to Explore  With the Shadow Core in hand reach new heights and explore every nook and cranny of Numbra Wander through the Lunar Plain the Marshlands of Sorrows the Viperas Forest and the Unknown Depths where shortcuts alternative paths hidden collectibles and easter eggs await you in large numbers    Speedrun Competition  Quench your thirst for competition in the complementary Speedrun Game Mode Revisit the world of Numbra to compete with players worldwide and compare your fastest times with theirs on the online leaderboard,Missing,93.0,3.07,6.98,8.78,59.0,14.0,20.0
1524182400,85308,Nintendo Labo: Toy-Con 01 - Variety Kit,[130],[13],Make two ToyCon RC Cars a Fishing Rod a Motorbike a House and a Piano using engineered precut cardboard sheets and fun interactive instructions Then Play Steer the RC Car reel in fish from the ocean drive your Motorbike interact with a creature in the House and play tunes on the Piano Then discover how it all comes to life with Nintendo Switch technology and in ToyCon Garage invent new ways to play  Grab your own markers stickers and more to customize your ToyCon creations Steer the ToyCon RC Car manually have it selfdrive or challenge a friend to a match with two ToyCon RC Cars Race the CPU with the ToyCon Motorbike collect targets on bumpy terrain or create your own tracks Catch ingame fish with the ToyCon Fishing Rod then view what youve caught or create original fish with ToyCon Piano in Aquarium mode You can also play quick tunes with ToyCon Piano or record your own music Insert blocks into your ToyCon House to feed a creature play minigames with it and who knows what else Then go beyond in the included ToyCon Garage mode to invent new ways to play with each ToyCon project in the Variety Kit or create your very own,Missing,90.0,nan,nan,nan,nan,nan,nan
1524787200,95832,Shantae: Half-Genie Hero Ultimate Edition,"[6, 48, 49, 130, 167, 170]","[8, 31, 32]",The ultimate edition of Shantae HalfGenie Hero comes with all of the previously released DLC Modes and Costumes in one epic collection Includes an exclusive Blue Bathing Suit for use in Beach Mode,Missing,89.38300369672794,7.36,9.75,10.2,76.0,95.0,139.0
