,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,[14],47746,Jikkyou Pawafuru Puroyakyu 4,[4],Jikkyō Powerful Pro Yakyū 4 is the first iteration of a traditionally Japanonly baseball video game series created by Konami on the Nintendo 64 It is known for its bigheaded characters and addictive arcadestyle gameplay,Missing,Missing,,,,,,
1,[5],2591,Star Fox 64,"[4, 5, 41]",The update to the 16bit Super NES title continues the originals onrails 3D shooting action on the Nintendo 64 Starring Fox McCloud Peppy Hare Falco Lombardi and Slippy Toad this new 64bit version contains 15 plus levels easy medium and difficult paths forwardscrolling levels as well as full 3D realms and a threepart multiplayer mode using a fourplayer split screen In addition to plenty of Arwing action the game introduces a new hover tank and even features a submarine level The 8megabyte cartridge also boasts voice samples from 23 different characters instead of the originals animal noises Star Fox 64 was the first game to feature Rumble Pak support A Rumble Pak bundle and standalone version of the game were sold Released in Europe under the name Lylat Wars,85.30853086692963,Mad scientist Andross arises as the emperor of Venom and declares war on the entire Lylat System starting with Corneria General Pepper sends in the Star Fox team to protect the key planets of the Lylat System and stop Dr Andross,2.1,3.75,9.6,81.0,470.0,295.0
2,[5],3471,Doom 64,"[4, 49]",You killed the Demons once they were all dead Or so you thought A single Demon Entity escaped detection Systematically it altered decaying dead carnage back into grotesque living tissue The Demons have returned  stronger and more vicious than ever before You mission is clear there are no options kill or be killed,75.9790683198941,Missing,7.11,8.88,10.3,75.0,341.0,387.0
