first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1333411200,[13],65333,Funky Barn 3D,[37],Missing,A simple whimsical farm simulator for the Nintendo 3DS,Missing,nan,nan,nan,nan,nan,nan
1335398400,Missing,65324,Chuck E. Cheese's Arcade Room,[159],Missing,Now you can experience being at an actual Chuck E Cheese without having to go to an actual Chuck E Cheese Pizza not included,Missing,nan,nan,nan,nan,nan,nan
1333584000,"[9, 15]",63410,Penguin Patrol,[159],Missing,Penguin Patrol is a fun little puzzle game from Grab Games Solve over 75 puzzles to save all of the adorable baby penguins,Missing,1.98,4.13,0.0,70.0,2.0,2.0
1333584000,Missing,61410,Poyopoyo Kansatsu Nikki,[37],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1335484800,"[9, 15]",47901,Gogo's Crazy Bones,[20],Missing,Prepare for Battle    Gogos Crazy Bones are small colorful figurines with endless gaming collecting and learning possibilities Developed by Magic Box International and PPI Worldwide Group and distributed in the US by JDNA the collectable sensation has taken the toy market by storm topping collectables sales charts around the world Players will find Gogos Crazy Bones the game jampacked with more than 70 puzzles and 30 favorite Gogos to collect each one with a unique name design personality and special ability Unlock five Gogos in every level as you take on popular Gogos games like Knock Out Battle and Basket Attacks Earn stars and unlock rewards as you explore interactive environments from the bus stop to the playground Gogos Crazy Bones the game provides hours of fun and entertainment as you collect trade and play with friends,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1334188800,[9],47651,Ketzal's Corridors,[37],Missing,Use speed skill and lightningfast reflexes to save the spirit world from destruction in this engaging actionpacked puzzle game A variety of compelling spatial challenges await you Rotate and maneuver blockshaped Guardians to explore sacred shrines and climb towers that reach high above the clouds Face adrenalinefueled races against the clock cerebral shapematching missions and mazes that youll need a sharp memory to escape The evil god Koruptal has brought chaos and destruction to the spirit world and its up to you to put things right  Three multiplayer modes and 96 replayable fastpaced singleplayer stages offer a wealth of puzzlepacked excitement only available on the Nintendo 3DS system,Missing,2.52,3.19,0.0,66.0,5.0,10.0
1335484800,Missing,47637,Horses 3D,[37],Missing,The first authentic horse game for the Nintendo 3DS system Horses 3D invites players to care for more than 15 realistic horses ride them and train them for worldclass performance Horses 3D fully leverages the Nintendo 3DS features with the most realistic visuals for a horse game yet including 3D horses textures and beautiful environments as well as StreetPass sharing and more,Missing,nan,nan,nan,nan,nan,nan
1335484800,[8],47632,Alien Chaos 3D,[37],Missing,A lowly janitor must defend the planet from evil animal robots in this sidescrolling shooter from Swedish developer Ludosity Interactive An enhanced followup to the developers indie game for Xbox Live Arcade Mama  Son Clean House the game has you guiding a bandanaclad hero while using his machine gun to blast an assortment of comical enemies ranging from mechanical birds to armadillos Your objective is to rescue your beloved mama but youll also have to clean up the mess you make while saving the world Use the games StreetPass feature to challenge friends,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1335225600,"[9, 15, 35]",44027,50 Classic Games 3D,[37],Missing,Now your favorite classic pastimes are bundled together  from action and sports challenges to casino games and puzzles,Missing,nan,nan,nan,nan,nan,nan
1335225600,"[8, 9, 15]",23399,Shifting World,[37],Missing,Based on the Portalinspired Flash game called Shift Shifting World on 3DS features the same basic premise but with added features and expanded content Shifting World has players guiding a man who has been forcibly transported into another dimension To help find his way back home you must run jump and shift the environment  transforming black into white and vice versa  so you can find a path to escape,Missing,9.86,13.93,0.0,53.0,3.0,6.0
1333584000,"[9, 12, 13, 15, 32]",22323,Cafeteria Nipponica,"[6, 34, 39, 48, 130]",Missing,In Cafeteria Nipponica you are the owner of a restaurant Your job is to take your meager beginning resources and create the grandest restaurant with the best staff and largest customer base possible,Missing,10.0,0.0,0.0,80.0,1.0,1.0
1333584000,"[12, 14, 15, 31, 32]",16840,Saturday Morning RPG,"[3, 6, 14, 34, 39, 46, 48, 49, 72, 130]",Missing,Saturday Morning RPG is an episodic JRPG set in world heavily inspired by 1980s Saturday morning cartoons and pop culture Players take the role of Martin Marty Michael Hall an average highschool student who has just been granted an incredible power  a power that ultimately leads him to attract the ire of the worlds most notorious villain Commander Hood Saturday Morning RPG features a full soundtrack by legendary composer Vince DiCola Transformers The Animated Movie Rocky IV and his composing partner Kenny Meriedeth contributor for DuckTales Power Rangers XMen and others,90.0,4.56,7.5,15.09,62.0,29.0,44.0
1334793600,"[12, 15, 31]",1443,Fire Emblem: Awakening,[37],Missing,Armies clash as the world burns As an inevitable war draws ever closer you must stand with Chrom and his forcesknights mages archers and morecommanding them against the armies of kingdoms empires and the dead themselves  Plan your strategery Move your troops on the battlefield then choose their weapon and attack Using the new Pair Up and Dual systems support your attacks with the help of nearby allies and watch their skills and relationships grow,86.62297367879397,30.64,49.13,106.96,87.0,1533.0,1829.0
1335225600,"[2, 31]",1871,The Walking Dead: Season One,"[3, 6, 9, 12, 14, 34, 39, 46, 48, 49, 130]",Play as Lee Everett a convicted criminal who has been given a second chance at life in a world devastated by the undead With corpses returning to life and survivors stopping at nothing to maintain their own safety protecting an orphaned girl named Clementine may offer him redemption in a world gone to hell,The Walking Dead Season One also known as The Walking Dead The Game is an episodic interactive drama graphic adventure video game developed and published by Telltale Games Based on Robert Kirkmans The Walking Dead comic book series the game consists of five episodes released between April and November 2012 It is available for Android iOS Kindle Fire HDX Microsoft Windows Mac OS X PlayStation 3 PlayStation Vita Xbox 360 PlayStation 4 and Xbox One The game is the first of The Walking Dead video game series published by Telltale,85.65646193907666,nan,nan,nan,nan,nan,nan
1333584000,Missing,47652,Colors 3D,[37],Missing,Colors 3D is a simple yet robust painting application that combines ease of use and powerful painting tools,84.0,13.51,0.0,0.0,73.0,4.0,4.0
1334275200,"[8, 9, 31, 32]",1991,Fez,"[3, 6, 9, 12, 14, 39, 46, 48, 130]",Missing,Gomez is a 2D creature living in a 2D world Or is he When the existence of a mysterious 3rd dimension is revealed to him Gomez is sent out on a journey that will take him to the very end of time and space Use your ability to navigate 3D structures from 4 distinct classic 2D perspectives Explore a serene and beautiful openended world full of secrets puzzles and hidden treasures Unearth the mysteries of the past and discover the truth about reality and perception Change your perspective and look at the world in a different way,80.57147743352475,5.97,8.3,11.81,80.0,872.0,1322.0
1335225600,[2],114940,The Walking Dead: Season One - Episode 1: A New Day,"[6, 9, 12, 14, 34, 39, 46, 48, 49, 130]",The world has suddenly turned into chaos with no explanation or reason The dead walk the earth to send the living down to hell One man Lee Everett struggles to survive and do what is right in this world gone mad Can he make the best of his new life,A New Day is the first episode of the first season of a fivepart series based on the AMC TV series and the original The Walking Dead comic book series The game is set in the United States at the start of a zombie outbreak It takes place in the original universe but does not rely on characters or locations from the comic book or the TV series,79.67737884893174,nan,nan,nan,nan,nan,nan
1334793600,"[12, 25, 31]",6751,Code of Princess,"[6, 37]",Missing,Code of Princess offers players an exciting yet unconventional experience deftly blending the comboheavy fighting gameplay of beat em ups with the statboosting character customization of RPGs,78.6515043950134,5.45,8.45,14.19,59.0,64.0,81.0
1333324800,"[5, 8, 31, 32]",8599,Gunman Clive,"[6, 34, 37, 39]",Missing,In the year of 18XX the west is overrun by thugs and outlaws A group of bandits have kidnapped Mayor Johnsons daughter and are spreading havok across the land Only Gunman Clive can bring order to the west and save the girl  Jump and shoot your way across 16 diverse and challenging levels and fight massive bosses Gunman Clive is an oldschool sidescrolling platform game set in the old west with full 3D graphics and a unique artstyle  Features  Old school sidescrolling action Full 3D graphics Unique sketch shaded artstyle 3 different playable characters Dozens of different enemies Epic boss battlesSupports Xbox 360 controllers,73.49049081177877,1.17,2.05,3.29,68.0,251.0,361.0
1334707200,"[5, 11, 15, 16]",4710,Battleship,"[5, 6, 9, 12, 20, 37]",Missing,Battleship is a game based off of the film based off of the board gametoy  The PS3X360 version are a morder first person shooter while the wiiDS3DS versions take a turn based strategy gameplay approach instead,70.0,3.95,5.77,6.55,41.0,15.0,16.0
1334102400,"[13, 15, 26, 35]",16749,Pure Chess,"[6, 9, 37, 41, 46, 48, 49]",Missing,Chess One of the worlds most popular games has just got even better Pure Chess Grandmaster Edition is a stunning celebration of the greatest strategy game of all time,50.0,2.0,8.0,0.0,0.0,0.0,2.0
1335398400,[9],79670,Block Factory,[37],Missing,In Block Factory youre in control of a falling block puzzle game factory With the freedom of creativity players can build their own classical puzzle game or create something entirely crazy,40.0,nan,nan,nan,nan,nan,nan
