first_release_date,genres,id,name,platforms,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1051228800,[12],49795,RPG Tsukuru Advance,"[24, 37]",Game Boy Advance version of RPG Maker,Missing,nan,nan,nan,nan,nan,nan
1051488000,"[14, 31]",4036,NBA Street Vol. 2,"[8, 11, 21]",NBA Street Vol 2 is a basketball video game published by EA Sports BIG and developed by EA Canada It is the sequel to NBA Street and the second game in the NBA Street series It was released on April 28 2003 for the PlayStation 2 GameCube and for the first time in the series on the Xbox Japan was only able to see a PlayStation 2 release of this game The GameCube version was also planned to be released in that region but it was canceled for unknown reasons,89.98565720973147,11.94,12.92,13.09,84.0,34.0,13.0
1050019200,[4],4026,Naruto: Clash of Ninja,[21],Naruto Clash of Ninja is the first of the Naruto Clash of ninja gamesIt includes 8 playable characters and 2 unlockables from the Naruto anime,66.96165823774861,4.53,5.97,6.22,58.0,36.0,28.0
1050278400,"[25, 31]",4579,X2: Wolverine's Revenge,"[6, 8, 11, 14, 21]",The action is played from a thirdperson perspective as players fight a number of armored soldiers mutant creatures and archenemies such as Sabretooth Magneto Wendigo Lady Deathstrike and Juggernaut While Professor X is able to assist Wolverine with powers of telepathy the surly comic book hero must ultimately carry out his adventure alone To that end players must tap into Wolverines unique talents to overcome all manner of obstacles Wolverine will be able to hunt and track his prey using his heightened sense of smell and ability to detect body heat As Wolverine makes his way through the military compounds he will need to avoid defense systems and guards and find ways into locked rooms to discover the information he needs to survive,56.83592241223882,9.13,9.85,10.33,61.0,12.0,13.0
1051228800,Missing,50582,Army Men: Air Combat - The Elite Missions,[21],Missing,47.0,nan,nan,nan,nan,nan,nan
1051228800,"[12, 31]",3931,Giftpia,[21],Having slept too long and missed his coming of age ceremony Pockle gets thrown in jail and told that he must repay the 5 million Mane that the ceremony cost This is so that another can be held which is required in order for Pockle to reach adulthood,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1050537600,[10],4217,Tube Slider,[21],Race around fast and futuristic race tracks in some of the most high tech cars ever created Each hover craft has the ability to get to very high speeds at a simple touch of a button while side boosters allow you to take sharp turns at full tilt and turbo if you really want to go even faster gives you an added boost for a short amount of time  The 10 tracks on offer can be completed either in Grand Prix Time Trial or Free Ride modes Grand Prix has you competing one race after the other for the grand prize The higher you finish the better the chance to progress and win the title,43.0,6.0,6.68,0.0,70.0,2.0,2.0
1049932800,[26],3888,Dokapon DX: Wataru Sekai ha Oni Darake,"[8, 21]",Dokapon DX is a Japanonly RPGBoard game hybrid the first of these in the Dokapon series and appeared on the Nintendo Gamecube and Sony Playstation 2,33.0,nan,nan,nan,nan,nan,nan
1051142400,[31],4051,Ohenro-San,[21],Missing,23.0,0.0,0.0,0.0,0.0,0.0,0.0
