,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[12],270313,Mario & Luigi: Superstar Saga,[37],The remaster of Mario  Luigi Superstar Saga included in Mario  Luigi Superstar Saga  Bowsers Minions,Missing,Missing,18.16,20.69,29.77,82.0,420.0,415.0
1,[15],266891,Minion Quest: The Search for Bowser,[37],This adventure included in Mario  Luigi Superstar Saga  Bowsers Minions develops alongside and with the main Mario Bros story It involves Bowsers minions battling the enemies of the Beanbean Kingdom to rescue Bowser after he is knocked out from the Beanbean Border led by Captain Goomba  The game needs to be unlocked during the plot of Superstar Saga being available within the Superstar Saga menu screen and new episodes are unlocked according to the players progression through the main quest,Missing,Missing,,,,,,
2,Missing,266505,Dresden Files Cooperative Card Game: Mouse & Variants,"[3, 6, 14, 34, 39, 130]",Bring Harrys faithful companion Mouse with a dash of Mister into the game with this character deck packet Also includes 2 variant cards for Harrys deck and 3 variant cards for Susans deck to add a little variety to your play,This content references various events and actions taken by characters across the Dresden Files series,Missing,,,,,,
3,Missing,266499,Dresden Files Cooperative Card Game: Fan Favorites,"[3, 6, 14, 34, 39, 130]",POLKA WILL NEVER DIE  and neither will you with help from the new heroes in this expansion for the Dresden Files Cooperative Card Game This expansion adds two new character decksThomas Raith and Waldo Buttersand two new book decksBLOOD RITES and DEAD BEAT,This expansion references the main events and actions taken by characters in the books Blood Rites and Dead Beat,Missing,,,,,,
4,Missing,238037,Touhou Kobuto V: Burst Battle - Koishi Komeiji,[130],Missing,Missing,Missing,,,,,,
5,Missing,237995,Mario + Rabbids Kingdom Battle: Pixel Pack,[130],Missing,Missing,Missing,,,,,,
6,"[9, 12, 15, 24, 31]",237938,Mario + Rabbids Kingdom Battle: Ultra Challenge Pack,[130],The Ultra Challenge Pack will put you to the test with   8 new Ultra Hard Challenges inside each worlds Secret chapter  5 exclusive Coop Maps  Gather your heroes and dive into the 8 new Ultra Hard Challenges to prove your worth As if it wasnt enough a gust of chaos is bringing panic in to the Coop Mode Chain Chomps Tornados and Boos are wreaking havoc on the 5 new Coop Maps  Get ready to team up against their chaotic wake in the brand new Cataclysm Kerfuffle Coop Campaign,Missing,Missing,,,,,,
7,Missing,210264,Bonds of the Skies,[37],A fantasy RPG with a story of friendship between humans and gods Eil and Nogard set off to look for the demon who cast the town into a sea of flames and to find other Grimoas in order to put a stop to its violence,Missing,Missing,9.33,11.41,13.83,58.0,6.0,13.0
8,"[12, 31, 32]",207152,Touhou Genso Wanderer Reloaded: Tojiko Soga,"[6, 48, 130]",Adds the player character Tojiko Soga to Touhou Genso Wanderer Reloaded,Missing,Missing,,,,,,
9,[31],205608,LEGO Worlds: Monster Pack,"[6, 130]",All you little monsters out there are in for a spooktacular surprise  trickortreat at your own risk It is night in Monster Town where Halloween is celebrated every day of the year This spooky town is full of all sorts of terrifically terrifying monsters haunted houses and ghastly vehicles that are sure to send chills down your spine Hop aboard the Ghost Train if you dare or become a Monster Scientist and build your own Spooky Castle Create discover and explore together with your friends in the new Monsters Pack for LEGO Worlds,Missing,Missing,,,,,,
10,"[4, 8, 33]",194215,Ninja Shodown,[130],Its every ninja for themselves in the ultimate battle for the Jade Katana Fight alone team up or take on friends in brutal arenabased combat where the mighty prevail and the weak pay the ultimate price death and dishonour,Missing,Missing,0.0,0.0,0.0,30.0,2.0,0.0
11,"[15, 32]",170491,Dresden Files Cooperative Card Game: Helping Hands,"[3, 6, 14, 34, 39, 130]",NEED A HAND Youre in luck as more of Harrys friends join you in this expansion for the Dresden Files Cooperative Card Game This expansion includes two new character decksSanya and Molly Carpenterand two new book decksProven Guilty and White Night,This expansion references the main events and actions taken by characters in the books Proven Guilty and White Night,Missing,,,,,,
12,"[15, 32]",170489,Dresden Files Cooperative Card Game: Wardens Attack,"[3, 6, 14, 34, 39, 130]",WEVE GOT YOUR BACK The White Councils grey cloaks the Wardens join the fray in this expansion for the Dresden Files Cooperative Card Game This expansion includes two new character decksCarlos Ramirez and Anastasia Luccioand two new book decksSmall Favor and Turn Coat,This expansion references the main events and actions taken by characters in the books Small Favor and Turn Coat,Missing,,,,,,
13,[15],164407,Sid Meier's Civilization VI: Khmer and Indonesia Civilization & Scenario Pack,"[6, 130]",The Khmer and Indonesia Civilization  Scenario Pack includes the Khmer and Indonesian civilizations  each with unique civ and leader abilities a unique unit and a unique building or improvement Also included are a new Natural and World Wonder a new map and an allnew scenario,Missing,Missing,,,,,,
14,"[12, 31, 32]",161744,Touhou Genso Wanderer Reloaded: Kasen Ibaraki,"[6, 48, 130]",Adds the player character Kasen Ibaraki to Touhou Genso Wanderer Reloaded,Missing,Missing,,,,,,
15,"[9, 31]",148733,12-Sai: Torokeru Puzzle Futari no Harmony,[37],12Sai Torokeru Puzzle Futari no Harmony is a Puzzle game developed and published by Happinet which was released in Japan in 2017,Missing,Missing,,,,,,
16,[8],138218,Grand Poo World,[19],Grand Poo World is a ROM hack of Super Mario World created by Barbarian The ROM hack was dedicated to Grand POOBear who is best known as a speedrunner and Twitch streamer  This hack is designed to challenge even the most skilled Super Mario World Kaizo players This hack features customized music and palettes over a more vanilla SMW style,Missing,Missing,,,,,,
