first_release_date,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1341446400,84946,Topoloco,[159],Missing,A fun way to learn world topography Impress your friends at school and explore the atlas covering five continents,Missing,Missing,nan,nan,nan,nan,nan,nan
1341446400,84869,Akari by Nikoli,[37],"[9, 15]",Akari by Nikoli contains 50 Akari,Missing,Missing,nan,nan,nan,nan,nan,nan
1342656000,84834,Rabi Laby 2,[159],Missing,Rabi Laby 2 is the next episode in the hybrid puzzle platform series The player controls both Alice and Rabi and must use their unique skills to escape Theyll encounter interesting creatures strange places and unusual puzzles fueling their humor and challenging their wits,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1341446400,84583,"3, 2, 1... Words Up!",[159],Missing,Show your command of the language in 3 2 1 Words Up,Missing,Missing,nan,nan,nan,nan,nan,nan
1342051200,77767,Ace Mathician,[159],Missing,Help a koala get some fruit by using math to alter terrain,Missing,Missing,0.0,0.0,1.07,0.0,0.0,2.0
1342051200,63850,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,[37],[7],Missing,Missing,Missing,10.78,40.0,0.0,75.0,4.0,3.0
1341273600,63346,The Sushi Spinnery,"[6, 34, 48, 130]","[9, 12, 13, 15, 32]",The Sushi Spinnery is a management simulation game from Kairosoft available for iOS and Android platforms In the game you build and manage a sushi restaurant hire and train staff craft new recipes enter sushi competitions and try to please customers,Missing,Missing,13.07,20.75,21.5,70.0,1.0,4.0
1343260800,47830,Jewel Master: Cradle of Rome 2,"[20, 37]",[9],Rebuild the allconquering Roman Empire  in 3D The bestselling Jewel Master series comes to the 3DS with its most successful brand to date  Cradle of Rome  Welcome back to Rome where you are given powers of the greatest Emperor ever and are tasked with rebuilding this great civilization Swap tiles to create matches of three or more identical tiles to gather gold and resources The more you collect the faster you can erect beautiful houses and magnificent palaces   100 levels of addictive match3 gameplay  Collect resources such as wood food and gold  The more you collect the faster Rome is built  Obtain special powerups to aid your progress through difficult stages  The bestselling match3 series now presented in glorious 3D,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1342483200,47630,American Mensa Academy,"[5, 6, 9, 12, 37]","[9, 26]",American Mensa Academy is a brain training game that will give players minds the ultimate cerebral workout Created in direct collaboration with Mensa American Mensa Academy is packed with 100 replayable levels of fun and stimulating minigames and challenges for everyone plus for those really looking to test their grey matter there is a rigorous test designed to calculate your Mensa score directly inspired by questions faced by those attempting to join the renowned global high IQ society,Missing,Missing,0.0,0.0,11.33,0.0,0.0,1.0
1342828800,43048,Shutsugeki!! Otometachi no Senjou 2: Yuukoku o Kakeru Koujo no Tsubasa,"[9, 37]","[15, 31]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1343260800,42722,The Legend of Nayuta: Boundless Trails,"[6, 38, 48, 130]","[12, 31]",Nayuta no Kiseki Trails of Nayuta is an actionRPG developed by Nihon Falcom for PlayStation Portable The game belongs to The Legend of Heroes series of roleplaying video games but is more actionoriented and is not a mainline entry in the series  The game also features platforming elements like Ys The Oath in Felghana The game was never released outside of Japan but an English fan translation is available  The game happens in a world called Lost Heaven The characters hometown is Remnant Island an island located in the center of Sciencia Sea a vast ocean with countless islands Shooting stars have been continually falling from the sky for some time leaving much of these piled up on the island Stones known as Star Fragments have been discovered in these areas By shining a light on them in a certain way people can see the phantom world of Lost Heaven,Missing,Missing,18.76,26.75,42.33,79.0,38.0,54.0
1341446400,42209,Super Metroid: Eris,[19],"[5, 8, 31]",Galactic bounty hunter Samus Aran is sent to investigate planet Eris The Federation research teams outpost has ceased transmissions Upon receiving mission details Samus is reminded of the recurring dreams shed been having the past weeks  Dreams of a cold planet and in the distance the faint cries of a child  Could these dreams have something to do with the mysterious disappearance of Eris Stations research team The answer lays buried deep within the lethal depths of Eris Let the mission begin,Missing,Missing,nan,nan,nan,nan,nan,nan
1342051200,21038,Johnny Kung-Fu,[37],[31],Johnny Kung Fu puts you into the Kung Fu garb of a seemingly everyday man Johnny The local organized crime group Mr Wang led by the mysterious man known as Mr Wang seems to have a bone to pick with Johnny and has captured his girlfriend Paula Knowing that an ambush awaits him Johnny chases the kidnappers into one of Mr Wangs hideout towers regardless Will Johnny be able to save Paula Or will the Mr Wang Gang prevail,Missing,Missing,nan,nan,nan,nan,nan,nan
1343260800,21036,Planet Crashers,[37],"[12, 31]",Renegade Kids Nintendo eShop RPG,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1342051200,6903,Time Travelers,"[37, 38, 46]",[31],Time Travelers is a cinematic interactive drama game with multiple choices Usually if a main character makes a mistake or dies they can reverse time to perform the right action Their choices will be displayed in the flowchart The right choices are necessary to advance the story A final choice determines which ending the player gets The game has quick time events in which players must perform actions by quickly pressing the right button,Missing,Missing,11.31,0.0,0.0,60.0,2.0,4.0
1342137600,7936,La-Mulana,"[3, 6, 14, 46, 48, 49, 130]","[8, 9, 31, 32]",LaMulana is the Ruins Exploration Archaeological action game in which the player seek the Anthropoorigin sleeps in the Huge Ruin LaMulana which is said the beginning of whole the civilizations Various types of traps for blocking infiltrators are awaiting inside the ruins and sentinelmonsters are roaming about Target the deepest point of the ruins by figuring out riddles putting off the monsters and deactivating the traps The way to the goal will be extraordinary more complex riddles will be waiting for you as you come deeper point Handle Professor Lemeza to find out the Anthropoorigin,My name is Lemeza Kosugi Teaching archaeology at a university Actually not a proffessor but an assistant While lecturing at a university as long as Im on vacation I fly around the world to seek undiscovered ancient ruins  One day back from a lecture I found a somewhat dirty envelope on my desk  Eventually I found it Ive won  The familiar hand writing on the offcut of the familiar datebook seems like ridiculing me A poetry titled Legend of Ancient Times is written on the back of it A gold coin with never seen pattern is in the bottom of the envelope But I do know well the writing on this I suppose my dad finally did it  Unknown ancient ruins which had become the beginning of whole the civilizations My dads lifelongwork seems became bearing  This short triumph childish letter is always the sign to go Hes telling me to comeHe intends to hold the treasure by using me again that will be over My ambition for overreaching him is about to be gone before such a wonderful research object whom i cant see even if I lived for 500 years  I packed my beloved laptop for exclusive use of Archaeology research for a start usefull brother lash and gun and also every kind of bad stuff and headed to the airport The destination is LaMulana the legend land said as The beginning of whole the civilizations and Anthropoorigin  Though all the stuff without the laptop and the lash which I whined as souvenirs were confiscated at the airport Ill be back with lots more stuff then thats not much trouble,89.38255694464078,21.0,54.95,66.4,65.0,11.0,11.0
1341360000,3029,Spelunky,"[6, 9, 12, 46, 48, 130]","[8, 31, 32]",Spelunky also known as Spelunky HD is a remake of Spelunky now known as Spelunky Classic an open source indie platformer video game created by Derek Yu and originally released as freeware for Microsoft Windows The player controls a spelunker who explores a series of caves while collecting treasure saving damsels fighting enemies and dodging traps The caves are procedurally generated making each run through the game unique Spelunky is one of the first examples of a roguelikelike borrowing concepts from the roguelike genre and was the influence for many later roguelikelike games,Missing,87.12165099982,20.16,44.23,93.48,80.0,278.0,173.0
1343260800,9694,Danganronpa 2: Goodbye Despair,"[3, 6, 14, 38, 46, 130]","[2, 31, 34]",The follow up to Danganronpa Trigger Happy Havoc The main character Hajime Hinata a new Ultimate student at Hopes Peak Academy On their first day Hajime and all of his classmates are taken on a field trip to the mysterious Jabberwock island by their anthropomorphic rabbit teacher Usami Usami explains that on this island the students are to have fun together and become friends to gather Hope Fragments Usamis field trip does not go as planned when Monokuma appears and begins a new Killing Game Anyone that wants to leave the island must commit a murder and get away with it If the murderer is successful heshe is allowed to leave the island while everyone else is killed When a murder occurs the player investigates After the investigations a trial commences to determine who the culprit is,Missing,83.58862873359776,33.45,41.45,60.29,85.0,1171.0,1458.0
1342051200,47645,Nintendo Pocket Football Club,[37],"[13, 14, 15, 24]",Exclusive to Nintendo eShop for Nintendo 3DS and releasing on 17th April Nintendo Pocket Football Club puts players at the helm of their very own football club with decisions ranging from how to best train a squad to scouting new players,Missing,83.0,58.09,0.0,0.0,68.0,9.0,3.0
1342051200,85020,Candle Route,[159],Missing,Sparky has been entrusted to bring the light to the Crayon Castle before nightfall The castle is so packed with candles that without your help hell never make it in time,Missing,80.0,0.0,0.0,0.0,55.0,2.0,0.0
1341446400,6767,Etrian Odyssey IV: Legends of the Titan,[37],"[12, 31]",For centuries the tree Yggdrasil has been a constant presence in the lives of the people of Tharsis It looms on the horizon visible from everywhere in the city But its roots are in a faroff land where no one has ventured until the Outland Count of Tharsis sponsors an Explorers Guild to reach Yggdrasil and discover its secrets You are the latest explorer arriving in Tharsis to seek your fame and fortune Board your skyship and set out into the clouds in search of treasure glory and the answer to Tharsis oldest mystery,Missing,79.86939572065958,56.05,75.19,94.43,85.0,75.0,122.0
1343433600,6849,Art Academy: Lessons for Everyone!,[37],Missing,Art Academy Lessons for Everyone is an interactive application that teaches real world art techniques anyone can enjoyfrom beginners to experts of all ages Discover more than 30 lessons all using realistic stylus and touch screenbased tools for drawing and painting Enjoy a robust Free Paint mode that lets you create to your hearts content using included subjects or your own images taken with the Nintendo 3DS Camerawhenever and wherever the inspiration strikes,Missing,79.0,nan,nan,nan,nan,nan,nan
1342656000,6874,Rune Factory 4,[37],"[12, 13]",Rune Factory 4 marks the return of the popular Harvest Moon spinoff that combines farming with dungeon adventuring For the first time in the series the player can select to play as a male or female hero and potential suitors of either gender are also available in order to pursue love marriage and possibly a child As the newlyappointed prince or princess you can fulfill your royal duties of protecting the town from invaders or take a more rural approach to governing by raising your own fruits and vegetables and helping townsfolk Should some dungeon adventuring be on the days itinerary you can select from the castles vast armament of swords spears and staffs along with magic for battle against dangerous foes or even bring along a companion or friendly monster to aid you during your travels,Missing,77.53174502985642,52.38,111.91,219.69,84.0,76.0,101.0
1343433600,20884,Brain Age: Concentration Training,[37],Missing,Brain Age is back with allnew devilishly difficult braintraining exercises designed by worldfamous brain researcher Dr Ryuta Kawashima The modern mind has numerous devices to stay connected eg laptops smart phones tablets and these distractions have led to an information overload making it difficult to stay focused on specific tasks Brain Age Concentration Training offers newly designed training exercises to combat this information addiction By spending at least five minutes a day these exercises will challenge players with activities to help improve their concentration skills and the ability to access their short term memory The new Devilish Training exercises dynamically increase or decrease in difficulty based on your realtime results to help consistently train players at the limit of their abilities Beyond the Devilish Training there are additional new and classic puzzles for every purpose whether to challenge ones concentration or math skills or provide relaxation activities to give the brain a break,Missing,77.0,16.64,27.5,150.0,73.0,8.0,9.0
1343433600,1080,New Super Mario Bros. 2,[37],"[8, 31]",New Super Mario Bros 2 is a sidescrolling 25D actionadventure platform game for the Nintendo 3DS As the direct sequel to New Super Mario Bros it is an indirect followup to New Super Mario Bros Wii The games main focus is on coins with the primary goal being to collect one million To reach the goal the game includes many new items to aid the player such as the Gold Flower which turns Mario into Gold Mario,Mario and Luigi visit Princess Peachs Castle As usual they enjoy chatting with Princess Peach about their adventures As Princess Peach waves farewell Mario and Luigi use tail transformations to snag a bunch of Coins from the sky No sooner do they land for a break than a black shadow approaches overhead They hear a loud boom as Bowsers minions appear in an aircraft and slam to the ground right on top of them In surprise they stare as Princess Peach appears and calls for help Shes been kidnapped again The heroes set out in pursuit and a new adventure begins,72.79154045006135,5.47,11.09,19.93,70.0,768.0,838.0
1343088000,2291,Thomas Was Alone,"[3, 6, 9, 14, 34, 39, 41, 46, 48, 49, 130]","[8, 9, 31, 32]",Thomas Was Alone is an indie minimalist 2D platformer about friendship and jumping and floating and antigravity Guide a group of rectangles through a series of obstacles using their different skills together to get to the end of each environment,Thomas Was Alone tells the story of the worlds first sentient AIs and how they worked together to well not escape Escape is a strong word Emerge might be better Emerge has an air of importance about it while keeping the myriad plot twists and superhero origin stories youll discover under wraps We didnt even mention the bouncing Thatd be overkill,71.04620510736834,3.52,3.86,4.15,77.0,974.0,1802.0
1341446400,11257,LBX: Little Battlers eXperience,[37],"[4, 12]",Play as Van Yamano a young boy who comes upon a unique LBX  a complex customizable palmsized robot Use it  and team up with familiar characters from the hit TV series  to take down the evil corporation known as the New Dawn Raisers,Missing,70.87664411926566,27.6,34.69,44.01,67.0,19.0,17.0
1341878400,20002,Ice Age: Continental Drift - Arctic Games,"[5, 9, 12, 20, 37]",[14],Ice Age Continental Drift  Arctic Games is an upcoming game based on the fourth movie It is a minigamecentric title,Missing,70.0,1.19,0.0,0.0,37.0,3.0,3.0
1343433600,24225,"Freakyforms Deluxe: Your Creations, Alive!",[37],Missing,Players can create their own creatures and use them to explore a planet that they customize Freakyforms Deluxe Your Creations Alive contains new features not found in the original downloadable title such as dungeons to explore enhanced creating capabilities with more parts to choose from and new special powers that can be used to further personalize the creatures The game also features Download Play which allows players to share the creative experience with friends who do not have a copy of the game,Missing,68.0,0.0,0.0,0.0,0.0,0.0,0.0
1341446400,17734,Dokuro,"[6, 46, 130]","[9, 15, 31]",This charming chalkart puzzler tests your wits and tugs at your hearstrings as the bony underdog Dokuro strives to solve and swashbuckle his way through the Dark Lords castle to save the Princess,Missing,60.0,16.01,18.92,20.17,66.0,18.0,18.0
1342742400,9723,Cinders,"[6, 14, 48, 49, 130]","[12, 31, 32, 34]",Cinders is a mature take on a classic fairytale with a heavy emphasis on player choices and role playing,Cinders is a witty young woman living with an overbearing stepmother and her two daughters as if she was reenacting a certain wellknown fairytale But unlike its protagonist Cinders is not afraid of taking fate into her own hands Even if it means breaking the rules,58.23787171456689,3.6,6.04,7.65,69.0,50.0,104.0
